Channel_Number,Channel,Trial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,FP1,4,-3.784,-3.296,-3.296,-3.784,-5.249,-5.737,-5.249,-4.272,-2.808,-1.831,-1.343,-1.831,-1.831,-1.343,-0.366,0.122,0.122,-0.366,-0.854,-0.366,1.587,4.517,6.470,5.493,2.563,-1.343,-3.784,-2.808,0.610,2.563,2.563,-0.366,-3.296,-4.761,-3.296,-0.366,2.075,2.075,1.099,-0.854,-1.343,0.122,2.075,3.540,4.028,3.052,1.587,0.610,1.099,2.075,3.052,3.540,2.563,1.587,1.099,0.610,-1.343,-3.784,-7.202,-9.644,-10.620,-10.620,-9.644,-9.644,-9.644,-8.667,-7.202,-5.249,-4.272,-4.272,-4.272,-3.296,-1.343,1.587,4.517,5.493,5.981,5.981,6.470,6.958,7.446,6.958,5.981,4.517,4.028,4.517,4.517,4.517,4.028,3.052,2.075,1.099,0.122,-1.343,-3.784,-6.226,-8.179,-10.620,-12.573,-14.526,-15.015,-15.015,-13.062,-11.597,-10.132,-9.155,-7.202,-5.249,-3.784,-3.784,-4.761,-6.226,-6.226,-4.272,-1.343,1.099,1.587,0.610,-1.343,-1.831,-1.343,-0.366,-0.366,-0.854,-1.343,-1.343,-0.854,0.122,1.099,1.587,2.563,3.052,3.052,2.563,1.099,0.610,0.610,2.563,4.517,6.958,8.423,7.935,5.981,4.028,2.563,1.587,1.587,2.075,2.563,2.563,2.075,1.099,0.610,0.610,0.610,0.610,0.610,0.122,0.122,-0.854,-1.343,-2.319,-3.784,-4.761,-5.249,-5.737,-6.226,-6.714,-8.179,-9.155,-9.155,-8.179,-7.202,-6.226,-5.737,-5.737,-5.249,-4.272,-3.296,-2.808,-3.296,-3.296,-3.296,-3.296,-2.808,-3.296,-4.761,-5.737,-5.737,-3.296,0.122,2.075,2.563,0.122,-2.319,-4.272,-3.784,-2.319,-0.854,-0.854,-1.831,-2.319,-1.831,-0.366,1.099,1.099,-0.366,-2.319,-3.296,-2.319,-0.854,0.610,-0.366,-2.319,-4.272,-4.761,-4.272,-2.808,-1.343,-0.854,-0.366,0.122,0.122,-0.854,-2.319,-3.784,-4.272,-2.319,-0.366,1.099,0.122,-2.808,-6.226,-7.690,-7.202,-5.737,-5.249,-6.226,-7.690,-7.690,-6.226,-3.784,-2.808,-3.784,-6.714,-10.132,-11.108,-9.155,-5.737,-2.808,-1.831,-3.296,-5.737,-7.202,-7.202,-5.249
1,FP2,4,2.523,1.546,0.570,-0.895,-0.895,-0.407,1.058,2.035,3.499,4.476,5.452,6.429,6.917,6.429,4.964,3.499,2.523,2.523,3.499,4.476,5.452,6.429,6.917,6.917,5.452,2.523,-0.407,-1.872,-0.895,1.546,3.011,3.011,1.546,0.570,1.058,3.011,4.964,6.429,6.429,7.406,9.359,12.288,14.730,14.730,11.312,6.917,3.988,3.499,4.964,7.406,7.894,7.894,7.406,6.917,7.406,6.429,4.964,1.058,-1.383,-2.848,-2.848,-1.383,0.081,1.546,3.011,4.964,6.917,7.406,6.917,6.429,7.406,9.847,12.288,14.242,14.730,13.753,13.265,14.242,17.171,19.613,20.101,18.148,15.218,13.265,13.265,15.218,16.683,16.195,14.242,12.288,10.824,11.312,11.800,11.800,9.847,5.941,2.523,0.081,-1.872,-2.360,-2.848,-3.337,-3.825,-3.825,-2.848,-1.383,-0.407,0.570,1.058,0.570,0.081,-0.895,-0.895,0.570,3.011,4.964,5.941,5.452,3.011,1.058,-0.407,-1.383,-1.872,-2.360,-1.872,-0.895,0.570,2.523,3.011,3.011,3.499,4.964,6.429,7.406,6.429,3.499,2.035,3.988,8.870,13.753,15.218,12.777,8.870,6.429,7.406,10.335,12.288,12.288,10.335,8.382,8.382,9.847,10.824,10.335,8.382,6.917,6.429,7.406,8.382,8.382,7.406,6.429,6.429,6.917,7.406,6.429,3.988,1.546,0.570,2.035,4.476,6.429,6.429,4.476,2.035,1.058,1.546,3.011,4.476,3.988,3.499,3.988,5.452,8.382,9.847,9.359,7.406,5.452,5.452,6.917,8.870,8.870,7.894,6.429,5.941,6.917,7.894,8.382,7.894,6.429,5.452,5.452,6.429,7.406,8.382,9.359,10.335,10.824,10.824,9.847,7.894,6.429,5.941,5.941,6.429,6.917,6.917,7.406,8.870,11.312,15.218,17.660,16.683,13.265,8.870,5.941,6.429,9.359,12.288,12.777,10.824,7.406,4.476,2.523,2.035,3.011,3.499,3.988,3.988,3.499,3.499,3.499,4.476,4.964,3.988,2.035,0.081,0.081,2.523,5.941,8.870,8.870,5.941,1.546,-0.895,-0.407
2,F7,4,-4.262,-6.215,-8.169,-8.657,-8.169,-6.704,-5.727,-4.751,-4.751,-4.262,-4.262,-3.286,-2.797,-2.797,-2.797,-3.774,-3.774,-4.262,-4.262,-3.774,-2.797,-1.821,-1.821,-1.821,-2.797,-4.262,-4.751,-3.774,-1.821,-0.356,0.132,-1.333,-3.286,-5.239,-5.727,-4.751,-2.797,-1.333,-0.844,-1.333,-2.309,-3.286,-3.286,-2.309,-1.333,-0.356,0.621,0.621,0.621,-0.356,-1.821,-2.797,-3.286,-2.797,-2.797,-2.309,-2.797,-4.262,-5.239,-6.215,-7.192,-8.169,-8.657,-9.145,-8.657,-6.704,-5.239,-4.262,-4.751,-6.215,-7.192,-7.192,-4.751,-1.333,1.597,2.574,2.085,0.621,-0.356,0.621,2.085,3.062,3.062,1.109,-0.844,-2.309,-1.821,-1.333,-0.844,-1.333,-1.333,-1.333,-1.333,-1.821,-3.286,-5.727,-9.145,-11.098,-11.587,-11.098,-9.633,-9.145,-8.657,-8.657,-7.680,-6.704,-5.239,-4.262,-3.286,-2.797,-3.286,-3.774,-4.262,-5.239,-6.215,-6.215,-5.727,-4.751,-3.774,-2.797,-2.797,-3.286,-3.286,-3.774,-3.774,-3.774,-3.286,-1.821,0.132,1.597,1.597,1.109,0.132,-0.844,-0.844,-0.356,0.621,1.109,2.085,3.550,4.038,4.038,2.574,0.132,-1.821,-2.797,-2.309,-0.844,0.132,0.621,0.132,-0.844,-1.333,-1.821,-2.309,-2.309,-3.286,-3.774,-3.774,-3.286,-2.797,-2.797,-2.797,-3.774,-4.751,-5.239,-6.704,-7.680,-9.145,-9.633,-9.633,-8.657,-7.680,-6.704,-6.704,-6.704,-6.215,-4.751,-3.286,-2.797,-2.309,-3.286,-3.286,-2.797,-2.309,-0.844,-0.356,-0.356,-0.356,0.621,2.574,3.550,4.038,3.062,1.109,-0.356,-0.844,-1.333,-1.333,-1.821,-1.821,-1.821,-1.333,-0.356,0.621,1.109,1.109,0.621,0.132,0.132,0.132,0.132,0.132,-0.356,-0.844,-0.844,-0.356,0.621,1.109,1.109,0.621,0.132,0.132,0.621,1.597,2.085,1.109,-0.356,-1.821,-2.309,-1.821,-0.356,0.621,0.621,-0.356,-1.333,-2.797,-3.774,-5.239,-6.215,-6.215,-4.751,-2.797,-0.844,-0.844,-2.309,-4.262,-5.239,-4.262,-2.797,-2.309,-2.309,-2.797,-3.286,-3.286,-3.286
3,F8,4,-3.011,-3.499,-1.546,0.895,3.337,3.337,2.360,1.872,2.360,3.337,4.313,3.337,2.360,1.383,2.360,3.337,4.313,3.337,1.383,-0.570,-0.570,1.872,5.290,7.243,7.243,3.337,-1.058,-3.988,-3.988,-1.546,0.895,0.895,-1.058,-3.499,-3.988,-2.035,1.383,3.337,3.337,1.383,0.895,2.360,4.801,6.266,5.290,2.360,-0.570,-2.035,-0.081,2.360,4.801,5.290,5.290,4.313,4.313,3.825,1.872,-1.546,-4.476,-5.452,-3.499,-0.081,2.848,3.337,1.872,0.895,2.848,7.243,11.637,13.102,12.126,9.684,9.196,9.684,11.149,10.661,9.196,7.243,7.243,8.219,9.196,7.731,5.778,4.801,6.266,10.173,13.590,15.055,13.102,10.173,7.243,7.731,9.684,11.637,12.126,10.661,7.731,4.313,0.407,-2.523,-5.452,-6.917,-6.917,-6.429,-4.964,-3.499,-2.035,-0.081,1.872,2.848,2.848,2.360,2.360,3.337,4.801,4.801,3.337,0.895,-1.546,-3.499,-3.499,-3.499,-3.988,-5.452,-6.917,-7.894,-7.406,-6.429,-4.964,-3.988,-3.011,-2.035,-1.546,-1.546,-2.035,-2.035,-0.570,3.337,7.243,10.173,10.173,7.731,5.290,3.825,4.801,7.243,7.731,7.243,6.755,6.755,7.731,8.708,9.196,8.219,7.243,6.755,6.755,7.243,7.731,7.243,7.243,7.731,7.731,7.731,6.755,4.801,2.848,1.872,2.360,3.337,3.825,3.337,2.360,1.383,0.895,-0.081,-0.570,-2.035,-3.988,-3.988,-2.035,2.848,7.731,10.173,9.684,6.266,2.848,1.383,2.360,5.290,7.243,6.755,3.825,-0.081,-1.546,0.407,3.825,6.755,6.755,3.825,-0.081,-2.523,-1.546,1.383,4.801,7.243,7.731,7.243,5.778,3.825,2.848,2.848,3.337,3.337,2.848,0.895,-0.570,-0.570,0.895,3.337,7.243,10.173,11.149,10.173,7.731,4.801,2.848,2.848,4.313,6.266,7.243,5.778,2.360,-0.570,-1.058,-0.081,1.872,2.848,1.872,-0.081,-1.546,-0.570,1.872,3.337,2.848,-0.081,-2.523,-3.988,-2.035,-0.081,1.872,1.872,-0.081,-1.546,-2.523,-1.546
4,AF1,4,-1.109,-2.574,-2.574,-3.062,-3.062,-2.574,-2.085,-0.621,0.844,1.821,1.821,1.333,0.356,0.356,1.333,2.309,2.309,1.333,0.844,1.333,3.286,5.239,7.192,7.192,5.727,3.774,2.797,2.797,4.262,5.239,5.727,6.215,5.239,4.751,5.239,6.215,7.192,7.680,7.680,7.192,5.727,5.239,5.727,7.192,8.657,9.145,8.657,6.704,4.751,3.286,3.286,3.774,4.751,4.751,3.774,2.309,1.333,-0.621,-1.597,-3.550,-4.527,-5.015,-5.015,-3.550,-2.574,-1.109,-0.621,-1.109,-1.109,-1.109,-0.132,1.821,4.262,6.704,8.657,9.145,8.657,8.169,7.680,8.169,8.657,9.145,8.657,7.192,6.215,5.239,5.239,6.215,6.704,6.704,6.215,5.239,4.751,3.774,2.797,0.356,-1.597,-3.062,-4.038,-4.038,-3.550,-3.550,-4.038,-5.015,-4.527,-4.038,-2.085,-0.132,0.844,1.333,0.356,-0.132,-1.109,-1.109,-1.109,-0.132,0.356,1.821,2.797,3.774,3.774,3.774,3.286,2.309,2.309,2.797,3.774,4.751,6.215,7.192,7.680,8.169,7.680,7.680,7.192,6.704,6.704,7.192,8.657,10.122,11.098,11.098,9.633,8.169,6.704,6.215,6.215,7.192,7.192,6.704,6.215,5.727,5.727,6.215,6.215,6.215,4.751,3.286,2.309,1.821,2.797,3.286,3.774,3.286,2.797,2.309,1.333,0.844,0.844,0.844,1.333,1.333,1.333,1.333,0.844,0.356,0.356,1.821,3.286,4.262,5.239,5.727,5.727,6.215,6.215,6.704,6.704,7.192,7.192,7.192,7.680,8.169,9.145,8.657,8.169,7.192,7.192,7.680,8.657,8.657,7.680,6.704,6.704,7.680,9.633,11.098,11.587,11.098,9.633,8.657,8.169,8.169,8.657,8.657,9.145,8.657,8.169,8.657,9.145,10.122,11.098,11.098,10.122,9.145,7.680,7.680,7.192,6.704,5.727,4.751,3.774,4.262,4.751,5.727,6.215,6.215,5.727,5.727,5.239,5.239,4.751,4.262,5.239,6.215,6.215,5.727,4.262,3.286,3.286,4.262,5.239,5.727,5.239,4.262,3.774,4.262
5,AF2,4,1.058,0.081,-0.407,-1.383,-1.872,-2.360,-1.383,-0.407,1.058,1.546,2.035,1.546,1.546,1.546,2.035,2.035,2.035,2.035,2.523,3.499,4.476,5.941,6.917,6.429,5.941,4.476,3.011,3.011,3.011,3.988,4.476,4.476,3.499,3.011,3.499,4.964,6.429,8.382,8.870,8.870,8.382,7.894,7.406,6.917,6.429,5.941,5.941,5.941,6.429,6.917,7.406,6.917,6.429,5.452,5.452,4.964,3.988,2.035,0.081,-1.383,-1.872,-1.383,0.570,2.035,3.499,4.476,5.452,5.941,6.917,7.406,8.382,9.847,11.312,13.265,14.242,14.730,14.730,14.730,14.242,14.242,14.242,14.242,14.242,13.753,13.265,13.265,13.265,13.753,14.242,13.753,12.777,11.800,10.824,10.335,10.335,9.359,7.406,4.964,2.523,1.058,1.058,1.546,2.035,1.546,1.058,1.058,2.035,3.988,5.941,6.917,6.917,5.941,4.964,4.476,4.964,4.964,5.452,5.941,5.941,5.941,4.964,4.476,3.499,3.499,4.476,5.452,6.917,7.406,7.894,8.382,8.870,9.847,10.824,10.824,10.335,9.847,9.359,9.847,11.312,12.777,13.265,13.265,12.288,11.800,11.312,11.312,11.312,11.312,10.824,10.335,10.824,10.824,10.824,10.335,9.847,9.847,9.847,9.847,9.359,9.359,8.382,8.382,8.382,7.406,6.429,4.964,3.988,3.988,4.964,6.429,6.917,6.429,5.452,3.499,3.011,3.499,4.476,5.452,5.941,6.429,6.917,8.382,9.359,9.847,9.359,8.382,7.406,6.917,7.894,9.359,10.335,10.824,10.335,9.847,9.359,9.359,9.359,9.847,9.847,9.847,9.359,9.847,10.335,11.800,13.265,14.730,15.218,14.730,13.753,12.288,10.335,10.335,11.312,12.288,12.777,12.777,11.800,11.800,12.777,14.242,15.218,15.706,15.218,14.242,13.265,12.777,12.777,11.800,10.824,8.870,7.406,7.406,7.406,7.894,8.382,8.382,8.382,8.870,9.359,9.847,9.359,8.870,8.382,7.406,7.406,6.917,6.917,6.429,7.406,8.870,10.335,10.335,9.847,7.894,6.429,5.941
6,FZ,4,-0.061,-1.038,-1.526,-2.014,-2.014,-2.502,-2.014,-1.038,-0.549,0.427,-0.061,-0.061,0.427,0.427,0.916,0.916,0.916,0.916,0.916,1.892,3.357,4.333,4.822,4.822,4.333,3.357,2.869,2.869,3.357,3.845,4.333,3.845,3.357,3.357,3.845,4.333,5.310,5.798,5.798,4.822,4.333,3.357,3.845,3.845,4.333,4.822,4.822,4.333,3.845,3.845,4.333,4.333,4.333,3.845,3.357,2.380,1.404,-0.061,-1.526,-2.502,-2.991,-2.502,-1.526,-0.061,1.404,2.380,2.869,2.869,2.869,3.357,4.333,5.798,7.263,8.240,8.728,8.728,8.240,7.751,7.263,7.263,7.263,6.775,5.798,4.822,4.333,4.333,4.333,4.822,4.822,4.822,4.822,4.333,4.333,3.845,3.357,2.380,0.916,-1.038,-2.014,-2.502,-2.502,-2.014,-1.526,-2.014,-2.502,-2.502,-1.526,-0.549,0.916,1.404,0.916,-0.549,-1.038,-1.526,-0.549,-0.061,0.427,0.916,1.404,1.404,1.892,1.892,1.404,0.916,0.916,1.892,2.869,3.845,4.333,4.333,4.822,5.310,5.310,5.310,4.822,4.822,4.333,4.822,5.310,5.798,6.287,5.798,5.310,5.310,4.822,4.822,4.822,4.822,4.822,4.822,5.310,5.310,5.310,4.822,3.845,3.357,2.869,2.380,1.892,1.404,1.404,1.404,1.404,0.916,0.427,-0.549,-1.526,-1.526,-0.549,0.427,0.916,0.916,-0.061,-1.038,-1.526,-1.038,-0.549,-0.061,0.427,1.404,2.380,3.357,4.333,4.333,3.357,2.869,2.380,2.869,3.845,4.333,4.333,4.333,4.333,4.333,4.822,5.310,5.310,4.822,4.822,4.333,4.333,4.333,4.822,5.798,6.775,7.751,8.240,7.263,6.287,4.822,4.333,4.333,4.333,4.822,5.310,4.822,4.822,4.822,5.310,5.798,6.287,5.798,5.310,5.310,4.333,3.845,3.357,2.380,1.404,0.427,-0.061,0.427,0.916,1.404,1.404,1.404,1.404,0.916,0.916,1.404,1.892,1.892,1.892,1.404,0.916,-0.061,-0.061,0.427,1.404,1.892,1.892,1.404,0.427,-0.549,-1.038,-0.549
7,F4,4,0.498,0.498,0.498,0.498,0.498,0.498,0.987,1.475,1.963,2.452,1.963,1.475,0.987,0.987,0.987,1.475,1.475,1.963,2.452,4.405,5.870,6.846,6.358,4.893,2.452,0.987,0.987,0.987,1.963,2.452,1.963,0.987,0.498,0.987,1.475,2.452,3.916,4.893,5.381,4.405,2.940,1.475,0.987,0.987,1.963,2.940,3.428,3.428,2.940,3.428,3.916,4.893,4.893,3.916,1.963,0.010,-1.455,-1.943,-1.943,-2.431,-2.431,-2.920,-1.943,-0.478,2.452,4.893,6.358,6.846,6.358,6.358,6.846,8.311,10.264,10.752,10.264,8.799,6.846,6.358,6.358,7.823,8.799,8.311,6.846,4.893,4.893,6.358,8.311,9.288,8.311,6.358,4.405,3.916,4.893,5.870,6.846,5.870,3.916,1.475,-0.478,-1.943,-2.920,-3.408,-2.920,-2.431,-1.943,-1.943,-1.943,-0.966,-0.478,0.010,0.498,-0.478,-0.966,-0.966,0.498,1.963,2.940,2.452,0.498,-1.943,-3.896,-4.873,-5.361,-4.873,-3.408,-1.455,-0.478,0.010,0.010,0.498,1.963,2.940,3.428,3.428,1.963,1.475,2.452,4.893,6.846,7.823,6.846,5.381,4.405,4.405,4.405,4.405,3.916,4.405,5.381,6.358,7.334,6.846,5.381,4.893,4.405,4.893,6.358,6.358,5.870,4.405,3.428,2.940,3.428,3.916,3.428,2.452,1.475,1.475,2.452,4.405,4.893,4.405,3.428,1.963,1.475,0.498,0.010,-0.966,-1.455,-0.478,1.963,4.893,5.870,4.893,1.475,-0.966,-0.966,0.987,4.405,5.870,5.381,2.940,1.475,1.963,3.428,4.893,5.381,5.870,4.893,3.916,2.452,0.987,0.498,1.963,4.405,6.846,8.311,8.311,6.846,5.381,4.405,3.916,4.405,4.893,4.405,3.428,3.916,4.405,5.870,7.334,8.799,9.776,9.776,8.799,6.846,4.405,2.452,1.963,2.940,3.916,4.893,3.916,1.963,0.987,0.987,2.940,4.893,5.870,5.870,4.893,3.916,3.916,3.428,1.963,0.498,-0.966,-0.966,0.987,3.916,5.870,5.381,2.940,0.498,-0.478,0.498,2.452
8,F3,4,-1.963,-2.940,-3.916,-3.916,-3.916,-3.428,-2.940,-2.452,-1.963,-1.475,-0.498,-0.010,0.478,0.478,-0.010,-0.498,-1.475,-1.963,-1.963,-1.475,-0.498,0.478,1.455,1.943,1.943,1.455,1.455,1.455,2.431,3.408,4.384,4.384,3.896,3.408,3.408,3.896,4.873,4.873,4.873,3.896,2.920,2.920,3.408,4.873,5.849,6.337,5.361,4.873,3.896,2.920,2.431,2.920,2.920,2.920,2.431,1.943,1.455,0.478,-0.987,-2.452,-3.428,-3.428,-2.940,-1.963,-0.498,-0.010,-0.010,-0.498,-0.498,-0.498,0.478,1.455,3.408,4.873,6.337,6.826,6.337,5.361,4.384,3.896,3.896,4.384,4.873,3.896,2.920,1.455,0.478,0.478,1.943,3.408,3.896,3.896,2.920,1.943,-0.010,-1.475,-2.940,-3.916,-4.893,-4.893,-4.405,-3.428,-2.940,-2.452,-1.963,-1.475,-0.498,0.966,1.943,2.431,1.943,0.478,-0.498,-0.987,-0.987,-0.987,-0.498,0.966,1.943,2.920,3.408,3.408,2.431,1.943,1.943,2.431,3.896,5.849,7.314,8.291,7.802,7.314,6.337,6.337,6.337,6.826,6.826,7.314,7.802,8.291,8.291,7.802,7.314,6.337,5.361,4.873,4.873,4.384,3.896,3.408,3.408,3.408,3.408,2.920,2.431,0.966,-0.010,-0.498,-0.987,-0.987,-0.498,-0.987,-0.987,-0.987,-1.475,-1.963,-2.940,-2.940,-2.452,-1.475,-0.987,-0.498,-0.987,-1.475,-1.475,-0.987,-0.010,0.966,1.943,2.431,2.920,2.920,2.920,2.920,2.431,2.431,2.431,3.408,3.896,3.896,3.896,3.408,3.408,3.408,3.408,3.896,3.408,2.920,1.943,1.943,2.431,2.920,3.408,4.384,5.361,6.337,6.337,5.361,3.896,2.431,1.943,1.943,2.920,3.896,4.384,3.896,3.896,3.896,3.408,2.920,2.431,1.943,2.431,2.920,2.920,2.920,2.431,0.966,-0.010,-0.498,-0.010,0.966,1.943,2.431,1.943,0.478,-0.987,-1.475,-1.963,-1.475,-0.498,-0.010,0.478,-0.010,-0.498,-1.475,-1.475,-1.475,-1.475,-1.475,-1.963,-2.940,-3.916,-4.405,-3.916,-3.428
9,FC6,4,2.889,1.912,0.448,-1.017,-1.506,-1.506,-1.017,-1.017,-0.529,0.448,1.424,1.912,1.912,0.936,0.448,1.424,2.889,4.354,4.354,4.354,3.377,3.377,2.889,2.889,1.912,0.936,0.936,1.424,2.401,1.912,-0.041,-1.994,-2.482,-0.529,2.889,4.354,3.377,-0.529,-3.459,-4.435,-2.970,-0.529,0.936,-0.041,-1.994,-2.970,-1.506,1.424,3.866,4.354,3.377,1.424,-0.529,-1.017,-1.017,-0.529,0.448,-0.529,-1.506,-3.947,-5.900,-5.412,-2.970,0.936,3.377,4.354,2.889,0.936,-0.529,0.448,2.401,3.866,3.866,2.401,1.424,1.912,2.889,4.842,5.819,6.307,5.330,4.354,3.377,3.377,3.866,4.842,5.330,5.330,4.354,3.377,2.401,2.889,3.377,4.842,5.330,5.330,4.354,2.889,1.424,-0.041,-1.017,-1.994,-2.970,-4.435,-5.900,-5.900,-4.924,-2.970,-1.017,-0.529,-0.529,-1.506,-1.994,-0.529,1.912,3.377,2.889,0.448,-2.970,-6.388,-7.853,-8.341,-7.365,-6.388,-6.388,-6.388,-6.388,-6.388,-5.900,-4.924,-4.435,-3.947,-3.459,-2.482,-1.506,-0.041,1.912,2.889,3.377,3.866,4.354,4.354,3.866,2.401,0.448,-1.994,-2.482,-1.506,0.448,2.401,3.377,3.866,4.354,5.330,6.307,6.307,5.819,4.842,4.354,4.842,5.330,5.330,4.354,3.866,3.866,3.866,3.866,3.377,2.401,1.424,1.912,2.401,2.401,1.424,0.448,-0.041,0.936,2.889,4.842,5.819,4.842,2.401,-0.529,-2.482,-2.970,-1.994,-0.041,1.424,1.912,1.424,0.936,0.936,2.401,4.354,4.842,3.377,0.448,-2.482,-2.970,-1.506,1.424,3.377,3.866,3.377,3.377,4.354,5.819,6.307,5.819,5.330,4.354,3.866,3.377,1.912,-0.041,-0.529,0.448,3.866,7.284,8.748,8.260,6.795,5.819,6.795,7.772,8.260,7.772,6.795,5.819,4.842,4.354,2.401,-0.041,-1.017,-0.529,2.401,5.330,7.284,7.284,6.307,4.842,3.866,3.377,2.401,2.401,1.912,2.401,3.377,4.354,4.354,3.377,2.889,3.377,4.354,4.842,4.354
