Channel_Number,Channel,Trial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,FP1,9,-12.380,-11.892,-10.915,-9.939,-8.474,-7.985,-7.985,-7.985,-9.450,-11.403,-14.333,-17.263,-19.704,-20.681,-20.681,-19.216,-15.798,-12.868,-9.450,-7.009,-4.567,-3.103,-2.614,-3.591,-5.544,-8.474,-9.939,-9.450,-7.497,-6.032,-7.497,-10.427,-13.845,-15.310,-14.333,-11.403,-9.939,-8.962,-8.962,-7.985,-6.521,-5.544,-6.032,-7.009,-7.497,-6.521,-4.567,-4.079,-5.056,-6.032,-5.056,-3.103,-2.126,-4.567,-8.962,-13.357,-14.821,-13.357,-10.915,-8.962,-8.962,-8.962,-8.962,-8.962,-9.450,-11.892,-16.286,-19.704,-20.681,-19.704,-17.751,-16.286,-16.774,-18.239,-20.681,-22.146,-23.610,-24.099,-24.587,-24.099,-21.169,-16.774,-11.892,-9.939,-11.892,-16.286,-21.169,-23.610,-24.587,-25.075,-26.052,-27.517,-29.470,-29.958,-29.958,-29.958,-30.935,-31.911,-32.399,-31.423,-30.446,-28.493,-27.517,-27.517,-27.517,-27.028,-26.052,-24.099,-22.634,-21.657,-22.146,-23.610,-25.564,-27.517,-29.470,-30.446,-31.423,-31.911,-31.911,-29.958,-27.517,-24.587,-23.610,-24.099,-26.052,-28.005,-29.470,-30.446,-30.935,-30.446,-29.470,-29.470,-30.935,-33.376,-36.794,-38.259,-38.259,-36.306,-33.864,-34.353,-36.306,-38.747,-41.189,-43.142,-44.607,-44.118,-43.142,-40.212,-38.259,-37.282,-39.724,-43.142,-46.071,-45.583,-42.165,-37.771,-33.864,-32.399,-33.376,-36.306,-38.259,-39.235,-37.771,-35.329,-32.888,-31.911,-32.888,-35.329,-37.282,-38.747,-39.235,-40.212,-41.677,-43.142,-43.142,-42.165,-40.212,-39.724,-40.700,-43.630,-45.095,-44.118,-41.677,-38.747,-38.259,-40.212,-43.142,-45.095,-45.095,-42.653,-40.700,-39.724,-40.212,-40.700,-40.212,-38.747,-37.771,-39.235,-42.653,-47.536,-49.001,-48.024,-44.118,-40.700,-38.747,-39.235,-40.700,-40.212,-37.282,-33.864,-30.935,-30.935,-33.864,-36.794,-39.235,-40.212,-38.747,-36.794,-35.329,-33.864,-33.376,-34.353,-35.329,-36.306,-35.817,-35.329,-34.353,-35.329,-37.771,-40.212,-41.677,-41.189,-40.212,-40.212,-40.700,-40.700,-38.747,-35.329,-31.423,-29.958,-29.958,-31.911,-33.864,-34.353,-34.353,-33.864,-33.864,-34.353,-35.329,-35.817,-35.329,-33.376,-32.399,-32.399,-34.841,-38.259
1,FP2,9,-13.540,-12.563,-10.610,-8.657,-6.704,-4.262,-2.797,-2.797,-4.262,-6.704,-10.122,-12.563,-14.028,-14.516,-15.004,-14.028,-12.563,-10.122,-6.215,-2.797,-0.356,0.132,0.132,0.132,0.621,1.109,0.621,-1.821,-5.239,-7.680,-8.657,-7.192,-5.239,-4.751,-5.727,-7.680,-8.169,-5.239,-0.356,4.527,6.968,5.992,3.062,0.621,0.132,1.109,2.085,2.574,2.085,1.109,0.621,0.132,-0.844,-3.774,-7.192,-10.122,-10.610,-8.657,-6.704,-4.262,-3.286,-3.774,-4.751,-6.215,-6.704,-7.192,-7.192,-7.192,-7.192,-8.169,-8.169,-8.169,-8.169,-7.680,-8.657,-9.145,-10.122,-10.610,-9.633,-7.680,-5.727,-4.262,-3.774,-4.751,-5.727,-7.680,-9.633,-11.098,-13.540,-16.469,-18.422,-19.887,-20.376,-20.376,-20.376,-21.840,-23.305,-23.305,-23.305,-22.329,-21.352,-20.864,-19.399,-18.422,-16.469,-15.004,-13.540,-13.051,-12.563,-11.587,-12.075,-13.051,-14.516,-16.469,-17.934,-18.911,-19.399,-19.399,-17.934,-15.493,-12.563,-10.122,-9.145,-10.122,-12.075,-14.028,-15.981,-16.958,-17.934,-16.958,-16.469,-15.981,-16.469,-18.422,-20.864,-21.352,-20.376,-18.422,-17.446,-18.422,-21.352,-23.305,-24.282,-23.794,-24.282,-26.235,-28.188,-28.676,-26.723,-23.794,-23.305,-25.258,-28.676,-30.141,-28.676,-24.770,-20.864,-19.887,-20.864,-22.817,-23.305,-21.840,-19.399,-18.422,-18.911,-20.864,-23.305,-23.794,-23.305,-22.329,-21.352,-21.352,-22.329,-23.794,-23.794,-24.282,-23.305,-23.305,-23.794,-25.258,-26.235,-26.235,-24.770,-22.817,-21.352,-21.352,-22.817,-24.282,-24.282,-22.329,-20.376,-19.399,-19.399,-20.864,-22.817,-23.305,-23.794,-23.794,-23.794,-24.770,-25.747,-26.723,-26.723,-26.235,-26.235,-26.235,-25.258,-23.794,-20.864,-17.446,-15.493,-15.493,-17.934,-19.887,-20.376,-19.399,-17.934,-16.958,-17.934,-19.399,-19.399,-17.934,-15.981,-15.493,-16.469,-18.911,-20.864,-21.840,-21.840,-21.840,-22.817,-23.305,-23.305,-22.817,-21.352,-20.376,-19.399,-19.399,-18.911,-18.422,-18.422,-17.934,-16.469,-14.028,-11.587,-10.122,-10.122,-12.563,-15.981,-17.934,-18.422,-16.958,-15.981,-15.493,-15.493,-15.981
2,F7,9,-8.169,-8.169,-7.680,-7.192,-6.215,-5.239,-4.262,-5.239,-8.169,-12.563,-17.446,-19.887,-19.399,-17.446,-15.004,-14.028,-13.540,-12.563,-10.122,-6.704,-3.774,-3.286,-4.262,-5.239,-5.239,-4.751,-4.262,-5.727,-8.657,-12.075,-14.516,-15.493,-15.493,-15.981,-16.958,-18.422,-18.911,-18.911,-17.446,-15.004,-11.098,-6.704,-3.286,-2.309,-3.774,-6.704,-10.122,-11.587,-11.587,-9.633,-7.680,-6.215,-6.215,-8.169,-10.610,-12.075,-13.051,-11.587,-10.122,-9.633,-10.122,-11.587,-12.075,-11.098,-10.122,-10.610,-14.028,-19.887,-25.258,-26.723,-25.747,-24.282,-23.794,-24.770,-25.747,-24.282,-20.864,-17.446,-15.493,-16.469,-17.934,-18.422,-15.981,-13.540,-11.098,-11.098,-13.540,-16.469,-19.399,-21.352,-21.840,-21.840,-20.864,-19.399,-18.911,-17.934,-17.934,-18.422,-19.887,-22.329,-24.770,-24.770,-22.817,-18.911,-15.493,-14.516,-15.981,-18.911,-20.376,-19.399,-18.422,-18.422,-20.864,-24.282,-26.723,-27.212,-25.258,-23.305,-22.329,-23.305,-24.770,-24.282,-21.840,-19.399,-18.422,-19.887,-23.794,-26.723,-27.700,-26.723,-24.770,-23.794,-24.282,-26.235,-28.676,-30.141,-31.118,-31.606,-33.071,-34.047,-34.536,-33.559,-32.094,-31.606,-32.583,-35.024,-36.489,-36.001,-34.047,-32.094,-31.606,-33.071,-33.559,-33.071,-30.141,-26.235,-22.817,-20.864,-22.329,-26.235,-32.094,-35.512,-35.024,-31.118,-26.723,-25.747,-28.188,-31.606,-34.047,-33.559,-31.606,-31.606,-33.559,-36.977,-39.907,-40.883,-40.883,-39.419,-37.465,-35.024,-33.559,-33.071,-35.512,-39.419,-41.860,-41.372,-38.442,-35.024,-34.047,-35.512,-37.465,-37.954,-36.489,-34.536,-33.071,-32.583,-33.559,-34.536,-36.001,-36.977,-37.954,-38.442,-39.419,-39.419,-38.442,-37.465,-34.536,-30.141,-25.258,-22.329,-23.305,-27.700,-33.071,-36.489,-36.977,-34.536,-31.606,-30.629,-30.629,-31.118,-31.118,-30.629,-31.118,-31.606,-32.094,-30.629,-28.188,-27.700,-29.653,-34.047,-37.465,-36.977,-33.559,-30.629,-31.606,-35.024,-36.977,-33.559,-25.747,-19.399,-17.934,-21.840,-28.676,-34.047,-34.536,-33.071,-31.118,-30.629,-30.629,-30.629,-30.141,-29.165,-29.653,-31.606,-34.536,-36.489
3,F8,9,-15.015,-12.573,-6.226,0.122,4.028,2.563,-1.343,-4.761,-5.249,-3.296,-2.319,-3.296,-7.690,-12.573,-14.038,-11.597,-6.714,-2.319,-0.366,-0.854,-2.319,-2.808,-0.854,1.587,3.052,1.587,-2.319,-6.226,-8.667,-8.179,-6.714,-5.737,-8.179,-13.062,-17.456,-18.433,-14.526,-8.667,-2.319,0.610,1.587,0.122,-0.854,-1.343,-2.319,-5.249,-8.179,-9.155,-6.226,-1.831,1.099,-0.854,-7.690,-15.015,-17.944,-15.015,-10.132,-7.202,-8.179,-11.108,-13.062,-12.085,-9.644,-9.155,-12.085,-15.991,-18.433,-17.944,-15.503,-13.550,-13.550,-14.526,-15.991,-16.968,-17.456,-19.409,-22.339,-25.757,-26.245,-22.827,-17.456,-12.085,-9.644,-11.597,-15.015,-17.944,-17.944,-15.991,-15.503,-18.433,-23.804,-28.687,-30.151,-28.198,-26.245,-26.245,-29.663,-32.593,-34.546,-32.104,-28.687,-25.757,-25.269,-27.222,-29.175,-30.151,-27.222,-21.851,-16.479,-13.062,-14.038,-18.433,-23.804,-27.222,-26.733,-24.780,-22.827,-22.827,-23.804,-23.315,-20.874,-17.456,-15.015,-15.503,-17.944,-21.362,-24.292,-25.757,-26.245,-26.733,-27.222,-27.710,-28.687,-30.151,-30.640,-28.687,-25.269,-22.339,-22.339,-26.245,-32.104,-35.522,-35.034,-32.104,-28.687,-28.687,-31.128,-34.546,-35.522,-34.546,-32.593,-32.593,-33.081,-34.058,-33.081,-31.128,-28.687,-27.710,-28.687,-29.175,-28.198,-24.780,-20.874,-18.433,-19.897,-25.269,-31.616,-36.011,-36.011,-33.081,-29.663,-28.687,-30.151,-32.104,-31.128,-27.710,-23.315,-22.827,-26.245,-31.128,-33.081,-30.640,-25.757,-21.851,-22.339,-25.269,-28.687,-28.687,-26.733,-25.269,-25.269,-26.733,-28.198,-28.687,-28.198,-28.198,-29.663,-31.616,-33.569,-34.058,-34.546,-34.546,-34.546,-34.058,-32.593,-31.128,-30.640,-30.640,-30.151,-29.175,-27.710,-26.733,-27.222,-28.687,-30.640,-31.128,-30.640,-30.151,-30.640,-31.128,-31.128,-29.663,-27.710,-25.757,-26.245,-27.710,-29.663,-30.640,-30.151,-28.687,-26.733,-26.245,-26.245,-27.222,-28.198,-28.198,-28.198,-27.710,-27.222,-26.245,-25.269,-23.804,-21.851,-19.897,-19.897,-20.386,-22.339,-24.292,-24.780,-24.292,-22.339,-19.897,-19.409,-20.386,-22.827,-24.780
4,AF1,9,-8.779,-8.291,-6.337,-4.384,-2.431,-1.943,-2.920,-4.384,-5.849,-7.314,-8.779,-10.732,-12.197,-13.662,-13.662,-12.197,-10.244,-7.314,-4.384,-2.431,-0.966,0.010,0.010,0.010,-0.478,-0.966,-1.943,-2.431,-3.408,-3.896,-3.408,-2.920,-2.920,-3.408,-4.384,-4.873,-3.896,-1.943,0.498,2.940,3.916,3.428,1.963,0.987,0.987,1.475,1.963,1.475,0.498,0.010,0.010,0.010,-0.478,-1.943,-3.896,-5.361,-6.337,-5.361,-3.896,-1.455,-0.478,0.010,-0.478,-1.455,-2.431,-3.408,-4.873,-5.849,-6.826,-7.314,-7.314,-7.314,-7.314,-7.314,-8.291,-9.267,-9.755,-9.267,-7.802,-5.849,-3.896,-2.920,-2.431,-2.431,-2.920,-2.920,-3.408,-4.873,-8.291,-11.709,-14.638,-15.127,-13.662,-11.709,-10.732,-11.709,-13.662,-14.638,-15.127,-13.662,-13.662,-13.173,-13.173,-12.197,-10.244,-8.291,-7.314,-7.314,-8.291,-8.779,-9.267,-9.755,-10.244,-11.220,-11.709,-12.197,-13.173,-14.150,-15.127,-15.127,-12.685,-9.267,-6.826,-5.849,-7.314,-9.755,-12.197,-13.662,-13.662,-13.173,-13.662,-14.150,-14.638,-15.615,-15.615,-16.103,-16.103,-16.103,-16.591,-17.568,-19.033,-19.521,-19.521,-19.521,-20.498,-21.962,-22.939,-23.916,-23.427,-22.451,-21.474,-22.451,-22.939,-23.427,-21.474,-18.545,-15.127,-13.173,-13.173,-15.127,-17.080,-18.056,-17.568,-16.103,-15.615,-16.591,-18.056,-19.521,-20.498,-20.009,-19.521,-19.521,-19.521,-20.986,-21.962,-22.451,-21.474,-20.498,-19.033,-18.545,-19.033,-20.009,-20.986,-21.962,-21.962,-21.474,-20.498,-20.009,-19.521,-18.545,-18.056,-17.080,-16.591,-16.591,-16.591,-17.080,-17.080,-17.080,-18.056,-19.033,-19.521,-19.521,-19.521,-19.033,-19.033,-19.033,-18.056,-16.103,-13.173,-10.732,-8.779,-9.267,-11.220,-13.662,-16.103,-17.080,-17.080,-15.615,-14.638,-13.662,-12.685,-12.685,-12.197,-12.197,-13.662,-14.638,-15.615,-17.568,-18.545,-19.521,-19.033,-18.056,-17.080,-17.568,-17.568,-17.568,-16.103,-13.173,-11.220,-10.244,-11.709,-12.685,-13.173,-11.709,-10.732,-10.244,-10.732,-12.197,-12.685,-12.197,-11.709,-11.709,-12.685,-14.150,-14.638,-14.638
5,AF2,9,-7.050,-6.561,-4.608,-2.167,-0.214,0.275,-0.214,-1.678,-3.143,-3.632,-4.120,-5.096,-7.050,-8.514,-9.491,-8.514,-6.561,-4.120,-1.678,0.275,1.251,1.740,2.716,3.204,4.181,4.181,4.181,3.204,2.228,1.251,1.251,1.251,1.251,0.763,0.763,1.251,2.716,5.157,8.087,10.529,11.017,10.529,9.064,7.599,7.111,7.111,6.622,6.134,5.646,5.157,5.157,4.669,3.204,1.251,-1.678,-4.120,-4.120,-1.678,1.251,3.204,4.669,4.181,2.716,1.740,1.251,1.740,1.740,1.740,1.740,2.228,2.228,2.228,2.228,2.228,1.251,0.275,-0.702,-0.702,0.275,1.740,4.181,5.646,6.134,5.646,4.669,3.693,2.716,1.740,-0.702,-3.632,-5.585,-7.050,-7.050,-6.073,-6.073,-8.026,-10.468,-11.932,-11.444,-9.491,-7.538,-6.073,-5.096,-5.096,-4.608,-4.120,-2.655,-1.678,-0.214,-0.214,-1.190,-2.655,-4.608,-5.585,-5.585,-5.096,-4.608,-5.096,-5.585,-5.096,-2.655,0.275,1.740,1.740,-0.214,-2.655,-4.608,-4.608,-4.120,-3.143,-3.632,-5.096,-6.073,-7.050,-7.050,-6.561,-5.585,-6.073,-7.050,-8.026,-9.003,-8.514,-8.514,-8.514,-9.491,-12.421,-14.374,-15.350,-15.350,-13.885,-13.885,-14.862,-15.839,-15.839,-14.374,-10.956,-8.514,-7.538,-8.514,-10.468,-11.444,-11.444,-9.979,-9.003,-9.003,-10.468,-11.932,-12.421,-12.421,-11.444,-11.444,-12.421,-12.909,-13.397,-12.909,-12.421,-11.932,-11.444,-11.444,-12.421,-12.909,-13.397,-12.909,-11.444,-10.468,-10.468,-10.956,-11.932,-12.421,-11.444,-9.979,-8.514,-8.026,-9.003,-9.979,-10.956,-10.956,-10.468,-9.979,-10.956,-11.932,-12.909,-12.909,-11.932,-10.468,-9.491,-9.491,-9.003,-8.026,-6.073,-4.608,-4.120,-5.585,-7.538,-9.003,-8.514,-7.538,-6.073,-5.585,-5.585,-6.073,-5.585,-5.096,-4.608,-5.585,-7.050,-8.514,-9.491,-9.979,-9.491,-9.491,-9.979,-10.956,-11.444,-11.444,-9.979,-8.026,-6.561,-5.096,-5.096,-4.608,-4.608,-3.632,-2.655,-0.702,0.275,-0.214,-1.190,-3.143,-4.120,-4.608,-4.608,-4.120,-3.632,-4.120,-4.120
6,FZ,9,-4.690,-4.201,-3.713,-1.760,-0.783,-0.295,-0.783,-1.760,-2.736,-3.225,-4.201,-5.178,-6.643,-7.619,-8.108,-7.131,-5.666,-3.713,-1.760,-0.783,0.193,0.193,0.193,0.682,0.682,0.682,1.170,1.170,1.170,1.170,1.170,1.170,1.170,1.170,1.658,1.658,2.635,4.100,5.564,7.029,7.517,7.029,5.564,4.588,4.100,3.611,3.123,3.123,2.635,2.146,2.635,2.146,1.658,-0.295,-2.736,-4.201,-4.690,-2.736,-0.783,1.658,3.123,3.611,3.123,2.146,1.658,1.170,1.170,1.170,1.170,1.170,1.170,1.170,1.170,0.682,0.193,-0.783,-1.760,-1.272,-0.295,1.170,3.123,4.100,4.100,3.123,2.146,2.146,1.658,1.170,-0.783,-3.225,-5.178,-6.154,-5.178,-4.690,-4.690,-6.154,-7.619,-8.108,-8.108,-6.643,-5.178,-4.201,-3.713,-3.713,-3.225,-2.248,-1.760,-1.760,-1.760,-2.248,-2.736,-4.201,-5.178,-5.666,-5.178,-4.690,-4.690,-5.178,-6.154,-6.154,-4.690,-2.736,-1.272,-0.783,-2.248,-3.713,-4.690,-4.690,-4.690,-4.201,-4.690,-5.666,-6.154,-6.643,-6.643,-6.643,-6.643,-7.619,-8.108,-8.596,-8.596,-8.108,-7.619,-7.619,-9.572,-11.525,-13.479,-13.967,-13.967,-12.990,-12.990,-13.967,-13.967,-13.967,-12.014,-9.572,-7.619,-6.154,-7.131,-8.596,-10.061,-10.549,-9.572,-9.084,-8.596,-9.572,-11.037,-12.014,-11.525,-10.549,-10.061,-9.572,-10.549,-11.525,-11.525,-11.037,-10.061,-8.596,-8.108,-8.596,-9.572,-10.061,-10.549,-10.061,-9.084,-9.084,-9.572,-9.572,-9.084,-8.108,-7.131,-6.154,-6.154,-6.643,-7.619,-7.619,-7.619,-7.619,-7.619,-8.108,-8.596,-9.084,-8.596,-7.619,-6.643,-6.643,-6.643,-6.154,-5.666,-4.201,-2.736,-2.736,-3.713,-5.666,-7.619,-8.108,-7.131,-6.154,-5.178,-5.178,-4.690,-4.690,-4.201,-4.201,-5.178,-6.643,-8.108,-9.084,-9.572,-9.084,-9.084,-9.084,-9.572,-10.061,-9.572,-8.596,-6.643,-5.178,-4.201,-4.201,-4.690,-4.690,-4.201,-2.736,-2.248,-1.760,-1.760,-2.736,-3.225,-3.225,-3.713,-4.201,-4.690,-5.178,-5.666,-5.178
7,F4,9,1.587,3.540,6.470,9.399,10.376,9.888,7.935,7.446,6.958,7.446,7.446,6.958,5.005,3.052,2.563,3.052,4.517,6.470,8.423,9.399,10.376,10.864,11.353,12.329,12.817,13.306,13.306,12.817,11.841,10.376,8.911,7.935,7.446,8.423,8.911,9.888,11.353,13.306,15.259,18.188,19.653,19.165,17.212,14.771,13.306,12.817,13.306,13.306,12.817,12.329,11.353,10.376,8.423,5.981,3.540,2.075,3.052,5.493,8.911,10.864,11.353,10.376,9.399,8.911,8.911,8.911,8.911,8.423,7.446,7.446,7.935,8.423,8.423,7.935,7.446,6.470,5.493,5.005,5.493,6.958,8.423,9.399,9.399,8.911,8.911,8.911,9.399,8.911,6.958,4.028,0.610,-1.343,-1.343,-0.366,-0.366,-0.854,-2.808,-4.272,-4.272,-1.831,0.610,3.052,4.028,3.540,3.052,3.052,4.517,6.470,8.423,8.423,6.470,4.028,1.587,1.099,2.563,4.517,5.493,5.005,4.028,4.517,5.981,8.423,9.888,10.376,8.911,7.446,5.981,5.493,5.981,5.981,5.493,4.517,4.028,3.052,3.540,4.028,3.540,3.540,2.563,1.587,1.587,2.075,2.563,2.563,0.610,-2.319,-4.761,-6.226,-6.226,-5.249,-4.272,-3.784,-3.784,-3.784,-2.808,-1.343,-0.366,0.122,-0.366,-1.343,-0.854,0.122,1.099,1.587,0.610,-0.854,-2.808,-3.296,-3.296,-2.808,-1.831,-1.343,-1.343,-1.343,-0.854,0.122,1.099,2.075,1.587,0.610,-0.854,-1.831,-1.343,0.122,2.075,2.563,1.587,0.122,-0.854,-0.854,0.610,2.563,2.563,2.075,1.099,0.610,0.610,0.610,0.610,-0.366,-1.343,-1.831,-1.343,-0.366,0.610,1.099,1.099,1.587,2.075,3.540,3.540,2.563,1.099,-0.366,-0.854,0.610,1.587,2.075,2.075,1.587,1.587,2.075,2.563,2.563,1.099,-0.366,-1.831,-1.343,-0.854,0.122,0.122,-1.343,-2.319,-3.296,-2.808,-1.343,0.122,1.587,2.075,2.563,2.563,3.052,4.028,5.493,6.470,6.958,6.958,5.981,4.517,3.052,2.563,2.563,2.563,3.052,3.540,3.540
8,F3,9,-4.740,-3.764,-2.299,-0.346,0.631,0.631,0.142,-1.322,-2.299,-4.740,-6.205,-8.158,-9.135,-9.623,-9.135,-7.670,-6.205,-4.252,-1.811,0.142,2.584,3.560,4.049,3.560,1.607,0.631,-0.346,-0.346,-0.346,-0.346,-0.346,-0.346,-1.322,-1.811,-2.299,-2.299,-1.811,-0.346,0.631,2.096,2.584,2.096,1.607,1.607,2.096,2.584,2.584,1.607,0.142,-0.346,0.142,0.631,1.119,0.142,-1.811,-3.276,-3.764,-3.276,-1.811,-0.346,1.119,2.096,2.096,1.119,-0.346,-2.299,-4.252,-5.717,-6.205,-6.694,-7.182,-7.670,-6.694,-6.205,-6.205,-7.182,-8.158,-8.158,-6.694,-4.252,-1.811,-0.346,-0.346,-1.322,-1.322,-0.834,-0.346,-0.834,-3.764,-7.670,-10.111,-9.623,-7.670,-5.229,-4.252,-5.229,-6.694,-7.670,-7.182,-6.694,-6.694,-7.182,-7.670,-7.182,-4.740,-2.299,-1.322,-1.322,-2.299,-4.252,-5.229,-5.717,-6.205,-6.205,-6.205,-6.694,-7.670,-9.623,-10.600,-10.111,-7.670,-5.229,-2.787,-2.299,-3.276,-5.229,-7.182,-9.135,-10.111,-9.623,-9.623,-9.623,-10.111,-10.600,-11.088,-11.576,-12.065,-12.065,-12.553,-13.529,-13.529,-14.018,-14.018,-14.506,-14.994,-15.483,-15.971,-15.483,-14.018,-13.041,-13.041,-14.018,-15.483,-15.971,-14.994,-11.576,-7.670,-4.740,-4.252,-7.182,-10.600,-13.041,-12.553,-10.600,-8.647,-8.647,-11.088,-13.529,-14.994,-14.506,-12.065,-11.576,-12.065,-14.506,-16.459,-17.436,-14.994,-12.553,-10.111,-9.623,-10.111,-11.576,-14.018,-15.971,-16.459,-15.971,-14.506,-12.065,-10.111,-9.623,-10.111,-11.088,-11.576,-11.088,-10.111,-9.135,-8.158,-8.158,-9.135,-10.600,-11.088,-11.576,-11.088,-10.600,-10.111,-9.623,-8.647,-7.670,-5.717,-4.252,-2.787,-2.787,-3.764,-6.205,-9.135,-11.088,-11.576,-10.600,-9.135,-7.670,-6.694,-6.205,-6.205,-5.717,-6.205,-7.182,-8.647,-10.111,-11.576,-11.576,-11.088,-10.111,-9.135,-9.623,-9.135,-9.135,-7.670,-6.205,-6.205,-6.694,-8.158,-8.647,-7.670,-6.205,-6.205,-6.694,-8.158,-8.647,-7.670,-5.717,-4.740,-5.229,-7.182,-8.158,-9.135,-8.647
9,FC6,9,-3.469,-2.492,-1.027,0.437,0.926,0.926,0.437,-0.051,-0.051,-0.051,0.437,-0.051,-0.539,-1.516,-2.004,-2.492,-2.492,-1.516,0.437,2.879,4.832,6.297,6.297,6.297,5.809,5.809,5.320,3.855,1.414,-2.004,-4.445,-4.934,-5.422,-5.910,-5.910,-5.910,-4.445,-1.027,3.367,6.785,9.226,9.226,6.785,3.855,1.414,0.437,0.437,0.926,1.414,2.391,2.391,0.926,-2.004,-4.934,-6.399,-5.910,-3.469,-0.539,0.926,0.926,-0.539,-1.516,-1.516,-0.539,0.437,0.437,-0.539,-2.004,-3.469,-4.445,-4.934,-4.934,-4.445,-3.957,-3.957,-4.445,-6.399,-7.375,-6.887,-4.934,-2.492,-0.539,-0.051,-1.516,-2.492,-2.492,-2.492,-2.004,-2.981,-5.910,-9.328,-12.746,-13.723,-12.746,-11.281,-10.305,-10.793,-12.258,-12.746,-12.258,-9.816,-7.375,-5.910,-5.422,-6.399,-6.887,-6.399,-4.445,-2.981,-2.004,-2.981,-4.445,-6.399,-6.887,-6.399,-4.934,-4.445,-4.445,-4.934,-4.934,-3.469,-1.516,0.437,0.926,-0.051,-1.516,-3.469,-4.445,-5.422,-5.422,-5.422,-5.910,-6.399,-7.863,-8.352,-8.352,-7.375,-5.422,-4.445,-5.422,-6.887,-7.863,-8.352,-7.375,-6.399,-6.887,-7.375,-8.352,-9.328,-9.328,-8.352,-7.863,-7.863,-7.863,-8.352,-8.840,-9.328,-8.352,-6.399,-5.422,-3.957,-3.957,-3.957,-4.445,-5.422,-5.910,-5.910,-6.399,-6.887,-7.375,-7.375,-7.863,-7.375,-6.887,-5.910,-4.445,-3.469,-2.004,-2.492,-3.469,-4.934,-5.422,-4.445,-2.492,-1.027,-0.539,-1.516,-2.981,-3.469,-3.469,-2.492,-2.492,-2.492,-2.492,-2.492,-2.492,-3.469,-4.445,-6.887,-7.863,-7.375,-5.910,-3.957,-4.445,-5.422,-6.887,-7.375,-6.399,-4.934,-3.469,-3.469,-4.934,-5.910,-6.399,-5.910,-5.422,-5.422,-6.399,-6.887,-6.887,-5.910,-4.934,-4.445,-4.934,-6.399,-7.375,-6.399,-3.957,-2.492,-2.004,-2.981,-4.445,-5.422,-5.422,-3.957,-2.981,-2.981,-3.469,-4.445,-3.957,-2.981,-2.004,-1.516,-1.027,-1.027,-0.539,0.437,-0.051,-0.539,-2.004,-2.492,-2.492,-1.516,-0.051,-0.051,-0.539
