Channel_Number,Channel,Trial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,FP1,45,-2.309,0.132,0.621,-1.333,-3.774,-2.797,1.597,8.433,13.316,14.292,10.874,5.992,2.574,2.085,3.062,4.038,2.574,1.109,1.597,5.015,9.898,13.804,13.316,8.921,5.015,3.062,4.038,5.992,7.456,7.456,6.480,5.015,2.085,-2.309,-7.192,-11.098,-11.098,-8.657,-6.215,-6.704,-9.145,-10.610,-6.215,2.574,11.363,15.757,12.339,4.527,-2.309,-3.774,-0.356,4.527,6.480,4.527,1.109,-1.821,-2.309,-1.821,-1.821,-1.821,-0.844,0.132,-0.356,-3.774,-10.610,-17.446,-20.376,-17.446,-11.098,-4.751,-2.797,-4.262,-5.727,-3.774,0.621,4.038,3.550,-0.356,-4.751,-4.751,-0.356,5.503,8.921,6.480,0.621,-5.727,-8.169,-6.704,-3.286,-0.844,-1.821,-3.286,-3.774,-2.309,0.621,3.550,3.550,0.132,-4.262,-6.704,-7.192,-5.239,-2.309,0.621,2.085,3.550,4.527,5.503,5.503,4.527,2.574,0.132,-1.821,-3.774,-5.239,-5.727,-5.239,-3.774,-1.821,0.132,1.109,2.085,1.597,1.597,1.109,-0.844,-4.751,-8.657,-11.098,-11.098,-9.145,-7.680,-8.657,-12.563,-16.469,-19.887,-19.887,-17.446,-15.004,-13.540,-13.051,-11.587,-9.633,-8.657,-9.633,-12.563,-15.493,-15.493,-12.563,-9.633,-9.633,-11.587,-14.028,-15.004,-13.540,-12.563,-14.516,-19.399,-24.282,-25.258,-21.352,-15.004,-10.122,-8.657,-10.122,-12.563,-12.075,-10.122,-7.192,-5.239,-4.751,-4.751,-4.262,-1.333,1.597,4.038,3.550,0.132,-4.262,-7.192,-7.192,-5.239,-2.797,-0.356,1.597,3.062,4.038,3.062,-0.356,-4.751,-7.680,-6.704,-1.333,5.015,9.898,10.386,6.968,2.574,-0.356,-0.356,0.621,0.621,-1.821,-5.727,-7.680,-6.704,-2.309,2.085,5.015,4.527,2.085,-0.844,-2.797,-2.797,-1.821,0.132,1.597,2.085,1.597,1.109,1.597,4.038,7.456,9.898,9.410,6.480,2.574,0.132,0.132,2.085,4.038,5.503,7.456,11.363,16.246,19.663,18.199,12.828,5.503,0.132,-2.309,-2.797,-3.774,-7.192,-10.610,-11.098,-8.657,-3.286,1.109,3.062,2.085,-0.356,-2.797,-4.262,-3.774,-2.309
1,FP2,45,-4.995,-4.506,-4.018,-2.553,0.376,3.306,5.259,6.236,5.259,4.771,4.283,3.794,3.306,1.353,-2.553,-5.971,-7.924,-6.460,-2.065,3.306,7.212,8.677,7.212,4.771,2.330,0.865,1.353,2.330,4.283,6.236,5.747,2.818,-2.065,-6.948,-11.342,-13.295,-12.807,-11.831,-9.878,-7.924,-4.995,-1.577,2.330,4.771,5.259,3.794,1.841,0.865,1.353,2.818,4.283,4.283,3.306,2.330,1.353,-0.112,-2.065,-3.530,-4.995,-4.506,-2.553,-1.088,-1.088,-3.530,-6.460,-9.878,-11.831,-13.295,-12.807,-11.831,-10.366,-8.413,-6.460,-4.995,-4.995,-6.460,-8.901,-10.366,-9.389,-5.483,-0.600,3.306,3.794,0.376,-4.995,-9.878,-11.342,-10.854,-8.901,-6.948,-4.995,-2.553,0.865,3.306,3.306,1.353,-2.553,-6.460,-7.436,-5.971,-2.553,0.865,3.306,4.771,5.259,5.259,4.771,3.794,2.330,0.865,-1.088,-2.553,-4.506,-6.460,-6.948,-6.948,-6.460,-5.483,-4.995,-4.018,-2.553,-1.088,0.376,0.865,-0.112,-1.577,-2.065,-2.065,-3.042,-4.995,-7.436,-10.366,-11.831,-12.807,-12.807,-12.319,-12.319,-11.342,-10.854,-9.878,-9.389,-10.366,-11.342,-12.319,-12.807,-12.319,-10.366,-7.924,-5.971,-5.971,-7.924,-10.366,-12.807,-14.760,-16.225,-18.667,-21.108,-23.061,-23.061,-21.596,-18.178,-15.249,-13.295,-12.319,-11.342,-9.878,-8.901,-9.389,-10.854,-11.831,-10.854,-7.924,-4.018,-2.553,-3.530,-5.971,-8.901,-8.901,-6.948,-4.506,-2.553,-2.065,-2.553,-3.042,-2.553,-1.088,0.376,0.376,-1.088,-4.018,-7.436,-7.924,-4.506,0.865,5.259,5.747,3.306,-0.112,-3.530,-4.995,-4.995,-5.483,-6.460,-7.436,-7.924,-6.460,-4.995,-4.506,-5.971,-8.413,-10.366,-10.366,-8.901,-5.971,-4.506,-4.995,-6.460,-7.924,-8.413,-7.436,-5.971,-4.018,-3.042,-2.065,-1.577,-2.065,-3.042,-4.995,-6.948,-7.924,-7.924,-6.460,-4.018,-1.577,0.376,0.376,-2.065,-4.995,-8.413,-10.366,-10.854,-11.342,-12.319,-14.272,-17.202,-19.643,-20.620,-19.643,-17.690,-13.784,-10.854,-8.413,-7.924,-8.901,-9.878,-9.878
2,F7,45,-3.092,-0.163,2.767,3.743,2.767,0.326,-0.163,1.302,5.697,10.579,13.021,13.021,12.044,9.603,7.161,4.232,0.326,-3.092,-4.069,-1.628,3.743,10.091,13.509,13.509,10.091,6.185,3.743,2.279,1.790,1.302,1.302,3.255,4.720,4.232,-0.163,-8.464,-16.764,-21.159,-20.182,-14.811,-7.975,-3.092,0.326,1.790,1.790,-0.651,-4.557,-7.487,-7.975,-4.557,1.302,5.697,4.720,-0.651,-6.022,-8.464,-5.534,0.814,4.232,3.743,0.326,-3.581,-7.487,-11.882,-17.253,-22.624,-24.577,-20.671,-11.882,-2.116,4.232,5.208,3.255,1.302,1.302,1.302,-1.139,-5.534,-7.975,-4.557,5.208,17.415,23.763,21.322,11.556,-0.163,-7.487,-9.928,-9.440,-9.928,-12.370,-13.346,-9.928,-3.581,1.790,1.790,-2.604,-8.464,-11.393,-9.928,-6.999,-5.534,-6.510,-6.510,-3.092,4.720,12.044,13.997,8.626,-1.628,-9.928,-12.370,-8.952,-6.022,-6.510,-9.928,-11.393,-7.487,-0.163,6.673,8.626,4.720,-0.163,-2.604,-2.116,-2.604,-6.022,-11.393,-15.299,-14.323,-9.440,-6.022,-7.487,-13.346,-19.694,-21.647,-19.206,-14.323,-11.882,-11.882,-12.858,-10.905,-6.999,-5.046,-6.999,-12.370,-16.764,-15.299,-9.440,-4.069,-3.581,-8.952,-14.323,-14.811,-9.928,-4.557,-4.557,-11.393,-20.182,-24.577,-22.135,-13.346,-5.046,-0.651,0.326,-0.163,-0.163,-0.651,-3.092,-6.510,-9.440,-8.464,-3.092,2.279,4.720,2.279,-3.581,-7.975,-7.975,-5.046,-1.139,0.326,-1.628,-3.581,-3.092,-1.139,0.326,-2.116,-7.487,-13.346,-13.346,-6.510,5.208,14.486,16.439,10.579,0.814,-6.999,-9.440,-7.487,-4.557,-3.092,-4.557,-6.022,-6.510,-5.534,-4.557,-2.604,-1.139,1.302,3.255,2.767,0.326,-2.116,-3.092,-2.116,-0.651,-1.628,-5.046,-7.975,-5.534,1.790,10.091,13.997,12.533,7.650,3.743,2.279,1.790,0.326,-3.092,-4.069,-0.651,8.138,17.904,23.275,20.345,12.533,4.232,-0.651,-1.628,-1.139,-2.604,-6.022,-8.464,-8.952,-6.510,-3.092,-0.163,1.790,2.279,2.279,1.302,-0.651,-2.116,-1.628
3,F8,45,-6.276,-7.741,-8.230,-6.276,-3.835,-2.370,-2.858,-4.323,-5.788,-5.300,-2.858,-0.905,-0.905,-5.300,-11.648,-17.019,-18.972,-17.019,-12.136,-6.765,-1.882,2.024,3.489,1.536,-3.835,-10.183,-12.624,-9.694,-2.370,5.442,7.395,3.001,-5.788,-13.112,-17.019,-17.507,-16.530,-14.577,-12.136,-7.741,-3.347,-1.394,-1.882,-3.835,-4.812,-3.347,-1.394,-1.394,-2.858,-3.835,-0.905,3.977,7.395,4.954,-3.347,-11.648,-14.089,-9.206,-0.905,4.954,5.442,1.536,-3.347,-5.788,-6.765,-7.741,-9.694,-10.671,-10.183,-7.253,-4.323,-3.347,-5.788,-9.694,-13.112,-14.577,-15.066,-14.089,-10.671,-4.323,3.001,9.837,11.302,7.395,0.071,-6.765,-10.183,-10.183,-7.253,-4.323,-2.370,-1.882,-0.905,0.071,-0.417,-3.347,-7.253,-11.159,-11.159,-6.765,0.071,5.442,6.419,3.001,-1.394,-2.370,1.536,5.931,7.395,4.466,-0.417,-4.323,-4.812,-3.347,-3.347,-6.276,-11.159,-14.577,-14.089,-10.671,-5.300,-1.394,1.536,2.513,2.513,2.024,0.559,-1.394,-4.323,-7.741,-12.136,-15.554,-17.507,-17.019,-14.577,-11.159,-8.230,-6.765,-6.765,-7.253,-8.230,-8.230,-7.253,-6.765,-6.765,-7.253,-7.253,-6.276,-4.812,-4.323,-6.276,-9.206,-11.648,-12.136,-12.624,-13.112,-14.577,-15.066,-12.624,-7.741,-2.858,-1.882,-5.788,-11.648,-15.554,-14.089,-10.183,-6.765,-5.300,-3.835,-0.905,3.977,8.372,7.395,1.048,-7.253,-12.624,-11.648,-5.788,0.559,4.466,5.931,4.954,4.466,4.954,4.954,4.466,1.536,-2.370,-4.323,-3.835,0.559,6.419,10.813,10.325,6.419,1.536,-1.394,-1.394,0.559,1.536,0.071,-3.835,-6.765,-6.765,-4.323,-1.882,-1.394,-3.835,-8.230,-11.159,-11.648,-9.206,-6.765,-4.812,-4.812,-5.300,-5.300,-4.323,-3.347,-2.370,-1.882,-1.394,-0.417,1.048,2.024,1.048,-1.394,-4.812,-6.276,-4.323,-0.905,3.001,3.489,2.024,-0.905,-1.394,0.071,2.513,3.977,2.024,-1.394,-5.300,-7.741,-8.230,-7.253,-5.300,-3.835,-2.370,-2.370,-2.370,-1.394,1.048,3.489,5.442,6.907
4,AF1,45,-0.814,-1.302,-2.279,-1.302,0.163,2.116,3.581,4.069,4.557,4.557,5.534,5.046,3.581,1.139,-1.302,-2.767,-2.279,0.163,3.092,5.534,6.999,7.975,7.487,6.022,4.069,2.604,3.092,5.046,7.487,8.952,7.487,4.069,-0.814,-4.720,-7.650,-9.603,-11.556,-12.044,-11.068,-8.626,-5.208,-1.790,0.651,2.604,4.069,5.046,5.046,4.557,3.092,0.651,-0.814,-1.790,-0.326,1.139,2.604,2.604,2.604,1.139,-0.326,-2.279,-4.232,-6.185,-8.138,-9.603,-10.091,-11.556,-13.021,-13.997,-13.997,-11.556,-7.650,-2.767,1.139,3.581,4.557,4.069,2.116,0.163,-2.279,-3.743,-4.720,-4.232,-3.743,-3.255,-3.743,-5.697,-7.650,-8.626,-7.650,-5.697,-3.743,-2.279,-1.790,-1.790,-1.790,-0.814,-0.326,-0.814,-2.279,-3.255,-3.255,-3.255,-2.279,-1.790,-1.790,-2.279,-1.790,-1.790,-1.302,-1.790,-2.767,-4.232,-5.208,-5.208,-5.208,-5.697,-6.185,-6.673,-5.697,-3.743,0.163,2.116,2.604,0.651,-2.279,-4.720,-5.208,-4.720,-4.232,-4.720,-5.697,-6.673,-7.161,-7.650,-9.115,-11.068,-13.021,-13.509,-13.509,-12.044,-9.603,-8.626,-8.138,-8.626,-9.115,-8.626,-7.650,-7.161,-7.161,-7.650,-8.626,-9.603,-10.091,-11.068,-12.044,-13.997,-15.951,-16.927,-16.439,-14.974,-13.021,-10.091,-7.650,-5.697,-4.232,-3.255,-4.232,-6.185,-8.138,-8.626,-7.161,-5.697,-3.743,-3.255,-3.255,-4.720,-5.208,-5.697,-5.208,-4.720,-3.255,-2.279,-1.790,-1.790,-2.279,-3.743,-4.720,-5.208,-5.208,-5.208,-4.720,-4.232,-2.279,0.163,1.628,2.116,0.163,-1.790,-3.255,-3.743,-3.743,-4.232,-5.208,-5.697,-5.208,-3.743,-1.790,-1.302,-1.790,-2.279,-1.790,-0.814,0.651,1.628,1.139,-1.302,-3.743,-5.208,-5.697,-5.697,-4.720,-2.767,-0.326,2.116,3.581,3.092,0.651,-3.255,-6.185,-7.161,-5.697,-1.790,2.604,5.534,6.999,5.534,2.604,-1.302,-4.232,-5.697,-6.185,-5.697,-5.697,-6.185,-9.115,-11.556,-13.509,-13.021,-10.579,-6.673,-3.743,-2.767,-3.255,-5.208,-5.697,-3.743
5,AF2,45,-3.947,-4.435,-4.435,-3.459,-1.506,0.936,2.889,4.354,4.842,4.842,3.866,2.401,-0.041,-2.970,-6.388,-7.853,-7.853,-5.412,-1.506,2.889,5.330,5.330,3.866,1.424,-0.529,-0.529,0.936,3.377,4.354,4.354,1.912,-2.482,-6.388,-9.318,-10.783,-10.783,-9.806,-9.806,-9.318,-9.318,-8.341,-6.877,-3.459,-0.529,2.401,3.866,3.377,1.424,-0.529,-1.994,-2.482,-1.994,-1.017,-0.041,0.448,-0.529,-1.994,-3.459,-4.924,-5.900,-5.900,-5.900,-6.388,-7.853,-10.295,-12.736,-14.201,-14.689,-13.713,-12.248,-9.806,-7.853,-5.412,-3.459,-2.482,-2.970,-4.435,-6.388,-8.341,-8.830,-7.853,-6.877,-5.900,-7.365,-9.318,-11.759,-12.736,-11.759,-9.318,-6.388,-3.947,-2.970,-1.994,-1.994,-1.994,-1.994,-2.970,-4.435,-5.412,-4.924,-3.459,-1.506,0.448,1.424,0.936,-0.041,-0.529,-1.017,-1.506,-1.506,-2.482,-4.435,-5.900,-7.365,-8.341,-8.341,-8.341,-7.853,-7.365,-5.900,-3.947,-1.506,0.448,1.424,0.936,-0.041,-1.506,-1.994,-1.994,-2.482,-3.459,-4.435,-5.900,-7.365,-7.365,-8.341,-8.830,-9.318,-9.806,-9.806,-9.318,-8.830,-9.318,-9.318,-9.318,-8.341,-6.877,-4.924,-4.435,-5.900,-8.341,-10.295,-11.759,-12.736,-13.713,-15.666,-17.619,-18.107,-17.619,-15.666,-14.201,-12.736,-11.271,-9.806,-8.341,-7.365,-6.877,-7.853,-9.318,-9.806,-8.830,-7.365,-6.388,-6.877,-7.853,-9.806,-10.295,-9.806,-8.341,-6.388,-4.435,-2.970,-1.994,-1.506,-1.994,-2.482,-3.459,-4.435,-5.412,-6.877,-6.877,-5.900,-3.947,-0.529,0.936,1.424,0.448,-1.506,-3.459,-4.924,-5.412,-5.412,-6.388,-6.877,-6.388,-5.412,-4.435,-3.947,-4.435,-5.900,-6.877,-6.877,-5.412,-4.435,-3.459,-4.435,-6.388,-7.853,-8.830,-8.830,-8.830,-7.853,-6.388,-4.924,-4.435,-4.435,-6.388,-8.830,-11.759,-13.224,-12.248,-9.806,-6.877,-4.435,-3.459,-4.924,-8.341,-11.271,-13.713,-13.713,-12.736,-11.759,-12.248,-14.689,-17.619,-20.549,-21.037,-19.572,-16.642,-13.713,-11.271,-9.806,-9.806,-10.783,-11.759,-11.271
6,FZ,45,-2.909,-3.886,-4.374,-3.886,-1.933,0.509,1.973,2.462,2.462,1.973,1.485,0.509,-0.956,-3.398,-4.862,-5.839,-5.351,-3.398,-0.956,1.485,2.950,2.950,2.462,1.485,0.509,0.509,1.485,2.950,4.415,4.903,2.950,-0.468,-3.886,-6.327,-7.792,-7.792,-7.792,-7.792,-7.304,-6.816,-5.351,-3.398,-0.956,1.973,3.927,4.903,4.415,2.950,0.997,-0.468,-1.933,-2.421,-1.933,-0.468,1.485,2.462,2.462,0.997,-0.956,-3.398,-4.374,-5.839,-6.816,-8.280,-9.257,-10.722,-11.698,-12.187,-11.698,-9.745,-7.304,-4.862,-2.421,-0.468,0.997,0.997,-0.468,-1.933,-4.374,-6.327,-7.792,-8.280,-8.769,-9.257,-10.722,-11.698,-11.698,-10.722,-8.280,-5.839,-3.886,-3.398,-3.398,-3.398,-3.398,-2.909,-2.909,-3.886,-4.374,-4.862,-4.374,-3.398,-2.421,-1.933,-2.421,-3.398,-3.886,-4.374,-4.374,-4.374,-4.374,-4.862,-5.839,-5.839,-6.816,-7.792,-8.280,-8.769,-8.280,-6.816,-4.374,-1.933,-0.468,0.020,-0.956,-1.933,-2.421,-2.421,-2.421,-1.933,-2.421,-3.398,-3.886,-4.862,-5.351,-6.327,-7.304,-7.792,-8.280,-8.280,-7.792,-7.792,-7.792,-7.792,-7.304,-6.327,-4.862,-4.862,-5.351,-6.816,-8.769,-9.745,-10.234,-10.722,-11.698,-12.675,-13.163,-13.652,-13.652,-12.675,-11.698,-10.234,-8.280,-6.816,-5.351,-4.862,-5.839,-7.304,-8.769,-9.257,-8.769,-8.280,-8.280,-8.280,-9.745,-10.722,-11.210,-10.722,-9.745,-8.769,-7.792,-6.327,-6.327,-6.327,-7.304,-7.792,-8.280,-8.769,-9.257,-9.745,-9.745,-9.257,-7.792,-6.327,-4.862,-4.862,-5.839,-7.304,-8.280,-8.769,-7.792,-7.792,-8.280,-8.769,-9.257,-8.280,-7.304,-6.327,-5.839,-5.839,-5.839,-5.351,-4.374,-3.398,-2.909,-3.886,-5.839,-7.304,-8.280,-9.257,-8.769,-8.769,-7.304,-6.327,-5.351,-5.351,-6.816,-8.769,-10.234,-11.210,-10.234,-7.792,-5.351,-3.398,-2.421,-3.886,-6.327,-8.769,-10.722,-10.722,-9.745,-8.280,-8.280,-10.234,-12.675,-14.140,-14.628,-13.652,-11.210,-8.769,-6.816,-6.327,-6.816,-7.792,-8.280,-7.792
7,F4,45,-4.181,-4.669,-4.669,-4.181,-2.716,-0.763,0.702,1.678,0.702,-0.763,-2.228,-4.669,-7.111,-9.552,-11.993,-13.458,-12.970,-11.017,-7.111,-2.716,-0.275,0.702,-0.275,-1.740,-3.204,-1.740,0.702,2.655,2.655,0.702,-3.693,-7.599,-10.040,-10.040,-9.064,-7.599,-7.111,-6.622,-7.111,-8.087,-8.575,-8.575,-6.622,-3.204,0.214,2.655,3.143,1.678,0.214,-1.251,-1.251,-0.763,-0.275,-0.763,-0.763,-0.763,-0.275,-0.763,-1.251,-2.716,-3.693,-4.669,-5.157,-5.646,-6.622,-7.599,-8.087,-8.087,-7.599,-6.622,-6.134,-5.157,-4.669,-4.181,-3.693,-4.181,-5.157,-7.111,-9.064,-9.552,-8.575,-7.111,-5.646,-5.157,-6.134,-7.111,-8.087,-7.599,-6.134,-4.181,-2.228,-1.740,-2.228,-3.204,-4.181,-4.181,-4.669,-5.157,-5.646,-6.134,-4.669,-2.716,0.214,1.678,1.678,0.214,-1.251,-1.740,-2.228,-1.740,-2.228,-3.693,-5.157,-7.111,-8.087,-8.575,-8.575,-8.575,-8.087,-6.622,-4.669,-2.228,-0.275,1.678,2.167,1.678,0.702,-0.275,-0.763,-0.763,-0.763,-1.740,-2.716,-4.181,-4.181,-4.181,-4.181,-4.669,-5.646,-6.134,-6.134,-6.134,-6.134,-5.646,-4.669,-3.204,-1.740,-0.275,-0.763,-2.716,-4.669,-6.622,-7.111,-7.599,-8.087,-8.087,-8.087,-7.111,-6.134,-6.134,-5.646,-5.646,-4.669,-2.716,-0.763,0.214,-0.275,-1.251,-2.716,-2.716,-1.251,-0.275,0.702,0.214,-0.275,-0.763,-0.763,-0.275,0.702,2.655,4.608,6.561,7.050,7.050,6.073,4.608,4.120,3.143,2.655,2.167,2.167,3.143,5.096,7.538,9.003,9.003,8.026,6.561,4.608,3.632,3.143,2.655,2.167,2.167,2.655,3.632,4.608,5.096,3.632,1.678,0.702,0.702,2.655,4.608,6.073,5.096,3.143,0.702,-0.763,-1.251,-0.763,1.190,3.143,4.608,5.096,4.120,2.655,0.702,-0.763,-1.251,-0.275,1.678,4.120,5.585,5.585,4.120,1.190,-0.275,-0.763,0.702,3.143,4.608,3.632,0.702,-2.228,-4.181,-3.693,-1.740,1.190,3.632,5.585,7.050,7.538,7.050,5.585,5.096
8,F3,45,0.295,-0.682,-2.635,-2.635,-1.170,1.272,2.736,3.225,3.225,3.713,4.201,4.201,2.736,-0.682,-3.611,-4.588,-3.123,-0.682,2.248,3.713,3.225,2.736,3.225,2.736,2.736,2.736,3.713,5.666,8.108,9.572,8.108,4.201,-1.170,-5.076,-7.517,-8.494,-8.494,-8.494,-7.517,-6.053,-3.123,-0.682,1.272,3.225,3.713,4.201,4.201,3.225,0.783,-1.170,-2.146,-1.170,1.272,4.201,5.666,5.666,4.201,1.760,-0.193,-2.146,-3.123,-4.100,-5.076,-6.541,-7.029,-8.006,-8.006,-7.517,-6.541,-4.588,-1.658,1.272,3.713,5.666,7.131,7.619,7.131,5.666,3.713,0.783,-1.658,-2.635,-1.658,-0.682,-0.193,-1.170,-2.635,-4.100,-4.100,-3.611,-2.146,-1.170,-0.682,-0.682,-0.682,0.295,0.783,0.783,0.295,-0.682,-1.170,-1.170,-0.193,-0.193,-0.193,-1.170,-2.635,-3.123,-3.123,-3.123,-3.123,-3.123,-3.123,-2.635,-2.635,-2.635,-3.611,-4.588,-4.588,-3.123,-0.193,2.248,3.713,2.248,0.295,-2.146,-2.635,-3.123,-3.123,-3.611,-4.588,-5.564,-6.053,-6.053,-6.053,-6.541,-7.517,-8.494,-8.982,-8.494,-7.517,-6.053,-5.076,-4.588,-4.100,-3.611,-3.123,-2.635,-3.123,-3.611,-4.100,-4.588,-4.588,-5.076,-6.541,-7.517,-8.494,-9.471,-9.471,-8.982,-7.517,-5.076,-2.635,0.295,1.760,1.760,0.295,-2.146,-3.611,-4.100,-3.123,-2.635,-1.658,-1.658,-2.146,-3.123,-3.611,-4.100,-4.100,-3.611,-3.123,-2.635,-1.658,-1.658,-2.146,-3.123,-4.100,-5.564,-6.053,-6.053,-5.076,-4.100,-2.635,-1.170,-0.193,-0.682,-1.658,-3.123,-4.588,-5.076,-5.076,-5.076,-5.564,-6.053,-6.053,-5.564,-4.588,-3.611,-2.635,-1.658,0.295,1.760,3.225,3.225,1.272,-1.170,-3.123,-4.100,-4.100,-4.100,-3.611,-3.123,-2.635,-1.170,0.295,0.783,-0.193,-2.635,-5.076,-6.053,-4.588,-1.658,1.760,4.690,5.666,4.690,2.736,0.295,-2.146,-3.611,-4.100,-3.611,-3.611,-4.100,-5.076,-7.029,-8.006,-8.006,-6.541,-4.100,-2.146,-1.170,-1.658,-2.635,-2.635,-0.682
9,FC6,45,-1.801,-0.824,-0.336,-0.824,-0.824,0.641,2.106,2.594,2.106,1.129,0.153,-0.336,-1.312,-3.265,-6.195,-8.148,-9.613,-8.636,-5.707,-2.289,0.641,2.106,1.617,-0.336,-0.824,-0.824,0.641,3.082,3.571,2.106,-0.336,-3.265,-4.730,-4.242,-3.265,-2.289,-2.289,-2.777,-3.265,-3.754,-4.242,-5.219,-5.707,-4.730,-2.777,-1.312,0.153,0.641,0.641,1.129,2.106,4.059,5.035,4.547,3.082,2.106,2.106,3.082,4.059,5.035,4.547,3.571,2.594,2.106,1.617,1.617,0.641,0.153,-0.824,-0.824,-0.824,-0.824,-0.824,-0.824,-0.336,-0.336,-0.824,-1.801,-1.801,-0.824,2.106,5.035,7.477,7.965,6.989,4.547,2.594,1.129,1.129,1.617,1.617,1.129,0.153,0.153,-0.336,-0.336,-0.824,-1.801,-1.801,-1.312,0.641,3.082,6.012,7.965,8.453,8.453,7.477,6.012,5.035,3.571,2.594,1.617,0.153,-1.312,-2.777,-3.754,-3.265,-2.289,-0.824,0.153,0.153,0.153,1.129,2.106,2.594,2.594,1.617,-0.336,-1.312,-2.289,-2.777,-3.754,-5.219,-5.707,-5.219,-3.754,-2.777,-2.289,-3.265,-4.730,-4.730,-4.242,-2.777,-1.801,-1.312,-0.824,0.153,1.129,0.641,-0.824,-2.777,-4.730,-6.195,-6.195,-5.707,-5.219,-4.730,-4.730,-5.219,-5.707,-6.683,-6.683,-6.195,-4.730,-2.777,-1.312,-0.824,-0.824,-1.312,-1.312,-0.336,1.129,2.106,2.106,1.617,0.641,-0.336,-0.824,-0.824,0.153,1.617,3.082,4.059,5.035,5.524,4.547,3.082,0.641,-1.312,-1.312,0.641,4.059,6.989,8.942,8.942,6.989,5.524,3.571,1.617,-0.824,-3.265,-5.219,-6.195,-4.730,-2.289,-0.336,0.153,-1.312,-4.242,-6.683,-8.636,-8.636,-7.660,-6.683,-5.219,-4.730,-4.730,-5.707,-6.683,-6.683,-6.683,-5.219,-3.754,-2.289,-1.801,-2.777,-4.242,-5.219,-5.219,-4.730,-4.242,-3.754,-3.754,-4.730,-4.730,-4.730,-4.730,-4.730,-5.219,-5.219,-4.730,-4.242,-4.730,-6.683,-8.636,-10.590,-11.078,-10.590,-8.148,-5.707,-3.754,-2.289,-1.801,-2.777,-3.265,-3.754
