Channel_Number,Channel,Trial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,FP1,19,6.887,2.004,-1.414,-2.391,0.051,3.469,6.887,8.352,6.887,3.469,0.051,-2.391,-3.367,-2.391,-0.437,2.004,4.445,5.422,4.934,2.492,-0.926,-3.855,-4.832,-2.879,0.051,2.981,2.981,0.539,-3.367,-6.297,-6.785,-5.320,-1.902,1.516,3.957,3.957,2.004,-1.902,-5.809,-8.738,-8.738,-6.785,-3.855,-1.902,-1.414,-1.902,-1.902,-0.926,1.516,3.469,3.957,3.957,3.469,3.469,4.445,5.422,5.910,6.399,6.399,7.375,8.840,9.328,8.840,7.863,6.399,6.887,9.328,12.746,15.676,16.652,16.652,16.652,17.141,18.117,19.094,19.582,19.094,18.117,18.117,18.606,19.094,19.582,19.582,19.582,19.094,19.094,18.606,19.094,19.582,20.070,21.047,21.535,22.512,23.977,25.441,26.906,26.906,26.418,25.441,23.488,22.024,21.047,19.582,19.094,18.606,17.629,15.676,13.234,10.793,9.816,11.281,13.723,14.699,13.234,9.328,4.934,2.004,0.539,0.539,-0.437,-1.414,-2.879,-2.879,-2.879,-2.879,-3.855,-6.297,-8.250,-8.738,-8.250,-6.785,-6.297,-6.297,-6.785,-7.273,-6.785,-7.273,-8.738,-10.691,-11.180,-10.203,-8.250,-7.762,-9.226,-10.691,-11.668,-10.203,-7.273,-5.320,-4.832,-6.297,-7.762,-7.762,-5.809,-2.879,0.539,4.934,10.305,16.164,20.559,22.024,20.559,17.141,14.699,15.188,18.606,21.047,21.535,18.606,12.746,8.840,6.887,7.863,9.816,12.258,13.234,13.234,12.746,12.258,11.770,10.793,11.770,14.699,18.117,21.535,24.465,25.441,25.930,27.395,29.836,34.231,38.625,43.996,49.856,56.203,63.527,71.340,78.664,85.012,90.871,95.754,100.637,105.031,109.426,114.797,120.168,125.051,128.469,128.469,126.027,121.145,118.703,119.680,123.586,127.492,127.981,123.098,114.797,106.008,100.149,98.195,97.707,97.707,95.754,92.824,89.406,86.965,85.012,82.570,79.152,74.758,70.852,67.434,65.481,62.551,59.133,53.762,48.879,44.484,42.531,43.508,45.949,47.902,46.926,43.020,37.160,31.301,28.859,29.348,32.277,34.719,35.695,34.719,32.277,29.836,27.395
1,FP2,19,4.110,-0.285,-3.215,-3.215,-0.773,2.645,5.575,5.575,3.133,-1.261,-4.679,-6.632,-7.121,-6.144,-4.679,-2.726,-1.261,-0.773,-1.261,-3.703,-6.632,-8.097,-7.121,-3.215,1.180,4.110,3.133,-1.261,-5.656,-8.586,-8.097,-4.679,0.203,5.086,7.528,7.039,4.110,-0.773,-5.656,-8.586,-9.074,-6.632,-3.215,-0.773,-0.285,-0.773,-0.773,0.203,2.157,3.133,3.133,2.645,2.157,3.133,4.598,6.063,6.063,5.575,5.086,5.575,7.039,8.016,8.016,7.039,6.551,7.039,8.993,11.922,14.852,16.317,17.293,17.293,18.270,18.758,19.246,18.758,18.270,17.782,17.293,17.782,18.758,20.223,21.688,23.153,23.153,22.664,21.688,21.688,22.664,24.129,25.594,26.082,25.594,25.106,24.618,25.594,26.082,26.571,25.594,24.129,22.664,20.711,19.246,18.270,17.782,17.782,16.805,14.852,12.410,10.946,10.946,12.410,13.387,12.410,9.481,5.086,2.157,0.692,0.692,0.692,-0.285,-1.750,-2.726,-2.726,-3.215,-4.679,-6.632,-8.097,-8.586,-7.609,-7.121,-7.609,-9.562,-11.027,-11.027,-8.586,-7.121,-6.144,-7.121,-8.097,-9.074,-8.586,-8.097,-8.586,-10.539,-12.492,-12.004,-10.050,-7.121,-4.679,-3.703,-4.191,-3.703,-3.215,-1.750,-0.285,2.157,6.063,10.946,15.340,17.782,17.782,15.340,12.899,11.922,13.387,14.364,13.387,10.457,5.575,1.668,0.692,2.157,5.575,8.993,9.969,9.969,8.016,6.551,5.086,5.086,6.063,8.993,12.410,15.828,18.270,19.735,20.223,21.200,24.129,28.524,33.895,39.754,45.614,51.961,59.774,67.586,75.399,81.258,85.653,88.582,91.024,94.930,100.301,107.137,113.485,118.368,120.809,119.832,117.391,114.950,114.461,115.438,118.368,119.832,118.368,113.485,106.160,99.325,95.418,94.442,94.930,94.442,92.000,88.582,85.164,83.700,83.211,82.723,81.258,76.864,71.493,66.121,61.727,58.797,56.356,53.426,50.008,47.078,45.614,46.590,47.567,48.055,47.078,43.172,38.289,33.895,30.965,30.477,31.453,33.407,34.383,35.360,34.871,33.407,29.989
2,F7,19,5.880,1.973,0.020,0.509,2.950,5.880,8.809,10.763,10.763,8.321,4.903,2.462,1.485,2.462,3.927,5.391,5.880,5.880,5.391,4.415,1.973,-1.933,-4.862,-5.839,-4.374,-1.444,0.997,0.997,-0.468,-2.909,-4.374,-3.886,-2.421,-1.444,-1.444,-1.933,-2.909,-4.862,-6.816,-8.280,-8.769,-6.816,-4.374,-2.421,-1.933,-2.909,-4.374,-4.862,-3.886,-1.933,0.509,2.462,3.927,5.391,4.903,3.438,1.485,0.020,0.020,0.997,2.462,2.950,2.950,1.973,1.485,2.462,4.415,5.880,6.856,6.856,6.368,6.368,7.345,8.321,9.786,10.763,10.763,10.763,11.251,11.739,11.739,12.227,12.227,12.716,12.716,13.204,11.739,9.786,7.833,6.368,6.856,10.274,15.645,21.016,24.434,24.923,22.481,19.552,16.622,15.645,15.645,16.134,17.110,17.598,17.110,16.622,14.669,12.716,10.763,10.274,10.763,11.739,11.739,9.786,5.880,3.438,1.973,2.950,3.927,3.927,1.485,-0.956,-2.909,-3.398,-2.421,-1.933,-2.909,-4.862,-7.792,-10.234,-11.210,-10.722,-9.257,-7.304,-5.839,-5.351,-6.816,-9.745,-12.187,-12.187,-9.745,-6.816,-5.351,-5.839,-7.304,-7.792,-6.327,-4.862,-3.886,-5.839,-8.769,-11.210,-10.722,-8.769,-5.839,-2.909,0.020,3.927,7.833,11.251,13.204,12.716,11.739,11.251,12.716,14.181,14.669,13.204,9.298,5.880,4.415,4.903,6.856,8.321,9.298,9.298,9.298,10.763,11.739,12.716,12.716,13.692,16.622,20.528,24.923,27.364,27.852,25.899,23.946,21.993,20.528,19.552,18.575,19.552,22.970,29.317,35.665,40.548,42.013,41.036,39.571,40.059,42.501,45.919,48.848,52.266,56.661,61.056,63.009,61.544,56.173,49.337,44.454,43.966,45.919,47.384,44.942,39.571,33.223,29.806,30.294,33.712,36.641,36.641,34.200,30.782,28.829,28.341,30.294,31.270,31.270,30.294,28.341,25.411,21.993,19.063,16.622,16.134,17.598,20.040,21.505,21.993,19.552,15.645,10.763,7.345,5.880,7.345,10.274,13.204,14.669,14.669,13.692,12.716,12.227,11.739
3,F8,19,-1.383,-6.266,-8.708,-7.243,-0.895,4.964,8.382,6.917,1.058,-5.778,-10.661,-13.102,-13.102,-11.637,-10.661,-9.196,-7.731,-6.755,-6.755,-8.708,-10.661,-12.614,-11.149,-7.243,-2.848,-0.407,-1.383,-5.290,-9.196,-11.149,-9.684,-4.801,0.570,4.964,6.429,4.476,0.081,-5.778,-9.684,-11.149,-8.708,-3.825,0.081,1.058,-0.895,-3.825,-4.313,-1.872,2.035,4.964,5.452,3.499,1.546,1.546,3.988,5.941,6.429,4.964,2.523,0.570,-0.407,-0.407,0.081,0.570,3.011,5.452,8.382,9.359,8.870,7.406,6.917,7.894,10.335,12.288,12.288,10.824,9.359,8.870,8.870,8.870,8.870,8.870,10.824,14.242,16.683,18.148,16.683,15.218,14.242,14.242,15.218,15.706,16.195,16.683,17.660,18.636,18.636,16.683,13.753,10.824,10.335,11.312,13.753,16.195,16.683,15.218,13.265,11.800,11.800,13.753,16.195,18.148,18.636,15.706,10.335,4.476,0.081,-1.383,-1.872,-0.895,0.570,0.570,-0.407,-1.383,-3.825,-6.266,-9.684,-11.637,-12.614,-11.637,-11.149,-11.149,-12.614,-13.590,-13.590,-11.149,-8.708,-6.266,-6.266,-7.731,-9.196,-9.684,-10.173,-10.661,-12.126,-13.102,-12.126,-9.684,-6.266,-2.848,-0.895,-1.383,-4.313,-7.731,-10.661,-11.637,-9.684,-5.290,0.570,5.941,9.847,10.824,10.824,9.847,8.382,6.429,4.476,1.546,-1.383,-3.825,-4.313,-2.848,1.058,5.452,8.870,9.359,6.429,2.035,-1.872,-3.825,-2.848,-0.407,2.523,5.452,6.917,6.917,5.941,4.476,3.499,3.988,5.941,8.870,11.800,13.265,15.218,18.636,22.542,26.937,28.890,28.402,26.937,25.960,27.425,30.355,34.261,37.679,39.632,40.609,41.585,41.585,39.632,36.702,33.773,31.820,30.355,28.890,26.449,24.495,23.519,24.984,27.913,30.355,29.378,25.472,20.589,18.636,21.566,27.425,33.773,36.214,33.773,28.402,23.519,20.589,19.613,19.613,19.613,19.124,19.124,20.589,22.054,23.519,23.031,20.589,18.148,15.218,13.753,12.288,10.824,9.847,9.359,11.312,15.218,18.636,20.589,19.124
4,AF1,19,5.605,0.722,-2.696,-3.672,-2.207,0.234,2.675,3.652,3.164,1.211,-0.254,-1.231,-0.743,0.234,1.211,2.675,3.652,4.628,4.628,3.164,1.211,-0.254,-0.254,1.211,3.652,6.093,6.582,4.140,0.722,-3.184,-5.137,-4.649,-1.719,2.187,5.605,5.605,3.652,-0.254,-3.672,-5.137,-4.161,-1.719,0.234,0.722,1.211,2.187,4.628,7.558,10.000,10.488,9.023,6.582,4.628,3.652,4.628,6.582,8.535,10.488,11.464,10.976,10.000,8.535,6.582,5.117,5.117,6.582,10.000,14.394,17.812,19.765,20.253,20.253,20.253,20.253,20.253,19.765,19.277,19.277,19.765,21.230,21.718,21.718,20.742,19.765,19.277,19.277,19.277,20.253,20.742,20.742,21.230,21.230,21.718,23.183,24.160,24.648,25.625,25.136,24.160,22.207,19.765,18.300,17.324,17.324,17.812,17.812,15.859,13.418,10.488,9.511,10.000,11.953,12.929,11.953,8.535,5.605,2.187,0.234,-0.743,-1.231,-1.231,-0.254,1.699,3.164,2.675,0.722,-2.696,-5.137,-6.114,-5.625,-4.161,-3.184,-3.184,-3.184,-3.184,-2.207,-2.696,-3.672,-5.137,-6.114,-6.114,-5.625,-6.602,-8.555,-10.508,-10.997,-9.043,-6.602,-5.137,-6.114,-8.067,-9.532,-8.555,-6.114,-2.696,0.722,3.652,7.558,11.953,15.859,17.324,16.347,12.929,10.976,10.976,13.418,16.347,16.347,13.418,9.023,4.628,2.675,2.675,3.652,5.605,7.070,8.535,9.023,9.511,9.511,10.000,10.488,12.441,14.394,15.371,14.882,13.906,13.418,13.418,15.371,17.324,18.789,20.253,21.230,23.671,27.089,30.996,34.414,37.832,40.761,43.691,46.621,50.039,53.945,57.363,60.293,62.734,63.711,62.734,60.293,57.851,56.875,58.828,63.222,66.152,66.152,61.757,54.433,46.621,42.226,41.250,43.203,45.644,47.109,46.621,45.156,43.691,43.203,42.714,41.738,39.785,37.832,35.390,33.925,32.461,30.507,27.578,24.648,21.230,19.765,20.253,21.718,22.695,22.207,19.277,15.859,12.929,12.441,13.906,16.347,18.300,18.789,17.812,15.859,14.394,12.929
5,AF2,19,4.344,0.926,-2.004,-2.492,-0.539,2.391,4.344,4.344,2.879,-0.051,-2.492,-3.957,-3.469,-2.981,-2.004,-0.539,0.437,1.414,1.414,0.437,-0.539,-1.516,-0.539,2.391,5.320,7.273,6.297,3.367,-1.027,-4.445,-4.445,-2.004,2.879,8.250,11.180,10.691,6.785,0.926,-2.981,-4.934,-2.981,0.437,3.367,4.832,4.832,4.832,5.320,7.273,9.226,9.715,9.226,7.762,7.273,7.273,8.250,9.715,10.203,10.203,10.691,10.203,9.715,8.738,7.762,6.785,7.273,8.738,11.668,15.086,18.504,20.945,21.922,22.410,22.898,23.387,23.387,22.898,21.922,21.922,21.434,21.922,23.387,23.875,24.363,23.875,23.387,22.898,22.410,22.898,24.363,25.340,25.828,25.340,24.851,24.363,24.363,25.340,25.828,26.316,25.828,23.875,21.922,19.969,18.992,18.992,19.969,20.457,19.969,17.527,14.598,12.644,12.156,13.621,15.086,15.086,12.156,8.250,3.855,1.414,0.926,1.902,3.367,4.344,4.832,4.832,2.879,0.926,-1.516,-2.492,-2.492,-1.516,-0.539,-1.516,-3.469,-4.445,-4.445,-2.981,-0.539,0.926,0.437,-0.539,-1.516,-2.004,-3.469,-5.422,-7.375,-9.328,-8.352,-6.399,-3.957,-2.492,-2.492,-2.981,-2.981,-2.492,-0.539,1.414,3.855,7.762,12.156,16.062,17.527,17.039,14.598,12.156,11.180,11.668,12.644,11.668,8.738,4.832,1.902,1.414,2.879,5.320,7.273,8.250,7.762,7.273,6.297,5.320,4.832,5.320,7.273,10.203,12.156,12.644,12.156,11.180,10.203,11.180,12.644,15.086,17.039,18.992,21.434,25.340,29.734,33.641,37.059,39.012,40.476,41.941,43.894,47.312,51.707,56.101,59.519,61.473,60.984,58.543,56.101,55.613,57.566,60.008,61.961,61.961,58.055,52.684,47.312,44.383,43.894,44.871,46.336,46.824,45.848,44.871,44.871,46.336,47.801,48.289,46.336,42.918,39.012,36.082,33.641,32.176,29.734,26.805,23.875,22.410,22.898,25.340,27.293,27.293,24.851,20.945,17.527,15.574,16.551,18.016,19.969,21.434,21.434,20.457,18.016,15.086
6,FZ,19,2.574,-0.844,-3.286,-4.751,-4.262,-2.797,-1.333,-0.844,-1.333,-1.333,-1.333,-0.844,-0.844,-0.356,-0.356,0.132,1.109,2.085,2.574,2.085,1.109,1.109,2.085,4.038,5.992,6.968,5.992,3.062,-0.356,-3.286,-4.751,-3.774,-0.356,4.527,7.456,8.433,5.503,1.109,-2.309,-2.797,0.132,4.038,5.992,6.968,5.503,5.503,6.968,9.410,11.851,12.339,11.851,9.898,8.433,7.456,7.945,8.433,9.410,9.898,10.386,10.386,8.921,6.968,5.015,3.550,4.527,6.480,9.898,13.316,16.246,18.199,19.663,20.640,21.128,21.128,20.152,19.175,18.199,18.199,18.199,19.663,20.152,19.663,18.199,15.757,13.804,12.828,13.316,14.781,16.734,17.710,17.222,16.246,15.757,15.269,15.269,15.757,16.734,17.222,17.222,16.246,14.292,12.339,11.363,11.363,12.339,13.804,14.292,12.828,9.898,7.945,7.456,8.921,10.874,11.363,8.921,5.503,1.109,-1.333,-1.821,0.132,3.550,5.992,7.456,6.968,4.038,1.109,-0.844,-0.844,0.132,2.085,2.574,1.597,0.132,-1.333,-0.844,0.621,2.085,2.574,2.085,1.109,0.132,-0.844,-2.309,-4.751,-6.704,-7.192,-6.215,-4.262,-3.286,-4.262,-5.727,-7.192,-6.704,-4.262,-1.821,0.621,3.062,5.503,8.433,10.874,11.851,10.386,7.945,5.503,5.015,6.480,7.945,7.945,5.992,3.062,0.621,0.132,0.621,1.597,2.085,2.574,2.574,2.574,2.574,2.085,2.574,3.062,4.038,5.503,5.992,5.503,3.550,1.597,0.621,0.132,1.109,1.597,2.085,2.085,3.062,4.527,6.480,8.921,10.386,11.851,12.828,14.292,15.757,18.199,21.128,24.546,27.476,27.964,27.476,25.035,22.593,22.593,25.035,28.453,31.382,31.871,29.429,25.523,21.617,19.663,19.175,20.640,22.593,23.570,23.570,23.081,23.081,24.058,25.523,26.499,26.011,24.058,21.617,19.663,17.710,16.734,14.781,12.828,9.898,7.945,7.945,8.921,10.874,11.363,9.410,6.480,4.527,3.550,5.015,6.480,8.433,8.921,7.945,6.480,4.527,2.574
7,F4,19,3.113,-0.793,-3.235,-4.211,-2.258,1.160,3.601,4.089,2.136,-1.282,-3.723,-5.188,-5.188,-4.211,-2.747,-1.282,-0.793,-0.305,-0.305,-0.305,-0.305,-0.305,1.648,4.089,6.531,7.507,6.042,3.113,-0.793,-3.235,-3.235,-0.305,5.066,9.949,11.902,10.437,5.554,-0.305,-4.700,-4.700,-1.770,3.601,7.507,8.484,7.507,5.554,5.066,6.042,7.996,9.460,9.949,10.437,10.925,11.902,12.878,12.878,11.902,9.949,8.972,7.996,7.996,7.507,6.531,6.042,6.531,7.996,10.437,13.367,15.808,17.273,18.250,19.714,20.691,20.691,20.691,19.714,18.738,18.738,18.738,18.738,19.226,19.714,20.203,20.203,20.203,20.203,19.714,20.203,21.179,21.667,21.179,20.203,19.226,18.738,19.714,21.179,22.156,21.179,19.226,17.273,16.296,15.808,16.785,18.250,19.226,20.203,19.226,17.273,14.832,12.878,12.878,14.832,16.785,16.296,13.367,8.972,4.578,2.625,3.113,5.066,7.019,8.484,7.996,6.042,4.089,2.136,0.671,0.671,1.160,2.625,3.113,1.648,-0.305,-2.747,-3.235,-1.282,1.160,3.601,5.066,5.066,4.089,3.113,1.648,-0.793,-3.235,-5.188,-5.188,-3.235,-0.305,1.648,2.625,2.136,1.648,0.671,0.671,1.160,2.625,6.042,10.437,13.367,15.320,14.832,12.878,10.925,9.460,8.484,7.996,6.531,4.578,2.625,0.671,1.648,4.089,7.019,8.972,8.972,7.507,5.066,3.113,1.160,0.183,0.671,2.625,5.066,7.996,9.460,9.460,7.507,5.066,3.113,2.625,3.113,4.578,6.042,8.484,10.925,14.343,16.785,18.738,18.738,18.738,18.250,19.226,21.179,24.597,28.015,30.457,31.921,31.921,30.945,29.968,29.480,29.480,30.945,31.921,31.921,29.968,26.550,23.132,21.667,22.156,24.109,25.574,26.062,25.574,25.085,25.574,28.503,31.921,34.363,33.875,31.433,28.015,25.085,22.644,21.179,19.226,17.273,14.832,13.855,14.832,17.273,18.738,18.250,16.296,12.878,10.437,8.972,8.972,9.949,10.925,12.390,13.367,13.855,12.878,9.949
8,F3,19,3.448,-0.458,-3.876,-4.852,-4.364,-2.411,0.031,1.495,1.495,1.007,0.519,0.519,0.519,1.007,1.495,2.472,3.448,4.425,4.913,3.937,2.960,1.495,1.007,1.495,2.960,3.937,4.425,3.448,1.495,-1.434,-3.876,-4.852,-3.387,-0.946,1.495,2.472,1.984,0.031,-1.923,-1.923,-0.458,1.495,2.472,2.960,2.472,3.448,5.402,7.843,9.796,10.284,9.308,7.843,6.378,5.890,5.890,6.378,7.843,8.820,9.308,8.820,7.843,6.378,4.425,3.448,3.937,5.402,8.331,10.773,12.726,13.702,13.702,13.702,13.702,13.702,13.702,13.214,12.726,12.726,13.702,14.679,15.167,14.679,13.214,11.749,10.773,10.773,11.261,11.749,12.238,12.238,12.726,13.214,14.679,15.656,16.144,17.120,17.609,17.120,16.144,14.191,12.238,10.773,10.773,11.261,12.238,13.214,12.238,10.284,7.843,6.378,6.378,6.866,6.866,5.890,4.425,2.472,1.007,0.519,0.519,0.519,0.031,0.031,1.007,1.495,1.495,0.519,-1.434,-2.411,-2.899,-2.411,-1.434,-0.946,-0.458,0.031,0.519,1.007,0.519,-1.434,-3.387,-4.364,-4.852,-4.364,-4.852,-5.829,-6.805,-6.805,-5.341,-3.876,-3.387,-4.852,-6.805,-7.782,-6.317,-3.876,-0.946,1.495,2.960,5.890,8.820,11.749,13.214,12.238,10.773,9.796,9.796,11.261,12.238,12.238,9.796,6.378,3.448,2.960,3.448,4.913,5.890,6.378,6.866,7.843,8.820,9.796,10.284,11.261,12.726,14.679,15.167,14.679,13.214,12.238,11.261,10.284,9.796,8.820,7.355,6.866,8.331,10.773,13.702,16.144,17.609,18.585,20.050,21.515,23.956,25.909,28.351,30.792,33.234,34.698,35.187,33.722,31.281,29.327,29.327,31.281,33.722,33.722,30.792,25.909,21.027,19.073,20.050,22.003,24.445,25.421,24.445,22.980,22.003,22.003,22.491,22.980,22.980,22.980,21.515,20.050,17.609,15.656,13.702,12.238,11.749,11.261,11.261,10.773,9.796,8.331,5.890,3.448,2.472,2.960,4.913,7.355,9.308,9.796,8.820,7.843,6.866,5.890
9,FC6,19,4.822,2.380,-0.061,-1.038,0.916,4.822,8.240,8.728,6.287,1.892,-2.502,-5.432,-5.432,-3.479,-1.038,0.916,2.380,1.892,0.916,-0.549,-1.526,-1.526,-0.549,1.892,4.333,4.822,3.357,0.916,-2.014,-3.479,-2.014,0.916,5.310,8.728,9.705,8.240,4.333,-0.061,-3.967,-5.920,-5.432,-2.991,-1.038,0.427,-0.061,-1.038,-1.526,-1.038,0.916,2.380,3.357,3.357,2.869,2.869,3.357,2.869,2.380,1.892,1.404,1.892,1.892,2.380,2.380,2.380,3.357,4.333,4.822,4.822,3.845,3.357,4.333,6.287,8.240,9.216,8.240,6.775,5.798,5.798,7.263,8.240,7.751,7.263,7.751,9.216,11.169,12.634,13.611,13.611,13.123,12.634,11.658,10.681,9.705,9.705,11.169,12.634,13.123,11.658,9.216,8.240,8.728,10.681,12.146,12.146,11.169,10.193,9.705,9.705,9.705,9.705,9.705,9.216,8.728,7.263,4.822,2.380,0.427,0.427,1.892,3.845,4.822,4.333,2.869,1.892,0.916,-0.061,-1.526,-2.991,-4.456,-5.920,-6.409,-7.385,-8.362,-9.338,-9.338,-8.850,-6.409,-3.967,-1.526,-0.061,0.427,-0.549,-2.014,-4.456,-6.409,-6.897,-6.409,-4.456,-2.014,-0.549,-0.061,-1.526,-3.479,-5.920,-7.385,-6.409,-3.967,-0.549,3.357,6.287,8.240,9.216,8.240,6.775,5.310,3.845,3.357,2.869,1.892,0.427,-0.549,-0.061,2.869,5.798,8.728,9.216,7.751,5.310,2.380,0.916,0.427,1.404,2.380,3.845,5.798,7.263,7.263,5.798,3.845,1.892,1.404,0.916,1.404,1.892,1.892,3.357,5.798,8.240,10.193,10.193,9.216,7.751,7.751,9.216,10.681,11.658,12.634,13.123,14.099,14.587,14.099,12.146,10.193,9.216,8.728,8.728,8.240,6.775,5.798,4.822,5.798,7.263,8.240,8.240,7.263,7.263,9.216,13.123,16.541,18.982,18.982,17.029,14.587,12.634,10.193,8.240,6.287,5.310,5.310,7.263,10.193,12.634,13.123,11.658,8.728,5.310,3.357,2.380,2.380,3.357,5.310,7.263,9.216,11.169,11.658,10.193
