Channel_Number,Channel,Trial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,FP1,75,19.277,16.836,12.929,8.535,4.140,1.211,1.211,3.652,7.070,9.023,6.093,-0.254,-8.555,-14.414,-15.879,-12.461,-6.114,-0.743,1.211,-1.231,-7.090,-12.461,-15.391,-12.950,-7.090,0.722,8.046,13.418,16.347,16.347,13.906,8.535,2.675,-0.743,0.234,4.628,10.488,13.906,13.906,10.488,6.582,3.164,2.675,4.140,8.535,14.394,20.742,25.136,26.601,23.671,19.277,14.394,11.464,10.488,11.464,13.418,15.859,16.836,17.812,16.836,14.394,12.441,12.441,14.394,17.812,21.230,22.695,21.230,18.300,14.394,11.464,10.000,9.023,8.046,6.093,3.164,1.211,0.722,1.699,3.164,3.164,1.211,-3.184,-7.579,-10.508,-11.973,-11.485,-10.508,-9.532,-8.555,-8.555,-8.555,-10.020,-11.973,-13.438,-12.461,-8.555,-3.672,-1.231,-1.719,-4.649,-7.579,-7.579,-5.625,-4.161,-5.137,-9.532,-14.414,-16.856,-15.879,-11.485,-6.602,-3.184,-2.207,-2.696,-4.161,-6.114,-8.067,-10.020,-10.020,-6.114,0.234,6.582,10.000,8.535,3.652,0.234,1.211,5.605,10.976,13.418,11.464,8.046,6.093,8.046,11.464,13.906,12.929,10.488,7.558,6.093,4.628,1.699,-1.231,-4.161,-4.649,-4.649,-4.649,-7.090,-10.020,-11.485,-9.532,-5.137,-0.743,1.211,2.187,4.628,9.023,14.394,17.812,17.812,14.882,11.953,10.000,9.511,8.535,7.070,5.605,6.582,9.511,13.418,15.859,15.371,12.441,10.000,10.000,11.953,15.859,18.300,18.300,16.347,14.394,13.906,14.394,15.859,15.859,12.929,8.046,2.675,-1.231,-1.719,1.211,7.558,14.882,21.230,23.671,20.742,14.882,10.000,10.000,14.882,21.230,22.695,17.812,10.000,6.093,10.000,19.765,29.531,32.949,30.019,24.648,20.742,21.230,23.183,23.183,20.742,16.836,14.882,16.347,20.253,24.160,25.625,25.136,24.648,25.136,26.113,26.113,24.160,21.230,19.277,19.765,20.742,21.230,20.253,19.765,22.695,28.554,33.925,35.390,31.484,25.625,21.230,20.742,24.160,26.113,25.625,22.695,20.742,23.671,29.043,34.414,34.902,30.507,23.671,18.789
1,FP2,75,13.611,16.052,16.052,13.123,9.705,5.310,1.404,-2.502,-5.920,-8.850,-9.338,-8.362,-6.409,-4.944,-3.967,-4.456,-5.920,-8.362,-11.292,-13.733,-13.733,-11.780,-8.362,-4.944,-2.991,-1.526,0.916,4.822,8.728,11.169,10.193,6.775,3.357,0.916,0.427,0.427,1.404,3.357,6.775,11.658,14.587,13.611,9.216,4.333,3.357,7.263,14.587,20.935,24.353,24.353,22.400,19.470,16.052,12.146,8.728,8.240,11.169,16.052,19.958,19.470,15.076,9.705,7.263,9.705,15.076,18.982,18.982,14.587,9.705,7.263,9.216,11.658,11.169,6.775,0.427,-3.967,-3.479,-0.061,0.916,-2.502,-6.897,-7.874,-3.967,1.404,1.892,-5.432,-16.663,-23.987,-23.010,-15.198,-7.385,-5.920,-11.292,-18.127,-19.592,-16.174,-10.315,-6.897,-8.362,-11.780,-13.245,-11.292,-7.874,-6.897,-9.338,-14.221,-18.616,-19.592,-17.151,-14.221,-11.780,-11.292,-12.268,-12.756,-11.780,-9.827,-7.385,-5.920,-4.944,-3.967,-2.014,1.404,3.845,4.822,4.333,3.845,6.287,10.681,14.587,14.099,10.193,4.822,2.380,5.310,10.193,13.123,11.658,5.798,1.404,0.427,2.869,5.310,4.822,0.427,-4.944,-8.362,-7.874,-5.920,-5.432,-6.897,-8.850,-8.362,-4.944,0.427,3.845,3.357,-0.061,-1.526,2.869,12.146,22.400,27.771,26.306,18.982,11.169,6.775,5.798,6.775,7.751,7.751,8.240,9.216,11.169,11.169,9.216,5.798,3.845,6.287,12.634,18.982,22.400,20.447,14.587,8.240,3.845,2.869,3.845,4.333,3.845,1.892,-0.549,-0.549,-0.061,2.380,4.822,6.287,7.751,8.728,9.705,11.169,11.658,11.658,11.169,10.193,9.216,8.728,8.728,8.728,10.681,13.611,18.005,22.400,23.865,22.400,18.005,13.611,11.658,13.611,17.517,19.470,18.494,15.564,13.123,14.099,18.005,22.888,26.306,25.818,23.376,20.447,18.494,18.005,18.982,19.958,20.447,19.470,18.005,17.029,16.541,17.517,18.982,20.447,22.400,22.888,22.400,20.935,18.982,18.005,20.447,24.841,29.724,31.677,28.259,21.912,14.587,11.169
2,F7,75,12.461,11.485,9.532,8.067,7.579,8.067,9.043,9.043,9.043,7.579,5.137,1.231,-3.652,-7.558,-8.046,-5.605,-1.699,2.207,2.696,1.231,-1.211,-3.652,-4.628,-3.652,-0.722,3.672,8.067,10.997,10.997,9.043,5.625,3.184,3.184,3.672,5.137,6.602,7.579,10.508,13.926,15.879,13.926,7.090,-1.211,-6.582,-5.605,1.719,10.997,17.344,18.809,16.368,12.950,10.020,8.555,6.602,5.137,5.137,7.579,10.997,13.926,13.926,10.997,7.090,4.161,3.184,2.696,2.696,3.672,5.625,8.067,10.508,10.508,7.579,2.696,-0.722,-1.699,0.743,3.672,5.625,4.649,1.719,-3.164,-7.558,-10.976,-13.418,-14.394,-14.394,-14.882,-15.859,-17.324,-17.812,-16.836,-14.394,-11.953,-9.511,-8.535,-7.558,-6.093,-3.164,-0.722,1.231,1.231,1.231,1.231,1.231,1.231,0.254,-2.187,-5.117,-6.093,-5.117,-2.187,0.254,1.719,1.231,-0.234,-1.699,-1.699,-1.211,-0.722,0.254,1.719,4.649,7.579,10.020,11.485,12.461,13.926,15.879,17.832,18.321,17.344,15.391,14.903,17.344,21.250,24.668,25.645,23.204,17.832,12.461,8.555,7.579,8.555,9.043,8.067,5.137,1.231,-2.187,-4.140,-4.140,-2.675,-0.722,2.207,4.649,6.602,6.602,5.137,3.672,4.161,8.067,12.950,17.344,17.344,13.926,9.043,5.625,5.137,7.090,10.997,14.414,15.879,16.856,17.344,17.832,19.786,22.227,24.668,26.133,25.157,22.715,19.297,16.856,15.879,15.879,15.879,14.414,12.461,10.997,10.020,10.508,11.973,13.926,16.856,20.762,24.180,26.622,26.133,23.204,19.297,15.391,14.414,14.903,15.879,14.903,11.973,9.043,9.043,12.950,19.297,24.180,25.157,22.715,19.786,19.297,21.739,24.668,25.157,24.180,22.227,21.250,22.715,24.668,25.157,23.204,20.274,17.832,17.344,19.786,23.692,28.086,30.528,31.504,30.039,28.086,26.622,26.622,28.575,31.016,31.504,29.063,25.157,22.227,21.250,23.204,25.645,26.622,25.645,24.668,24.180,25.157,26.622,27.598,27.110,26.622,26.622,28.086
3,F8,75,5.534,7.487,9.928,10.905,9.440,6.022,2.604,0.651,0.651,2.116,3.092,2.116,-0.326,-2.767,-2.767,-1.302,1.139,2.604,1.628,-0.814,-4.720,-7.650,-9.603,-9.115,-5.697,-1.302,3.092,6.022,6.022,4.557,3.092,2.116,1.139,0.163,-0.814,-0.814,1.139,4.557,7.487,7.975,6.999,4.557,2.604,2.604,5.046,8.464,11.393,13.835,14.811,13.835,10.417,5.534,0.651,-2.279,-1.790,2.604,7.487,10.417,9.440,6.510,3.581,2.604,3.092,3.581,2.604,0.651,-0.814,-0.814,0.163,1.628,2.116,1.139,-0.814,-3.743,-6.185,-7.650,-8.138,-7.161,-5.208,-4.232,-4.720,-7.161,-9.603,-12.044,-12.533,-12.044,-11.556,-11.556,-12.044,-12.533,-12.533,-11.556,-10.091,-8.138,-6.673,-5.697,-5.697,-6.185,-6.673,-7.161,-7.650,-8.626,-9.115,-8.626,-7.650,-5.697,-4.720,-4.232,-5.208,-7.161,-8.626,-9.603,-10.091,-10.091,-9.603,-7.650,-4.720,-2.279,-0.814,-0.814,-0.326,1.139,4.069,6.510,8.464,8.952,9.440,10.417,11.393,11.393,10.905,9.928,8.952,9.440,9.928,9.928,8.464,6.510,4.557,3.581,3.581,4.557,5.534,6.022,6.022,3.581,0.163,-4.720,-7.650,-7.161,-3.255,1.628,5.534,6.510,5.046,3.581,3.581,7.487,13.346,19.206,22.624,22.135,17.741,11.393,5.046,1.139,0.651,2.116,4.557,5.534,6.022,5.534,6.022,6.999,7.975,7.975,7.975,8.464,9.440,12.370,15.299,17.253,16.764,15.299,13.346,10.905,8.464,5.534,2.116,0.651,1.628,5.534,8.952,10.905,8.464,4.557,0.651,-0.326,1.628,4.557,6.510,5.046,2.116,0.163,1.139,5.046,10.417,14.811,17.741,19.206,20.671,22.135,23.600,22.624,19.206,14.323,9.928,9.440,11.882,14.811,16.764,16.764,14.323,13.835,15.299,18.717,21.647,22.624,21.647,20.182,19.694,19.694,19.206,17.741,15.788,14.323,13.346,12.858,12.370,11.882,11.393,11.882,12.370,13.835,14.811,16.764,18.717,20.671,21.159,20.182,18.229,16.764,16.764,18.717,20.182,20.671
4,AF1,75,12.838,10.885,7.467,4.049,1.607,0.631,0.631,1.119,1.607,2.096,1.607,-0.346,-4.252,-8.647,-10.600,-10.111,-7.182,-4.252,-2.787,-3.276,-5.229,-6.694,-6.205,-3.764,-0.834,2.096,4.049,5.514,6.978,6.978,6.490,4.049,1.607,0.631,1.119,4.049,7.467,10.396,11.373,10.396,7.955,4.537,1.119,0.142,2.096,6.978,12.838,17.721,19.185,17.721,14.791,11.861,9.908,8.443,7.467,6.002,6.002,7.467,10.396,12.349,13.326,11.861,9.420,6.490,4.537,4.049,4.537,5.514,6.978,7.955,7.467,5.025,1.119,-2.787,-5.717,-5.717,-4.252,-1.811,-0.834,-2.299,-5.229,-8.647,-10.600,-10.600,-9.623,-8.647,-9.135,-10.111,-11.088,-11.088,-11.088,-11.576,-11.576,-12.553,-12.065,-10.600,-7.670,-4.740,-3.276,-3.764,-5.229,-5.229,-4.740,-3.276,-2.787,-4.740,-8.158,-12.065,-14.018,-13.529,-11.576,-9.623,-7.670,-6.694,-5.229,-3.764,-2.787,-2.299,-3.276,-3.764,-3.764,-2.299,-0.346,1.607,3.072,4.049,5.514,6.490,6.978,6.978,6.490,6.002,5.514,6.002,6.978,8.443,9.420,8.443,5.514,1.607,-1.322,-2.299,-1.811,-0.346,0.631,-0.346,-3.276,-6.694,-9.135,-10.600,-9.135,-7.182,-4.252,-1.811,-0.346,0.631,1.119,3.560,7.467,11.373,13.814,12.838,9.908,5.514,3.072,3.072,5.025,7.467,9.420,10.885,11.861,12.349,11.861,9.908,7.955,6.002,6.002,7.467,9.420,10.885,10.396,9.908,8.931,7.955,6.978,5.514,3.072,1.607,0.631,0.631,1.607,3.072,3.560,5.025,6.490,7.955,8.443,7.955,7.955,7.955,8.931,9.908,10.396,10.396,10.396,10.885,11.373,12.838,14.303,15.767,16.256,16.256,15.767,14.791,12.838,11.373,10.396,9.420,9.908,10.885,11.861,13.814,15.279,16.744,18.209,17.721,17.232,16.256,15.767,16.744,19.185,21.139,20.650,17.232,11.861,8.443,9.420,14.303,20.162,22.603,20.650,16.256,13.326,13.326,15.767,17.232,16.256,14.791,14.303,17.232,21.627,24.556,23.580,19.185,13.326,10.396
5,AF2,75,4.761,5.737,5.737,4.761,3.784,2.319,0.366,-2.563,-4.028,-5.005,-4.517,-3.540,-3.540,-4.517,-5.493,-6.470,-6.470,-5.981,-5.005,-4.517,-4.028,-4.517,-5.005,-4.517,-3.052,0.366,5.249,9.155,11.108,9.644,6.226,2.808,2.319,3.784,5.737,6.714,6.226,4.761,3.784,4.761,6.226,7.690,7.202,6.226,6.226,8.667,12.573,16.968,18.433,16.968,13.062,9.644,6.714,5.249,4.761,5.249,7.202,9.155,11.108,12.573,12.085,9.644,6.226,2.808,0.366,-0.610,0.854,3.784,7.690,9.644,9.155,5.737,0.366,-4.517,-7.446,-7.935,-5.493,-2.563,-1.099,-1.587,-4.517,-6.958,-8.423,-8.423,-6.958,-6.958,-7.446,-9.399,-10.376,-10.864,-10.376,-10.376,-11.353,-12.817,-13.794,-12.329,-9.888,-6.958,-5.981,-6.958,-8.911,-10.376,-10.376,-9.888,-9.399,-10.376,-12.817,-14.771,-16.235,-16.235,-15.747,-15.259,-14.771,-13.794,-10.864,-7.446,-4.028,-2.563,-2.075,-2.563,-2.563,-0.610,0.854,2.319,2.808,1.831,1.343,1.831,2.808,4.272,5.249,5.249,4.272,2.808,2.319,3.296,3.784,4.272,3.296,1.831,-0.610,-3.052,-4.028,-4.517,-4.028,-4.028,-4.517,-6.958,-10.376,-13.306,-13.306,-10.864,-6.470,-3.540,-2.563,-3.052,-3.052,0.366,6.226,12.573,15.015,12.573,7.202,1.831,-0.610,0.854,3.784,6.226,6.226,4.761,4.272,5.737,8.179,9.155,8.667,5.737,2.319,0.854,1.831,4.761,6.714,7.202,5.249,3.296,2.319,2.808,2.808,2.319,1.343,0.366,-0.610,-1.587,-2.563,-4.028,-5.493,-6.958,-6.958,-5.493,-2.563,0.854,4.272,5.737,6.226,5.249,4.272,5.249,6.714,9.644,11.597,13.062,13.550,13.550,13.062,12.085,10.132,8.667,7.690,7.690,7.690,8.179,8.179,7.690,7.690,8.667,10.132,11.597,12.573,13.062,13.550,15.015,16.479,17.456,15.991,12.573,8.667,5.737,6.714,10.132,14.526,17.456,17.456,15.015,12.085,10.620,11.597,13.550,15.503,15.503,14.526,13.550,14.038,15.991,17.456,17.944,15.015,9.644
6,FZ,75,5.025,4.537,3.560,2.096,1.119,0.142,-0.346,-0.834,-0.346,1.119,2.096,1.119,-1.322,-4.740,-6.694,-6.694,-5.229,-3.276,-2.299,-2.787,-3.764,-3.764,-2.299,-0.346,1.119,1.607,2.096,2.584,3.560,4.537,4.049,2.584,1.119,0.631,1.607,3.072,4.537,5.025,5.025,4.049,4.049,3.072,2.584,2.096,3.072,5.514,8.443,10.885,11.373,10.396,8.443,6.002,4.049,3.072,2.096,1.607,2.096,2.584,4.049,5.514,6.490,6.002,4.049,2.096,0.631,0.142,0.142,0.631,1.119,1.119,0.142,-1.811,-4.252,-7.182,-9.135,-9.623,-8.158,-6.694,-4.740,-4.740,-6.694,-8.158,-8.647,-8.647,-7.670,-6.694,-7.182,-8.647,-9.623,-10.111,-10.600,-10.111,-9.623,-9.135,-8.647,-7.182,-5.717,-4.740,-4.740,-5.717,-6.694,-7.182,-7.670,-7.182,-7.670,-8.647,-10.600,-12.065,-12.553,-12.553,-12.065,-11.576,-11.088,-10.111,-8.158,-5.717,-3.276,-2.299,-2.299,-3.276,-3.764,-3.276,-1.322,0.631,2.584,3.560,4.537,4.049,4.049,3.072,2.584,1.607,1.119,0.631,1.119,1.607,2.096,1.119,-0.346,-2.787,-4.252,-5.229,-4.740,-4.252,-3.764,-4.252,-5.717,-8.647,-11.576,-12.553,-12.065,-10.111,-7.670,-5.229,-4.252,-3.276,-2.787,-0.834,1.607,4.049,5.025,4.537,2.584,0.142,-1.322,-0.834,0.631,2.096,3.560,4.049,4.049,3.560,2.584,2.096,0.631,-0.346,-1.322,-0.346,1.119,2.584,3.560,3.560,3.072,1.119,-1.322,-2.787,-4.252,-4.740,-4.740,-5.229,-5.229,-5.229,-4.740,-3.764,-2.299,-0.834,-0.346,-0.346,-0.834,-1.322,-0.346,0.142,0.631,1.119,1.607,2.584,4.049,6.002,7.467,8.443,7.955,6.978,5.514,4.049,2.096,0.142,-1.322,-1.322,0.142,2.096,3.560,5.514,6.490,7.467,8.443,8.443,8.443,7.955,7.955,8.443,9.420,9.908,9.420,6.978,4.537,3.072,4.049,6.002,8.931,10.396,9.908,7.955,6.002,5.025,4.537,4.049,4.537,5.514,7.955,10.396,12.838,14.303,13.326,10.885,7.955,5.025
7,F4,75,1.383,2.360,3.337,4.313,4.313,2.848,0.895,-1.058,-1.546,-1.058,-0.570,-0.570,-2.035,-3.988,-5.452,-5.941,-5.941,-5.941,-5.452,-4.964,-3.988,-3.011,-2.523,-2.523,-3.011,-2.035,-0.081,2.848,5.290,5.778,4.313,1.872,0.407,-0.081,-0.570,-0.081,0.895,1.872,3.825,5.778,5.778,4.313,1.872,0.407,0.407,2.848,6.266,8.708,9.684,9.196,7.731,5.290,1.383,-2.523,-5.941,-5.941,-3.499,0.407,3.825,5.778,4.801,2.848,0.895,-0.570,-1.546,-2.035,-1.546,-0.570,0.407,1.383,0.407,-2.035,-5.941,-9.359,-11.312,-11.800,-10.824,-9.359,-7.406,-5.941,-4.964,-4.476,-4.964,-5.941,-7.894,-10.335,-12.288,-12.777,-12.777,-11.800,-11.800,-11.800,-12.288,-12.288,-11.312,-9.359,-7.894,-8.382,-9.847,-12.288,-13.265,-12.777,-11.312,-10.824,-12.288,-14.730,-16.195,-16.683,-15.706,-14.730,-15.706,-17.171,-18.148,-17.660,-14.242,-9.847,-5.452,-3.011,-2.523,-3.499,-4.476,-4.476,-3.499,-2.035,0.407,2.360,4.801,6.266,6.755,5.778,3.825,1.383,0.407,-0.081,0.407,1.383,1.383,0.895,-0.081,-2.035,-3.499,-3.988,-3.011,-1.546,-0.570,-0.570,-3.499,-8.382,-12.777,-15.706,-15.218,-12.288,-8.382,-5.452,-3.988,-3.988,-3.988,-1.546,2.360,6.755,8.708,6.755,1.872,-3.988,-7.406,-7.894,-4.964,-1.546,1.383,2.848,4.313,5.290,6.266,5.778,3.337,0.407,-2.523,-3.011,-1.546,1.383,3.825,4.313,3.337,1.383,-0.570,-2.035,-3.011,-3.499,-3.499,-3.011,-2.523,-3.988,-7.406,-10.335,-12.777,-12.288,-10.824,-8.870,-7.406,-6.917,-5.941,-4.476,-2.523,-1.546,-0.570,0.407,2.360,4.801,8.219,11.149,12.614,12.126,10.173,7.243,3.825,0.895,-1.058,-0.570,0.895,2.360,2.848,2.360,1.872,2.848,4.801,7.243,9.196,9.684,8.708,7.731,6.755,6.266,5.290,3.337,2.360,2.360,4.313,6.755,8.708,8.708,6.755,4.801,3.337,3.825,4.313,4.313,4.801,5.290,7.243,9.684,11.149,10.661,9.196,7.243,5.290,3.337
8,F3,75,9.583,10.071,8.606,6.165,2.747,0.793,0.793,2.747,5.188,6.653,5.676,1.770,-3.601,-7.996,-9.460,-7.507,-2.625,1.282,2.747,0.793,-2.625,-4.578,-5.554,-4.089,-2.136,0.305,2.258,3.723,4.211,3.723,2.747,1.282,0.305,0.793,2.258,4.700,7.141,8.606,9.094,7.629,4.700,0.305,-4.089,-6.042,-4.089,0.793,6.653,11.047,12.512,11.047,9.094,7.141,6.653,5.676,3.723,2.258,1.770,2.747,5.188,8.118,10.071,9.583,7.629,4.700,2.258,0.793,0.305,0.793,2.258,3.235,2.747,0.793,-3.113,-7.019,-9.460,-9.949,-7.996,-5.066,-3.601,-5.066,-7.996,-10.925,-11.414,-9.949,-7.996,-7.019,-7.996,-10.925,-13.367,-14.343,-13.367,-11.902,-10.925,-9.949,-9.460,-7.507,-4.089,-1.648,-0.183,-0.671,-2.625,-4.089,-4.089,-3.601,-3.113,-4.089,-7.019,-8.972,-9.949,-8.972,-7.019,-5.066,-4.089,-3.113,-2.136,-0.183,1.282,1.770,0.793,-0.671,-1.160,0.305,2.747,5.676,7.629,9.094,9.583,10.071,10.559,9.583,8.606,7.141,7.141,9.094,12.024,14.465,15.442,13.000,8.118,3.235,-0.183,-0.671,1.770,4.700,6.653,6.165,2.258,-2.625,-7.019,-8.972,-8.484,-5.554,-2.136,1.770,4.211,4.700,4.700,4.700,5.676,7.141,8.118,7.629,6.165,3.723,2.258,2.747,4.211,6.165,7.141,7.629,7.629,7.629,7.141,6.653,5.676,5.188,5.188,6.165,7.629,9.094,9.583,9.094,8.118,6.165,3.723,1.282,-0.183,-0.671,0.793,2.258,3.723,4.700,5.188,6.165,7.629,10.071,11.536,11.536,9.094,5.676,3.235,3.235,4.700,6.653,8.118,9.094,10.559,12.512,14.465,16.418,16.418,13.977,11.047,8.118,7.141,7.629,8.606,9.094,9.583,10.071,11.536,13.977,16.418,17.883,16.907,14.954,12.512,11.047,11.536,13.489,15.930,16.907,16.418,13.977,11.536,10.559,11.536,14.954,17.395,17.883,14.954,11.047,7.629,5.676,5.676,6.653,7.629,8.118,10.071,13.489,17.883,21.301,21.790,18.860,13.977,8.606
9,FC6,75,3.601,5.066,6.042,6.042,5.066,3.113,1.160,-0.305,0.183,0.671,1.160,1.160,0.671,0.183,-0.305,-0.305,-0.305,-0.305,-0.793,-0.793,-1.282,-2.258,-2.747,-3.723,-4.211,-3.235,-1.282,0.671,2.136,2.136,1.160,-0.793,-2.747,-3.723,-4.211,-3.723,-1.770,0.671,2.625,4.089,3.601,1.648,-0.793,-1.770,-1.770,0.183,3.601,6.042,7.019,5.554,2.625,-1.770,-4.700,-6.653,-6.653,-4.700,-1.770,0.671,1.648,1.648,0.671,-0.793,-1.282,-1.282,-1.770,-1.770,-2.258,-2.258,-1.770,-1.770,-2.258,-3.235,-4.211,-5.188,-5.676,-5.676,-5.676,-4.700,-3.723,-3.235,-3.235,-3.235,-4.211,-4.700,-5.676,-6.165,-7.629,-8.118,-9.094,-9.583,-9.583,-8.606,-8.118,-6.653,-5.188,-3.235,-2.258,-2.747,-3.723,-5.188,-6.653,-6.653,-6.165,-5.188,-4.700,-4.211,-4.700,-4.700,-5.676,-6.653,-7.629,-8.606,-9.094,-9.583,-9.094,-8.118,-7.141,-5.676,-4.700,-4.700,-4.700,-4.211,-1.770,1.160,4.578,7.507,8.972,8.972,7.996,7.019,6.042,5.066,5.066,4.578,4.578,4.578,5.066,5.066,4.578,4.578,4.089,4.089,4.578,4.578,4.578,3.601,2.136,0.183,-1.770,-2.747,-2.747,-1.770,-0.305,1.160,2.625,3.601,5.554,8.484,12.390,14.832,15.808,13.367,8.972,4.578,0.671,-0.793,-0.305,0.671,2.625,4.578,5.554,6.531,6.531,5.554,4.578,4.089,4.089,5.554,7.507,8.972,9.460,8.484,7.507,6.531,6.042,6.531,7.019,7.019,7.019,6.531,5.554,4.089,2.625,1.160,-0.305,-1.770,-2.747,-3.723,-4.211,-2.747,-0.793,1.160,2.136,1.648,1.648,2.625,5.554,9.460,13.367,16.296,17.761,17.273,16.296,14.343,10.925,7.019,3.601,1.648,3.113,5.554,8.972,10.437,9.949,8.484,7.996,8.972,10.925,12.878,13.367,12.390,10.437,7.996,6.531,5.554,5.554,6.042,7.507,7.996,7.507,6.531,5.066,4.578,4.578,5.554,6.531,7.019,7.019,7.507,7.996,9.460,10.437,10.925,10.437,8.972,7.996,7.507
