Channel_Number,Channel,Trial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,FP1,7,-5.096,-3.632,-1.678,0.763,3.204,4.669,3.693,1.251,-1.190,-2.167,-1.678,0.275,1.740,2.228,2.228,2.228,2.228,2.716,2.228,1.740,0.763,-0.214,-1.678,-2.167,-2.167,-2.167,-2.167,-1.678,-1.678,-2.167,-2.655,-3.143,-4.120,-5.096,-6.561,-7.050,-7.538,-7.538,-8.514,-9.003,-9.491,-8.026,-6.073,-4.120,-3.143,-3.632,-3.143,-0.214,4.181,9.552,12.482,11.993,8.575,4.669,3.204,4.669,7.599,9.552,9.064,6.622,4.669,4.181,6.134,8.087,8.575,7.111,5.646,5.157,6.134,8.575,10.529,11.505,11.993,11.993,10.529,9.064,6.622,5.157,5.157,6.622,9.064,10.040,10.040,8.575,7.111,6.134,5.646,6.134,5.646,4.669,3.204,2.228,1.251,0.763,0.275,-0.214,-0.702,-1.678,-1.678,-0.702,0.275,1.251,1.740,0.763,0.275,0.763,3.204,5.157,6.622,6.134,5.157,3.693,4.669,5.157,5.646,4.669,3.204,2.716,3.693,5.157,6.622,6.622,5.157,3.693,3.204,3.204,3.204,1.251,-1.190,-2.655,-1.678,0.275,2.228,2.716,1.251,-0.702,-1.678,-1.190,0.275,2.228,2.716,2.716,2.228,0.763,-0.702,-2.655,-4.120,-4.608,-4.608,-4.120,-4.608,-6.073,-9.003,-12.421,-14.862,-15.839,-16.327,-16.327,-15.350,-14.862,-13.397,-11.932,-11.444,-11.444,-12.421,-11.932,-10.956,-9.979,-9.979,-11.444,-12.421,-12.909,-12.421,-10.956,-9.979,-9.979,-9.979,-9.979,-9.003,-8.514,-8.026,-7.538,-7.538,-7.050,-6.561,-6.561,-7.050,-7.538,-8.514,-9.491,-10.468,-10.956,-10.468,-8.514,-6.561,-5.585,-5.585,-7.050,-8.514,-9.491,-9.003,-7.050,-4.608,-2.167,-0.214,-0.214,-1.678,-3.632,-4.608,-4.608,-3.143,-2.655,-2.655,-3.632,-4.608,-4.608,-2.655,-0.702,0.275,-0.702,-2.655,-3.632,-3.632,-2.167,-0.702,0.763,1.251,1.740,2.228,2.228,1.740,1.251,1.740,1.740,2.228,2.228,2.228,0.275,-2.167,-4.120,-5.096,-4.120,-2.167,-0.702,0.275,0.275,-0.702,-0.702,0.275,1.740,3.204,3.204,1.251,-1.678,-4.120,-5.096
1,FP2,7,-7.385,-5.432,-2.502,0.916,3.357,5.310,5.310,3.845,0.916,-1.038,-1.526,-0.061,1.404,3.357,4.333,5.310,5.310,5.310,5.310,4.822,3.845,3.357,2.869,2.869,2.380,2.869,2.869,2.380,1.892,0.427,-0.549,-1.526,-2.502,-2.991,-3.967,-5.432,-6.409,-6.897,-6.897,-6.409,-5.920,-5.432,-3.967,-2.502,-0.061,2.380,4.333,6.775,8.240,10.193,12.634,13.123,12.146,10.193,7.263,5.798,5.798,5.798,5.310,4.822,4.822,5.310,6.775,7.751,7.751,7.263,7.263,8.240,9.705,10.681,11.169,11.169,11.658,12.634,12.634,12.146,10.193,7.751,6.775,7.263,8.240,9.216,8.728,7.263,6.287,5.798,5.310,5.310,3.845,2.380,0.916,-0.061,0.427,1.404,1.404,0.916,-1.038,-2.014,-2.014,-0.549,1.404,2.869,3.357,2.869,2.380,2.380,3.357,4.822,5.310,5.310,4.333,3.845,4.822,5.310,6.287,5.310,3.357,1.404,0.916,1.892,3.357,4.822,4.822,2.869,0.916,-1.038,-2.014,-2.502,-2.502,-2.502,-2.502,-1.526,-0.549,0.916,1.404,1.404,0.916,0.427,0.427,0.916,1.404,1.404,0.916,-1.038,-3.479,-4.456,-4.944,-3.479,-2.014,-2.014,-3.967,-7.385,-10.315,-12.268,-13.245,-12.756,-13.245,-13.245,-13.733,-13.245,-11.780,-10.315,-9.338,-8.850,-8.850,-8.362,-7.874,-7.874,-8.362,-9.338,-9.827,-9.827,-9.338,-9.338,-9.827,-10.315,-9.827,-8.362,-6.897,-6.409,-6.409,-6.409,-6.409,-5.920,-5.432,-5.432,-6.409,-7.385,-7.385,-7.874,-7.874,-7.874,-7.874,-7.385,-6.897,-5.920,-4.944,-4.944,-5.432,-5.920,-4.944,-3.967,-2.014,-0.061,0.916,0.916,0.916,0.916,0.427,-0.061,-1.038,-2.991,-4.456,-4.944,-4.456,-3.479,-2.991,-2.502,-2.991,-3.479,-2.991,-2.502,-1.526,-1.038,-0.549,-0.061,-0.061,0.916,1.404,1.404,0.916,0.916,1.404,1.892,2.380,1.892,0.916,-1.038,-2.502,-3.479,-3.479,-2.991,-2.502,-2.014,-1.526,-1.038,-1.038,-0.061,0.916,1.404,1.892,0.427,-1.526,-3.479,-4.456,-3.967
2,F7,7,-6.287,-6.287,-5.310,-3.357,0.549,3.967,4.944,2.014,-2.869,-6.775,-7.263,-5.798,-3.357,-0.916,1.526,3.967,5.432,4.456,1.038,-3.845,-7.263,-6.775,-3.357,0.061,1.038,-0.427,-2.869,-4.822,-4.333,-4.822,-5.310,-6.775,-7.751,-6.775,-5.310,-4.822,-6.775,-10.681,-14.099,-14.587,-11.169,-6.775,-2.869,-0.916,-0.916,-1.404,-1.404,-0.427,1.038,2.014,3.479,4.944,5.920,6.897,7.874,8.850,9.338,8.362,6.409,3.967,2.991,3.479,6.409,8.850,10.315,8.850,6.409,4.944,5.432,7.385,8.850,9.827,9.827,9.338,8.362,6.897,4.944,3.967,4.944,6.897,8.850,9.338,8.362,6.897,5.920,4.944,4.456,3.967,4.456,5.920,7.874,8.362,6.409,1.526,-3.357,-6.287,-5.798,-3.357,0.061,2.014,2.502,0.549,-1.892,-3.357,-4.333,-4.333,-2.869,-1.404,0.061,1.526,2.502,2.991,4.456,5.432,5.920,4.944,1.526,-2.380,-4.822,-3.845,-0.427,3.967,6.897,6.897,3.967,-0.427,-5.310,-8.240,-8.240,-5.798,-1.892,0.061,0.061,-2.869,-6.775,-10.193,-12.146,-11.658,-9.216,-4.822,-0.916,1.526,0.061,-3.845,-9.216,-13.611,-14.099,-12.146,-8.728,-6.287,-6.287,-10.681,-16.052,-20.935,-23.376,-24.353,-23.376,-22.400,-22.400,-23.376,-24.353,-25.330,-26.306,-25.818,-24.841,-22.888,-20.447,-16.541,-13.611,-12.146,-12.634,-14.587,-17.517,-18.982,-18.494,-16.052,-13.123,-11.169,-11.169,-12.146,-14.099,-17.029,-18.982,-19.470,-18.494,-15.076,-12.146,-10.193,-11.169,-13.611,-16.541,-18.005,-17.517,-14.099,-11.169,-8.240,-8.240,-9.216,-11.169,-14.099,-16.052,-17.517,-16.541,-13.611,-8.728,-4.333,-2.869,-5.310,-10.193,-16.052,-18.982,-18.005,-13.123,-6.775,-1.892,-1.404,-4.333,-8.728,-10.681,-10.193,-6.775,-3.845,-2.380,-1.892,-1.892,-2.380,-2.380,-1.892,-1.404,0.061,2.014,1.526,-1.892,-6.775,-10.193,-10.681,-6.775,-2.380,1.038,1.526,0.549,-1.892,-3.357,-3.357,-1.892,-0.427,2.014,2.991,2.991,1.038,-0.916,-2.869,-2.869,-1.892,-1.892,-2.869
3,F8,7,-16.073,-14.608,-9.237,-1.424,4.435,6.388,3.947,-0.936,-5.819,-8.748,-9.725,-9.237,-8.748,-7.284,-5.819,-3.377,-0.936,1.017,2.482,2.482,2.482,1.506,0.529,0.529,1.017,1.506,1.017,-0.448,-3.377,-6.307,-7.284,-5.819,-3.377,-1.424,-1.912,-4.354,-7.284,-9.725,-10.213,-9.725,-8.748,-7.772,-5.330,-1.912,1.506,3.947,2.970,0.529,-0.936,0.041,2.970,5.412,4.924,1.506,-2.401,-3.866,-2.401,-0.448,-0.448,-1.424,-3.377,-4.354,-2.401,0.041,1.994,2.970,3.947,5.412,7.365,7.853,6.388,4.435,3.947,5.412,8.830,12.248,12.736,10.295,6.877,4.435,3.459,2.970,2.482,1.017,0.529,0.529,1.506,1.506,1.017,-0.936,-3.377,-4.842,-5.819,-6.307,-5.819,-5.819,-4.842,-3.866,-2.889,-3.377,-4.354,-6.795,-8.748,-8.748,-6.795,-3.377,-0.448,1.017,-0.448,-2.401,-4.842,-5.819,-5.330,-4.354,-3.866,-4.842,-7.772,-10.213,-11.190,-9.725,-6.307,-3.866,-3.377,-5.330,-9.237,-11.678,-12.655,-12.166,-10.213,-9.237,-8.748,-8.748,-7.772,-7.772,-8.260,-8.748,-9.725,-10.701,-10.701,-10.213,-8.260,-6.795,-6.307,-7.772,-9.725,-11.190,-10.213,-7.772,-5.330,-5.330,-8.260,-13.631,-18.514,-20.467,-19.979,-17.049,-13.631,-12.166,-13.143,-16.073,-18.026,-19.002,-18.026,-15.584,-14.608,-14.608,-15.096,-13.631,-11.678,-9.237,-9.237,-10.701,-13.143,-13.143,-10.213,-6.795,-5.330,-6.795,-10.213,-13.143,-13.143,-10.701,-8.260,-6.795,-7.772,-9.237,-9.725,-9.237,-9.237,-9.237,-9.725,-9.725,-8.260,-5.819,-4.842,-4.842,-5.330,-4.354,-2.401,0.041,1.017,-0.448,-2.889,-5.330,-5.819,-5.330,-4.354,-3.377,-3.866,-4.842,-5.819,-7.284,-8.748,-9.237,-9.237,-9.725,-9.237,-8.260,-6.307,-4.354,-2.889,-1.912,-0.936,-0.448,1.506,2.482,2.482,0.041,-3.866,-7.772,-9.725,-8.748,-5.819,-2.401,-0.448,-0.936,-2.401,-4.842,-5.819,-5.819,-4.354,-2.889,-1.424,-0.936,0.041,0.041,0.041,-0.448,-1.424,-2.401,-1.912,-0.936,-0.448,-0.936,-1.912,-2.401
4,AF1,7,0.712,1.200,1.689,3.153,4.618,6.083,6.083,4.618,2.665,1.200,1.200,2.665,3.642,4.618,4.618,4.130,4.130,4.130,3.642,2.665,2.177,1.200,0.712,-0.264,-0.753,-0.753,-0.753,-0.264,-0.264,-0.753,-0.753,-2.218,-3.194,-4.659,-5.636,-6.124,-6.124,-6.124,-6.124,-6.612,-6.612,-6.612,-5.636,-4.171,-2.218,-0.753,0.712,2.177,5.107,8.036,10.478,10.966,9.501,7.060,5.595,5.107,5.595,6.083,5.595,5.107,4.618,5.107,6.083,6.083,5.107,3.642,2.177,2.665,4.130,6.571,9.013,9.501,9.989,9.501,8.525,7.060,6.083,4.618,4.130,4.618,5.595,5.595,5.107,3.642,2.665,1.689,1.689,2.177,1.689,0.712,-0.264,-1.241,-1.729,-2.218,-2.218,-3.194,-3.682,-4.171,-4.171,-3.194,-2.218,-1.729,-1.729,-1.729,-1.241,0.224,2.665,4.618,5.595,5.107,4.130,4.130,5.107,6.083,5.595,4.618,3.153,3.153,3.642,5.107,6.083,5.595,4.130,3.153,2.177,1.200,-0.753,-2.218,-3.682,-4.171,-3.682,-1.729,-0.753,-0.264,-0.753,-0.753,-1.241,-1.729,-1.241,-1.241,-0.753,-0.264,-0.753,-1.729,-3.194,-4.659,-5.147,-4.659,-3.194,-2.706,-3.682,-5.636,-8.565,-10.518,-11.007,-11.007,-10.518,-10.030,-9.542,-8.565,-8.077,-6.612,-6.612,-6.612,-7.100,-7.100,-7.100,-7.589,-8.077,-9.542,-11.007,-11.983,-11.495,-11.495,-11.007,-10.518,-10.030,-9.054,-7.100,-5.636,-5.147,-6.124,-7.100,-7.589,-7.589,-6.612,-5.636,-5.636,-6.124,-7.100,-7.589,-7.589,-7.589,-7.100,-6.612,-6.124,-7.100,-7.100,-7.589,-7.589,-6.612,-5.636,-3.682,-2.706,-1.729,-1.729,-2.218,-2.706,-3.194,-3.682,-4.171,-5.147,-5.636,-5.147,-3.682,-1.729,-0.264,-0.264,-1.241,-2.706,-3.682,-3.682,-2.706,-1.729,-0.753,0.224,1.200,2.177,2.665,2.665,2.177,1.200,0.712,0.224,0.224,0.224,-0.264,-1.241,-1.729,-2.218,-2.706,-2.706,-2.706,-2.706,-3.194,-3.682,-3.682,-3.194,-1.729,-0.264,0.712,1.200,0.224,-1.729,-3.194,-4.171
5,AF2,7,-3.499,-1.546,0.407,2.848,5.290,6.755,6.755,5.290,3.337,1.872,1.383,1.872,3.337,4.313,5.290,5.290,5.290,4.801,3.825,3.825,3.337,3.337,2.848,1.872,1.383,0.895,1.383,1.383,1.383,0.407,-0.570,-2.035,-2.523,-3.499,-3.988,-4.964,-4.964,-5.452,-5.452,-4.964,-4.476,-4.476,-3.499,-1.546,-0.081,1.872,2.848,3.825,5.778,7.731,9.684,10.173,9.684,7.731,5.290,4.313,3.825,3.825,3.337,2.848,2.360,2.848,3.825,4.801,4.313,3.825,3.337,3.825,5.290,6.755,8.219,8.708,9.196,9.684,9.684,8.708,7.731,6.266,5.778,5.290,5.290,4.801,3.825,1.872,0.407,0.407,0.407,0.407,-1.058,-3.011,-3.988,-4.964,-4.476,-3.499,-3.499,-3.499,-4.476,-4.964,-3.988,-3.011,-1.546,-0.570,-0.081,-0.570,-0.081,0.895,1.872,3.825,4.313,3.825,2.848,2.360,2.848,3.337,3.337,2.848,1.872,0.895,0.407,0.895,1.872,2.360,1.872,0.407,-2.035,-3.988,-5.941,-7.406,-7.406,-6.917,-5.941,-4.964,-3.499,-3.011,-2.035,-1.546,-1.546,-2.035,-2.523,-3.011,-2.523,-2.035,-2.035,-3.011,-4.964,-5.941,-6.429,-4.964,-3.499,-2.523,-3.011,-5.941,-8.870,-10.824,-11.312,-11.312,-10.335,-9.847,-9.359,-8.870,-7.894,-6.917,-5.941,-5.452,-5.452,-4.964,-4.964,-5.941,-6.917,-7.894,-8.870,-9.359,-9.359,-9.359,-9.847,-9.359,-8.382,-7.406,-5.941,-5.452,-5.941,-6.917,-7.406,-6.917,-5.941,-5.452,-4.964,-5.452,-5.452,-5.941,-5.941,-5.941,-5.941,-5.941,-5.941,-5.452,-4.964,-4.476,-3.988,-3.988,-3.499,-2.523,-2.035,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,-1.058,-2.523,-3.988,-5.452,-5.941,-5.452,-4.476,-3.988,-3.499,-3.499,-3.499,-2.523,-2.035,-2.035,-1.546,-1.058,-0.570,-0.570,-0.081,-0.081,-0.081,-0.081,0.407,0.895,1.383,1.872,1.383,-0.081,-1.546,-2.523,-3.499,-3.499,-3.499,-3.011,-3.011,-3.499,-3.499,-3.988,-3.499,-2.523,-1.058,-0.570,-0.570,-1.546,-3.011,-3.988,-3.988
6,FZ,7,0.671,1.648,2.625,3.113,4.578,5.554,6.042,5.554,5.066,4.089,4.089,4.089,4.578,5.554,5.066,4.578,4.089,3.601,3.113,2.625,2.625,2.136,1.160,0.671,0.183,-0.305,0.183,0.183,0.183,-0.305,-0.305,-0.793,-1.770,-2.747,-3.723,-4.700,-4.700,-4.211,-4.211,-4.211,-4.211,-4.700,-4.211,-3.235,-1.770,-0.793,-0.305,0.671,2.136,4.089,6.042,7.019,6.531,4.578,2.625,1.648,0.671,1.160,0.183,-0.305,-0.793,-0.793,-0.305,-0.305,-1.282,-2.258,-3.235,-3.235,-1.770,0.671,2.625,4.089,4.578,4.089,4.089,3.113,2.136,1.648,1.648,2.136,2.136,2.136,1.648,0.183,-1.282,-1.282,-1.770,-1.770,-2.258,-3.235,-3.723,-4.211,-3.723,-2.747,-2.747,-2.747,-3.723,-4.211,-5.188,-5.188,-4.700,-4.211,-3.723,-3.235,-2.258,-1.282,-0.305,1.160,1.648,1.160,0.671,-0.305,-0.305,-0.305,0.183,0.183,-0.305,-0.305,-0.305,0.671,0.671,0.671,0.183,-1.282,-3.235,-4.211,-5.676,-6.165,-6.165,-7.141,-7.141,-6.165,-5.188,-4.211,-3.723,-3.723,-4.211,-4.700,-4.700,-4.700,-4.211,-3.723,-4.211,-5.188,-6.653,-7.629,-7.141,-5.676,-4.211,-3.235,-3.723,-5.188,-7.141,-8.606,-9.094,-8.606,-7.141,-5.676,-4.700,-3.723,-3.235,-2.258,-1.770,-1.770,-1.770,-1.770,-2.258,-3.235,-4.700,-6.165,-8.118,-9.094,-10.071,-10.071,-9.583,-8.606,-7.629,-6.165,-4.700,-4.211,-4.700,-6.165,-7.141,-7.141,-6.165,-5.188,-3.723,-3.235,-3.723,-4.211,-4.700,-4.700,-5.188,-5.188,-4.700,-4.700,-4.211,-3.723,-3.723,-3.235,-2.747,-1.770,-0.793,-0.305,-0.793,-1.282,-1.282,-1.282,-0.793,-0.793,-1.282,-2.747,-3.723,-3.723,-3.235,-2.258,-1.282,-0.793,-1.282,-1.282,-1.770,-1.770,-1.282,-0.793,-0.305,0.671,1.160,1.648,2.136,1.648,1.648,1.648,1.648,2.136,1.648,1.160,0.671,-0.305,-0.793,-1.282,-1.282,-1.770,-1.770,-2.747,-3.723,-4.700,-4.700,-4.211,-2.747,-1.282,0.183,0.183,-0.305,-0.793,-1.282,-1.282
7,F4,7,-4.089,-3.113,-1.160,1.282,4.211,5.676,5.676,4.211,2.747,0.793,0.305,0.793,1.770,2.258,2.747,2.747,2.747,2.747,2.747,2.747,2.747,2.747,2.258,1.770,1.282,1.282,1.282,1.282,0.793,-0.183,-1.160,-2.625,-3.113,-3.601,-4.089,-4.578,-5.066,-5.066,-5.066,-4.578,-4.089,-3.601,-2.136,-0.183,1.282,2.258,3.235,3.723,4.700,5.676,7.629,8.118,7.141,5.188,3.723,2.747,2.258,2.258,1.770,1.282,1.282,1.770,3.235,3.723,3.723,3.723,3.723,4.700,5.676,7.141,7.629,7.629,7.629,7.629,8.118,8.606,7.629,6.653,5.188,4.211,3.723,3.235,1.770,0.305,-1.160,-1.648,-1.160,-1.648,-2.625,-5.066,-7.019,-7.507,-7.019,-6.042,-5.066,-5.066,-5.554,-5.066,-4.089,-2.625,-1.160,-0.671,-0.671,-1.160,-0.183,0.793,2.747,3.235,3.235,2.747,1.770,1.282,1.770,2.258,2.258,1.770,0.305,-1.160,-2.136,-2.136,-1.648,-0.671,-0.183,-1.648,-3.601,-6.042,-7.996,-8.484,-7.996,-7.019,-6.042,-5.066,-4.089,-3.601,-3.113,-2.625,-2.625,-2.625,-3.601,-3.601,-3.113,-2.625,-2.136,-2.625,-4.089,-4.578,-5.066,-3.113,-1.160,-0.183,-1.160,-3.601,-6.042,-7.996,-8.484,-7.507,-6.531,-5.554,-6.042,-5.554,-5.066,-4.578,-4.089,-3.601,-3.113,-2.136,-2.136,-2.136,-2.625,-3.601,-4.578,-5.066,-5.066,-5.066,-4.578,-3.601,-2.136,-1.160,-0.671,-1.160,-2.136,-3.113,-3.601,-3.113,-2.625,-1.648,-1.160,-1.160,-0.671,-1.160,-1.160,-1.648,-2.136,-2.136,-1.160,-0.183,0.305,0.793,0.793,0.305,0.793,1.282,1.770,1.770,1.770,1.282,1.282,1.770,1.770,1.770,0.305,-1.648,-3.601,-4.089,-4.089,-3.113,-2.625,-1.648,-0.671,0.305,1.282,1.770,1.770,2.258,2.258,2.747,3.235,2.747,2.747,1.770,1.770,2.747,3.723,4.700,5.188,4.700,3.723,2.747,1.282,0.305,-0.183,-0.183,0.305,0.793,1.282,1.282,1.282,1.770,2.258,2.747,2.747,2.258,1.770,0.793,0.793,0.305
8,F3,7,1.821,1.821,1.821,2.309,2.797,3.286,3.286,2.309,0.844,0.356,0.356,1.333,2.309,2.797,2.797,2.797,2.309,1.821,1.333,0.356,-0.132,-0.621,-0.621,-0.621,-0.621,-0.621,-1.109,-1.597,-1.597,-1.597,-2.085,-2.574,-4.038,-5.015,-6.480,-6.968,-7.456,-7.456,-6.968,-6.968,-6.968,-6.968,-6.480,-5.015,-4.038,-3.062,-2.085,-1.109,0.356,2.309,3.774,4.262,4.262,3.286,3.286,3.286,3.286,3.286,2.309,1.333,1.333,1.333,2.309,2.309,0.844,0.356,-0.621,-0.132,0.844,2.309,3.774,4.262,4.262,3.286,2.797,2.309,1.821,1.333,0.844,0.844,0.844,1.333,1.333,0.844,-0.132,-0.621,-1.597,-1.597,-1.109,-0.621,-0.132,-1.109,-1.597,-3.062,-4.038,-5.015,-5.503,-5.992,-5.992,-5.503,-5.015,-5.015,-5.503,-5.992,-5.503,-3.550,-1.597,0.844,1.821,1.333,0.844,0.356,1.333,1.821,2.309,1.821,1.333,1.333,1.333,2.309,2.309,2.309,1.821,1.333,0.356,-0.621,-1.597,-3.062,-4.038,-4.527,-3.550,-2.574,-2.085,-2.085,-3.062,-4.038,-5.015,-5.015,-5.015,-4.038,-3.062,-2.574,-3.062,-5.015,-6.968,-8.433,-8.433,-6.968,-5.503,-4.527,-5.503,-7.456,-9.410,-10.386,-10.874,-10.874,-9.898,-10.386,-10.386,-9.898,-8.921,-7.945,-8.433,-9.410,-9.898,-9.898,-9.410,-8.921,-8.921,-9.410,-10.386,-11.363,-11.363,-11.363,-10.874,-9.898,-8.921,-6.968,-5.503,-4.527,-5.015,-6.480,-8.433,-8.921,-8.921,-7.456,-5.992,-5.015,-5.015,-5.503,-5.992,-6.480,-6.480,-5.992,-5.503,-5.015,-5.503,-6.480,-6.968,-7.456,-7.456,-6.968,-5.503,-4.527,-3.550,-3.550,-4.038,-4.527,-5.503,-5.992,-6.480,-6.968,-6.480,-5.015,-3.062,-1.109,-1.109,-1.597,-2.574,-3.062,-3.062,-2.574,-2.574,-2.085,-2.085,-1.109,-0.132,1.333,1.821,1.821,1.333,-0.621,-1.597,-3.062,-3.550,-3.550,-3.062,-3.062,-2.574,-2.574,-2.574,-2.574,-2.574,-3.062,-3.550,-4.038,-4.527,-4.038,-3.550,-2.574,-1.597,-1.597,-1.597,-2.574,-3.062,-4.038
9,FC6,7,-8.311,-7.334,-5.381,-2.940,-0.010,0.966,0.966,-0.498,-3.428,-5.870,-6.846,-7.334,-6.358,-5.381,-5.381,-4.405,-3.916,-2.940,-0.987,-0.010,0.478,0.478,-0.010,-0.498,-0.498,-0.010,-0.010,-0.010,-0.987,-1.475,-1.963,-1.963,-1.475,-1.475,-2.452,-3.428,-4.893,-5.870,-5.381,-4.405,-2.940,-1.963,-0.498,0.478,0.478,-0.010,-0.987,-0.987,-0.498,0.966,0.966,0.966,-0.010,-1.475,-2.940,-2.940,-2.940,-2.940,-3.428,-3.428,-3.428,-2.452,-0.498,0.966,2.431,2.920,3.896,4.873,5.361,4.873,4.384,3.408,3.408,4.384,6.337,7.314,6.826,5.361,3.408,2.431,1.943,1.455,0.966,-0.498,-0.987,-1.475,-1.963,-2.452,-3.428,-5.870,-7.823,-8.799,-9.288,-8.799,-8.799,-8.311,-8.311,-7.334,-5.870,-4.405,-3.428,-3.428,-4.405,-4.893,-4.893,-4.405,-3.428,-3.428,-3.428,-4.405,-4.893,-5.381,-4.893,-4.893,-3.916,-3.916,-5.381,-6.846,-7.823,-8.311,-7.334,-5.870,-5.381,-6.846,-9.288,-11.241,-12.705,-12.217,-11.241,-9.776,-9.288,-9.288,-9.776,-10.264,-9.288,-9.288,-8.311,-7.334,-7.334,-7.334,-7.334,-7.334,-6.846,-6.846,-7.334,-7.823,-7.823,-7.334,-6.358,-5.870,-6.358,-8.799,-10.752,-12.217,-12.705,-12.705,-12.217,-12.705,-13.682,-14.659,-14.659,-14.170,-13.194,-11.729,-11.241,-10.264,-9.288,-8.311,-7.823,-7.334,-7.823,-7.823,-7.823,-8.311,-7.823,-7.823,-6.846,-6.358,-5.870,-6.358,-6.358,-6.846,-7.334,-7.334,-6.846,-6.358,-6.358,-6.358,-6.358,-6.846,-6.358,-5.870,-4.893,-3.916,-2.940,-2.452,-1.475,-1.475,-0.987,-0.498,0.478,0.478,-0.010,-0.987,-1.475,-1.963,-1.963,-1.475,-1.475,-2.452,-3.916,-5.870,-7.823,-8.311,-8.799,-8.311,-7.334,-6.358,-4.405,-2.940,-1.963,-0.987,-0.498,0.478,1.455,1.943,1.943,0.966,-0.010,-0.987,-1.475,-1.475,-0.987,-0.498,-0.010,0.478,-0.010,-0.498,-1.475,-2.452,-2.452,-1.963,-0.498,1.455,2.920,3.896,3.896,3.896,4.384,3.896,2.920,1.943,0.478,-0.498,-0.987,-0.987
