Channel_Number,Channel,Trial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,FP1,6,-2.197,-2.197,-2.686,-4.150,-6.592,-7.568,-7.080,-4.639,-1.221,0.732,1.709,1.221,-0.732,-2.686,-4.150,-4.150,-3.662,-4.150,-5.615,-9.033,-11.475,-13.428,-12.939,-11.475,-9.521,-9.033,-10.498,-12.451,-12.939,-11.963,-8.057,-4.639,-1.221,0.732,0.732,0.244,-0.244,-1.709,-3.662,-5.615,-7.568,-8.545,-8.545,-7.568,-6.104,-5.127,-5.127,-5.127,-5.127,-5.127,-3.662,-2.197,-1.221,-0.244,-0.732,-1.221,-1.221,-1.221,-0.732,-0.244,-0.732,-1.709,-2.686,-3.662,-3.662,-3.662,-4.639,-5.615,-7.080,-7.080,-7.568,-6.592,-5.615,-5.127,-5.127,-5.615,-5.615,-6.104,-6.104,-5.127,-4.150,-2.686,-1.709,-1.221,-0.732,-0.732,-0.732,-1.221,-1.221,0.244,2.686,5.615,7.080,5.127,0.732,-2.686,-3.662,-1.221,1.709,3.662,3.174,2.686,2.197,3.174,4.639,5.615,6.592,7.568,9.033,10.986,12.451,12.939,12.939,12.939,12.939,11.475,10.010,7.568,4.639,3.662,3.662,4.639,5.615,5.615,5.127,3.662,2.686,2.197,2.197,3.662,5.127,6.592,7.568,7.568,7.568,7.568,8.057,8.057,7.080,5.127,2.686,0.732,0.732,2.197,4.150,5.615,5.615,4.150,2.686,2.197,4.639,8.057,11.475,12.939,12.451,10.986,10.010,10.498,11.963,13.916,14.893,13.916,12.451,10.986,11.475,13.428,17.822,22.705,26.123,27.100,26.123,23.682,21.240,20.264,19.775,18.799,17.334,15.869,14.404,12.939,12.451,12.451,13.428,13.916,13.916,12.451,10.986,9.521,10.498,12.939,16.357,18.311,17.822,14.893,10.498,6.592,4.150,3.174,3.662,4.150,4.150,3.662,2.197,0.732,-0.244,-0.244,-0.244,-0.732,-0.732,-0.244,1.709,4.639,7.568,9.521,10.498,9.521,6.592,2.686,-1.221,-3.662,-4.150,-3.174,-2.197,-2.686,-5.615,-9.521,-12.451,-13.428,-11.963,-9.033,-7.080,-6.592,-6.104,-6.104,-5.127,-3.662,-1.709,-0.244,1.221,1.709,2.197,2.197,2.197,2.686,5.127,7.080,7.080,4.150,-1.221,-6.104,-6.592,-3.662,1.709,5.615,6.592,5.127
1,FP2,6,-0.692,0.285,-0.692,-3.133,-5.575,-5.575,-3.621,-1.180,0.285,0.773,-0.203,-1.180,-2.157,-3.133,-4.598,-6.551,-7.528,-8.993,-8.993,-8.993,-8.504,-8.016,-7.039,-6.551,-6.551,-7.039,-8.504,-9.969,-11.922,-12.410,-11.434,-9.481,-6.063,-2.645,-0.203,0.285,-0.692,-2.645,-5.086,-6.063,-6.063,-5.575,-4.598,-4.110,-3.621,-2.157,-1.668,-1.668,-2.157,-2.645,-3.621,-2.645,-2.157,-1.180,-0.692,-1.668,-2.157,-2.157,-1.668,-2.157,-2.157,-3.621,-5.086,-5.575,-4.598,-3.133,-2.157,-2.645,-4.110,-5.575,-6.063,-5.575,-4.110,-3.621,-3.133,-3.621,-4.598,-4.110,-3.133,-1.668,-0.203,1.261,1.750,1.750,1.750,1.750,2.726,3.703,5.168,6.144,6.144,6.144,4.679,2.726,0.773,0.285,1.261,3.215,4.191,3.703,2.238,1.261,1.750,3.215,5.168,7.121,8.586,10.539,11.515,12.004,12.004,11.515,11.515,12.004,12.980,13.468,12.004,9.562,6.144,3.703,2.726,3.215,3.703,4.679,4.679,4.679,4.191,3.703,3.703,3.703,3.703,5.168,6.632,7.609,7.609,7.609,7.609,7.609,6.632,4.679,2.238,-0.203,-1.180,-0.203,1.750,3.703,4.679,4.679,4.191,5.168,7.121,9.562,11.027,11.027,9.562,9.074,9.074,10.539,12.980,14.445,14.445,12.980,11.515,10.539,11.027,12.980,16.398,19.328,21.769,22.257,21.769,20.304,19.328,17.863,16.886,14.933,12.980,11.027,10.539,10.539,11.027,11.515,11.027,11.027,10.539,10.050,10.050,10.050,11.027,12.980,14.933,16.886,17.375,15.422,12.492,9.562,7.121,6.144,6.144,6.632,6.632,5.656,4.679,3.703,3.703,4.679,5.656,6.144,6.144,5.168,4.679,6.144,8.097,11.027,12.004,11.027,8.586,4.679,0.773,-2.157,-4.598,-5.575,-6.551,-7.039,-7.528,-8.993,-10.457,-11.434,-11.434,-10.457,-8.993,-7.528,-7.039,-6.063,-5.086,-3.621,-1.668,0.285,1.750,2.238,2.238,2.238,2.238,2.726,2.726,2.238,0.285,-1.668,-3.621,-4.110,-3.133,-1.180,1.261,3.703,5.656,7.121
2,F7,6,2.462,0.509,-2.909,-6.327,-7.304,-6.816,-4.862,-2.421,0.997,3.927,5.880,5.880,2.950,-1.933,-5.351,-6.327,-4.374,-3.398,-5.351,-10.234,-16.093,-19.023,-19.023,-17.069,-14.628,-13.652,-12.675,-11.210,-8.769,-5.839,-3.886,-3.398,-3.398,-2.421,-1.444,-1.444,-2.909,-4.862,-7.792,-10.234,-10.722,-10.722,-10.234,-9.745,-9.745,-9.745,-9.257,-9.257,-8.769,-7.304,-5.839,-3.398,-3.398,-4.374,-6.816,-9.257,-9.745,-6.816,-2.909,0.020,0.997,-1.444,-4.374,-7.304,-9.257,-9.745,-9.745,-9.257,-9.257,-9.745,-10.722,-11.698,-12.675,-13.652,-12.675,-11.210,-8.280,-4.374,-1.444,-1.444,-4.862,-10.234,-12.675,-11.210,-5.351,0.020,1.973,-1.933,-6.816,-7.792,-3.398,3.927,8.321,6.856,1.485,-2.909,-2.909,1.485,5.880,6.856,3.927,0.020,-1.933,0.509,4.903,8.809,9.786,8.809,6.856,6.856,8.321,10.274,11.251,11.739,11.739,12.227,13.204,13.204,10.763,6.856,3.438,2.950,4.415,7.833,9.298,8.321,5.880,4.903,4.903,6.368,7.345,6.856,6.856,6.856,9.298,12.227,14.669,15.157,13.692,10.274,4.903,0.020,-2.909,-2.421,0.997,5.880,8.321,6.368,2.950,0.509,0.509,2.462,3.927,4.415,4.415,6.856,11.251,15.157,15.157,11.739,7.345,4.415,5.391,7.833,10.274,9.786,9.298,10.763,14.669,20.040,22.970,22.481,19.063,15.645,14.669,15.645,17.110,16.622,13.692,10.763,9.786,11.739,14.669,16.622,16.622,14.669,12.227,11.739,13.204,15.157,16.622,16.134,13.692,10.763,8.809,8.809,8.809,7.345,3.927,-1.933,-7.304,-10.234,-8.769,-4.862,-1.444,0.020,-1.444,-3.398,-3.886,-1.933,0.997,3.927,4.903,4.903,5.391,6.368,6.368,4.903,0.997,-3.886,-6.327,-6.327,-3.398,-1.444,-1.933,-5.839,-10.234,-14.628,-15.605,-13.652,-10.722,-7.792,-4.862,-3.398,-2.421,-1.933,-1.933,-1.933,-1.933,-1.444,0.020,1.973,3.927,5.880,7.345,8.809,7.833,5.391,2.462,0.997,2.462,5.880,9.298,9.786,5.880,0.997
3,F8,6,-2.930,-3.418,-2.930,-1.953,-1.953,-3.906,-4.883,-4.395,-2.441,0.000,1.953,1.465,-0.977,-4.395,-7.324,-9.277,-9.766,-10.254,-9.766,-9.277,-7.812,-7.324,-7.324,-8.789,-10.742,-13.184,-14.648,-16.602,-18.555,-20.508,-19.531,-16.113,-10.254,-4.395,-1.465,-1.953,-4.395,-6.836,-7.324,-6.348,-5.371,-5.371,-5.859,-5.859,-4.883,-3.418,-2.930,-2.930,-4.883,-6.836,-9.277,-11.719,-14.160,-15.137,-14.648,-12.207,-9.766,-8.789,-9.766,-12.695,-15.625,-16.113,-15.137,-13.184,-11.719,-10.254,-8.789,-7.324,-5.371,-4.395,-4.395,-5.859,-7.324,-7.324,-6.348,-5.859,-6.348,-7.812,-9.277,-7.812,-3.906,0.977,4.395,4.883,2.930,0.977,0.977,1.953,3.418,3.906,2.441,0.488,-1.953,-2.930,-2.930,-1.953,-0.488,0.977,0.977,0.488,-0.488,-0.977,-0.977,-0.977,-0.488,0.488,2.441,5.371,7.324,6.836,4.883,1.953,2.441,4.883,8.789,10.254,8.301,3.906,-0.488,-2.930,-3.418,-3.418,-2.930,-1.465,0.977,3.906,5.371,2.930,-1.465,-5.371,-5.859,-3.906,-0.977,0.488,0.977,0.000,-0.977,-1.953,-3.418,-5.371,-6.836,-7.812,-8.301,-8.789,-10.254,-10.742,-10.742,-9.766,-7.324,-4.883,-3.906,-2.930,-1.465,0.977,2.930,3.906,2.930,0.488,-0.977,-0.977,-0.488,-0.488,-1.465,-3.418,-3.906,-1.953,2.441,7.324,10.254,10.254,8.301,5.859,4.395,4.395,4.883,5.371,3.418,0.977,-0.977,-0.977,1.465,3.906,4.883,3.906,1.953,1.465,2.441,5.859,9.277,10.742,10.254,8.789,7.324,6.348,5.859,4.883,3.906,0.977,-1.465,-2.441,-2.441,-0.977,0.000,0.000,-0.977,-1.465,-0.488,0.488,0.977,1.953,2.441,4.395,6.836,7.812,7.324,3.906,-0.488,-3.906,-7.324,-10.742,-13.672,-15.137,-14.648,-12.207,-10.254,-10.742,-14.160,-17.578,-17.578,-14.648,-9.766,-6.348,-5.859,-7.324,-8.789,-8.301,-6.836,-5.859,-5.371,-6.348,-6.836,-5.859,-4.883,-3.906,-5.371,-7.324,-9.277,-10.254,-9.277,-8.301,-6.836,-5.859,-3.906,-0.977,3.906,8.789
4,AF1,6,1.760,1.760,0.783,-1.658,-4.588,-6.053,-5.564,-4.100,-1.170,1.272,2.248,2.736,1.272,-0.193,-1.658,-2.635,-3.123,-3.611,-4.588,-5.564,-6.541,-6.541,-5.564,-3.611,-2.146,-2.146,-3.123,-4.588,-6.053,-6.053,-5.076,-3.123,-0.682,1.760,3.225,2.248,0.295,-2.635,-5.564,-6.541,-6.053,-5.076,-3.611,-2.635,-2.146,-2.146,-1.658,-2.146,-2.146,-2.146,-1.658,-0.682,0.295,0.295,-0.193,-0.682,-0.682,0.295,1.272,1.272,0.295,-0.682,-2.146,-2.146,-1.658,-1.658,-2.146,-3.611,-5.564,-7.029,-7.029,-6.541,-6.053,-6.053,-6.541,-7.029,-7.029,-7.029,-6.541,-6.053,-6.053,-5.076,-4.588,-4.588,-4.100,-3.611,-3.123,-2.635,-1.658,-0.193,0.783,1.760,1.272,0.783,-0.682,-1.658,-1.170,-0.193,0.295,0.783,-0.193,-0.193,0.783,2.248,4.201,5.178,6.154,6.643,7.619,9.084,10.061,11.037,11.037,11.037,10.549,9.084,7.131,4.690,2.736,1.760,1.272,1.760,1.760,1.760,1.760,1.272,1.760,2.248,2.736,3.225,3.713,4.201,5.178,5.666,5.666,5.666,5.666,5.666,5.666,4.690,3.225,1.272,0.783,1.272,3.225,6.154,7.619,7.131,5.666,4.201,4.690,6.643,8.596,9.572,9.572,8.596,9.084,9.572,11.037,11.037,10.549,8.596,7.131,6.154,6.643,8.596,11.037,14.455,16.897,17.873,17.385,16.408,14.455,13.479,12.990,12.014,11.037,10.061,9.084,8.108,8.596,9.084,10.061,10.549,10.061,9.084,8.108,7.619,8.108,10.061,12.014,13.967,13.967,12.014,9.572,7.131,5.178,4.201,3.713,2.736,2.248,1.760,1.760,2.248,2.736,2.736,3.225,3.225,2.248,2.736,2.736,3.713,5.178,7.131,8.108,7.131,5.178,2.736,-0.193,-2.146,-2.635,-3.123,-3.123,-3.123,-4.588,-6.541,-8.006,-8.494,-7.517,-6.053,-4.100,-3.123,-2.635,-2.635,-2.635,-1.170,0.783,2.736,4.690,6.154,6.643,6.154,5.666,6.154,6.643,7.619,7.131,5.178,2.248,-0.193,-1.170,-0.193,2.248,4.690,5.178,5.178
5,AF2,6,2.045,3.021,2.045,-0.397,-3.326,-4.791,-3.326,-1.862,0.580,2.533,2.533,2.045,1.068,0.092,-0.885,-2.838,-4.303,-5.768,-6.256,-5.280,-4.303,-2.350,-0.885,0.580,1.556,1.556,-0.397,-3.326,-6.256,-8.209,-7.721,-5.280,-1.862,1.068,3.021,2.533,1.068,-1.373,-2.838,-3.326,-2.838,-1.373,0.092,1.068,1.556,1.556,1.556,1.556,0.580,-0.397,-0.885,-0.397,0.092,0.580,0.580,-0.397,-0.885,-0.397,0.092,0.580,0.092,-1.373,-2.350,-2.350,-1.862,-0.397,0.580,0.092,-1.373,-2.350,-2.838,-2.350,-1.862,-1.373,-2.350,-2.838,-3.815,-4.303,-4.303,-3.815,-2.350,-1.373,-0.397,0.580,1.068,1.556,2.045,2.533,3.998,4.974,5.463,4.486,3.510,2.045,0.580,0.580,0.580,1.068,1.068,0.580,0.092,0.092,1.068,2.533,3.998,5.463,6.927,8.392,9.857,10.834,10.834,10.834,10.345,10.345,10.345,9.857,7.904,5.463,3.021,1.556,1.068,1.556,1.556,2.045,2.533,3.021,3.510,3.510,3.510,3.510,3.510,4.486,4.974,5.463,5.951,5.951,5.463,5.463,4.486,3.510,2.045,1.068,1.068,2.045,3.510,4.486,4.974,4.974,4.974,5.463,7.416,8.881,9.857,9.369,7.904,6.927,6.927,7.904,9.369,9.857,9.369,7.904,6.439,5.951,5.951,7.416,9.369,11.322,13.275,13.763,13.763,13.275,12.299,11.810,11.322,10.345,9.369,7.904,6.439,6.439,6.439,6.927,7.416,7.416,7.416,7.416,7.416,7.904,8.392,9.857,11.810,13.275,13.763,12.299,10.345,7.904,5.951,5.463,5.463,5.951,5.951,5.463,5.463,4.974,5.463,5.951,6.927,6.927,6.439,4.974,4.486,4.974,6.439,7.904,8.881,7.904,5.951,2.533,-0.397,-2.350,-4.303,-5.280,-5.768,-5.768,-5.768,-6.256,-7.233,-8.209,-8.209,-7.233,-5.768,-4.303,-3.326,-2.350,-1.373,0.092,2.045,3.998,5.463,5.951,5.463,5.463,4.974,4.974,4.486,3.510,2.533,0.580,-0.885,-1.373,-0.397,1.068,3.510,4.974,6.439,7.416
6,FZ,6,2.696,3.184,2.207,-0.234,-3.164,-4.629,-4.140,-2.187,-0.234,1.231,1.719,1.719,1.231,1.231,0.743,-0.234,-1.211,-2.187,-2.187,-2.187,-1.211,0.254,1.231,2.696,3.672,4.161,2.696,0.743,-1.699,-3.164,-3.652,-2.187,0.254,2.207,3.672,3.184,1.719,-0.722,-3.164,-3.652,-3.164,-1.211,0.743,2.207,2.696,2.696,1.719,1.231,0.743,0.254,0.254,0.743,1.231,1.719,1.719,1.719,1.231,1.719,1.719,2.207,1.719,0.743,-0.234,-0.722,0.254,1.231,1.231,0.254,-1.211,-2.675,-3.652,-3.652,-4.140,-4.140,-4.629,-5.117,-5.605,-5.605,-5.605,-5.605,-5.117,-4.140,-3.652,-3.652,-3.164,-3.164,-2.675,-1.699,-0.234,1.231,1.719,1.719,1.231,0.254,-1.211,-1.211,-1.699,-1.699,-1.211,-1.211,-1.699,-1.699,-0.722,0.254,1.231,2.207,3.184,4.649,6.114,6.602,7.090,7.090,7.090,6.602,5.625,3.672,1.719,-0.234,-1.699,-2.187,-2.675,-3.164,-2.675,-2.675,-1.699,-1.211,-0.234,0.254,0.254,0.743,1.231,1.719,2.207,2.696,2.696,3.184,3.184,3.184,3.184,2.696,2.696,2.207,2.696,3.672,5.137,6.602,7.090,7.090,6.114,6.114,6.602,7.579,7.579,7.090,6.114,4.649,5.137,5.625,6.114,5.625,4.649,3.184,1.231,0.743,0.743,1.719,3.672,5.625,7.090,7.579,7.579,6.602,5.625,5.137,4.649,4.161,3.184,2.207,1.719,1.719,2.207,2.696,3.184,3.184,3.184,3.184,3.672,3.672,4.161,4.649,6.114,7.579,7.579,6.602,4.649,3.184,2.207,2.207,2.207,1.719,1.231,1.719,1.719,2.696,3.672,4.649,5.137,5.137,4.649,3.672,3.184,3.672,4.161,4.649,5.137,4.161,2.696,0.254,-1.699,-3.164,-3.652,-3.652,-4.140,-4.140,-4.629,-5.117,-5.605,-5.117,-4.140,-3.164,-1.211,-0.234,0.254,0.743,1.231,2.207,3.672,4.649,6.602,7.579,8.067,8.067,7.579,7.090,7.090,6.602,6.602,5.625,3.672,1.719,1.719,2.207,3.672,5.137,5.625,6.114
7,F4,6,1.617,2.594,2.594,0.153,-2.289,-3.754,-3.754,-1.801,0.641,2.106,2.594,2.594,2.106,1.617,0.153,-1.801,-3.754,-5.219,-5.219,-4.730,-2.777,-1.312,0.153,1.617,2.106,1.617,-0.336,-3.265,-6.683,-8.148,-7.660,-5.219,-2.289,0.641,1.617,1.617,0.641,-0.336,-1.312,-1.312,-0.336,0.641,2.106,3.082,3.571,3.571,3.082,2.106,1.129,0.153,-1.312,-1.801,-1.801,-1.801,-0.824,-0.336,-0.336,-0.336,-0.336,0.153,-0.336,-1.312,-1.801,-1.312,-0.336,2.106,3.571,4.059,3.082,1.617,0.641,0.641,1.129,1.129,0.641,0.153,-0.824,-1.801,-1.801,-1.312,-0.336,1.129,3.082,4.059,4.547,4.547,4.547,5.035,6.012,7.477,7.477,6.500,4.547,2.594,1.617,1.617,2.106,2.106,1.617,0.641,0.153,1.129,2.594,4.059,5.035,6.012,6.989,8.453,9.918,10.895,10.895,10.895,10.406,10.895,10.895,9.430,7.965,5.524,3.571,3.082,3.082,3.082,3.571,3.571,4.059,4.547,5.035,5.035,5.035,4.547,4.059,4.547,4.547,5.035,5.035,5.035,4.547,3.571,2.106,0.641,-0.336,-0.336,0.153,1.129,2.594,3.082,3.082,2.594,3.082,5.035,6.989,8.453,8.942,7.965,6.012,5.035,5.035,6.012,6.989,7.477,6.989,5.524,4.059,3.571,4.059,5.035,6.989,8.453,9.918,10.406,9.918,9.918,9.918,10.406,10.406,9.430,8.453,7.477,6.989,6.500,6.500,6.500,6.500,6.500,6.989,7.477,8.453,8.942,9.918,10.895,12.360,13.336,12.848,11.383,8.942,6.989,5.524,5.035,5.524,6.012,6.012,6.500,6.500,6.500,7.477,7.965,7.965,7.965,6.500,5.524,5.524,6.500,7.965,9.430,9.430,7.965,6.012,3.571,1.129,-0.824,-2.777,-3.754,-4.242,-3.754,-3.265,-3.265,-3.754,-4.242,-4.730,-3.754,-1.801,-0.336,0.641,1.129,1.617,2.594,4.547,6.012,6.989,7.477,6.989,6.500,6.012,6.012,5.035,4.547,2.594,1.129,0.153,0.153,1.617,3.571,5.524,7.477,8.942,10.406
8,F3,6,2.035,1.546,0.570,-0.895,-2.848,-3.337,-2.848,-1.872,0.081,1.546,3.011,3.988,3.499,2.035,1.058,0.081,-0.407,-1.383,-2.360,-4.313,-5.778,-5.778,-4.801,-3.337,-2.360,-1.872,-2.360,-2.848,-3.337,-2.848,-2.848,-1.872,-0.895,1.058,2.035,2.523,1.058,-1.872,-5.290,-6.755,-6.755,-5.290,-3.825,-2.848,-2.848,-2.360,-2.848,-2.848,-2.848,-2.360,-1.872,-0.895,-0.407,0.081,-0.407,-0.895,-0.407,0.570,2.035,3.011,3.011,2.035,0.570,0.081,0.081,-0.895,-1.383,-3.337,-4.801,-5.290,-4.801,-3.825,-3.825,-4.313,-5.290,-6.755,-6.755,-6.755,-5.778,-5.290,-4.801,-5.290,-5.290,-5.778,-5.290,-4.801,-3.825,-3.337,-2.848,-1.383,0.081,1.546,2.035,1.546,0.081,-0.895,-0.895,0.081,1.058,1.546,1.058,0.570,1.058,2.035,3.499,4.476,4.964,5.452,5.941,6.429,7.406,8.382,8.870,9.359,9.359,8.382,7.406,5.452,3.988,3.499,2.523,3.011,3.011,3.499,3.499,3.499,3.499,3.988,3.988,4.476,4.964,5.452,5.941,6.429,6.429,6.429,6.429,6.429,5.941,4.964,3.499,2.035,1.058,1.546,3.499,5.941,6.917,6.429,3.988,2.035,2.523,3.499,4.964,5.941,5.452,4.964,5.452,6.917,7.894,7.894,6.429,4.964,3.499,2.523,3.011,4.476,5.941,8.382,11.312,12.777,12.777,12.288,10.824,10.335,9.847,8.870,8.382,7.406,6.429,5.941,6.429,6.917,7.894,8.382,8.870,8.382,7.894,7.406,7.406,8.382,9.847,9.847,9.359,7.406,5.452,4.476,3.499,3.011,2.035,0.081,-1.383,-1.872,-1.383,0.081,1.058,1.546,1.058,0.570,0.081,0.570,1.546,3.011,3.988,4.964,5.452,5.452,4.476,3.011,1.058,-0.407,-0.895,-1.383,-1.872,-1.872,-3.337,-4.313,-4.801,-4.801,-4.313,-3.825,-2.848,-1.872,-1.383,-0.895,-0.895,0.081,1.546,3.011,4.964,5.941,6.429,6.429,5.941,6.429,7.406,8.382,8.870,7.406,5.452,3.499,2.523,2.523,3.499,4.476,4.476,3.988
9,FC6,6,-1.943,-0.966,-0.966,-2.920,-5.849,-7.802,-7.802,-6.337,-3.896,-1.455,-0.478,0.010,0.010,-0.966,-2.920,-4.384,-5.361,-6.337,-5.849,-5.361,-4.384,-4.384,-3.896,-4.873,-5.361,-6.826,-9.267,-11.709,-13.662,-14.638,-14.150,-11.709,-8.779,-5.361,-2.920,-2.431,-2.920,-3.408,-3.896,-3.896,-3.896,-3.896,-4.384,-4.873,-4.873,-4.873,-4.384,-5.361,-6.826,-8.779,-10.732,-11.709,-11.709,-11.220,-10.244,-9.755,-8.779,-8.779,-8.291,-7.314,-7.314,-6.826,-7.314,-7.314,-6.337,-4.873,-2.920,-1.943,-1.943,-2.431,-2.920,-2.920,-2.431,-2.431,-1.943,-0.966,-0.478,-0.478,-0.478,-0.478,0.010,0.987,2.452,3.916,4.405,3.916,3.916,3.428,3.916,4.893,4.893,4.893,3.428,1.475,0.987,0.987,1.475,1.963,0.987,-0.478,-1.455,-1.455,0.010,1.475,2.940,3.428,4.893,5.870,7.334,7.823,7.334,6.846,5.870,6.358,7.334,7.823,6.846,4.893,2.940,1.475,1.475,1.475,1.475,0.987,0.498,0.987,0.987,1.475,0.987,-0.478,-1.943,-2.431,-1.943,-0.478,1.475,1.963,0.987,0.010,-1.943,-3.896,-4.873,-5.849,-5.849,-5.849,-5.361,-4.873,-4.873,-4.873,-4.384,-2.920,-0.478,1.963,2.940,2.940,2.452,1.475,0.987,1.475,1.963,2.940,1.963,0.987,-0.966,-1.455,-0.966,0.987,3.916,6.358,7.334,7.334,6.358,6.358,7.334,7.823,7.823,6.846,4.893,2.940,2.452,2.452,3.428,3.428,3.428,3.428,3.916,5.381,6.846,8.311,9.288,9.288,9.776,9.776,9.288,8.311,6.358,3.916,2.452,1.963,1.963,2.452,2.940,2.452,2.452,2.452,2.940,2.940,3.428,3.428,3.428,3.916,4.893,6.846,7.823,8.799,8.311,6.358,3.428,0.498,-1.943,-4.384,-5.849,-6.826,-6.826,-6.826,-6.337,-6.337,-6.337,-6.826,-6.826,-5.849,-4.873,-3.896,-2.920,-2.431,-1.943,-1.455,-0.478,0.010,0.498,0.010,-0.966,-1.943,-2.431,-2.431,-2.431,-3.408,-4.873,-5.849,-5.849,-4.873,-3.408,-0.478,1.963,4.405,6.358,9.288
