Channel_Number,Channel,Trial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,FP1,14,4.110,5.575,6.551,8.504,11.922,15.828,19.246,19.735,17.782,14.364,10.946,8.016,5.575,1.668,-4.679,-12.492,-20.304,-26.652,-30.070,-31.047,-30.070,-27.629,-24.699,-20.793,-15.910,-10.539,-6.144,-3.703,-3.215,-3.215,-4.191,-3.703,-2.238,0.692,5.086,9.969,15.828,20.223,23.641,25.594,26.082,26.082,26.082,25.594,23.641,20.711,16.317,10.946,5.575,0.692,-3.703,-8.097,-12.492,-15.910,-17.863,-17.375,-14.445,-11.027,-7.609,-5.168,-2.726,0.203,2.645,5.575,8.504,11.434,13.875,15.340,14.364,11.434,7.039,2.645,-0.773,-2.238,-2.726,-3.703,-6.632,-9.562,-12.004,-12.980,-12.004,-9.074,-5.656,-2.238,0.692,2.645,3.133,3.621,3.133,3.133,2.157,0.203,-1.750,-4.191,-6.144,-8.097,-10.050,-12.004,-13.468,-13.468,-12.004,-10.539,-9.074,-8.097,-7.121,-5.656,-3.703,-1.750,-0.285,2.157,5.086,8.993,13.387,17.293,19.246,19.735,18.758,17.782,15.828,13.875,12.410,10.457,8.993,8.016,7.528,7.039,6.063,5.086,3.133,2.157,1.180,1.668,1.668,1.668,1.180,0.203,-0.773,-0.285,0.692,2.157,4.110,5.575,6.063,6.063,5.086,3.621,2.645,2.645,3.133,4.598,5.086,4.598,3.621,1.180,-1.261,-4.191,-6.632,-8.097,-7.609,-6.144,-2.726,0.203,2.645,4.110,5.575,7.039,8.993,10.457,8.993,4.598,-0.773,-5.168,-5.656,-2.726,1.668,3.621,3.133,1.180,0.692,3.133,7.039,9.481,8.993,5.575,1.668,-1.261,-3.215,-4.191,-5.168,-5.656,-3.703,0.692,6.063,9.969,10.946,9.969,8.016,8.016,8.993,10.946,11.922,12.410,11.434,10.946,10.946,11.434,11.922,10.946,8.504,5.575,4.110,4.598,7.528,11.922,16.317,19.246,20.223,20.223,20.223,20.711,22.176,24.129,25.106,25.106,23.641,21.200,18.270,15.340,12.410,9.969,8.016,7.039,7.039,7.039,8.016,8.993,9.969,9.969,9.969,8.993,8.016,7.528,7.039,6.551,6.551,7.039,8.993,12.899,16.317,18.758,18.758,16.805,14.364,12.899,11.922,11.922
1,FP2,14,1.394,2.858,4.323,6.765,10.183,14.577,17.995,19.948,18.972,15.066,10.671,6.765,2.370,-2.024,-7.395,-14.720,-21.556,-26.927,-30.345,-31.321,-30.345,-29.856,-28.392,-25.462,-20.579,-14.720,-9.349,-5.442,-3.977,-4.466,-4.954,-4.954,-3.489,0.417,5.300,10.671,15.066,18.483,20.437,21.901,22.878,23.855,24.831,25.319,24.343,21.413,16.530,12.136,6.765,2.858,-2.024,-6.907,-12.278,-16.184,-17.649,-16.673,-13.255,-8.860,-4.954,-1.048,2.858,5.788,7.741,9.206,10.671,12.624,14.577,17.019,17.019,14.577,9.206,3.835,0.417,-1.048,-1.048,-2.024,-4.954,-9.349,-13.255,-14.720,-13.255,-8.860,-4.466,-0.559,1.882,2.858,3.835,4.323,5.300,5.300,4.812,2.370,-0.071,-3.001,-5.442,-7.884,-10.325,-11.790,-12.767,-12.278,-10.325,-7.884,-6.907,-6.907,-6.907,-5.931,-3.977,-1.536,1.394,3.835,6.276,9.694,14.089,18.483,21.901,23.366,22.878,21.901,20.437,18.972,17.507,15.066,12.624,10.183,8.718,7.741,7.253,6.276,5.300,3.835,2.858,2.858,2.858,2.858,1.882,0.905,-0.559,-1.048,-0.559,0.905,2.370,3.347,4.323,4.323,3.347,1.882,-0.071,-0.559,-0.071,1.394,2.370,2.370,0.905,-1.048,-3.977,-5.931,-7.395,-8.372,-8.372,-6.419,-3.489,0.905,4.323,6.276,7.741,8.718,10.183,9.694,7.253,1.394,-4.954,-8.860,-7.884,-3.001,2.370,4.812,2.858,-0.559,-2.513,-0.559,3.835,7.741,8.230,6.276,2.858,-0.071,-1.536,-3.001,-3.977,-4.466,-2.513,1.882,7.741,11.648,11.648,9.206,5.788,4.323,5.300,7.741,9.694,10.671,10.183,10.183,11.159,12.624,13.112,11.159,8.230,4.323,1.882,2.370,4.812,8.718,12.624,15.066,15.554,15.066,15.554,16.530,17.995,19.948,20.925,20.925,19.460,17.995,15.066,12.136,8.718,5.788,4.323,2.858,2.370,2.858,3.835,5.300,6.765,6.765,5.300,3.835,2.370,1.882,1.882,2.370,2.858,3.347,5.788,9.206,13.112,16.530,17.019,16.042,14.089,12.136,11.159,10.671
2,F7,14,4.405,6.358,8.799,10.752,12.217,13.682,14.170,14.170,13.194,11.241,9.776,7.823,4.893,0.987,-4.384,-10.732,-17.080,-21.474,-23.916,-24.892,-24.892,-24.404,-23.427,-21.474,-18.056,-13.662,-9.267,-6.337,-4.384,-4.384,-5.361,-5.849,-5.361,-3.896,-0.478,4.405,10.264,15.635,20.030,21.983,21.006,19.053,16.612,14.659,12.217,9.288,4.405,0.010,-3.896,-6.337,-7.802,-10.244,-13.662,-17.568,-20.009,-20.009,-17.568,-13.173,-10.244,-8.291,-7.802,-6.337,-3.408,0.498,5.381,10.264,13.194,13.682,12.217,9.288,5.870,2.940,0.987,-0.478,-1.943,-3.408,-5.849,-8.291,-10.244,-11.220,-11.220,-11.220,-9.267,-6.337,-2.431,0.498,2.452,2.940,2.940,2.940,2.452,1.963,0.010,-1.943,-4.384,-6.337,-8.291,-10.244,-11.220,-11.709,-11.220,-9.755,-8.779,-8.291,-7.314,-6.337,-5.361,-3.896,-2.431,-0.478,1.475,5.381,9.288,11.729,13.194,13.194,12.217,10.752,9.288,6.846,4.893,2.940,1.475,0.498,0.010,-0.478,-0.966,-0.966,-1.455,-1.455,-1.455,-1.455,-0.966,-0.478,0.010,-0.478,-0.478,-1.455,-0.966,0.498,2.940,5.381,6.846,6.358,4.893,3.916,3.428,3.428,3.428,2.940,1.963,0.498,-0.478,-1.455,-2.431,-3.896,-5.849,-6.826,-6.337,-5.361,-3.408,-1.943,-2.431,-3.896,-5.361,-5.361,-3.408,-1.455,-0.478,-1.455,-3.408,-4.873,-3.896,-1.455,1.475,2.940,3.428,2.940,2.940,4.405,5.870,5.870,2.940,-1.455,-5.849,-8.779,-9.267,-8.779,-7.802,-7.314,-6.337,-3.896,-1.455,0.987,2.940,3.916,5.870,8.799,12.217,14.659,15.147,14.170,12.217,10.264,9.776,9.776,9.776,8.799,6.358,4.405,2.940,3.428,5.381,8.799,12.705,15.635,17.588,17.588,17.100,16.612,17.588,19.541,21.495,22.471,21.495,19.053,15.635,12.705,10.264,8.799,7.823,6.358,5.381,4.893,4.893,6.358,8.311,10.752,12.217,12.705,12.705,11.241,9.288,6.846,5.870,6.358,8.799,12.217,15.147,16.123,14.659,11.729,9.288,7.823,8.311,9.288
3,F8,14,2.258,4.211,5.676,6.653,8.606,12.024,15.930,18.372,18.372,15.930,12.024,7.141,1.770,-3.601,-9.949,-17.273,-23.132,-26.550,-27.527,-27.039,-26.062,-27.039,-28.015,-28.503,-25.574,-20.691,-14.832,-9.949,-7.996,-8.484,-9.949,-10.437,-7.996,-3.113,3.235,9.583,13.000,14.465,13.977,12.512,12.512,13.000,14.954,16.418,16.418,14.465,11.047,7.141,3.723,0.793,-2.136,-6.042,-10.925,-15.320,-17.273,-16.785,-12.878,-7.996,-3.601,-0.183,3.235,6.165,8.118,9.094,9.583,10.559,12.512,14.465,14.954,13.000,7.629,1.770,-2.136,-4.089,-4.089,-5.066,-8.484,-13.367,-18.250,-19.714,-17.761,-13.855,-8.972,-5.554,-3.601,-2.625,-1.648,-0.183,0.793,0.305,-1.648,-4.578,-7.019,-9.460,-11.902,-13.855,-16.296,-18.250,-19.714,-20.203,-19.714,-18.738,-17.273,-15.320,-13.855,-12.390,-11.414,-10.925,-9.460,-7.019,-3.601,1.282,5.676,9.583,11.536,13.000,13.489,13.000,12.024,10.559,9.094,6.165,2.747,-1.160,-4.089,-6.042,-5.554,-5.066,-4.089,-4.089,-4.578,-4.578,-4.578,-4.578,-5.554,-7.507,-8.972,-9.460,-8.484,-7.019,-5.066,-4.089,-3.601,-4.578,-6.042,-7.996,-8.972,-8.972,-7.996,-6.042,-5.066,-5.066,-6.531,-7.996,-9.460,-10.925,-12.878,-14.343,-15.320,-13.855,-9.949,-4.578,-0.183,2.747,3.723,4.211,4.211,2.747,-1.648,-8.484,-14.343,-16.785,-13.855,-7.507,-1.648,-0.183,-3.601,-8.484,-10.437,-7.996,-2.625,1.770,2.258,0.305,-2.625,-4.578,-5.066,-5.554,-6.042,-6.042,-4.578,-0.183,5.188,8.606,9.094,6.165,2.747,0.793,1.770,4.211,6.653,8.118,8.606,8.606,9.094,9.583,9.583,7.629,4.211,0.305,-2.136,-2.136,-0.671,1.770,3.723,5.188,5.188,4.700,4.211,4.700,6.165,8.118,9.583,11.047,11.047,10.071,7.141,3.723,0.305,-1.648,-2.136,-2.625,-2.136,-1.160,0.305,2.747,3.723,3.235,1.282,-2.136,-4.578,-6.042,-4.578,-3.113,-2.136,-1.160,0.305,4.211,9.094,13.000,15.442,14.465,12.024,9.583,8.118,7.141
4,AF1,14,5.422,5.910,5.422,5.910,8.352,11.770,15.188,16.164,14.699,11.770,8.352,4.934,2.492,-1.414,-6.785,-14.598,-21.922,-27.293,-30.223,-30.711,-29.734,-27.781,-24.851,-20.457,-16.062,-10.691,-6.785,-4.344,-3.367,-3.855,-3.855,-3.367,-1.902,0.539,3.957,8.840,14.211,18.606,22.024,23.488,23.977,23.488,23.000,22.024,20.559,17.629,13.234,7.863,2.981,-1.902,-5.809,-9.226,-12.644,-15.574,-17.039,-16.551,-14.598,-11.668,-8.738,-6.297,-3.855,-1.414,1.516,3.957,5.910,7.375,8.840,9.816,10.305,8.840,5.422,2.004,-1.414,-3.367,-4.832,-5.809,-8.250,-10.691,-13.133,-13.621,-12.644,-9.715,-6.297,-3.367,-1.414,0.051,1.027,2.492,3.469,3.469,2.492,0.539,-2.391,-4.344,-6.297,-7.762,-9.226,-10.203,-11.180,-10.691,-9.715,-7.762,-5.809,-4.344,-3.367,-2.879,-1.902,-0.926,0.539,2.492,5.422,9.328,13.234,16.164,18.117,18.606,18.117,17.141,15.676,13.723,11.281,9.328,7.863,7.375,7.375,7.863,7.375,5.910,3.957,2.492,1.516,1.516,1.516,1.027,0.539,0.051,0.539,2.004,3.957,6.399,9.328,10.793,11.281,10.793,9.328,7.375,5.422,4.445,4.445,4.934,5.910,5.910,5.422,3.469,1.027,-2.879,-5.809,-7.762,-7.762,-5.809,-2.879,0.539,2.981,3.957,4.934,6.887,8.840,10.793,9.816,5.910,1.027,-2.879,-2.879,-0.437,2.981,4.934,3.957,2.492,1.516,3.469,6.399,8.352,7.863,4.445,0.539,-2.391,-4.344,-5.809,-6.785,-6.785,-4.832,-0.926,3.957,7.375,8.352,6.399,4.934,3.957,5.422,7.863,9.328,9.328,8.352,7.863,8.352,9.328,10.305,9.816,7.863,5.422,3.469,4.445,7.863,12.258,16.652,19.094,20.070,19.582,19.582,19.582,21.047,22.024,23.000,22.512,21.047,18.606,16.164,13.234,10.305,7.375,4.934,3.957,3.469,3.469,3.957,4.445,4.934,5.422,4.934,4.445,4.445,3.957,4.934,4.934,4.934,5.910,6.887,9.328,12.258,13.723,13.723,11.770,9.816,7.863,6.887,6.399
5,AF2,14,1.068,2.045,1.556,3.021,5.951,11.322,15.717,17.670,17.181,13.763,9.369,5.463,2.045,-1.373,-6.256,-12.604,-18.951,-24.323,-28.229,-29.694,-30.182,-29.205,-27.252,-23.834,-18.951,-13.580,-8.698,-5.768,-4.791,-4.791,-4.791,-3.815,-1.373,2.045,5.951,9.857,13.763,16.693,18.646,20.111,21.576,23.041,24.994,25.482,24.017,20.599,16.205,11.322,6.439,2.045,-1.373,-5.768,-9.674,-12.604,-13.580,-12.604,-10.162,-7.233,-4.303,-1.373,1.556,4.974,7.416,8.881,9.369,10.345,11.322,12.787,13.275,11.810,7.904,3.510,0.580,-0.885,-0.885,-1.862,-4.791,-9.186,-12.604,-13.580,-11.627,-7.721,-2.838,0.092,1.556,2.045,2.533,3.510,4.486,4.486,3.021,0.092,-3.326,-6.744,-8.698,-10.162,-11.627,-12.604,-12.604,-11.627,-9.674,-6.744,-5.280,-4.303,-4.303,-3.815,-2.838,-0.885,1.068,3.510,6.439,9.857,14.252,17.670,20.599,22.064,22.064,20.111,18.646,16.205,14.252,12.299,9.857,8.392,7.416,6.927,6.927,5.463,3.998,2.045,1.068,1.068,2.045,3.021,3.021,1.556,1.068,1.556,3.021,5.463,7.416,8.392,8.881,8.881,8.392,6.439,4.486,3.021,2.045,2.533,3.510,3.998,3.510,2.045,-0.885,-3.326,-5.768,-6.744,-6.744,-4.791,-1.862,2.045,5.463,7.904,9.369,10.834,11.810,11.810,9.857,4.974,-0.397,-4.303,-4.303,-0.885,3.021,5.463,3.998,1.556,-0.397,1.068,4.486,6.927,7.904,5.951,2.533,-0.397,-2.350,-3.326,-3.815,-3.815,-1.373,2.533,7.416,10.345,10.345,7.416,3.998,2.045,2.045,4.486,6.927,8.392,8.881,8.392,8.881,10.345,10.345,9.369,6.927,3.998,2.045,2.533,5.951,9.857,13.763,15.717,16.205,15.717,16.205,17.670,19.135,20.111,20.111,19.623,18.158,16.205,13.763,10.345,7.416,4.486,3.021,2.045,1.556,1.556,2.533,3.510,4.486,4.486,3.998,2.533,1.556,1.556,2.533,3.510,4.486,4.974,6.439,8.881,12.299,14.740,15.228,13.763,11.322,9.369,7.416,6.927
6,FZ,14,2.604,2.116,0.651,1.139,3.581,7.487,11.393,13.346,11.882,8.952,5.534,2.604,-0.326,-4.232,-9.603,-15.951,-21.322,-25.228,-26.693,-27.669,-27.181,-26.693,-24.740,-21.810,-17.904,-13.509,-11.068,-10.091,-10.091,-9.115,-8.138,-6.185,-3.743,-1.790,0.163,3.092,6.999,10.417,12.858,13.835,14.811,15.299,16.276,16.276,14.811,10.905,5.534,0.651,-3.255,-6.185,-9.115,-12.044,-14.974,-17.415,-17.415,-15.951,-13.509,-11.556,-10.091,-9.115,-7.161,-4.720,-2.767,-1.302,-0.814,-0.814,0.163,1.628,3.092,2.604,0.163,-3.255,-6.185,-7.650,-8.138,-8.138,-9.603,-12.044,-13.509,-13.997,-12.044,-8.626,-6.185,-4.720,-4.232,-3.743,-2.767,-1.302,-0.326,-0.326,-2.279,-5.208,-7.650,-10.091,-11.556,-12.533,-13.509,-13.997,-13.021,-11.556,-8.626,-6.185,-3.743,-2.767,-2.767,-2.767,-2.279,-1.790,-0.326,1.628,4.557,7.487,9.928,11.882,13.346,14.323,13.835,12.858,11.393,8.952,6.022,3.581,2.116,2.116,2.116,3.092,2.604,1.628,-0.326,-2.279,-3.743,-3.255,-2.767,-2.279,-2.279,-2.279,-1.790,0.163,2.604,5.534,7.975,8.952,9.440,8.952,7.975,6.510,4.557,2.604,1.628,1.139,2.116,2.604,2.604,1.628,-0.326,-3.255,-5.697,-7.161,-7.161,-5.697,-3.255,-0.326,1.628,2.604,4.069,5.534,6.999,7.975,6.999,4.069,0.163,-2.279,-2.767,-0.326,2.116,3.092,2.116,0.163,-0.814,0.163,1.628,2.604,1.628,-0.326,-2.279,-4.232,-5.208,-6.673,-7.650,-7.650,-5.697,-2.279,1.139,3.581,2.604,0.163,-2.767,-3.743,-3.255,-0.814,1.139,2.604,2.116,1.628,1.628,2.116,2.604,2.116,0.651,-0.814,-1.302,-0.326,2.604,6.510,8.464,9.440,9.928,10.417,11.393,12.370,12.858,12.858,11.882,10.417,8.952,7.487,5.534,2.604,-0.326,-2.279,-3.255,-4.232,-4.232,-4.720,-4.232,-4.232,-4.232,-4.720,-5.697,-6.673,-6.673,-5.697,-4.232,-2.767,-1.790,-1.302,0.163,2.116,4.557,6.022,6.022,4.557,2.604,1.139,0.163,-0.326
7,F4,14,-1.424,-0.936,-0.448,1.506,4.435,8.830,13.224,15.666,15.177,12.736,9.318,5.900,2.482,-1.424,-6.307,-11.678,-16.561,-20.467,-22.420,-23.885,-24.373,-25.350,-25.350,-23.885,-20.955,-17.049,-13.631,-10.701,-9.237,-8.260,-6.795,-4.842,-1.912,1.506,5.412,9.318,11.759,13.713,14.201,14.201,15.177,16.154,17.619,18.107,16.642,13.713,9.806,6.388,3.459,0.529,-2.401,-5.819,-9.237,-11.678,-12.655,-11.678,-8.748,-6.307,-3.866,-1.424,0.529,2.970,4.435,5.412,5.412,6.388,7.365,9.318,9.806,8.830,5.900,1.994,-0.936,-2.401,-2.889,-3.377,-5.819,-8.748,-12.166,-12.655,-10.701,-7.284,-3.866,-1.912,-1.424,-1.424,-0.936,0.041,0.529,0.529,-1.912,-4.842,-8.260,-10.701,-11.678,-12.655,-13.143,-14.608,-14.608,-14.119,-12.655,-10.213,-8.260,-7.284,-6.795,-6.795,-6.307,-4.842,-2.889,-0.448,2.970,5.900,9.318,12.248,14.201,15.177,15.177,13.713,11.271,8.830,6.388,4.435,2.970,1.506,1.017,0.529,0.041,-0.448,-1.912,-2.889,-3.866,-3.377,-2.401,-1.424,-1.424,-1.912,-1.912,-1.424,0.529,1.994,3.459,4.435,3.947,3.459,2.482,1.017,-0.448,-1.912,-2.401,-1.424,-0.448,0.529,0.041,-1.424,-3.377,-5.330,-6.795,-8.260,-8.748,-7.772,-5.330,-1.912,1.994,4.924,6.388,6.877,7.365,6.388,3.947,0.041,-4.354,-6.795,-6.307,-3.377,-0.936,0.529,-0.936,-2.889,-4.354,-2.889,0.041,2.482,2.970,1.506,-0.936,-3.377,-4.842,-5.330,-5.819,-5.330,-2.889,1.017,5.412,7.853,7.365,4.435,0.041,-1.912,-1.912,0.041,2.970,4.924,5.412,4.924,4.924,5.900,5.900,4.924,3.459,0.529,-1.424,-0.936,0.529,3.459,5.900,6.877,6.877,6.877,7.365,8.830,9.318,10.295,9.806,9.806,9.318,7.853,5.900,2.970,0.041,-1.912,-2.889,-3.377,-3.377,-3.377,-2.889,-1.424,-0.936,-0.936,-1.912,-3.866,-5.330,-5.819,-4.842,-3.377,-2.401,-1.424,0.041,2.482,5.412,7.365,7.853,6.877,5.412,3.947,3.459,2.970
8,F3,14,7.497,8.474,7.497,7.009,7.497,9.450,11.403,11.892,9.939,7.497,4.567,2.126,-0.315,-3.245,-8.128,-13.987,-19.358,-23.265,-24.729,-24.729,-23.753,-22.288,-20.335,-17.893,-14.964,-11.058,-8.128,-6.175,-5.198,-4.710,-4.710,-4.222,-3.245,-1.292,0.661,4.567,8.474,12.868,15.798,17.263,16.774,15.310,14.333,13.357,12.380,9.450,5.544,0.661,-3.733,-6.663,-9.104,-10.569,-13.011,-14.964,-15.940,-15.452,-13.499,-11.058,-9.104,-8.128,-6.663,-4.222,-1.780,0.173,2.126,3.103,4.079,4.567,5.544,5.056,3.103,0.173,-2.757,-5.198,-6.175,-7.151,-8.128,-9.593,-11.058,-11.058,-9.593,-7.640,-5.686,-4.222,-2.757,-1.780,-0.315,1.149,2.614,3.103,2.614,0.661,-0.804,-3.245,-5.198,-6.663,-8.128,-8.616,-8.616,-8.128,-7.151,-5.686,-4.710,-4.222,-3.733,-3.245,-2.268,-2.268,-0.804,0.661,2.614,5.544,7.985,9.939,10.915,11.403,11.403,11.403,9.939,7.985,5.056,2.126,0.661,0.173,1.149,1.638,1.638,1.149,-0.315,-0.804,-1.780,-2.268,-2.757,-3.733,-4.710,-5.198,-4.710,-2.757,0.661,4.079,7.009,8.962,8.962,7.985,6.032,4.079,2.126,0.661,-0.804,-1.780,-2.268,-1.780,-1.292,-0.804,-0.804,-1.780,-2.757,-3.733,-3.733,-2.757,-1.292,-0.315,-0.315,-1.292,-2.757,-2.757,-2.757,-1.780,-1.780,-2.757,-3.245,-2.757,-0.804,2.126,5.056,6.032,5.056,3.591,2.126,2.614,3.103,2.614,0.173,-3.733,-7.151,-9.593,-10.081,-9.593,-9.104,-8.616,-7.151,-4.710,-1.780,0.661,1.149,1.638,1.149,2.614,4.567,6.521,7.497,7.009,5.544,4.567,3.591,4.079,4.567,4.079,2.614,1.149,0.173,1.149,3.591,6.521,8.962,10.915,11.403,11.403,11.403,11.892,12.380,13.357,13.845,13.845,13.357,11.403,8.962,6.032,3.591,1.638,0.173,-0.804,-1.292,-1.292,-1.292,-0.315,0.661,1.149,1.638,1.638,2.126,1.638,1.638,1.638,1.638,2.614,4.079,6.521,7.985,8.962,7.985,6.032,3.591,1.638,0.661,0.173
9,FC6,14,-3.581,-2.116,-1.139,0.326,2.279,5.208,8.138,10.091,11.068,10.579,8.138,5.208,0.326,-4.557,-9.928,-14.811,-18.717,-21.159,-22.135,-23.112,-23.600,-25.065,-26.530,-27.018,-26.530,-24.089,-20.671,-17.253,-14.811,-12.858,-11.882,-9.928,-6.999,-2.604,2.767,7.650,10.579,12.044,11.068,9.603,8.138,7.650,7.161,6.673,5.208,2.767,0.814,-0.651,-2.116,-3.092,-5.046,-7.487,-10.417,-13.346,-14.323,-13.835,-11.882,-8.952,-6.022,-3.092,-1.139,0.814,1.790,2.279,2.279,3.255,5.208,7.161,9.115,8.626,6.673,3.743,0.814,-0.651,-1.628,-2.604,-5.046,-8.464,-11.882,-13.346,-11.882,-8.952,-6.022,-4.069,-3.092,-2.604,-1.628,-0.163,1.302,0.814,-1.139,-5.046,-8.464,-10.417,-10.905,-10.905,-11.393,-11.882,-13.346,-13.835,-13.835,-12.858,-11.882,-11.393,-10.905,-10.417,-9.928,-8.952,-7.975,-5.534,-2.116,1.790,5.208,8.138,9.115,9.603,9.115,8.626,7.650,5.697,3.743,1.790,-0.163,-2.604,-3.581,-4.069,-4.069,-4.557,-5.534,-6.022,-6.022,-5.534,-4.557,-4.069,-3.581,-4.069,-3.581,-3.092,-2.116,-0.651,-0.163,-0.163,-1.139,-2.116,-3.092,-4.557,-5.534,-5.534,-5.046,-4.069,-3.581,-3.581,-4.557,-5.534,-6.022,-6.999,-8.464,-9.928,-11.393,-11.882,-9.928,-6.510,-2.604,0.326,2.279,2.767,2.279,0.326,-3.092,-6.999,-10.417,-11.393,-9.928,-6.999,-4.557,-3.581,-5.534,-7.487,-7.975,-6.999,-5.046,-3.092,-2.604,-4.069,-6.022,-7.975,-8.952,-8.952,-8.464,-7.487,-5.046,-2.116,1.302,3.255,2.767,1.790,-0.163,-1.139,-0.651,1.302,3.255,4.720,5.208,4.720,3.743,3.255,2.767,2.767,1.302,-0.651,-2.604,-3.581,-3.581,-2.116,-0.163,0.814,1.302,1.790,1.790,1.790,2.767,3.255,4.232,4.720,4.232,3.255,1.302,-0.651,-2.604,-4.069,-4.557,-4.557,-4.557,-4.557,-4.069,-3.092,-2.116,-2.116,-2.604,-4.557,-6.510,-7.487,-7.975,-6.999,-6.022,-4.557,-3.581,-1.628,0.814,3.255,4.720,4.232,3.255,2.279,1.302,0.814
