Channel_Number,Channel,Trial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,FP1,4,5.554,5.066,3.113,1.648,2.625,6.042,10.437,13.367,13.855,12.390,10.437,7.996,6.531,5.066,4.089,4.089,4.089,4.089,3.113,2.625,2.136,2.625,3.601,5.066,5.554,4.578,2.625,0.183,-1.282,-0.793,1.160,3.601,4.578,4.089,1.648,-1.770,-4.700,-5.676,-4.211,-0.793,1.160,1.648,-0.793,-3.723,-4.700,-3.235,0.671,4.089,4.578,2.625,-0.793,-4.211,-6.165,-5.676,-3.723,-1.282,0.671,2.136,1.160,-0.793,-2.258,-2.258,-1.282,0.183,0.183,-2.258,-5.676,-8.606,-9.583,-8.118,-5.188,-2.258,0.183,1.648,1.160,0.183,-1.770,-2.747,-3.235,-2.747,-1.282,-0.793,-2.747,-4.700,-6.653,-6.165,-3.723,-0.793,1.160,0.183,-2.258,-4.700,-6.165,-4.700,-2.747,-0.793,-0.793,-2.747,-6.165,-10.071,-12.512,-12.512,-10.071,-7.141,-4.700,-5.188,-7.141,-10.071,-12.024,-12.512,-11.536,-11.047,-11.536,-12.512,-13.489,-13.489,-12.512,-11.047,-10.559,-11.047,-12.512,-13.977,-15.442,-15.442,-14.465,-12.512,-9.583,-6.653,-5.188,-4.211,-5.188,-6.653,-8.118,-7.629,-6.165,-3.235,-0.793,-0.305,-1.770,-4.211,-6.165,-6.165,-4.700,-2.747,-3.235,-5.676,-9.094,-12.024,-13.489,-12.512,-11.047,-10.559,-10.559,-11.536,-13.000,-13.977,-14.954,-15.442,-15.442,-14.954,-13.489,-12.512,-11.536,-11.047,-10.559,-9.094,-6.653,-4.211,-3.235,-3.723,-6.653,-10.559,-14.465,-17.883,-19.348,-20.325,-19.348,-17.395,-14.465,-12.512,-12.512,-13.000,-13.977,-13.489,-11.536,-9.583,-8.606,-9.583,-12.512,-13.977,-13.977,-12.024,-10.071,-10.071,-11.536,-13.489,-13.489,-12.024,-9.094,-7.629,-9.094,-12.512,-15.442,-17.395,-18.372,-18.372,-18.860,-19.348,-19.836,-19.348,-18.860,-18.372,-19.348,-20.813,-22.766,-23.254,-23.254,-22.278,-21.301,-20.813,-20.325,-19.836,-18.860,-16.907,-15.442,-14.465,-14.954,-16.907,-19.836,-22.278,-22.766,-21.301,-19.348,-17.395,-16.418,-16.418,-15.442,-14.465,-13.977,-13.977,-14.954,-15.930,-16.418,-15.442,-14.954,-15.930,-17.883,-20.813,-23.254,-24.231,-24.231,-23.254,-23.254,-23.743,-25.208,-27.161
1,FP2,4,6.805,4.852,0.458,-2.472,-0.031,6.805,14.130,16.083,12.665,6.805,3.387,3.876,6.317,7.294,5.341,2.899,0.946,0.946,1.923,2.411,2.411,2.899,3.876,4.852,3.876,1.923,-0.519,-0.519,1.434,3.876,4.852,2.899,0.458,-0.519,-1.007,-1.495,-2.960,-4.425,-3.937,-0.519,3.876,5.341,1.923,-4.425,-8.331,-7.843,-2.472,2.899,3.876,0.946,-3.937,-6.378,-4.913,-1.495,1.923,2.899,1.923,0.458,-0.519,-0.519,-0.519,0.458,1.923,2.899,1.923,-0.519,-4.913,-7.843,-7.843,-5.402,-1.495,0.946,1.923,1.434,1.434,1.923,0.946,-1.007,-3.448,-3.937,-1.984,-0.031,1.434,-0.031,-1.495,-1.984,-0.031,2.899,4.852,3.876,-0.031,-3.937,-6.866,-6.866,-5.402,-3.448,-1.495,-1.007,-2.472,-6.866,-11.261,-13.214,-11.749,-7.843,-5.402,-6.378,-10.284,-12.726,-10.773,-4.913,-0.031,-0.031,-5.890,-12.238,-15.167,-12.726,-8.331,-6.378,-7.843,-11.749,-13.214,-11.261,-7.843,-6.866,-9.308,-12.238,-11.261,-5.890,0.946,4.852,2.899,-2.472,-6.866,-5.402,0.458,6.805,9.735,8.270,4.852,2.411,1.923,2.411,2.899,1.923,0.946,-0.031,-0.031,-0.031,-1.007,-2.960,-4.913,-6.378,-7.355,-8.820,-10.284,-10.284,-8.331,-4.913,-1.984,-1.495,-3.448,-5.890,-6.866,-4.913,-1.984,-0.031,-0.031,-1.007,-1.495,-0.519,0.458,-0.519,-2.960,-6.866,-10.284,-11.749,-12.726,-13.702,-14.191,-12.726,-8.820,-3.448,0.946,2.411,-0.031,-3.937,-7.355,-7.843,-6.378,-5.402,-5.890,-6.378,-5.402,-1.984,1.923,3.876,2.411,-0.031,-2.960,-3.448,-3.448,-4.913,-9.308,-14.191,-16.144,-13.214,-7.355,-2.960,-1.984,-4.913,-9.308,-12.238,-12.726,-11.749,-11.749,-12.726,-13.214,-12.238,-9.796,-6.866,-6.378,-7.843,-8.820,-8.331,-5.890,-2.960,-2.960,-6.866,-12.238,-15.656,-15.167,-10.284,-5.402,-3.448,-5.402,-9.796,-13.214,-14.191,-11.261,-6.866,-3.937,-4.425,-6.378,-7.843,-6.378,-2.960,-0.519,-1.495,-6.866,-14.191,-19.562,-20.050,-17.609,-15.656,-15.656,-17.120
2,F7,4,5.127,4.639,2.197,-0.244,-0.244,2.686,7.080,10.986,12.451,11.963,10.010,7.568,5.127,3.174,2.197,1.221,1.221,1.709,2.197,3.662,5.127,7.080,8.057,7.568,5.615,2.686,0.732,-0.244,0.732,3.174,5.127,6.104,5.127,2.197,-2.197,-6.104,-7.080,-5.127,-0.244,5.127,9.033,10.010,8.057,4.639,1.709,1.709,3.662,6.104,7.080,5.615,2.197,-0.244,-1.709,-1.221,-0.244,1.221,1.709,1.221,-0.244,-1.221,-1.221,0.244,1.709,3.174,1.221,-3.174,-7.568,-9.521,-7.568,-3.662,-1.221,-1.221,-3.174,-4.639,-4.639,-3.174,-1.709,-2.197,-3.174,-3.662,-3.174,-2.197,-2.197,-2.686,-2.197,1.221,5.615,8.545,8.057,3.662,-0.244,-1.221,1.221,5.127,7.080,5.615,2.686,0.244,-0.732,-1.709,-4.150,-6.592,-6.592,-3.174,1.709,4.150,2.686,-1.221,-3.662,-1.709,2.686,5.127,3.174,-1.709,-6.104,-6.592,-4.639,-2.686,-3.662,-7.080,-10.010,-10.010,-7.568,-3.662,-0.732,1.221,1.709,1.709,0.732,-1.709,-5.127,-7.568,-7.080,-3.662,0.244,3.174,3.662,2.197,-0.244,-1.709,-1.709,-0.732,-0.732,-0.732,-1.221,-1.709,-1.709,-2.197,-2.686,-2.686,-2.686,-1.709,-1.221,-1.221,-2.197,-4.150,-7.080,-10.010,-11.963,-12.939,-12.451,-9.521,-5.127,-0.732,3.174,5.615,6.104,5.127,4.150,2.686,0.732,-0.244,-2.197,-4.639,-6.592,-7.080,-5.615,-1.709,2.686,4.639,3.662,-0.244,-3.662,-3.662,0.244,5.127,7.568,5.615,0.732,-2.686,-2.197,2.197,6.104,7.080,4.150,0.244,-2.197,-1.709,0.732,3.174,4.150,3.662,1.709,-0.732,-4.639,-9.033,-11.963,-11.475,-5.615,2.197,7.080,5.615,-0.732,-8.057,-11.475,-9.521,-5.127,-2.197,-2.197,-3.662,-4.150,-1.709,1.709,3.662,3.174,1.221,-0.244,-1.709,-3.174,-6.104,-10.498,-13.916,-14.404,-11.475,-6.104,-0.732,1.709,1.709,0.244,-1.221,-0.244,1.221,2.686,2.686,0.732,-1.709,-4.639,-7.080,-8.545,-8.545,-6.592,-4.639,-3.662,-5.127,-9.033,-13.428
3,F8,4,0.692,-0.773,-3.215,-4.679,-3.215,0.692,4.598,6.063,6.063,5.575,5.575,6.551,5.575,3.133,-1.750,-5.656,-6.144,-3.703,-0.773,0.203,-1.261,-3.215,-3.703,-0.773,2.645,5.575,6.063,4.598,3.133,3.133,3.621,4.598,4.110,2.645,1.180,0.692,3.133,6.551,8.993,8.504,4.110,-0.773,-4.191,-5.168,-3.215,-0.285,2.157,3.621,4.110,4.110,3.621,2.645,2.157,3.621,5.575,8.016,8.016,5.575,1.668,-1.750,-3.215,-2.726,-1.750,-1.750,-2.726,-3.215,-2.238,-0.773,-0.285,-2.238,-4.679,-5.656,-3.215,1.668,5.086,5.575,2.645,-1.261,-3.703,-2.726,-0.773,0.203,-0.285,-1.750,-2.726,-2.238,-1.261,0.203,1.180,1.668,1.668,1.180,1.180,1.180,1.180,1.180,1.180,0.692,-1.261,-3.703,-6.144,-7.609,-7.121,-5.656,-2.726,-0.773,0.203,-1.261,-3.703,-5.656,-7.121,-7.121,-6.632,-6.632,-8.097,-10.050,-11.027,-9.562,-6.144,-1.750,0.692,0.203,-1.750,-4.191,-6.144,-6.632,-5.656,-3.215,0.203,1.668,1.668,-2.238,-7.121,-10.539,-9.074,-3.703,3.621,8.016,7.528,2.645,-2.726,-4.679,-3.215,-0.285,0.203,-3.215,-8.586,-12.004,-11.027,-6.144,-0.285,2.645,0.203,-4.679,-8.586,-9.074,-6.632,-3.703,-3.215,-5.168,-8.097,-9.562,-9.074,-7.121,-4.191,-1.750,0.203,1.668,2.645,1.668,-0.285,-2.238,-2.726,-2.238,-1.750,-2.238,-3.703,-5.656,-5.656,-3.215,-0.773,0.692,-0.285,-1.750,-1.750,-0.285,1.668,3.133,3.133,2.157,2.157,3.133,4.598,4.598,3.133,2.157,2.157,3.133,3.133,0.203,-5.168,-10.539,-12.980,-11.515,-7.121,-2.238,0.203,-0.773,-4.191,-8.097,-10.539,-10.539,-9.074,-8.097,-9.074,-11.515,-14.445,-15.422,-13.468,-9.562,-4.679,-0.773,2.157,3.133,3.133,2.645,1.668,-0.285,-1.750,-3.703,-6.144,-9.074,-12.980,-17.375,-20.304,-20.793,-17.863,-12.004,-6.144,-2.726,-2.726,-5.656,-8.097,-8.097,-5.656,-3.703,-3.703,-6.144,-10.539,-13.957,-15.422,-14.933,-13.468,-12.004,-11.515,-12.980
4,AF1,4,6.531,7.019,5.554,4.089,4.089,6.531,9.949,13.367,14.832,13.855,11.902,10.437,9.460,9.460,9.949,9.949,9.949,8.972,7.019,5.066,4.089,3.601,5.066,7.019,8.484,8.484,6.042,3.601,1.648,1.160,3.113,5.554,6.531,6.042,3.601,-0.305,-3.235,-3.723,-2.258,0.183,2.625,3.113,1.160,-1.282,-2.747,-1.770,1.648,5.554,7.507,6.042,2.136,-1.770,-4.211,-3.723,-1.282,1.160,3.113,3.113,2.136,1.160,1.160,1.648,2.625,2.136,1.160,-0.305,-1.770,-2.747,-3.235,-2.747,-1.282,0.183,2.136,3.601,3.601,2.625,0.671,-0.793,-0.305,1.160,2.625,3.601,2.136,0.183,-1.282,-1.282,0.183,2.625,4.089,4.089,2.625,0.671,-0.305,-0.305,1.160,3.113,4.089,3.113,1.160,-1.282,-3.235,-3.235,-1.770,0.183,1.160,0.671,-0.793,-2.258,-3.723,-3.723,-3.235,-3.235,-3.723,-4.700,-5.676,-5.676,-4.700,-3.235,-2.258,-2.258,-3.235,-4.700,-5.676,-6.165,-5.676,-3.235,-1.282,1.648,3.601,4.089,3.601,2.136,0.671,1.160,3.113,5.066,7.019,7.996,7.019,5.066,3.601,3.113,3.601,4.089,4.089,2.625,0.671,-1.282,-2.747,-2.747,-2.258,-2.258,-2.258,-3.235,-3.723,-4.211,-4.211,-3.723,-2.747,-2.258,-1.770,-1.282,-1.282,-1.282,-0.793,0.183,2.136,4.089,5.066,4.089,1.648,-1.770,-5.188,-7.629,-8.606,-8.118,-7.141,-5.188,-3.723,-2.747,-2.258,-2.747,-3.235,-3.235,-3.235,-2.747,-3.235,-4.211,-4.700,-4.211,-2.258,-0.793,0.183,-0.793,-2.258,-3.235,-2.258,-0.305,2.625,3.601,2.136,-0.305,-3.235,-5.188,-5.676,-6.165,-5.676,-5.188,-5.676,-5.676,-6.165,-6.653,-7.629,-8.606,-10.071,-10.559,-10.559,-10.071,-9.583,-9.094,-8.606,-8.606,-8.118,-7.629,-6.653,-5.676,-6.165,-7.141,-9.094,-10.071,-9.583,-8.118,-5.676,-3.723,-3.235,-2.747,-3.235,-3.235,-2.747,-2.258,-1.770,-1.282,-1.282,-1.282,-2.258,-3.723,-5.676,-7.629,-9.094,-10.559,-10.559,-10.559,-10.071,-10.071,-10.559,-12.024
5,AF2,4,5.697,6.673,5.208,3.255,1.790,2.767,5.208,9.115,11.068,11.556,9.603,8.138,6.673,6.673,6.673,6.673,6.185,5.208,3.255,2.279,1.302,1.790,3.255,5.208,7.650,8.138,7.161,4.232,1.302,0.326,0.814,3.255,4.720,4.720,2.767,-0.651,-3.581,-4.557,-3.581,-0.651,0.814,0.814,-1.139,-3.581,-4.069,-2.116,1.302,5.208,6.673,5.697,2.279,-1.139,-3.092,-2.604,-0.651,1.790,3.743,4.232,4.232,4.232,3.743,3.255,2.767,1.790,0.814,0.326,0.814,0.814,0.326,-0.163,-0.163,0.326,1.790,3.743,4.232,3.255,2.279,1.302,1.302,2.279,2.767,2.767,1.302,-0.163,-1.139,-1.139,-0.163,0.814,1.302,1.302,0.326,-0.651,-2.116,-2.604,-2.116,-0.651,-0.163,-0.163,-1.139,-3.092,-4.557,-4.557,-3.092,-1.628,-1.139,-1.628,-3.581,-4.557,-5.046,-5.046,-5.046,-5.534,-6.510,-7.975,-8.464,-7.975,-6.510,-4.557,-2.604,-2.604,-3.581,-6.022,-7.975,-8.464,-6.999,-4.557,-1.628,0.814,2.279,2.279,2.279,2.279,2.279,2.767,4.232,5.697,7.161,8.138,8.138,7.161,5.208,4.232,3.743,3.255,3.255,2.279,0.326,-0.651,-1.139,-0.163,0.326,-0.163,-1.628,-4.069,-6.022,-6.510,-6.022,-4.557,-3.092,-2.116,-2.116,-3.092,-4.069,-4.557,-4.069,-2.604,-0.163,1.790,1.790,0.814,-1.628,-4.069,-5.534,-6.510,-6.999,-7.975,-8.464,-8.464,-7.975,-6.510,-5.534,-5.046,-5.046,-5.534,-6.022,-6.510,-6.999,-6.999,-6.022,-5.046,-3.581,-2.604,-3.581,-5.534,-7.487,-7.487,-5.046,-1.628,0.814,0.814,-1.628,-5.046,-7.975,-9.440,-9.440,-8.952,-7.975,-7.487,-7.487,-8.464,-9.440,-10.905,-11.882,-12.858,-12.858,-12.858,-13.346,-14.323,-14.323,-13.835,-12.858,-10.905,-9.440,-8.464,-8.464,-8.952,-10.417,-11.882,-12.370,-11.882,-10.417,-8.952,-8.464,-8.464,-8.952,-9.440,-8.464,-6.510,-5.046,-4.069,-4.557,-5.046,-6.022,-6.510,-6.510,-6.999,-7.487,-8.952,-9.928,-11.882,-13.346,-14.323,-15.299,-15.299,-14.811,-14.811
6,FZ,4,4.893,4.893,3.916,2.452,1.963,3.428,5.870,8.311,9.288,8.311,6.846,5.870,5.870,6.846,7.334,7.823,7.334,5.870,3.916,1.963,0.498,0.987,1.963,4.405,5.870,5.870,4.405,2.940,1.963,1.963,2.940,4.405,4.405,3.916,1.963,0.010,-1.455,-1.943,-0.966,0.010,0.987,0.987,-0.478,-1.943,-2.431,-1.455,0.987,3.428,4.893,3.916,0.987,-1.455,-2.920,-2.920,-1.455,0.498,0.987,0.987,0.987,0.498,0.498,0.498,0.498,0.010,-0.478,-0.966,-1.455,-1.455,-1.455,-1.455,-0.966,0.010,0.987,1.963,1.963,0.987,0.010,-0.478,-0.478,0.498,0.498,-0.478,-1.943,-2.920,-3.408,-2.920,-1.455,0.010,0.987,0.987,0.010,-0.966,-1.943,-2.431,-1.455,-0.478,0.498,0.010,-0.966,-2.431,-2.920,-1.943,-0.966,0.498,0.498,-0.966,-2.431,-3.408,-3.408,-2.920,-2.431,-2.920,-3.408,-3.896,-4.384,-3.896,-3.408,-2.431,-2.431,-2.431,-3.408,-4.384,-4.873,-4.873,-3.896,-1.943,0.010,0.987,1.475,0.987,0.010,-0.478,-0.478,0.010,0.987,2.452,3.428,3.916,3.916,2.940,2.452,1.963,1.963,1.963,1.475,0.010,-1.455,-2.920,-3.408,-3.408,-2.920,-2.431,-2.920,-3.408,-3.408,-3.408,-2.431,-1.943,-0.966,-0.966,-0.966,-1.455,-1.943,-2.431,-1.943,-0.966,0.010,0.987,0.987,0.010,-1.943,-4.384,-6.337,-7.802,-8.779,-8.779,-8.291,-6.826,-5.849,-5.361,-5.361,-6.337,-7.314,-7.802,-7.802,-7.314,-7.314,-7.314,-7.314,-6.337,-4.873,-4.384,-4.873,-5.849,-6.826,-6.337,-4.873,-2.920,-1.455,-1.455,-3.408,-5.361,-6.826,-6.826,-6.826,-6.826,-6.826,-6.826,-7.314,-8.291,-9.267,-10.732,-11.709,-12.197,-12.197,-12.197,-12.197,-13.173,-13.662,-13.662,-13.173,-12.197,-10.732,-9.755,-9.267,-9.755,-11.220,-12.197,-12.685,-12.197,-10.732,-8.779,-7.802,-7.314,-7.314,-7.314,-6.826,-5.849,-4.873,-4.384,-3.896,-4.384,-4.873,-5.849,-6.337,-7.314,-8.779,-9.267,-10.244,-10.732,-11.220,-11.709,-12.197,-12.685,-12.685,-13.173
7,F4,4,5.961,6.449,5.961,4.496,3.031,2.543,3.031,4.008,5.473,6.449,6.449,5.473,4.496,3.520,2.543,3.031,3.520,4.008,4.008,3.520,3.520,3.031,3.031,4.008,4.985,5.473,5.473,4.985,4.008,4.496,4.496,4.985,5.473,4.496,3.520,2.055,1.078,1.078,2.055,3.520,3.520,2.055,0.102,-1.851,-1.851,0.590,4.985,8.891,10.844,9.867,6.938,3.520,1.567,1.567,3.031,5.473,7.426,8.403,8.403,7.426,6.449,5.473,4.008,3.520,3.520,4.985,5.961,5.961,4.496,3.031,2.055,2.055,2.543,4.008,4.496,4.496,4.496,4.985,5.473,6.449,6.449,4.985,3.520,2.055,1.078,1.567,1.567,2.055,1.567,1.567,1.567,1.567,1.078,0.590,1.078,1.078,1.567,1.078,0.102,-1.363,-1.851,-0.875,0.590,2.055,1.567,-0.387,-1.851,-2.340,-1.851,-0.875,-0.875,-1.363,-2.828,-4.293,-4.781,-4.293,-2.828,-1.363,-0.387,-0.387,-1.363,-2.828,-3.805,-3.316,-1.363,-0.387,0.590,0.590,1.078,2.055,4.008,5.473,6.449,5.961,4.985,4.496,4.496,5.961,6.938,6.938,6.449,4.496,2.543,1.567,0.590,0.590,1.078,1.078,1.078,0.590,0.102,-0.387,-1.363,-1.851,-2.340,-2.340,-2.340,-1.851,-0.387,0.102,0.590,-0.387,-1.851,-2.340,-2.340,-0.387,2.543,4.985,5.473,4.496,2.055,0.102,-0.875,-1.363,-2.340,-3.316,-4.781,-5.269,-4.781,-2.828,-0.875,0.102,0.102,-0.875,-2.340,-3.316,-3.805,-3.805,-2.340,-0.875,1.078,1.567,0.102,-1.851,-3.316,-2.828,0.102,3.031,4.985,4.008,1.567,-1.363,-3.316,-4.293,-4.781,-5.758,-6.734,-6.734,-6.734,-5.269,-4.781,-5.269,-6.246,-6.734,-7.222,-6.734,-6.246,-6.734,-7.711,-8.199,-7.711,-6.734,-5.758,-4.293,-3.805,-3.805,-4.293,-4.781,-5.269,-5.758,-5.269,-5.269,-5.758,-6.246,-6.734,-7.222,-6.246,-5.269,-4.293,-2.828,-2.340,-2.828,-3.805,-4.781,-4.781,-4.781,-3.316,-2.340,-2.828,-4.781,-7.711,-10.152,-11.129,-10.152,-8.687,-8.199
8,F3,4,5.280,5.768,3.815,2.350,1.862,3.815,7.233,10.162,11.139,10.162,7.721,6.256,5.768,6.256,7.233,8.209,7.721,6.256,4.303,2.350,0.397,-0.092,0.885,2.350,3.326,3.326,2.350,0.885,0.397,0.885,2.350,4.303,5.768,5.280,3.815,0.885,-1.556,-2.533,-2.045,-0.092,0.397,0.397,-1.556,-3.510,-3.998,-2.045,1.373,4.791,6.256,4.791,1.862,-1.556,-3.510,-3.021,-1.068,0.885,1.862,1.862,0.885,-0.092,-0.580,-0.580,-0.580,-1.068,-2.533,-3.510,-4.486,-4.974,-4.486,-3.998,-2.045,-0.580,0.885,1.373,0.885,-0.580,-2.045,-3.021,-2.045,-0.092,2.350,2.350,0.885,-1.068,-2.533,-2.045,-0.580,1.862,2.838,2.350,1.373,-0.092,-1.068,-0.092,1.373,2.838,4.303,3.815,1.862,-0.580,-2.045,-2.533,-1.068,0.885,1.862,1.862,0.885,-0.580,-1.556,-1.068,-0.580,-0.580,-0.580,-1.068,-1.068,-2.045,-2.045,-2.045,-2.533,-3.021,-3.021,-3.998,-4.486,-4.486,-3.998,-3.021,-1.068,0.885,1.862,1.862,1.373,-0.092,-1.068,-1.556,-0.580,0.885,2.350,2.838,2.350,1.373,0.397,0.885,1.862,2.838,2.838,0.885,-1.068,-3.510,-4.486,-4.974,-4.486,-4.486,-3.998,-3.510,-3.510,-3.021,-3.021,-3.998,-3.510,-3.510,-2.533,-2.045,-1.556,-1.556,-2.045,-1.068,0.397,2.350,2.838,2.350,0.397,-2.533,-5.951,-8.392,-10.345,-9.857,-8.881,-6.439,-4.486,-3.021,-3.510,-4.974,-5.463,-5.463,-4.974,-3.998,-3.998,-4.486,-4.974,-4.486,-3.021,-1.556,-0.580,-0.580,-2.045,-2.533,-2.045,-1.068,-0.092,-0.092,-1.068,-3.021,-4.974,-6.439,-7.416,-6.927,-6.439,-5.951,-5.463,-6.439,-7.416,-8.392,-9.369,-9.857,-9.857,-9.857,-9.857,-9.369,-8.392,-8.392,-8.881,-9.369,-9.857,-8.881,-7.416,-5.951,-5.951,-6.439,-8.392,-10.345,-10.834,-9.857,-7.416,-4.974,-3.021,-3.021,-3.510,-3.998,-3.998,-3.998,-3.998,-3.510,-3.021,-3.510,-4.486,-5.951,-8.392,-10.834,-12.299,-13.275,-12.787,-12.299,-11.810,-11.810,-12.787,-13.275
9,FC6,4,1.567,-0.387,-3.316,-5.758,-5.269,-2.340,2.055,4.985,5.961,4.985,3.031,2.055,2.543,2.055,0.590,-2.340,-5.758,-6.734,-5.758,-3.316,-0.875,1.078,1.078,1.567,2.543,4.008,4.496,4.496,3.520,3.031,3.031,3.520,3.031,1.567,0.102,-0.387,0.590,1.567,3.031,3.520,3.031,1.567,0.102,-1.363,-2.828,-3.805,-2.340,0.102,3.520,4.985,4.985,3.520,1.567,0.590,0.590,1.567,1.567,0.590,-0.875,-1.851,-2.340,-1.363,0.102,2.055,2.543,2.055,0.590,-1.363,-3.316,-3.805,-3.316,-1.851,-1.363,-1.363,-1.363,-1.851,-1.363,-0.875,-1.363,-1.363,-1.851,-2.828,-3.316,-3.316,-3.316,-3.316,-2.828,-2.340,-1.851,-1.363,-1.363,-1.363,-1.851,-2.340,-2.828,-2.340,-1.851,-1.851,-2.340,-3.805,-5.269,-5.758,-5.758,-4.781,-4.781,-5.758,-6.246,-7.222,-7.711,-7.711,-6.734,-6.246,-6.734,-7.711,-9.176,-10.152,-10.152,-7.711,-4.781,-2.340,-1.363,-2.340,-3.805,-5.758,-6.246,-6.734,-6.734,-7.222,-6.246,-4.293,-1.851,-1.363,-1.851,-3.805,-4.293,-3.316,-0.387,2.543,3.520,2.055,0.102,-1.851,-2.828,-2.828,-3.316,-4.293,-6.246,-7.222,-7.222,-6.246,-5.269,-4.293,-3.805,-4.293,-5.269,-6.246,-7.711,-8.687,-9.664,-9.176,-7.711,-5.758,-4.293,-3.805,-3.316,-3.316,-2.340,-1.363,0.590,1.078,1.078,-0.387,-1.851,-3.316,-3.805,-4.293,-4.781,-4.293,-3.805,-1.851,0.102,1.567,1.567,-0.875,-3.316,-5.269,-4.781,-2.828,0.102,2.055,2.055,1.078,-0.387,-1.363,-1.851,-1.851,-0.875,0.102,0.102,-1.363,-3.805,-6.246,-8.199,-9.176,-9.176,-8.687,-8.199,-7.711,-7.711,-8.199,-9.664,-11.617,-12.105,-11.129,-9.176,-7.222,-5.758,-5.758,-6.246,-6.734,-7.222,-6.734,-5.758,-4.781,-2.828,-1.363,-0.875,-1.851,-4.293,-7.711,-10.640,-13.082,-13.570,-13.570,-12.594,-11.617,-10.152,-9.176,-8.687,-8.687,-9.176,-9.664,-9.664,-9.664,-8.687,-7.222,-5.758,-5.269,-5.758,-7.711,-10.152,-13.082,-14.058,-14.058,-12.594,-11.617
