Channel_Number,Channel,Trial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,FP1,0,8.169,6.704,5.727,5.239,5.727,7.192,7.680,6.215,4.262,2.797,2.797,4.751,7.680,9.145,9.145,7.192,4.751,1.821,0.356,-1.109,-0.621,0.356,1.821,2.797,2.309,0.844,-1.109,-2.085,-1.109,1.333,3.774,5.239,5.239,3.774,1.821,1.333,2.309,4.262,6.215,6.704,6.215,4.751,3.286,2.309,2.309,2.309,1.333,-0.132,-2.574,-4.038,-4.038,-4.038,-3.062,-1.597,-0.132,0.844,1.821,2.309,1.821,1.333,1.821,5.239,10.122,15.004,16.958,15.493,11.098,6.704,5.239,7.192,10.122,11.587,10.610,7.680,5.239,4.262,4.751,5.239,4.751,3.286,1.333,0.356,-0.132,-0.132,-0.132,0.356,0.844,1.333,1.333,0.356,-2.085,-4.038,-5.503,-5.503,-3.550,-1.109,1.333,2.797,1.821,-0.132,-2.574,-4.038,-4.527,-4.038,-3.550,-3.062,-3.062,-3.062,-3.062,-3.062,-3.062,-3.550,-4.038,-4.038,-3.062,-2.574,-2.085,-3.062,-4.527,-5.992,-6.480,-6.480,-6.480,-6.968,-7.456,-7.945,-7.456,-5.992,-4.527,-3.550,-3.550,-4.038,-4.527,-4.527,-3.550,-3.062,-2.574,-2.085,-1.109,-0.132,-0.132,-2.085,-5.503,-9.898,-13.316,-14.781,-13.804,-11.851,-9.898,-8.433,-7.945,-6.968,-6.480,-6.480,-7.456,-8.433,-9.898,-11.363,-11.363,-11.363,-9.898,-7.945,-5.503,-2.574,-0.621,-0.621,-2.574,-5.503,-6.968,-6.480,-4.038,-1.109,-0.132,-1.109,-4.038,-6.480,-7.456,-5.992,-4.527,-4.038,-5.015,-6.968,-9.410,-10.386,-9.898,-9.898,-9.410,-9.410,-9.410,-9.410,-8.921,-8.433,-7.456,-6.480,-5.015,-4.038,-4.527,-5.992,-8.433,-9.898,-10.386,-9.410,-7.945,-8.433,-9.898,-11.851,-13.316,-11.851,-7.945,-3.550,-0.621,-0.132,-2.085,-4.527,-5.503,-4.527,-3.062,-2.574,-3.550,-5.992,-8.433,-9.898,-9.410,-7.945,-6.968,-6.480,-7.456,-8.921,-11.363,-13.316,-13.804,-12.828,-10.874,-9.410,-8.921,-9.898,-11.363,-12.828,-13.316,-12.828,-10.874,-8.921,-7.456,-7.456,-8.433,-10.386,-11.851,-12.339,-11.363,-9.898,-8.433,-7.456,-8.433,-10.874,-13.804,-15.269
1,FP2,0,5.096,3.632,3.632,5.585,7.538,9.491,9.979,9.979,9.491,8.026,6.561,4.608,3.143,2.655,3.143,3.143,1.678,-0.763,-1.740,0.214,4.120,7.538,8.514,6.073,2.655,0.702,1.190,2.167,3.143,3.143,3.632,5.096,7.050,8.514,7.538,6.073,6.073,7.538,9.491,9.491,5.096,-1.251,-5.646,-5.157,0.214,6.073,9.003,6.073,0.214,-6.134,-8.575,-7.599,-4.181,-1.740,-0.275,0.214,0.702,2.167,4.608,6.561,8.026,10.468,12.909,15.839,16.815,14.374,9.979,4.608,1.190,0.702,2.655,4.608,6.073,6.561,7.050,7.050,5.585,2.167,-2.228,-6.134,-8.087,-7.599,-6.622,-6.622,-7.599,-8.575,-7.599,-5.646,-3.204,-1.251,-1.251,-2.716,-5.157,-8.575,-10.529,-9.552,-5.646,-0.275,2.167,0.214,-5.646,-11.993,-14.435,-11.505,-6.622,-3.693,-5.157,-8.575,-11.017,-9.552,-6.134,-2.716,-2.716,-6.134,-9.552,-11.017,-11.017,-11.505,-12.482,-13.947,-13.458,-10.040,-6.134,-5.157,-8.087,-13.458,-17.853,-18.341,-13.947,-8.575,-4.669,-3.693,-6.134,-8.575,-10.040,-10.040,-9.552,-9.552,-10.040,-11.017,-11.017,-11.505,-11.505,-13.458,-16.388,-20.294,-22.247,-22.247,-19.806,-17.365,-15.900,-15.411,-14.923,-13.458,-11.505,-10.529,-12.482,-16.388,-20.294,-23.224,-22.736,-18.829,-13.458,-8.087,-5.157,-7.111,-11.505,-17.365,-19.806,-18.829,-15.411,-12.482,-12.970,-15.900,-18.829,-17.853,-12.970,-8.575,-7.599,-11.505,-17.853,-22.247,-23.712,-21.759,-19.806,-18.829,-19.318,-19.318,-18.829,-18.341,-19.318,-20.782,-21.271,-19.806,-17.365,-15.900,-16.876,-19.318,-21.271,-20.782,-18.829,-17.853,-20.294,-24.689,-28.595,-29.572,-27.130,-23.712,-21.271,-19.806,-18.829,-16.876,-15.900,-16.388,-18.341,-20.294,-20.782,-19.806,-19.318,-20.782,-24.200,-27.130,-27.130,-24.689,-20.782,-19.806,-21.759,-26.154,-29.083,-28.595,-25.177,-22.247,-21.759,-23.224,-24.689,-25.177,-24.689,-24.200,-24.689,-24.689,-23.712,-21.271,-19.806,-21.271,-24.689,-28.107,-27.618,-24.689,-20.782,-18.341,-19.806,-23.712,-27.618,-30.060,-30.548,-29.083
2,F7,0,2.533,0.092,0.092,3.021,6.439,8.881,8.392,5.463,2.045,-0.397,-0.885,0.092,2.045,3.998,4.974,5.463,4.486,1.068,-3.326,-5.768,-5.768,-2.838,1.556,3.998,2.533,-0.397,-3.326,-3.815,-2.838,-1.373,0.092,-0.397,-0.397,-1.373,-1.373,-2.350,-2.838,-2.350,0.580,3.510,5.951,5.951,3.021,-0.397,-2.838,-4.791,-6.256,-8.209,-9.674,-9.674,-8.698,-6.744,-5.280,-5.280,-5.280,-5.280,-4.791,-4.303,-3.815,-2.838,-0.397,3.510,7.904,10.345,8.881,4.974,0.580,-1.373,-0.397,1.556,2.533,1.556,-0.885,-3.815,-5.768,-7.233,-8.698,-10.162,-10.162,-7.721,-3.326,-0.397,-0.397,-3.815,-7.721,-9.186,-6.256,-2.350,-0.885,-3.815,-10.162,-16.510,-18.951,-16.510,-11.139,-5.280,-2.350,-2.350,-4.791,-6.744,-7.721,-7.721,-8.698,-10.162,-12.604,-13.092,-11.627,-8.698,-6.744,-6.744,-8.698,-11.627,-12.604,-11.627,-9.674,-8.698,-10.162,-13.580,-16.510,-17.487,-16.022,-12.604,-9.674,-8.698,-10.162,-12.604,-14.069,-12.604,-9.674,-7.721,-8.209,-10.162,-11.627,-10.651,-7.233,-4.791,-5.280,-9.674,-13.092,-12.604,-8.209,-2.838,-1.862,-6.744,-14.557,-20.416,-19.928,-15.045,-10.651,-10.162,-14.069,-17.975,-18.951,-16.998,-14.557,-15.533,-19.440,-23.834,-24.811,-19.928,-12.604,-7.233,-5.768,-8.209,-10.651,-11.139,-9.674,-9.186,-9.674,-11.139,-11.627,-8.698,-4.791,-4.303,-8.698,-15.045,-19.440,-18.463,-12.604,-6.744,-4.791,-7.721,-12.115,-15.045,-15.045,-13.580,-13.092,-15.045,-17.487,-18.463,-16.998,-14.557,-11.627,-10.651,-10.162,-10.651,-11.627,-14.557,-17.975,-20.416,-19.928,-16.998,-12.604,-9.674,-10.162,-13.092,-16.510,-17.975,-16.022,-12.604,-8.698,-7.233,-8.209,-9.186,-9.674,-10.651,-12.115,-15.045,-17.975,-18.951,-16.998,-13.580,-11.139,-10.651,-11.627,-12.115,-11.627,-10.651,-11.627,-14.557,-17.487,-18.463,-17.487,-16.022,-15.533,-16.510,-17.975,-19.440,-19.440,-18.951,-16.998,-14.557,-11.139,-9.186,-9.674,-12.604,-15.533,-16.510,-14.557,-10.651,-8.698,-10.162,-14.557,-18.463,-18.951,-16.510
3,F8,0,5.656,5.656,6.632,8.097,10.050,11.027,10.050,7.121,4.191,2.726,3.215,5.168,7.121,7.609,7.121,5.168,2.726,-0.692,-2.645,-3.621,-3.133,-1.180,0.773,2.238,4.191,5.656,6.632,7.121,7.121,7.121,6.632,6.632,6.632,6.144,6.144,5.656,6.144,7.121,7.121,6.144,5.168,4.679,4.679,5.656,6.632,6.632,6.144,4.679,3.215,2.238,3.215,5.168,7.121,8.586,8.097,7.121,6.632,8.097,10.050,12.004,12.980,14.445,17.375,21.281,25.187,26.164,23.234,18.840,15.422,15.910,18.840,20.793,19.816,16.398,12.980,11.027,11.027,10.050,8.097,5.656,3.703,4.191,5.168,5.168,5.168,4.679,5.656,8.097,10.539,11.515,10.050,8.097,6.632,7.121,8.586,10.050,11.515,11.515,10.539,10.050,9.562,9.074,8.586,7.609,5.656,3.215,0.285,-1.668,-2.157,-1.668,-0.203,1.750,4.679,6.632,8.097,8.097,6.144,3.703,1.750,0.285,-0.203,-0.203,0.285,1.261,1.750,2.726,3.215,3.703,5.168,8.097,10.539,12.004,12.004,11.027,9.562,8.586,8.586,8.097,6.632,4.191,2.238,-0.203,-1.180,-2.157,-2.645,-3.133,-2.645,-1.180,-0.203,0.285,-0.203,-0.203,1.261,3.215,4.679,3.215,0.285,-2.157,-1.668,1.750,6.632,9.562,9.074,6.632,5.656,5.656,6.144,4.679,1.750,-0.692,0.285,4.679,9.074,10.539,7.609,2.726,-0.203,1.261,4.191,5.168,2.726,-2.645,-7.528,-8.993,-7.528,-4.110,-1.668,-0.203,0.773,1.261,2.238,2.238,2.238,2.238,3.215,4.679,6.144,7.121,6.632,4.191,-0.692,-6.551,-10.946,-12.410,-9.481,-5.086,-0.692,1.750,1.750,0.285,-0.203,0.285,1.261,1.261,-0.203,-1.180,-1.180,-0.203,1.261,1.261,0.285,-1.180,-1.180,0.285,1.750,2.726,1.261,-1.668,-4.598,-6.551,-7.039,-6.551,-6.063,-5.086,-3.133,-1.180,-0.203,-0.203,-1.180,-2.157,-1.668,-0.692,-0.203,-0.692,-2.645,-4.598,-5.575,-4.598,-3.133,-2.645,-2.157,-2.645,-2.157,-1.668,-1.180,-2.645
4,AF1,0,2.920,2.431,1.943,1.943,3.408,4.873,4.873,3.408,1.455,-0.498,-0.010,1.455,3.408,4.384,4.384,2.920,0.966,-0.987,-1.963,-2.452,-1.963,-0.987,0.478,1.455,0.966,-0.498,-2.452,-3.428,-2.452,0.478,3.408,5.849,5.849,4.384,2.431,1.455,1.943,2.920,4.384,4.384,2.920,1.455,-0.010,-0.498,-0.010,0.478,0.478,-0.987,-2.452,-3.916,-4.893,-5.381,-4.893,-3.916,-2.452,-0.987,-0.010,0.478,-0.010,-0.010,0.478,2.431,5.849,8.291,9.267,7.802,4.873,2.431,1.943,3.408,4.873,5.361,4.384,2.431,0.966,-0.010,0.478,0.478,-0.010,-1.475,-3.428,-4.893,-5.381,-4.405,-3.428,-2.452,-1.475,-1.475,-1.475,-2.940,-4.405,-6.358,-7.334,-7.823,-6.358,-3.916,-1.963,-0.498,-1.475,-3.428,-4.893,-6.358,-6.358,-4.893,-3.428,-2.940,-2.452,-1.963,-1.963,-1.963,-2.452,-3.428,-3.916,-3.916,-2.940,-1.475,-0.987,-1.475,-2.940,-5.381,-6.846,-6.846,-6.358,-5.870,-5.870,-6.358,-5.870,-5.381,-4.893,-4.893,-4.893,-5.870,-5.870,-5.381,-4.893,-4.405,-3.916,-3.916,-2.940,-1.963,-0.987,-1.963,-4.893,-8.311,-11.241,-12.217,-11.241,-9.288,-8.311,-7.823,-7.334,-5.870,-4.405,-2.940,-2.940,-4.405,-6.358,-8.799,-9.288,-8.799,-7.334,-4.893,-2.940,-0.987,-0.010,-0.010,-1.475,-2.940,-4.893,-5.381,-4.405,-2.452,-0.987,-1.475,-3.428,-5.381,-6.358,-5.381,-3.916,-2.940,-3.428,-5.381,-6.846,-7.823,-7.823,-7.334,-7.334,-7.823,-8.799,-9.776,-9.776,-9.288,-8.311,-6.846,-4.893,-3.916,-4.405,-5.381,-6.846,-8.311,-9.288,-8.799,-7.334,-6.846,-7.823,-9.288,-10.264,-9.288,-6.358,-2.452,0.478,0.966,-0.498,-3.428,-4.893,-5.381,-4.405,-3.428,-4.405,-6.846,-8.799,-9.288,-9.288,-7.823,-6.358,-5.870,-6.846,-8.799,-10.752,-12.217,-13.194,-12.217,-10.264,-8.799,-7.823,-8.311,-9.776,-11.729,-12.217,-11.729,-9.288,-6.358,-4.405,-4.405,-6.358,-8.799,-10.752,-11.241,-10.752,-9.288,-8.311,-8.799,-10.752,-13.194,-15.147,-16.123
5,AF2,0,2.726,3.215,3.703,4.679,5.656,5.656,4.679,2.726,0.773,-0.692,-0.692,1.261,3.703,5.168,5.168,4.191,1.750,0.285,-0.692,-0.203,0.773,1.750,3.215,3.703,2.726,1.261,0.285,-0.203,1.750,4.679,7.609,8.097,7.609,6.144,5.168,5.168,6.144,7.609,7.609,6.144,3.215,1.261,0.285,1.261,2.238,3.703,3.703,2.726,0.773,-0.203,-0.203,-0.203,0.773,1.750,2.238,3.215,3.703,4.191,4.191,4.191,4.679,6.632,9.074,11.515,12.004,10.539,8.097,5.656,5.168,5.656,7.609,8.097,7.609,6.144,4.679,4.191,4.191,3.703,2.238,0.285,-1.668,-3.133,-3.621,-3.133,-2.645,-2.157,-2.645,-2.157,-1.668,-0.692,-0.203,-0.203,-0.692,-0.692,-0.203,0.773,2.238,2.726,1.750,0.285,-1.180,-1.668,-1.668,-0.692,-0.203,-0.203,-0.203,-0.203,0.285,-0.203,-0.692,-1.180,-0.692,0.285,1.261,1.750,1.261,-0.203,-1.668,-2.157,-2.157,-1.668,-2.157,-2.645,-3.621,-3.621,-2.645,-1.668,-0.692,-0.203,-0.692,-1.180,-1.668,-1.180,-0.692,-0.692,0.285,0.773,1.750,2.238,1.750,-0.203,-2.645,-5.086,-5.086,-4.598,-3.133,-2.645,-3.133,-4.110,-3.621,-2.157,0.285,1.750,1.261,-1.180,-4.110,-5.575,-5.575,-4.110,-2.157,-0.203,0.773,1.750,1.750,1.261,0.285,-0.692,-1.668,-2.157,-2.645,-2.157,-2.157,-2.645,-3.621,-4.110,-4.110,-3.621,-3.133,-2.645,-3.133,-4.110,-4.598,-4.598,-4.110,-4.110,-4.598,-6.063,-7.528,-8.504,-7.039,-5.575,-3.621,-2.645,-2.157,-2.157,-2.157,-2.157,-2.645,-4.110,-6.063,-7.039,-8.016,-8.504,-8.504,-8.993,-8.993,-7.528,-4.598,-0.692,1.750,1.750,-0.692,-3.133,-3.621,-3.133,-1.668,-0.692,-1.668,-3.621,-5.086,-5.575,-4.598,-3.133,-2.645,-2.645,-3.621,-5.086,-6.551,-7.528,-8.016,-7.039,-5.575,-4.110,-3.133,-3.621,-5.575,-7.528,-7.528,-6.551,-3.621,-1.668,-1.180,-2.157,-4.110,-6.063,-7.528,-7.528,-6.551,-5.086,-3.621,-3.621,-5.086,-7.528,-9.481,-9.969
6,FZ,0,-1.729,-1.241,-0.753,-0.264,0.224,-0.264,-0.753,-1.729,-2.706,-3.194,-2.218,-0.753,1.200,1.689,1.689,0.712,-0.753,-1.729,-2.218,-2.706,-2.218,-1.241,0.224,1.200,0.712,-0.753,-2.218,-2.706,-1.241,1.689,4.130,5.107,4.618,2.665,1.200,1.200,2.177,3.153,2.665,1.689,-0.264,-1.241,-1.729,-1.241,-0.753,0.224,0.224,-0.753,-1.729,-2.706,-3.682,-4.171,-4.171,-3.682,-2.706,-2.218,-2.218,-2.218,-1.729,-1.729,-0.753,0.224,1.689,2.177,1.689,0.224,-0.753,-1.241,-0.753,-0.264,0.224,0.712,0.224,-0.753,-1.729,-2.706,-2.706,-3.194,-3.682,-4.659,-6.124,-6.612,-7.100,-6.612,-5.636,-4.659,-4.171,-4.171,-4.659,-5.147,-5.636,-6.124,-7.100,-7.100,-6.612,-5.147,-4.171,-3.682,-4.171,-5.147,-6.124,-6.124,-5.636,-4.659,-3.682,-3.194,-3.194,-3.194,-2.706,-2.706,-2.706,-3.194,-3.682,-3.194,-2.218,-0.753,-0.264,-0.753,-1.729,-3.194,-4.171,-4.171,-4.659,-5.147,-5.147,-5.636,-5.147,-5.147,-4.659,-4.659,-5.147,-5.636,-6.124,-5.636,-5.636,-5.636,-5.636,-4.659,-3.194,-1.241,-0.753,-1.241,-3.682,-6.124,-7.589,-8.077,-7.100,-6.124,-6.612,-6.612,-6.612,-5.147,-3.682,-2.218,-2.218,-3.682,-5.636,-7.589,-8.565,-8.565,-7.589,-6.124,-4.171,-3.194,-3.194,-4.171,-5.147,-6.612,-7.100,-6.612,-5.636,-5.147,-5.636,-7.100,-8.565,-9.054,-8.565,-7.100,-6.124,-6.124,-6.612,-7.100,-8.077,-8.565,-8.565,-9.542,-10.518,-11.495,-11.983,-11.983,-11.495,-11.007,-10.030,-9.054,-9.054,-8.565,-9.054,-9.542,-10.518,-11.495,-11.983,-11.495,-11.007,-11.007,-11.495,-12.472,-12.960,-11.983,-9.542,-6.612,-5.147,-5.147,-6.612,-8.565,-9.542,-9.542,-8.565,-7.589,-8.077,-9.054,-9.542,-10.030,-9.542,-9.054,-9.054,-9.054,-10.030,-11.007,-12.472,-13.448,-13.448,-12.960,-11.983,-11.007,-10.518,-11.007,-11.983,-13.448,-13.936,-13.448,-11.495,-10.030,-9.054,-9.054,-10.030,-11.495,-13.448,-13.936,-12.960,-11.983,-11.007,-11.007,-12.472,-14.913,-16.866,-17.843
7,F4,0,1.658,3.611,5.564,6.541,6.541,6.053,4.588,2.635,1.170,0.193,0.682,2.146,4.100,5.076,4.100,2.146,0.193,-1.272,-0.783,-0.295,0.682,1.658,2.146,2.146,1.170,-0.295,-0.295,0.682,3.611,6.053,7.517,7.029,5.076,3.611,3.611,6.053,8.494,8.982,7.029,3.611,0.682,-0.783,0.193,2.146,3.611,4.100,3.611,1.658,0.193,-0.783,-0.295,0.682,1.658,3.123,4.100,4.100,4.100,3.611,2.635,2.635,3.611,5.564,8.006,9.471,9.471,8.006,6.541,5.564,6.053,7.029,8.006,7.517,6.541,5.076,4.100,3.611,3.123,3.123,2.146,0.193,-1.760,-2.736,-3.225,-3.225,-2.736,-2.736,-3.225,-3.713,-3.225,-1.760,-0.295,0.682,1.170,1.658,2.146,2.635,3.123,2.635,1.658,0.682,-0.295,-0.295,-0.295,-0.295,-0.295,-0.295,-0.295,-0.295,-0.295,-0.783,-1.272,-1.272,-0.783,0.682,1.658,1.658,0.193,-2.248,-3.713,-4.201,-3.225,-1.760,-1.760,-3.225,-4.201,-4.201,-1.760,1.170,3.123,3.123,1.658,-0.783,-2.248,-2.736,-2.248,-2.248,-2.248,-1.760,-0.295,0.682,-0.295,-2.248,-5.666,-7.131,-6.643,-4.690,-2.736,-2.736,-3.713,-5.178,-4.201,-2.736,-0.295,0.682,0.193,-1.272,-3.225,-5.178,-5.666,-5.178,-3.225,-1.272,1.170,1.658,0.682,-1.760,-4.201,-5.666,-5.666,-4.690,-4.201,-4.690,-5.666,-6.643,-6.154,-6.154,-5.666,-5.666,-6.643,-7.131,-7.619,-7.131,-6.643,-6.643,-7.131,-8.108,-9.084,-10.061,-11.037,-11.525,-11.525,-10.061,-8.596,-7.131,-6.154,-6.154,-5.666,-5.666,-5.178,-5.178,-6.643,-9.084,-11.037,-12.502,-12.014,-10.061,-8.596,-7.131,-6.154,-4.690,-4.201,-4.201,-4.201,-5.178,-5.666,-5.666,-4.690,-4.201,-4.201,-5.178,-5.178,-5.178,-5.178,-5.666,-6.643,-8.108,-9.572,-10.549,-10.549,-10.549,-10.549,-10.061,-9.572,-8.596,-8.596,-9.084,-9.572,-9.572,-9.084,-8.108,-7.131,-6.643,-7.131,-8.596,-9.572,-10.549,-11.037,-11.525,-11.037,-10.061,-8.596,-7.619,-8.108,-9.572,-11.525,-13.479
8,F3,0,0.071,-0.417,-0.905,0.071,2.024,3.001,3.489,2.513,0.559,-0.417,-0.417,1.048,3.001,3.977,3.001,1.048,-0.417,-1.882,-2.370,-2.370,-2.370,-1.882,-0.905,0.071,0.559,-0.905,-2.858,-4.812,-4.323,-1.882,1.536,3.977,3.977,2.024,0.071,-0.417,-0.417,1.536,2.513,2.513,1.536,0.071,-0.905,-0.905,-0.905,-0.905,-0.905,-1.394,-1.882,-2.858,-4.323,-5.300,-5.788,-5.300,-3.835,-2.370,-0.905,-0.905,-1.394,-1.882,-1.882,-1.394,0.559,2.513,3.001,2.513,1.048,-0.417,-0.905,0.071,1.536,2.024,1.536,-0.417,-1.882,-2.370,-1.882,-1.394,-0.905,-2.370,-4.812,-6.765,-7.741,-6.765,-4.812,-3.347,-2.370,-2.370,-3.347,-4.812,-6.276,-6.765,-7.741,-7.741,-7.253,-5.788,-4.323,-3.347,-3.347,-4.323,-4.812,-5.788,-5.788,-5.300,-4.812,-4.323,-3.347,-3.347,-3.347,-3.347,-4.323,-5.300,-6.276,-6.276,-5.300,-3.835,-2.858,-2.858,-3.835,-6.276,-7.741,-8.718,-8.230,-8.230,-7.253,-6.276,-5.788,-5.300,-5.300,-5.788,-6.765,-7.741,-7.253,-6.276,-5.788,-5.788,-6.765,-7.741,-7.253,-4.812,-2.370,-2.370,-4.812,-9.206,-12.624,-14.089,-13.112,-10.183,-8.230,-7.741,-8.230,-8.230,-7.741,-6.765,-6.276,-6.765,-8.718,-10.671,-12.624,-12.624,-11.648,-10.183,-7.741,-5.788,-4.323,-4.323,-6.276,-8.230,-9.694,-10.183,-8.718,-6.765,-4.812,-4.812,-6.276,-8.230,-9.694,-9.206,-8.230,-7.253,-7.741,-8.718,-9.694,-10.183,-10.183,-9.694,-9.694,-10.183,-11.159,-12.136,-13.112,-13.112,-12.624,-11.159,-9.206,-7.253,-7.253,-8.230,-10.671,-12.136,-12.136,-10.183,-8.230,-6.765,-7.741,-10.183,-12.136,-12.136,-9.206,-5.300,-2.370,-1.882,-3.835,-6.276,-8.230,-8.230,-7.253,-7.253,-8.230,-10.183,-11.648,-12.136,-10.671,-9.206,-8.230,-8.230,-9.206,-11.159,-13.112,-14.089,-14.577,-13.601,-12.624,-10.671,-10.183,-9.694,-10.671,-12.136,-14.089,-14.089,-12.624,-10.183,-8.230,-7.741,-8.718,-10.671,-12.136,-12.624,-12.136,-11.159,-11.159,-12.136,-15.066,-17.507,-19.948,-20.925
9,FC6,0,4.201,4.690,6.154,7.131,8.108,8.108,6.643,4.201,1.760,1.272,1.760,3.713,5.178,4.690,2.736,0.783,-0.193,0.295,1.272,1.760,0.783,-0.682,-1.658,-1.658,-0.193,1.272,2.248,2.248,1.760,1.272,0.783,0.783,1.272,2.736,4.690,6.154,7.131,6.154,3.713,0.783,-0.682,-0.193,1.760,3.713,4.690,3.713,1.760,-0.682,-2.146,-2.146,-1.170,0.295,1.760,4.201,6.154,7.131,6.154,4.690,3.713,4.201,6.643,10.549,13.479,14.455,13.967,12.990,11.525,10.549,9.572,9.572,10.061,11.037,11.037,10.549,8.596,6.643,4.690,3.225,2.248,1.760,0.295,-0.682,-1.658,-1.170,0.783,2.248,2.736,1.760,0.783,1.272,3.713,6.643,8.596,8.108,6.154,4.201,3.225,4.201,5.178,5.178,4.690,3.713,3.225,3.713,3.713,2.736,0.783,-1.170,-3.123,-3.611,-3.611,-2.146,-0.193,1.272,1.272,0.295,-2.146,-3.611,-4.100,-2.635,-0.682,1.272,1.760,0.783,-0.193,-0.682,0.783,2.736,4.201,4.201,2.736,0.783,-0.193,0.783,1.760,2.736,2.736,2.248,1.272,-0.193,-1.658,-3.123,-5.076,-6.053,-6.053,-5.076,-4.588,-5.076,-5.564,-6.541,-6.053,-4.588,-2.146,-0.193,0.783,0.295,-0.682,-2.146,-2.635,-2.635,-1.658,-0.682,0.295,0.295,0.783,1.272,1.760,2.248,2.248,1.272,-0.193,-2.635,-4.100,-5.564,-6.541,-6.541,-6.053,-4.588,-2.635,-1.658,-1.658,-2.635,-4.588,-5.564,-6.053,-6.053,-6.541,-8.494,-10.447,-11.424,-10.935,-8.494,-5.564,-3.611,-2.635,-2.635,-2.146,-1.170,-1.170,-2.146,-5.076,-8.982,-12.400,-13.377,-12.400,-9.959,-6.541,-4.100,-3.123,-3.611,-5.076,-6.541,-8.006,-8.494,-7.517,-5.564,-3.611,-3.123,-3.611,-4.588,-5.076,-4.100,-3.123,-3.611,-6.541,-10.935,-14.353,-15.330,-12.889,-9.959,-8.494,-9.471,-10.935,-11.424,-9.959,-6.541,-4.100,-3.611,-4.588,-6.541,-7.517,-8.006,-8.006,-8.494,-9.471,-10.935,-10.935,-11.424,-10.935,-10.447,-8.982,-7.029,-5.564,-5.564,-6.541,-7.517
