Channel_Number,Channel,Trial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,FP1,33,-0.376,1.088,2.553,4.018,4.018,3.042,0.600,-1.841,-3.794,-4.771,-5.259,-4.283,-2.330,-0.376,0.600,1.088,1.577,3.042,4.995,6.948,7.924,7.436,5.971,4.506,3.530,3.530,3.530,3.042,2.065,1.088,1.577,3.530,6.460,8.901,8.901,6.460,3.042,-0.376,-2.330,-3.306,-3.794,-4.283,-4.771,-3.306,-0.865,1.577,2.065,-0.376,-3.794,-5.747,-5.747,-4.283,-3.794,-5.259,-9.165,-12.583,-14.048,-11.119,-5.747,0.112,3.042,3.042,0.600,-2.818,-5.747,-6.724,-5.747,-2.330,2.553,5.483,5.971,3.042,-1.353,-5.747,-8.677,-8.189,-6.236,-2.818,0.112,1.577,2.065,1.577,1.088,0.112,-0.376,-0.865,-1.353,-1.841,-1.841,-0.865,0.600,2.553,3.042,2.065,-0.865,-3.306,-5.259,-4.771,-3.306,-0.865,0.112,0.600,-0.376,-1.353,-2.818,-4.283,-5.747,-6.724,-6.236,-4.771,-2.330,-0.865,-0.865,-3.306,-5.747,-7.212,-8.677,-9.165,-9.654,-10.142,-9.654,-7.212,-4.283,-2.330,-1.353,-1.841,-1.353,0.600,4.018,7.924,9.389,8.413,4.995,3.042,2.065,3.530,4.506,5.483,5.971,6.460,7.436,8.901,9.389,8.901,6.948,4.506,3.042,2.065,2.553,3.530,4.506,4.995,4.506,3.530,2.065,0.112,-1.353,-1.353,0.112,2.553,5.483,6.948,7.436,5.483,3.042,0.112,-1.841,-2.818,-3.794,-4.283,-5.259,-5.259,-3.794,-1.841,0.600,2.065,3.042,3.042,3.042,3.042,2.553,2.065,1.577,1.577,1.577,2.065,1.577,-0.376,-2.818,-4.283,-4.771,-4.283,-3.306,-2.330,-2.330,-2.330,-1.841,-1.841,-2.818,-4.771,-7.212,-8.189,-6.724,-3.794,-0.865,0.600,-0.376,-2.818,-5.259,-7.212,-8.189,-8.189,-8.189,-7.701,-6.724,-5.259,-4.283,-4.283,-5.747,-7.212,-8.677,-9.654,-10.630,-13.072,-16.490,-18.931,-19.419,-17.466,-13.560,-10.142,-8.189,-9.165,-12.095,-15.025,-16.978,-16.978,-15.513,-14.048,-13.560,-14.048,-15.025,-16.001,-16.978,-17.466,-17.466,-17.466,-16.490,-14.537,-13.072,-12.583,-12.583,-13.560,-14.537,-14.537,-14.537,-15.025
1,FP2,33,-0.478,-0.478,-0.478,0.498,0.987,0.987,0.010,-1.943,-4.384,-6.826,-7.314,-4.873,-1.455,1.963,3.428,3.428,2.452,2.452,3.916,5.381,6.846,5.870,3.916,1.475,0.498,0.498,1.475,1.475,0.987,0.498,0.987,2.452,5.381,7.823,7.823,5.870,1.475,-2.920,-6.337,-8.291,-9.267,-9.755,-8.779,-5.849,-2.431,0.010,-0.966,-5.849,-11.709,-16.591,-17.080,-13.662,-9.267,-7.802,-9.267,-13.173,-15.615,-15.127,-10.244,-4.873,-0.478,1.475,-0.478,-3.408,-6.826,-9.267,-9.267,-6.826,-2.920,0.010,1.475,-0.478,-3.408,-6.826,-9.267,-9.755,-9.267,-7.802,-6.826,-5.849,-4.384,-3.408,-2.431,-2.431,-3.408,-4.384,-5.849,-6.337,-5.361,-4.384,-2.920,-1.943,-2.920,-4.873,-7.314,-9.267,-9.755,-8.779,-6.826,-4.873,-3.408,-2.431,-1.943,-2.920,-3.896,-4.873,-5.361,-5.849,-5.361,-4.384,-3.896,-3.896,-5.361,-6.337,-7.802,-8.291,-9.267,-10.244,-12.197,-13.173,-12.685,-10.244,-6.826,-3.896,-3.408,-4.384,-5.849,-4.384,-0.966,3.428,5.870,4.893,0.987,-2.431,-3.408,-1.455,1.475,3.428,3.916,3.428,2.940,2.940,2.940,1.963,0.498,-1.455,-2.431,-2.431,-2.431,-1.943,-1.455,-0.966,-0.478,0.498,0.987,0.987,0.010,-0.966,-1.943,-1.943,-0.478,0.987,1.963,1.475,-0.478,-2.920,-4.873,-5.849,-7.314,-8.779,-9.755,-9.267,-7.314,-4.384,-1.943,-0.966,-0.966,-0.966,0.010,0.987,1.475,0.987,-0.478,-1.455,-2.431,-2.920,-5.361,-7.802,-10.732,-12.197,-10.732,-8.291,-5.361,-3.896,-3.408,-3.408,-2.920,-2.920,-3.896,-6.826,-10.732,-13.662,-13.662,-10.732,-6.337,-2.920,-2.431,-4.384,-7.802,-11.709,-15.615,-17.568,-17.568,-16.103,-13.662,-10.244,-8.291,-7.314,-7.802,-8.779,-9.755,-11.220,-14.150,-17.568,-21.474,-24.404,-24.404,-21.474,-17.080,-12.685,-10.732,-12.685,-16.591,-20.498,-22.451,-21.474,-19.033,-16.591,-16.103,-17.080,-19.033,-20.498,-21.474,-21.474,-21.474,-20.498,-19.521,-17.568,-15.615,-13.662,-13.173,-13.662,-15.127,-17.568,-20.009,-22.451
2,F7,33,2.309,6.215,10.610,13.540,12.563,8.657,4.262,0.844,0.844,2.309,4.751,5.727,5.239,4.262,3.774,4.262,5.727,7.680,9.145,10.122,10.610,10.610,9.633,8.657,8.169,8.169,7.680,6.704,5.239,4.262,4.751,7.192,11.098,14.028,15.004,13.051,9.145,4.262,0.356,-1.597,-1.597,-1.109,0.844,1.821,2.797,2.797,3.286,3.774,5.239,6.704,6.704,5.727,3.774,0.844,-2.085,-5.015,-5.992,-5.503,-2.574,0.844,3.286,3.286,1.333,-1.597,-3.062,-1.597,1.821,6.215,10.122,12.075,10.610,7.680,3.774,0.844,-0.132,0.844,3.774,6.704,8.657,9.145,9.145,9.145,9.145,8.169,5.727,3.286,1.333,0.844,2.797,5.727,8.169,9.633,10.610,10.122,8.169,5.239,1.821,-0.621,-0.132,3.286,8.169,11.098,10.122,5.727,0.356,-2.574,-2.085,-0.132,2.309,2.797,1.821,0.844,0.356,-0.132,-1.597,-4.038,-6.968,-8.921,-8.433,-5.503,-1.109,1.821,2.309,2.309,2.309,3.774,6.215,9.145,11.587,12.563,12.075,10.610,8.657,7.680,8.169,9.633,11.098,12.075,11.587,11.587,12.563,15.004,17.934,18.911,17.446,13.540,10.610,10.122,12.075,15.493,16.958,15.981,12.563,9.145,6.704,5.239,5.727,6.704,7.680,9.633,10.122,9.145,7.680,6.704,6.704,7.192,7.192,5.727,3.774,1.333,0.356,0.844,1.821,2.797,3.286,3.774,4.751,7.680,11.098,13.051,13.051,10.610,7.192,4.262,3.286,4.262,5.727,5.727,4.262,0.844,-1.109,-1.597,-0.621,0.844,1.821,1.821,1.333,1.333,1.821,1.821,1.333,0.356,0.844,2.309,4.751,5.239,3.774,-0.132,-3.062,-5.015,-4.038,-2.085,-0.132,0.356,-0.132,-1.109,-2.085,-2.085,-2.574,-3.062,-4.038,-5.503,-6.968,-7.945,-8.921,-9.898,-11.363,-12.828,-14.292,-12.828,-9.410,-6.480,-5.992,-7.945,-11.363,-15.269,-16.734,-16.246,-14.292,-11.851,-9.898,-10.386,-12.339,-15.757,-19.663,-20.640,-19.663,-16.246,-13.804,-13.804,-15.269,-16.734,-15.757,-12.828,-9.898,-9.898
3,F8,33,-7.874,-6.897,-3.479,-1.038,-1.038,-4.456,-9.338,-13.245,-15.686,-16.174,-15.686,-13.245,-9.338,-4.456,-0.549,0.427,-1.526,-3.967,-4.944,-4.456,-2.991,-3.479,-6.897,-11.292,-14.709,-13.733,-9.827,-5.432,-3.479,-5.432,-8.850,-11.292,-9.827,-5.920,-2.502,-2.991,-6.897,-13.733,-19.592,-23.987,-26.917,-28.870,-28.381,-24.475,-17.639,-10.315,-7.385,-10.803,-19.592,-27.893,-30.823,-28.381,-23.499,-20.569,-22.522,-26.428,-28.870,-27.405,-23.499,-19.592,-16.663,-16.174,-17.151,-19.104,-22.034,-24.475,-24.475,-20.569,-14.221,-7.874,-3.967,-6.409,-11.780,-17.639,-20.569,-20.569,-18.616,-16.174,-14.221,-11.780,-9.827,-9.338,-10.315,-12.756,-15.198,-15.198,-13.245,-10.803,-9.827,-10.803,-12.756,-13.245,-10.803,-6.897,-3.967,-2.991,-4.456,-5.920,-5.920,-3.479,-0.061,1.892,2.380,1.404,0.916,0.916,1.404,0.916,-1.038,-3.479,-4.944,-4.944,-2.991,-1.038,0.427,0.427,0.427,-0.061,-0.549,-1.038,-2.014,-2.502,-2.502,-1.526,0.427,2.380,4.822,5.798,6.287,6.287,5.798,4.822,4.822,4.822,5.310,5.798,6.287,6.287,6.287,7.263,8.240,10.193,11.169,11.658,11.169,10.681,9.216,8.240,7.751,7.751,8.728,10.193,11.169,12.146,11.658,11.169,10.193,9.216,8.728,8.728,8.728,8.728,9.216,9.216,9.216,8.728,8.240,7.751,7.263,6.287,4.822,3.357,2.869,3.357,4.822,7.263,10.193,14.587,17.517,18.494,16.541,12.146,7.751,5.310,5.798,6.287,5.798,4.333,2.869,3.845,7.751,12.146,14.587,13.123,9.705,7.263,7.263,9.705,12.634,13.123,11.169,7.751,5.310,4.333,3.845,3.845,3.357,2.380,1.404,-0.549,-2.502,-3.967,-3.479,-1.038,2.380,6.287,8.240,7.751,4.333,0.427,-3.479,-6.409,-7.874,-8.362,-8.362,-8.362,-5.920,-2.502,1.404,3.845,2.380,-2.014,-7.874,-10.803,-9.338,-3.479,2.380,4.822,2.869,-1.526,-5.432,-6.897,-5.920,-5.432,-5.920,-7.385,-6.897,-4.456,-1.038,1.892,2.380,0.427,-2.014,-4.456,-5.432,-6.897
4,AF1,33,3.326,4.303,4.791,4.791,3.815,1.862,0.397,-0.580,-1.068,-0.092,0.397,0.397,0.885,1.862,3.326,5.768,7.721,10.162,11.627,12.115,12.115,11.139,10.162,9.186,8.209,7.233,6.256,5.280,4.303,3.815,4.303,6.256,8.698,11.139,12.115,10.162,7.233,3.815,1.373,-0.092,-0.092,-0.580,-0.092,0.397,1.862,3.326,3.815,2.350,-0.580,-3.998,-5.951,-5.951,-5.463,-5.951,-7.904,-9.857,-10.834,-8.881,-4.486,-0.092,2.838,2.838,0.885,-2.533,-5.463,-6.927,-5.463,-3.021,-0.092,2.350,3.326,2.350,-0.580,-3.510,-5.951,-7.416,-6.439,-4.486,-2.045,-0.092,0.885,0.885,0.885,0.397,-0.092,-0.580,-1.068,-2.045,-2.045,-1.556,0.397,1.862,2.838,1.373,-1.556,-4.486,-6.927,-6.927,-5.951,-3.510,-1.556,-0.580,-1.068,-2.045,-3.998,-5.463,-6.927,-6.927,-5.951,-4.974,-3.998,-3.510,-4.486,-5.463,-7.416,-9.369,-10.834,-12.299,-13.275,-13.763,-13.275,-11.322,-8.392,-5.951,-5.463,-4.974,-4.486,-3.021,-0.580,2.350,3.326,2.350,-0.092,-2.045,-2.533,-1.556,-0.580,-0.092,0.397,0.885,2.350,3.326,4.303,4.303,2.838,1.373,0.397,-0.580,-0.092,0.397,0.885,1.373,1.373,1.373,0.397,-0.580,-0.580,-0.092,1.373,3.326,4.791,5.280,4.791,3.326,1.862,0.397,-1.556,-3.998,-5.951,-7.904,-7.904,-5.951,-3.021,0.397,2.350,2.350,1.373,-0.092,-0.580,-1.068,-1.068,-1.068,-0.092,0.885,1.862,2.350,0.885,-2.045,-5.463,-8.392,-10.345,-10.345,-8.881,-7.416,-5.951,-3.998,-2.533,-1.556,-2.045,-3.998,-7.416,-8.881,-8.881,-6.439,-3.021,-1.068,-0.580,-3.021,-5.951,-8.881,-10.834,-11.322,-10.345,-8.392,-6.927,-4.974,-4.486,-5.463,-6.439,-7.904,-8.392,-9.369,-10.834,-14.252,-17.670,-20.111,-20.111,-18.646,-15.228,-12.299,-10.834,-11.810,-14.252,-17.181,-19.135,-19.623,-18.646,-18.158,-18.158,-19.135,-20.111,-21.088,-21.576,-21.576,-21.576,-21.088,-20.111,-19.135,-18.646,-18.158,-18.158,-18.646,-18.646,-19.135,-19.135,-19.623
5,AF2,33,0.997,0.020,-0.468,-0.468,-0.468,-0.468,-0.956,-1.933,-3.398,-4.862,-4.862,-3.886,-1.933,0.509,2.462,3.927,5.391,6.856,7.833,8.809,8.809,7.345,5.391,3.438,2.462,1.485,1.485,1.485,1.485,1.973,2.950,4.903,6.856,8.809,8.809,6.856,3.438,0.509,-1.444,-2.421,-2.421,-2.909,-2.909,-2.421,-0.956,0.509,0.509,-1.933,-6.327,-11.210,-12.675,-11.698,-9.257,-7.792,-8.769,-11.210,-13.163,-12.675,-8.769,-3.398,0.509,2.462,0.997,-2.421,-6.327,-8.280,-8.769,-7.304,-3.886,-0.956,0.509,0.509,-1.444,-4.374,-6.816,-7.304,-7.304,-6.327,-4.862,-3.886,-2.909,-1.933,-1.444,-0.956,-0.956,-1.444,-1.444,-1.933,-1.933,-1.933,-0.956,-0.468,0.020,-0.468,-1.933,-3.398,-4.862,-5.351,-4.374,-2.421,-0.956,0.020,0.020,-0.956,-1.444,-2.421,-2.421,-2.909,-3.398,-3.398,-3.886,-3.886,-3.886,-3.398,-4.374,-5.351,-7.304,-9.745,-12.187,-13.652,-13.163,-11.698,-8.280,-5.839,-4.862,-4.862,-5.351,-4.862,-3.398,-0.956,0.509,0.020,-1.444,-2.909,-3.398,-2.421,-1.444,0.020,0.509,0.509,0.509,1.485,1.973,1.973,1.485,0.509,-0.468,-0.956,-1.933,-1.933,-1.444,-0.468,0.509,1.485,2.462,2.950,2.462,1.973,1.973,2.462,2.950,3.438,3.927,3.438,2.462,0.509,-1.444,-3.886,-5.839,-7.304,-7.304,-5.351,-2.421,0.020,1.973,1.973,0.997,0.509,0.509,1.485,2.462,2.950,2.950,2.462,1.973,0.997,-1.444,-4.862,-8.769,-12.187,-13.163,-10.722,-7.304,-3.886,-0.956,0.509,0.020,-0.956,-3.398,-6.327,-9.257,-11.698,-12.187,-9.745,-5.839,-1.444,0.509,0.020,-3.398,-8.280,-13.652,-16.581,-16.581,-14.628,-11.210,-7.792,-5.351,-4.374,-4.374,-4.862,-5.839,-7.792,-11.210,-15.116,-19.999,-23.417,-23.417,-20.487,-15.605,-11.210,-9.745,-11.698,-15.605,-19.023,-20.487,-19.023,-16.581,-14.140,-13.652,-14.628,-17.069,-19.023,-20.487,-20.487,-19.999,-19.511,-18.534,-17.558,-15.605,-14.140,-13.652,-13.652,-15.116,-16.581,-19.023,-20.976
6,FZ,33,2.543,2.055,1.078,0.590,0.102,-0.387,-0.387,-0.387,-0.387,-0.387,-0.387,-0.387,0.102,1.078,2.543,4.496,6.938,9.379,10.356,10.356,9.379,7.914,6.449,5.473,4.496,4.008,3.031,2.543,2.055,2.543,3.520,5.473,7.426,8.891,9.379,7.914,5.961,4.008,2.543,1.567,1.078,0.590,0.590,0.590,2.055,3.031,3.031,1.078,-2.828,-6.246,-8.199,-7.711,-6.246,-4.781,-5.758,-7.222,-8.199,-7.711,-4.293,-0.875,2.055,2.543,0.590,-2.340,-4.781,-6.246,-6.246,-4.781,-2.340,-0.387,0.590,0.102,-0.875,-2.828,-4.781,-5.758,-5.269,-4.293,-2.828,-1.363,-0.875,-0.875,-0.387,-0.387,-0.875,-1.363,-1.851,-2.828,-2.828,-2.340,-1.851,-0.875,-0.875,-1.851,-3.805,-5.758,-7.711,-8.687,-7.711,-5.269,-3.316,-1.851,-2.340,-3.805,-5.269,-6.734,-6.734,-6.734,-6.246,-6.246,-6.734,-7.222,-7.222,-7.711,-8.199,-9.664,-11.129,-13.082,-14.547,-15.523,-14.547,-13.570,-11.617,-9.664,-8.687,-8.199,-8.199,-7.222,-6.246,-4.781,-4.293,-4.781,-6.246,-6.734,-6.246,-5.758,-5.269,-5.269,-5.269,-4.781,-3.805,-2.340,-1.363,-0.875,-1.363,-1.851,-2.340,-2.340,-2.828,-2.828,-3.316,-2.828,-1.851,-0.387,0.102,0.102,0.102,0.102,0.102,1.078,1.567,1.567,1.078,0.102,-0.387,-1.851,-3.316,-5.269,-7.711,-9.176,-9.176,-7.711,-4.293,-1.363,-0.387,-0.875,-2.340,-3.805,-4.781,-4.781,-4.293,-3.805,-2.828,-1.851,-1.363,-1.851,-3.805,-7.222,-11.129,-14.547,-16.012,-15.523,-13.570,-11.129,-8.687,-6.246,-4.781,-4.293,-5.758,-8.199,-10.640,-12.105,-12.594,-11.129,-8.199,-5.269,-3.805,-4.293,-6.734,-9.664,-12.594,-14.058,-14.058,-12.594,-10.640,-9.176,-8.687,-8.687,-9.176,-8.687,-8.687,-9.664,-12.594,-16.012,-19.430,-21.383,-20.406,-17.965,-15.523,-13.570,-13.570,-15.523,-17.476,-18.941,-19.430,-18.453,-17.476,-17.476,-17.965,-18.941,-20.406,-21.383,-21.383,-21.383,-20.894,-19.918,-19.918,-18.941,-18.453,-17.476,-17.476,-17.476,-17.476,-17.476,-17.965,-18.941
7,F4,33,-0.437,-0.926,-1.902,-2.391,-2.391,-0.926,-0.437,-1.414,-3.855,-6.785,-7.762,-6.297,-2.391,2.004,4.934,5.910,5.422,5.422,5.422,6.399,5.910,5.422,4.445,2.981,2.004,1.516,0.051,-0.926,-0.926,-0.437,1.027,2.981,5.422,6.887,6.887,4.934,2.004,-0.926,-2.879,-3.367,-3.367,-3.855,-5.320,-6.785,-7.273,-6.785,-6.297,-7.273,-9.715,-13.133,-15.086,-14.598,-12.644,-10.691,-10.691,-13.133,-15.574,-16.062,-13.621,-8.738,-4.344,-1.414,-2.391,-5.809,-9.715,-12.644,-13.621,-11.668,-8.738,-5.320,-3.367,-3.855,-6.297,-8.738,-10.691,-11.180,-10.203,-9.226,-8.250,-7.762,-6.785,-6.297,-6.297,-6.297,-6.785,-6.297,-5.809,-5.320,-4.832,-5.320,-6.297,-6.785,-6.297,-5.809,-5.320,-5.320,-6.297,-6.785,-6.785,-6.297,-5.320,-4.832,-4.344,-3.855,-3.367,-2.391,-1.414,-1.902,-3.855,-6.297,-8.738,-9.715,-9.226,-7.762,-6.297,-5.320,-6.297,-8.738,-12.156,-15.574,-16.062,-14.598,-11.180,-8.250,-6.297,-6.297,-6.785,-6.785,-5.809,-4.832,-3.855,-4.344,-5.809,-6.297,-5.320,-3.367,-1.902,-1.414,-2.391,-2.879,-3.367,-2.391,-1.414,-0.437,-0.437,-0.926,-1.902,-1.902,-1.414,-1.414,-0.926,-0.926,0.051,1.516,2.981,3.957,3.469,2.004,1.027,1.027,1.516,2.004,2.004,1.516,0.051,-0.926,-1.414,-1.902,-3.855,-5.809,-7.762,-7.273,-4.832,-1.414,0.539,1.027,0.051,-0.437,0.051,1.027,2.004,1.027,-0.437,-1.414,-1.902,-1.902,-3.367,-6.297,-9.715,-13.133,-14.109,-12.156,-8.250,-4.344,-1.902,-0.926,-1.414,-2.879,-5.809,-8.738,-12.156,-14.598,-15.086,-14.109,-10.691,-7.273,-4.832,-4.344,-7.273,-12.156,-18.016,-21.434,-21.922,-18.992,-14.598,-10.691,-8.738,-8.250,-8.738,-9.715,-10.691,-12.156,-15.086,-18.992,-23.387,-25.828,-24.851,-20.945,-15.574,-11.668,-10.203,-12.644,-17.527,-21.434,-23.387,-22.410,-18.992,-15.574,-13.621,-14.109,-16.551,-19.480,-20.945,-21.434,-20.945,-20.945,-20.945,-20.457,-18.992,-16.551,-14.598,-14.109,-15.574,-18.016,-20.945,-23.387
8,F3,33,4.954,4.954,5.442,4.954,3.977,2.513,1.536,1.048,2.024,3.001,3.489,3.001,2.513,1.536,2.024,3.977,6.907,9.837,11.302,11.790,11.302,10.325,9.349,8.372,7.395,6.419,4.954,3.977,3.001,2.513,3.489,4.954,7.884,10.325,11.790,10.813,8.860,5.442,2.024,0.071,-0.417,-0.417,0.071,1.536,3.001,3.977,3.977,3.001,1.048,-0.905,-2.370,-3.347,-3.835,-4.323,-5.788,-6.765,-6.765,-5.788,-3.347,-1.394,-0.417,-0.905,-2.858,-5.300,-6.765,-7.253,-6.276,-4.323,-1.394,0.559,2.024,1.536,-0.417,-3.347,-5.300,-5.788,-4.812,-2.370,0.559,2.024,3.001,3.001,2.513,2.024,1.536,0.071,-1.394,-1.882,-0.905,1.048,3.977,5.931,6.419,4.466,1.048,-2.370,-4.812,-5.300,-3.347,-0.905,2.024,3.977,3.489,1.048,-2.370,-4.812,-5.300,-4.323,-2.370,-1.394,-1.394,-2.370,-3.347,-3.835,-4.323,-5.300,-7.253,-9.694,-11.159,-11.159,-9.206,-6.765,-5.300,-4.323,-4.323,-3.835,-1.882,0.559,3.001,3.489,3.001,1.536,0.071,0.071,0.559,1.536,1.536,1.536,1.048,2.024,3.489,5.931,7.395,7.884,6.907,5.931,4.466,4.466,3.977,4.466,4.466,3.977,3.489,3.001,2.513,1.536,1.048,1.048,2.024,3.489,4.954,5.442,4.954,3.977,2.513,1.536,-0.905,-3.347,-5.788,-6.765,-6.276,-3.835,0.071,3.001,3.977,3.489,1.536,-0.905,-2.858,-3.835,-4.323,-3.347,-1.882,0.559,3.001,3.489,1.536,-2.370,-6.765,-10.671,-13.112,-14.089,-13.601,-12.136,-10.671,-8.230,-5.300,-3.347,-2.858,-3.835,-5.788,-7.253,-7.741,-6.765,-5.300,-5.300,-6.276,-7.741,-9.206,-9.694,-10.183,-9.694,-9.206,-7.741,-6.276,-5.300,-5.300,-6.276,-7.253,-8.230,-9.206,-10.183,-12.136,-14.089,-16.042,-17.507,-17.507,-16.530,-14.577,-12.624,-11.648,-11.648,-13.112,-14.577,-16.530,-17.507,-17.995,-17.995,-18.483,-18.972,-19.460,-19.460,-18.972,-18.483,-18.972,-18.972,-19.460,-19.460,-18.483,-17.507,-16.530,-16.042,-16.530,-16.530,-17.019,-17.507
9,FC6,33,3.265,1.801,-1.129,-1.617,2.289,8.148,12.054,9.613,1.312,-7.965,-13.824,-11.871,-4.059,4.730,11.078,13.519,13.519,11.566,9.613,6.195,2.777,1.312,3.754,9.613,13.519,12.543,5.219,-2.594,-5.524,-0.641,8.636,15.472,15.961,10.101,3.754,0.336,0.824,4.242,7.172,8.636,9.125,8.636,5.219,-1.129,-8.942,-14.313,-13.824,-8.453,-2.594,-0.641,-4.059,-9.430,-11.383,-9.430,-5.524,-4.059,-6.012,-9.430,-9.918,-6.012,0.336,4.242,2.289,-2.594,-6.989,-7.965,-6.012,-3.082,-0.641,-0.153,0.824,1.312,1.801,0.336,-2.594,-5.524,-6.500,-4.547,-1.129,2.289,4.242,3.265,0.824,-2.106,-3.571,-2.594,-0.641,0.824,1.801,1.312,1.312,1.801,3.265,3.265,0.824,-1.617,-2.594,-1.617,1.312,4.242,4.242,2.289,0.336,1.312,4.242,8.148,10.590,9.613,6.195,0.824,-3.571,-6.500,-6.012,-3.082,1.801,5.219,6.195,3.754,-1.617,-6.012,-7.477,-5.524,-1.129,3.265,5.707,5.219,3.265,0.824,0.336,0.824,1.801,1.801,0.336,-0.153,0.824,4.242,8.148,11.078,11.078,8.148,5.219,2.777,1.312,0.336,0.336,0.824,3.754,7.172,9.613,9.125,7.172,4.730,4.730,6.195,7.660,7.172,4.730,2.289,3.265,6.195,10.590,12.054,9.125,4.242,1.312,1.312,5.707,9.125,9.613,5.707,0.824,-1.617,-0.641,2.777,6.195,8.148,7.660,7.660,8.148,9.613,9.613,7.172,2.777,-1.129,-2.106,0.336,4.730,7.660,7.660,4.242,1.312,0.336,3.265,7.660,11.566,12.054,9.125,4.730,1.312,-0.153,0.824,2.777,3.265,1.801,-0.153,-2.106,-2.106,-1.617,-1.617,-3.571,-6.989,-8.942,-7.477,-2.594,3.265,6.195,4.730,-0.153,-5.524,-7.965,-6.989,-5.035,-5.035,-8.453,-12.360,-14.801,-12.848,-8.453,-4.059,-1.617,-1.129,-2.106,-4.059,-7.965,-12.848,-17.242,-18.219,-14.313,-7.477,-2.594,-1.617,-4.547,-8.453,-9.430,-7.965,-6.989,-9.430,-14.313,-18.707,-18.219,-12.360,-5.035,-0.153,-0.641,-5.524,-11.871
