Channel_Number,Channel,Trial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,FP1,21,0.000,-1.953,-1.465,0.488,2.930,4.395,3.906,1.953,0.000,-0.488,0.488,1.465,1.465,0.977,0.488,0.488,1.953,2.930,3.418,2.930,1.953,1.953,2.930,3.906,3.418,0.488,-2.441,-3.906,-2.930,0.000,3.418,6.348,7.324,6.836,6.348,5.859,5.859,6.348,6.836,8.301,8.789,8.789,7.812,5.859,4.883,4.883,5.371,6.348,5.371,3.418,1.465,0.977,1.465,2.441,3.906,5.371,5.371,5.859,5.859,5.859,5.859,4.883,4.395,3.906,4.395,5.371,6.836,7.324,7.324,6.348,5.859,5.371,5.859,6.348,6.836,7.812,9.277,10.254,11.719,12.695,12.695,12.695,12.207,11.719,10.254,8.789,7.324,7.324,8.301,9.277,9.277,8.301,5.859,4.395,3.906,5.371,6.836,7.812,7.812,6.348,4.395,2.930,2.441,2.930,3.418,4.395,4.883,5.371,5.371,4.883,4.395,3.418,1.953,0.977,0.488,-0.488,-1.465,-2.930,-4.883,-5.371,-4.883,-2.930,-0.977,-0.977,-2.930,-5.371,-6.836,-6.836,-5.859,-5.859,-6.348,-7.324,-8.789,-8.301,-7.324,-5.371,-4.883,-5.371,-7.324,-9.277,-10.254,-9.277,-6.348,-2.930,-0.977,-1.465,-2.930,-3.906,-3.906,-1.465,-0.488,-0.977,-3.418,-6.348,-7.324,-5.371,-2.441,-0.488,0.000,-1.465,-2.930,-3.418,-1.953,0.977,4.883,7.324,8.301,6.348,1.953,-1.953,-3.906,-2.930,0.000,2.441,3.418,1.953,-0.488,-1.465,-0.977,0.000,1.465,1.465,0.977,0.000,-0.977,-1.465,-1.953,-2.441,-2.441,-1.953,-0.977,0.977,2.441,2.441,1.465,0.000,0.000,0.977,2.441,3.418,3.418,2.441,1.953,2.441,3.906,5.859,7.324,7.324,6.836,5.859,5.859,5.859,6.348,5.859,4.883,2.441,0.488,0.000,0.977,3.418,6.836,8.301,8.789,7.324,6.348,4.883,4.395,3.906,3.418,2.930,3.418,4.395,5.371,5.371,4.883,3.418,2.441,1.953,2.441,2.441,1.953,1.465,0.977,0.977,1.465,2.441,3.418,3.906,4.395,4.395,3.418,2.441,1.465,0.000,-1.465,-1.465
1,FP2,21,-2.543,-3.520,-3.520,-2.055,-1.567,-1.078,-1.078,-1.567,-1.078,-0.590,0.875,1.363,1.363,0.875,0.875,1.363,2.340,3.316,3.805,3.316,2.340,1.363,-0.102,-1.078,-2.543,-3.520,-4.008,-3.031,-1.567,0.875,3.805,5.758,7.222,7.711,8.199,8.199,7.222,6.246,5.758,6.246,6.734,7.222,6.246,4.781,3.316,2.340,2.340,2.340,1.363,-0.102,-2.055,-3.520,-4.496,-4.985,-4.008,-2.543,-0.590,1.363,1.851,2.340,1.363,0.875,0.387,1.363,2.340,3.316,3.316,2.828,2.340,2.340,2.828,3.805,4.781,5.269,6.734,7.711,9.176,9.176,8.199,6.734,5.269,5.758,7.222,8.687,9.176,7.711,5.269,3.805,3.805,4.293,4.781,4.781,3.805,2.828,2.828,3.316,3.316,2.828,1.851,0.875,0.875,0.875,1.851,2.340,2.828,3.316,4.293,4.781,5.269,4.781,4.293,3.316,2.828,1.851,0.875,-0.102,-0.590,-1.567,-3.031,-4.496,-5.473,-5.473,-4.985,-4.008,-4.008,-4.496,-4.985,-4.985,-4.496,-4.008,-4.496,-5.961,-7.426,-8.403,-8.891,-7.914,-7.426,-6.938,-7.426,-6.938,-6.938,-6.449,-5.473,-4.985,-4.008,-3.520,-3.031,-2.543,-1.567,-1.567,-1.567,-3.031,-4.985,-5.961,-5.961,-4.496,-2.543,-1.078,-1.078,-1.567,-2.055,-2.055,-1.567,-1.567,-1.078,-0.590,-0.102,-0.102,-0.590,-1.567,-2.543,-2.543,-1.567,-0.102,0.387,-0.102,-2.055,-3.031,-3.031,-1.567,-0.590,-0.102,-1.078,-2.543,-4.008,-4.008,-3.520,-3.031,-3.031,-3.520,-3.520,-3.031,-2.055,-1.078,-0.590,-0.102,-0.590,-0.590,-0.590,-0.590,-0.102,-0.102,0.875,1.851,2.828,4.781,5.758,5.758,5.758,5.269,4.781,4.781,5.269,6.246,6.734,5.269,3.805,2.340,2.340,3.805,5.758,6.734,5.758,3.316,1.363,0.387,0.875,2.340,2.828,2.828,2.340,3.316,4.293,4.781,4.293,2.828,2.340,2.340,3.316,4.293,4.781,4.293,4.293,3.805,4.293,3.805,2.828,1.363,-0.102,-0.590,-0.102,0.387,0.875,-0.102,-1.567,-3.031
2,F7,21,5.107,6.571,5.107,2.177,-0.264,-0.753,1.200,4.130,7.548,9.989,11.454,10.478,8.036,5.107,2.665,2.665,4.130,6.083,7.548,8.036,7.548,6.571,4.618,3.153,1.200,0.224,0.712,2.177,3.642,3.642,3.153,2.665,3.642,4.618,5.107,4.130,2.177,0.712,0.224,1.689,3.642,5.107,6.083,7.548,9.501,10.966,10.966,9.013,6.083,3.153,1.689,1.689,2.177,3.153,3.642,4.618,5.595,7.060,8.036,8.036,6.571,4.618,2.665,1.200,0.224,0.712,1.689,4.130,6.083,6.571,5.595,3.153,1.689,1.689,3.153,5.107,5.107,3.153,-0.753,-2.706,-0.753,3.642,8.525,10.966,9.501,5.107,1.689,0.712,2.665,4.618,5.107,4.130,3.153,4.130,6.083,7.060,5.595,0.712,-4.171,-7.100,-5.636,-2.706,-0.264,-1.241,-4.171,-6.612,-8.077,-7.589,-6.612,-6.124,-6.612,-7.589,-8.565,-9.054,-10.518,-11.495,-12.960,-13.448,-12.960,-11.495,-11.007,-11.495,-12.472,-14.425,-15.401,-14.425,-12.472,-9.542,-6.612,-5.636,-7.589,-10.518,-13.448,-14.425,-13.936,-11.983,-10.030,-9.054,-10.518,-13.448,-15.889,-16.378,-13.936,-9.542,-5.636,-3.682,-4.659,-6.124,-6.612,-4.659,-2.218,-0.753,-1.241,-2.706,-4.171,-4.171,-2.706,-1.729,-1.241,-1.729,-2.706,-2.706,-1.729,0.224,2.177,2.177,1.689,0.712,-0.264,0.224,1.200,2.665,3.642,3.642,2.665,1.200,-0.753,-2.218,-2.706,-2.218,-0.753,0.224,0.712,0.224,0.224,0.712,1.689,2.177,2.665,3.642,4.130,3.642,2.665,1.689,0.712,1.200,3.153,5.595,6.571,5.595,3.153,1.200,1.689,4.130,7.548,10.966,12.431,12.431,10.966,9.013,6.571,4.130,2.665,1.689,0.712,-0.264,-1.241,-1.241,0.712,4.130,6.571,7.060,5.107,2.177,0.224,0.712,1.689,2.665,1.200,-1.241,-2.706,-2.706,-1.241,-1.241,-2.706,-6.124,-10.030,-11.495,-10.030,-7.100,-4.659,-5.147,-8.565,-11.983,-12.960,-9.542,-4.659,-0.753,0.224,-0.753,-1.729,-0.753,0.224,-1.241,-4.659,-9.542
3,F8,21,-3.306,-6.236,-7.212,-5.747,-3.306,-1.353,-1.841,-3.306,-2.818,-0.865,2.065,3.042,1.088,-1.841,-3.794,-3.306,-1.353,1.577,3.042,3.530,3.530,2.553,-0.376,-3.794,-8.189,-10.630,-8.677,-3.306,3.042,7.924,8.901,7.436,4.506,3.530,4.995,6.948,7.924,7.436,5.483,4.506,4.506,4.995,4.018,1.577,-1.353,-2.330,-1.353,0.112,0.600,-0.865,-3.794,-5.747,-5.259,-4.283,-3.794,-4.283,-5.259,-3.794,-0.376,4.506,6.948,5.971,1.577,-2.330,-2.818,-0.865,2.553,4.506,3.530,1.577,0.112,0.600,3.042,6.460,8.413,8.413,7.436,5.483,3.530,3.042,4.506,6.460,8.901,9.878,8.901,6.460,3.042,1.088,0.112,0.112,-0.865,-2.330,-3.306,-2.818,-0.865,1.577,2.065,0.600,-1.353,-1.353,0.600,2.065,2.065,0.112,-1.841,-2.330,0.112,4.018,5.971,6.460,5.483,4.018,2.553,1.088,-0.376,-1.841,-2.330,-2.818,-3.306,-5.259,-7.212,-7.212,-5.747,-3.306,-0.376,1.088,0.600,-0.376,-1.353,-1.841,-2.818,-4.771,-7.212,-8.677,-9.165,-8.677,-7.212,-5.747,-4.771,-3.794,-2.330,-0.376,1.577,2.553,2.065,0.112,-2.330,-3.794,-3.306,-2.330,-1.353,-1.353,-2.330,-3.794,-4.283,-4.283,-4.283,-3.794,-3.794,-2.330,-0.376,2.065,2.553,1.577,-0.376,-2.330,-3.794,-3.306,-2.818,-2.330,-2.330,-2.818,-2.818,-3.306,-3.306,-3.306,-2.330,-0.865,-0.376,0.112,0.600,0.600,1.088,1.088,0.112,-1.353,-2.330,-2.818,-2.330,-0.865,-0.376,0.112,0.600,2.065,3.530,4.506,4.018,2.553,0.600,0.600,1.577,4.018,4.995,4.995,3.530,3.530,4.506,6.948,8.413,7.436,4.995,2.553,1.577,3.042,4.506,4.506,2.553,0.112,-0.865,1.088,3.042,3.530,1.577,-1.353,-3.306,-3.306,-1.841,-0.865,-1.353,-1.353,-1.353,-1.353,-1.841,-4.771,-8.677,-10.630,-9.654,-5.259,0.112,3.530,4.506,3.042,1.088,-0.865,-1.841,-1.841,-1.841,-1.353,-1.353,-1.841,-2.330,-3.306,-2.818,-1.841,-1.353,-1.353
4,AF1,21,0.692,1.180,2.157,2.645,2.157,0.692,0.203,0.203,2.157,3.133,3.133,1.668,0.203,-0.285,0.692,2.645,4.110,4.598,4.598,4.598,4.598,4.598,4.110,2.645,1.180,0.203,0.203,0.203,1.180,2.157,3.621,5.575,7.528,9.481,10.457,9.969,8.016,6.063,4.598,4.110,4.598,6.063,7.039,8.016,7.528,6.551,5.086,3.621,2.645,1.668,0.692,-0.285,-0.773,-0.773,0.203,1.180,2.157,2.645,2.645,2.645,3.133,4.110,4.598,5.086,5.086,4.598,4.598,5.575,6.551,7.039,7.039,6.551,6.551,7.039,8.016,9.481,9.969,8.993,7.528,7.039,8.016,9.969,12.410,13.387,12.410,9.969,7.528,6.551,7.528,8.993,9.969,9.969,8.993,8.504,8.993,8.993,9.481,8.504,7.528,6.551,6.063,6.063,6.063,6.063,6.063,6.063,6.551,6.551,6.551,6.551,6.551,6.063,5.086,4.110,2.645,2.157,1.668,1.668,0.692,-0.773,-2.238,-2.726,-1.750,-0.285,1.180,1.180,0.203,-1.261,-1.750,-2.238,-2.726,-3.703,-5.168,-5.656,-5.168,-3.215,-1.750,-0.773,-2.238,-3.703,-5.168,-5.168,-3.215,-1.261,1.180,2.157,2.157,2.157,2.645,3.133,3.621,3.133,1.668,0.692,-0.285,0.692,1.668,2.645,3.133,2.645,1.180,0.692,0.692,2.157,3.621,4.110,4.110,3.133,2.157,1.180,1.180,2.645,4.110,6.063,6.551,6.063,5.086,4.598,4.598,5.575,6.551,6.551,6.063,4.110,2.645,1.180,1.668,2.157,2.157,1.668,0.692,-0.285,-0.285,0.203,1.180,2.157,3.133,3.621,3.621,2.645,2.157,2.157,2.645,4.110,5.575,7.039,8.016,8.504,8.504,8.016,7.528,7.528,7.039,6.063,3.621,-0.285,-5.168,-8.586,-9.562,-8.097,-5.656,-4.191,-4.679,-6.632,-9.074,-9.074,-8.586,-7.609,-7.609,-8.586,-9.074,-8.586,-7.121,-6.144,-6.144,-8.097,-11.027,-12.980,-12.980,-12.004,-10.539,-10.050,-10.539,-11.515,-12.004,-12.004,-12.004,-12.492,-13.468,-14.933,-15.422,-14.933,-14.445,-13.957,-14.445,-15.910
5,AF2,21,-0.824,-1.312,-1.801,-1.801,-1.801,-1.801,-2.289,-1.801,-0.824,-0.336,0.153,0.153,-0.336,-0.336,0.153,1.617,2.594,3.082,2.594,1.617,0.641,0.153,0.641,0.641,0.641,0.153,-0.336,-0.824,-0.336,1.129,3.571,5.035,6.989,8.453,9.430,9.430,8.942,7.477,6.500,5.524,5.524,6.012,6.012,6.012,5.035,3.571,3.082,2.594,2.594,1.129,-1.312,-3.265,-4.730,-4.730,-3.265,-0.824,0.641,1.617,1.617,1.617,1.617,1.617,1.617,2.106,2.594,2.594,3.082,3.571,4.059,4.059,4.059,4.059,5.035,6.012,6.989,8.453,9.430,10.406,9.918,8.942,7.965,8.453,9.430,10.895,11.871,10.895,8.942,6.989,6.989,7.965,9.918,10.895,10.406,8.453,6.989,6.500,6.989,7.965,8.453,8.453,7.965,7.477,6.989,6.989,7.477,7.477,7.965,8.453,8.453,8.453,7.965,7.477,6.012,4.547,3.571,3.082,2.106,1.129,-0.824,-2.289,-3.265,-3.265,-2.289,-0.824,-0.336,-0.824,-1.801,-2.289,-2.777,-2.289,-2.289,-2.777,-3.754,-4.242,-4.242,-3.754,-2.777,-2.777,-3.265,-3.754,-4.242,-3.754,-2.289,-0.336,1.617,2.594,2.594,2.594,2.594,2.106,2.106,1.617,1.129,0.153,-0.336,-0.824,-0.336,-0.336,-0.336,-0.336,0.153,0.641,1.617,1.617,1.617,1.617,1.129,0.641,0.641,0.153,0.153,0.153,0.641,2.106,3.571,4.059,4.059,3.082,2.106,2.106,2.594,3.082,3.082,2.106,0.641,-0.336,-0.336,0.153,0.153,0.153,-0.824,-1.312,-1.312,-0.824,-0.824,-0.336,-0.336,-0.336,0.153,0.153,0.641,0.641,1.129,2.106,4.059,6.012,7.965,8.942,8.453,7.477,6.989,6.989,7.477,7.965,7.965,6.500,4.547,3.082,3.082,4.059,5.035,6.012,5.524,4.547,3.571,3.082,3.082,3.571,3.571,4.059,5.035,6.012,7.477,7.477,6.989,6.012,5.035,4.547,5.035,5.524,6.012,5.524,5.524,5.035,5.035,4.547,4.059,2.594,1.129,0.641,0.153,0.641,1.129,1.129,0.641,-0.336
6,FZ,21,-0.834,-1.322,-0.834,-0.346,-0.346,-0.346,-0.834,-0.834,0.142,1.119,1.607,1.119,0.142,-0.834,-0.346,0.631,2.096,3.072,2.584,1.119,0.631,0.142,0.142,0.631,0.631,0.631,0.142,0.142,0.631,1.119,2.096,3.072,4.537,6.002,6.978,7.467,6.978,5.514,4.049,2.584,2.584,3.072,3.560,3.560,3.072,2.584,1.607,1.119,0.631,-0.346,-1.322,-2.787,-3.276,-3.276,-2.787,-1.811,-0.834,-0.346,-0.346,-0.346,-0.346,0.631,1.119,1.119,1.607,1.607,2.096,2.584,3.072,3.560,3.560,3.560,4.049,4.537,5.514,6.490,6.978,6.978,6.002,5.025,5.514,6.490,7.955,9.420,9.420,8.443,6.490,5.025,5.025,6.490,7.467,8.443,8.443,7.467,6.490,6.490,6.978,6.978,7.467,6.978,6.490,6.002,6.002,6.002,6.002,5.514,5.514,5.514,5.514,5.514,5.514,5.025,4.049,3.072,2.096,1.607,1.607,1.119,0.631,-0.834,-2.299,-2.787,-2.299,-1.322,-0.834,-0.834,-1.322,-1.811,-1.811,-1.811,-1.811,-2.787,-3.276,-3.764,-3.276,-2.299,-0.834,-0.834,-1.322,-2.299,-3.276,-3.276,-1.322,0.631,2.584,3.072,3.072,3.072,2.584,2.584,2.584,2.096,1.119,0.142,-0.346,-0.834,-0.834,-0.346,-0.346,-0.346,-0.346,0.142,0.631,1.607,1.607,2.096,2.096,1.607,1.607,1.607,1.607,2.096,3.560,5.025,6.490,6.978,6.978,6.002,5.514,5.514,5.514,5.514,5.025,3.560,2.096,1.119,0.631,1.119,1.607,1.607,0.631,-0.346,-0.346,-0.346,0.631,1.119,1.119,1.119,0.631,0.631,0.631,1.119,1.607,2.096,3.560,5.025,6.490,7.467,6.978,6.490,6.002,6.490,6.978,7.467,7.467,6.490,4.537,3.072,2.584,3.560,4.537,5.514,5.514,4.537,3.560,3.560,3.560,3.560,3.560,3.560,4.049,5.514,6.490,7.467,6.978,6.002,5.025,4.049,4.049,4.537,4.537,5.025,4.537,4.049,3.560,3.072,2.584,1.607,0.142,-0.834,-0.834,-0.834,-0.346,0.142,-0.346,-1.322
7,F4,21,-0.600,-1.088,-1.088,-1.088,-2.065,-2.553,-3.042,-2.065,-0.600,1.353,1.353,0.865,-0.600,-1.577,-1.088,0.376,1.353,1.353,0.376,-0.112,-0.600,-0.600,-0.600,-0.600,-1.577,-2.553,-2.553,-2.553,-1.088,0.376,2.330,4.283,5.747,7.212,7.701,7.701,7.212,6.236,4.771,4.771,4.283,4.283,3.794,3.306,2.818,2.330,1.841,1.353,-0.112,-1.577,-3.530,-4.995,-4.995,-4.995,-4.018,-3.042,-2.553,-1.088,-0.600,-0.112,-0.600,-1.088,-1.088,-1.088,-0.600,0.376,1.353,1.841,0.865,0.376,0.376,0.865,2.818,4.283,5.747,6.724,6.724,7.212,7.212,7.212,7.212,7.212,7.701,8.677,9.654,9.654,8.677,7.701,6.724,6.236,6.724,7.701,8.189,7.701,7.212,6.236,5.747,6.236,7.212,7.701,8.189,7.701,7.212,5.747,5.259,4.283,4.771,5.747,6.724,7.212,7.701,6.724,5.747,5.259,4.283,3.306,2.330,1.353,-0.112,-1.577,-2.065,-2.065,-0.600,0.376,1.353,1.353,0.865,-0.112,-0.600,-0.600,-1.088,-1.577,-2.065,-2.553,-2.553,-2.065,-1.088,-0.600,-1.088,-1.577,-1.577,-1.088,0.376,2.330,3.794,3.794,3.306,1.841,1.353,1.353,1.841,1.353,0.865,-0.600,-1.088,-1.577,-2.065,-1.577,-1.577,-1.577,-0.600,0.376,1.353,1.353,0.865,0.376,-0.112,-0.112,0.376,0.865,0.376,0.376,0.865,1.841,2.818,3.306,3.306,2.330,1.353,1.353,2.330,3.306,3.794,2.818,1.353,0.865,0.376,0.865,1.841,1.353,0.865,0.865,1.353,2.330,3.306,3.306,1.841,1.353,0.865,1.841,3.306,4.283,4.771,4.771,5.259,6.724,8.189,9.654,9.165,8.677,7.701,8.189,9.165,9.654,9.654,8.189,5.747,4.283,3.794,4.283,5.747,6.236,5.747,4.283,2.818,1.353,1.353,1.841,1.841,2.330,3.306,4.283,5.259,5.747,5.259,4.771,5.259,5.747,6.724,7.212,7.212,6.724,6.236,5.747,5.747,5.259,4.771,3.794,2.330,1.353,0.865,1.353,2.330,2.818,3.306,1.841
8,F3,21,0.621,0.132,0.621,1.597,2.574,3.062,3.062,2.085,1.109,0.621,0.621,0.621,0.132,0.132,0.621,1.597,3.550,5.015,5.015,4.038,2.574,1.597,1.109,1.597,1.597,0.621,-0.356,-0.356,0.132,1.597,2.085,2.574,3.062,4.527,5.992,7.456,7.456,5.992,3.550,1.109,1.109,2.085,3.550,4.527,4.527,3.550,2.574,2.085,2.085,2.574,2.574,2.085,1.597,0.621,0.132,0.132,0.621,1.597,3.062,4.527,5.015,5.503,5.015,5.503,5.015,5.015,4.527,4.527,5.503,6.480,7.945,7.945,6.968,5.992,5.992,7.456,9.410,10.386,10.386,8.921,7.945,8.433,10.874,12.828,13.804,12.828,10.874,9.410,9.410,11.363,12.828,13.316,11.851,9.898,8.433,8.433,8.921,9.410,8.921,6.968,5.503,5.015,5.503,6.968,8.433,8.921,7.945,6.968,5.503,4.527,4.527,4.527,3.550,2.085,0.621,-0.356,0.621,2.085,3.550,3.550,3.062,1.597,0.621,0.132,0.621,1.109,1.109,0.621,0.132,-0.844,-0.844,-1.333,-2.309,-3.286,-4.262,-3.774,-2.797,-1.821,-0.844,-0.844,-1.821,-2.797,-3.286,-1.821,0.621,3.062,4.527,4.527,5.015,5.015,5.015,4.527,3.550,2.574,2.085,2.574,3.550,4.527,4.527,4.527,4.527,5.015,5.992,5.992,5.503,5.015,4.527,5.015,5.503,5.503,5.015,5.015,5.992,7.945,9.898,10.874,9.898,7.945,5.992,5.992,7.456,9.410,9.898,8.921,6.480,4.527,4.038,5.015,6.480,6.480,5.503,2.574,0.621,1.109,2.574,5.503,7.456,7.945,6.968,5.992,5.992,6.968,8.433,8.921,9.410,8.921,8.921,8.921,9.410,9.410,9.410,8.921,8.921,8.921,8.433,7.945,5.992,4.527,3.062,3.062,3.550,4.527,5.503,5.992,5.503,4.527,3.550,2.574,2.085,1.597,2.085,2.574,3.550,4.527,4.527,3.550,1.597,-0.844,-2.309,-3.774,-3.774,-3.774,-3.774,-3.774,-3.286,-2.309,-0.844,0.621,0.621,0.132,-1.821,-3.286,-3.774,-3.774,-3.774,-3.286
9,FC6,21,2.675,4.140,3.652,0.722,-3.672,-7.579,-9.043,-6.114,-1.719,2.187,2.675,0.722,-2.207,-2.696,-0.743,2.187,4.140,4.140,3.164,2.187,1.699,1.699,0.722,-1.231,-2.696,-2.207,-1.231,-0.254,-0.254,-0.743,0.722,4.140,9.023,12.441,12.929,10.488,6.582,4.140,3.652,5.117,6.093,5.605,3.652,2.675,2.675,4.628,5.605,5.117,2.187,-1.231,-4.649,-6.114,-5.137,-3.672,-0.743,1.699,4.628,6.093,5.605,3.652,-0.254,-3.184,-3.672,-2.207,0.722,3.164,4.628,5.117,5.605,5.605,5.117,4.140,3.652,4.140,5.605,8.046,10.000,10.976,11.464,11.464,10.976,10.000,8.046,6.582,6.582,7.558,8.046,7.070,4.628,2.675,3.164,5.605,8.046,8.535,5.605,1.699,-0.743,0.722,5.117,9.023,10.488,9.511,6.582,4.628,2.675,2.187,2.187,2.675,4.140,6.093,7.558,7.558,7.070,6.093,6.093,5.605,4.628,1.699,-0.743,-2.207,-1.231,1.211,3.652,4.628,3.652,3.164,3.652,4.140,4.628,3.652,2.675,1.211,0.234,0.234,-0.254,-1.231,-2.207,-1.719,-0.254,2.675,4.140,3.652,2.675,1.699,1.699,2.675,3.164,2.187,-0.254,-2.207,-1.719,0.234,2.187,2.187,-0.254,-3.184,-4.649,-3.184,0.234,3.652,5.605,5.117,3.652,1.211,-0.254,-0.254,1.211,3.652,5.605,5.605,3.164,0.234,-2.207,-2.696,-0.743,2.187,3.164,3.164,1.699,0.722,0.722,2.187,3.164,3.652,3.652,4.140,5.117,6.093,6.093,4.140,1.211,0.234,1.699,4.628,7.070,6.582,3.164,-0.254,-0.743,2.187,6.093,8.535,8.046,5.605,4.628,5.117,7.070,7.558,6.093,4.140,4.140,5.605,8.535,10.000,8.535,5.605,2.187,0.722,0.234,0.722,0.234,-0.254,-0.743,-1.231,-1.231,-1.719,-2.696,-3.184,-2.207,-0.254,1.699,2.187,1.211,-0.743,-1.231,-1.231,-0.254,0.722,1.211,1.211,1.699,1.699,0.722,-0.743,-1.719,-1.719,0.722,3.652,5.117,4.140,1.699,-1.231,-1.231,0.722,3.652,5.117
