Channel_Number,Channel,Trial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,FP1,18,-5.107,-7.060,-6.571,-3.642,-1.689,-1.689,-3.642,-4.618,-4.130,-2.665,-1.200,-0.224,0.264,0.264,1.729,3.682,6.124,8.565,11.007,12.960,14.425,14.425,12.960,10.030,7.589,5.636,5.147,5.147,4.659,3.194,1.729,1.241,2.218,4.171,6.612,8.565,10.518,11.495,11.983,11.983,11.495,11.007,11.495,11.983,12.960,13.448,13.936,13.936,13.936,12.472,10.518,8.565,6.612,5.636,4.659,2.706,-0.224,-2.665,-3.153,-0.712,2.706,6.124,6.612,5.147,3.194,2.218,4.171,6.612,9.054,9.542,9.054,8.077,7.589,8.565,9.542,10.030,10.030,9.054,7.589,7.100,7.100,8.077,8.077,6.612,4.171,2.218,1.729,2.706,3.682,3.682,2.218,0.264,-0.712,0.753,5.147,9.542,11.983,11.007,8.565,5.636,4.659,5.147,6.124,6.124,4.171,1.729,0.264,1.241,3.194,4.659,5.147,4.171,2.706,1.241,-0.224,-0.712,-0.712,-0.712,-0.712,-0.224,0.753,1.241,1.729,1.729,1.241,0.753,0.264,-0.224,-0.712,-0.224,1.241,2.706,4.171,5.147,5.147,3.682,2.218,0.753,0.264,1.241,2.706,3.194,1.729,-0.224,-2.177,-2.177,-0.224,2.218,3.194,2.218,-0.224,-1.200,-0.712,1.241,2.706,3.194,1.729,0.264,-0.712,-0.712,-0.712,-0.224,-0.712,-1.689,-2.177,-2.665,-3.153,-3.642,-4.618,-5.595,-6.571,-6.571,-6.083,-4.618,-2.665,-0.712,1.241,2.706,2.218,0.753,-0.712,-1.689,-0.712,0.753,2.218,2.218,0.753,-0.712,-1.689,-2.177,-2.665,-3.153,-3.642,-3.642,-3.153,-2.665,-3.153,-5.107,-8.036,-10.478,-10.966,-9.013,-6.083,-3.153,-1.689,-1.689,-1.689,-1.689,-0.712,0.753,1.241,0.264,-1.200,-2.177,-3.153,-2.665,-2.177,-1.689,-1.689,-2.665,-3.642,-4.618,-4.618,-5.107,-5.595,-6.083,-5.107,-3.642,-1.689,-0.224,0.264,-0.712,-2.177,-2.665,-2.665,-1.200,0.264,1.241,1.241,1.241,2.218,3.194,4.171,5.147,6.612,8.077,10.030,11.495,12.472,11.007,9.542,8.565,9.542,12.472,15.889,17.843
1,FP2,18,-6.419,-6.907,-5.931,-3.977,-3.489,-3.977,-4.954,-5.931,-5.442,-4.466,-3.001,-1.536,-0.559,1.394,3.347,5.300,7.741,9.206,10.671,11.648,11.648,11.159,10.671,9.694,8.230,6.765,5.788,4.323,3.835,3.835,4.323,4.812,4.812,5.788,7.253,9.694,11.648,12.624,12.624,12.136,11.648,12.136,12.624,13.601,13.601,13.601,13.601,13.112,12.136,10.671,8.230,7.253,7.253,7.741,6.765,3.835,-0.071,-3.489,-4.466,-3.001,-0.559,1.394,2.370,1.394,0.905,0.905,1.882,2.370,2.370,2.370,2.858,3.835,5.300,6.765,7.741,8.230,8.718,8.718,8.230,6.765,5.788,5.300,5.300,5.300,4.323,3.347,2.370,1.882,1.882,2.370,2.370,1.882,1.394,1.394,2.370,2.858,3.347,3.347,3.347,3.347,3.835,4.812,5.788,5.300,3.835,2.858,2.370,2.370,2.858,3.347,3.347,2.370,0.905,-0.071,-1.536,-2.513,-3.001,-2.024,-0.071,2.370,3.347,2.370,-0.071,-3.001,-4.954,-5.442,-4.466,-3.001,-2.024,-1.536,-1.536,-1.048,-0.071,0.417,1.394,1.394,0.417,-1.048,-2.024,-2.513,-2.024,-1.048,-1.048,-2.024,-4.466,-5.931,-5.931,-4.466,-2.513,-1.048,-1.048,-2.024,-3.001,-3.001,-2.024,-1.048,-0.559,-1.048,-2.024,-3.489,-4.954,-5.442,-5.442,-5.442,-5.931,-6.419,-6.907,-7.395,-7.884,-7.884,-7.395,-6.419,-5.442,-4.466,-3.489,-2.024,-0.559,0.905,2.370,2.370,1.394,0.905,0.905,1.882,2.370,2.370,1.394,-0.559,-2.024,-3.001,-3.489,-3.977,-4.466,-3.977,-3.489,-3.001,-3.001,-4.466,-6.907,-9.349,-9.349,-7.884,-4.954,-2.513,-1.536,-1.536,-2.513,-2.024,-1.536,-0.071,0.417,-0.559,-2.024,-3.489,-3.977,-3.001,-2.513,-2.513,-3.977,-4.954,-4.954,-3.977,-3.001,-3.001,-4.466,-5.931,-6.907,-5.442,-3.001,-0.559,0.417,-1.048,-2.024,-3.001,-2.024,-0.559,0.905,1.882,1.394,1.882,2.370,3.347,3.835,3.835,4.323,5.788,7.741,9.206,10.183,9.206,7.741,7.253,8.230,10.671,12.624,14.577
2,F7,18,-4.852,-7.782,-10.223,-11.200,-10.712,-8.759,-7.782,-8.270,-9.247,-9.247,-6.805,-2.899,1.007,1.984,0.519,-1.923,-3.387,-3.387,-1.923,-1.434,-1.434,-2.899,-4.364,-5.341,-6.317,-7.294,-8.270,-8.759,-8.759,-8.759,-8.759,-7.782,-6.317,-4.852,-4.364,-4.852,-6.317,-6.805,-5.341,-1.923,1.984,3.448,2.960,1.007,-0.458,0.519,1.984,1.984,-0.458,-3.876,-5.829,-4.364,-1.434,0.031,-1.923,-7.782,-13.641,-16.571,-15.106,-10.712,-6.317,-5.341,-7.294,-9.735,-10.712,-9.247,-6.805,-4.364,-3.876,-4.364,-6.317,-7.294,-8.759,-8.759,-7.782,-7.294,-7.294,-8.759,-12.665,-16.083,-16.571,-14.130,-9.735,-6.805,-6.805,-8.759,-11.200,-11.200,-10.223,-10.223,-12.665,-15.106,-16.083,-12.665,-6.805,-1.434,-0.458,-3.387,-7.294,-8.759,-7.294,-4.852,-3.876,-5.341,-7.782,-9.735,-11.200,-12.665,-14.618,-16.083,-16.571,-16.083,-15.594,-16.083,-18.524,-20.966,-22.430,-21.454,-18.524,-15.106,-12.665,-11.200,-9.735,-8.270,-6.805,-7.294,-9.735,-12.177,-12.665,-9.735,-4.364,0.519,2.960,1.984,-0.946,-4.364,-6.317,-7.294,-6.317,-3.876,-1.434,1.007,1.495,0.519,-2.411,-5.341,-6.805,-6.805,-6.317,-5.341,-5.829,-6.317,-6.805,-6.805,-6.805,-5.829,-4.364,-2.899,-0.458,1.007,1.007,0.031,-0.946,-0.946,0.031,1.007,0.519,-1.434,-4.852,-6.805,-7.782,-6.805,-6.317,-5.829,-6.317,-6.317,-4.852,-3.387,-2.411,-1.923,-1.434,0.519,2.472,4.425,3.448,0.519,-1.923,-2.899,-2.411,-1.923,-3.387,-6.805,-9.735,-10.223,-7.782,-4.364,-1.923,-1.434,-2.899,-3.876,-2.411,-0.458,1.495,1.007,-0.946,-3.387,-4.852,-4.852,-3.876,-3.387,-3.387,-3.387,-3.387,-3.387,-2.899,-1.434,0.031,0.519,-0.946,-4.852,-9.735,-12.665,-12.665,-10.223,-7.782,-7.782,-8.759,-9.247,-7.782,-3.876,-0.458,0.031,-1.923,-4.364,-4.364,-1.923,1.495,3.448,3.448,1.984,1.007,1.495,2.960,4.425,6.378,8.331,10.284,11.749,11.261,8.820,5.402,3.937,5.402,8.820,13.214,14.679
3,F8,18,-7.517,-5.564,-3.123,-1.658,-2.635,-3.611,-5.076,-4.588,-3.123,-2.146,-1.658,-1.170,-0.193,1.760,4.201,5.666,5.666,5.666,6.643,9.084,11.525,13.479,13.479,12.014,9.572,6.154,3.713,2.248,2.736,4.201,5.666,6.643,6.643,5.178,4.201,4.201,5.178,7.131,9.572,11.037,12.014,12.502,12.990,13.479,14.455,15.432,14.943,12.502,8.596,5.666,5.178,8.108,12.014,12.990,10.061,3.713,-1.658,-4.588,-3.611,-1.170,0.295,-0.682,-3.123,-4.588,-4.100,-1.658,0.295,0.295,-2.146,-5.076,-5.564,-3.123,0.295,2.736,2.736,2.248,2.248,3.713,6.154,6.643,4.690,1.760,-0.682,-1.170,0.295,0.783,-0.193,-1.658,-2.635,-1.170,1.272,3.225,3.225,1.760,0.295,0.295,0.783,1.272,1.272,1.272,2.248,4.690,7.131,8.108,5.666,1.760,-2.146,-4.100,-3.123,-0.193,1.760,1.760,-1.170,-5.076,-8.006,-8.006,-5.564,-1.658,1.760,4.201,4.690,3.713,0.295,-4.100,-7.517,-8.006,-5.564,-1.658,1.272,2.248,0.783,-0.682,-0.193,1.272,3.225,3.225,2.248,0.783,-1.170,-2.635,-4.588,-5.564,-6.053,-5.076,-3.611,-1.658,-1.658,-2.635,-4.588,-6.053,-7.029,-7.517,-7.517,-6.053,-3.611,-1.170,-0.193,-2.146,-5.564,-7.517,-7.517,-5.564,-4.100,-4.100,-6.541,-8.006,-8.494,-7.029,-5.076,-3.611,-3.123,-3.123,-3.611,-4.100,-4.588,-4.588,-3.123,-1.170,0.295,0.295,0.783,1.760,3.713,5.178,5.178,2.736,-0.682,-3.123,-3.611,-4.100,-4.100,-3.611,-2.635,0.295,3.225,3.713,1.272,-4.100,-8.494,-9.959,-8.006,-5.564,-3.611,-3.123,-3.611,-3.611,-2.146,-1.170,-0.193,-0.682,-2.146,-3.611,-4.100,-4.100,-3.611,-3.123,-3.123,-4.100,-6.053,-8.494,-9.959,-9.471,-7.029,-3.611,-2.146,-3.611,-7.029,-9.959,-9.471,-5.564,-0.682,2.248,1.272,-1.170,-3.123,-2.635,0.295,2.736,4.201,3.713,3.225,3.713,4.690,6.154,5.666,4.690,3.713,3.713,4.201,5.178,4.690,3.713,2.736,3.713,6.643,11.037
4,AF1,18,-5.463,-6.439,-5.951,-4.974,-3.998,-4.486,-5.463,-5.951,-5.463,-3.998,-1.556,0.397,1.862,2.838,4.303,5.280,6.744,7.721,8.209,8.209,8.209,8.209,8.698,8.698,8.209,6.744,4.791,3.326,2.838,3.815,4.791,5.280,5.280,4.791,4.791,5.768,7.721,9.674,11.139,12.115,13.092,13.580,13.580,14.069,14.069,14.069,13.092,12.115,11.139,11.139,10.651,10.651,10.162,9.186,7.233,4.791,1.862,-0.580,-0.580,1.373,3.815,5.280,5.768,5.280,4.303,3.815,4.303,5.280,5.768,5.280,5.280,5.280,5.768,7.721,9.674,10.651,10.162,9.186,8.209,7.233,7.233,7.721,7.721,7.721,6.744,5.768,4.791,4.791,5.280,6.256,6.744,6.256,5.280,4.791,4.791,5.280,5.768,6.256,6.744,7.721,9.186,9.674,10.162,9.186,7.233,5.768,4.791,4.791,5.768,6.256,6.256,6.256,5.280,4.303,3.326,2.838,2.350,2.838,4.303,5.768,6.744,6.256,4.791,2.350,0.397,-0.580,-0.092,1.373,1.862,2.350,2.838,3.815,5.768,6.744,7.721,7.233,5.768,4.303,2.838,2.838,3.815,4.791,5.280,4.303,2.350,1.373,1.373,2.838,4.791,6.744,7.721,7.721,7.233,6.256,5.768,4.791,4.303,3.815,3.815,3.815,3.326,2.838,1.373,0.397,-0.092,0.397,1.373,1.373,1.373,0.397,-0.580,-1.068,-0.580,0.885,2.350,3.326,3.326,3.815,3.815,3.815,4.303,4.791,5.768,6.256,5.768,4.791,3.326,2.350,1.862,1.862,1.862,1.862,1.373,0.885,0.885,0.885,0.885,-0.092,-2.045,-2.533,-1.556,0.397,1.862,2.350,1.862,0.885,0.397,1.373,3.326,5.768,6.744,6.744,6.256,4.791,3.815,3.326,2.350,1.373,0.397,-0.580,-0.580,0.397,0.885,1.373,0.885,-0.580,-1.068,-0.580,1.373,3.815,5.280,5.280,4.303,3.326,3.815,4.791,6.256,7.233,6.744,6.256,6.256,6.256,6.744,7.721,9.186,10.651,12.115,13.092,13.092,12.115,10.651,10.651,12.115,14.069,16.022,16.998
5,AF2,18,-7.711,-8.199,-7.222,-5.269,-4.293,-4.293,-5.758,-7.222,-7.222,-6.246,-4.293,-2.828,-1.363,0.102,1.567,3.031,4.496,5.473,5.473,5.473,5.961,6.449,7.426,7.426,6.449,4.985,3.031,2.055,1.078,2.055,3.520,4.496,4.496,4.008,4.008,4.496,5.961,7.914,9.379,9.379,9.867,10.356,11.332,12.309,13.285,12.309,11.332,9.379,8.403,7.426,6.938,5.961,5.961,5.473,4.496,3.031,0.590,-1.851,-3.316,-3.316,-2.340,-0.875,0.102,-0.387,-1.363,-1.851,-1.363,-0.387,0.590,0.590,0.590,1.078,2.543,4.496,6.449,7.914,7.426,6.449,5.473,4.985,4.985,5.473,5.473,5.473,4.496,3.520,2.543,2.543,2.543,2.543,2.543,2.055,1.567,2.055,2.543,3.520,4.008,4.008,4.008,4.496,5.473,6.449,6.938,5.961,4.496,2.543,2.055,2.543,3.520,4.496,4.496,4.008,3.520,2.543,1.078,0.102,-0.387,-0.387,0.102,1.567,2.543,2.055,-0.387,-3.316,-5.269,-6.246,-5.269,-3.805,-2.340,-0.875,-0.387,0.590,1.078,1.078,1.078,0.590,0.590,0.102,0.102,-0.387,-0.387,-0.875,-1.363,-1.851,-2.340,-2.340,-2.340,-0.875,0.590,2.055,3.031,3.031,2.543,2.055,1.078,0.590,1.078,1.078,0.590,0.102,-0.875,-2.340,-3.316,-3.316,-3.316,-3.316,-3.316,-3.805,-4.293,-4.293,-4.293,-3.805,-2.340,-0.875,0.102,0.590,0.590,0.590,0.590,0.102,0.590,1.078,2.543,3.031,3.031,2.055,0.590,-0.875,-1.363,-1.363,-1.363,-1.851,-2.828,-3.316,-2.828,-2.340,-2.340,-2.828,-3.805,-4.781,-4.293,-3.316,-1.363,-0.387,0.102,0.590,0.590,2.055,3.520,4.496,4.985,4.008,2.543,0.590,-0.875,-1.363,-1.363,-0.875,-1.363,-1.851,-2.340,-2.340,-1.851,-1.851,-2.340,-3.316,-3.805,-3.316,-2.340,-0.875,-0.387,-0.387,-0.875,-1.363,-0.875,0.590,1.567,1.567,1.078,0.590,1.078,1.078,2.055,2.543,3.031,4.008,5.473,6.449,6.449,5.961,5.473,5.473,6.938,8.891,10.356,10.356
6,FZ,18,-5.229,-5.717,-5.229,-4.740,-4.740,-5.717,-6.205,-6.694,-6.205,-5.229,-3.764,-2.299,-1.322,0.142,1.119,2.096,2.584,3.072,4.049,4.049,4.537,4.537,4.537,4.049,3.560,3.072,1.607,1.119,1.119,2.096,3.560,4.537,4.537,4.049,4.049,5.025,6.002,7.467,8.443,9.420,9.908,10.396,10.885,11.373,11.861,11.373,10.396,8.931,8.443,7.955,7.467,7.467,7.467,6.490,5.514,3.560,2.096,0.142,0.142,0.142,1.119,2.096,2.096,2.096,1.119,0.631,0.631,0.631,0.631,0.631,1.119,2.096,3.072,4.537,5.025,5.514,5.514,5.514,5.514,5.514,5.514,5.025,5.025,5.025,4.537,4.049,3.560,3.072,3.072,3.072,3.072,3.072,3.072,2.584,3.072,4.049,4.537,4.537,4.537,4.537,5.514,6.490,6.978,6.002,4.537,2.584,1.607,2.096,3.072,3.560,3.560,3.560,2.584,2.096,1.119,0.631,0.142,0.142,0.631,1.607,2.096,2.096,0.142,-1.322,-2.787,-3.276,-2.787,-1.811,-0.834,-0.346,-0.346,0.142,1.119,1.607,2.096,2.096,1.119,1.119,0.142,0.142,0.631,0.631,0.631,0.631,-0.346,-0.346,0.142,1.119,3.072,4.537,5.025,5.514,5.025,4.537,4.049,3.560,3.560,3.072,2.584,2.584,2.096,1.607,0.631,0.142,-0.834,-1.322,-0.834,-0.834,-0.834,-1.322,-1.811,-1.322,-0.834,0.142,1.119,1.607,1.119,1.119,1.119,1.119,1.119,2.096,2.096,2.096,2.096,1.119,0.142,-0.346,-0.346,-0.346,-0.346,-0.834,-1.322,-1.811,-1.811,-1.322,-1.322,-1.322,-1.811,-1.811,-1.322,0.142,1.119,1.607,2.096,1.607,2.096,2.096,3.072,4.049,4.537,4.537,4.049,2.584,1.119,0.142,-0.346,-0.346,-0.834,-1.322,-1.811,-1.322,-0.346,0.142,-0.346,-1.322,-1.811,-1.811,-0.834,0.631,1.607,2.096,2.096,1.607,1.119,2.096,2.584,3.072,3.072,2.584,2.096,2.096,1.607,2.096,2.584,3.560,4.537,5.025,5.025,4.049,4.049,4.049,5.514,7.467,8.931,9.420
7,F4,18,-7.345,-8.321,-7.345,-6.368,-4.903,-4.903,-5.391,-6.368,-6.856,-6.368,-5.880,-4.415,-2.462,-0.509,1.444,3.398,4.862,5.351,5.839,5.839,5.839,5.839,5.839,5.351,4.862,3.398,1.933,0.956,0.956,2.421,4.374,6.327,6.327,6.327,6.327,6.816,8.280,9.257,9.257,8.769,8.280,8.769,10.722,12.187,13.163,13.163,11.698,10.234,8.769,8.280,7.792,7.304,7.304,6.816,5.839,4.862,2.909,0.956,-1.485,-2.462,-2.950,-2.462,-1.973,-1.973,-2.462,-3.438,-3.438,-2.950,-1.973,-0.509,-0.020,0.468,0.468,1.933,3.398,4.862,5.839,5.839,5.351,4.374,3.398,2.909,2.421,2.909,2.909,2.909,2.421,1.444,0.956,0.468,0.468,0.956,1.444,1.444,1.444,1.444,1.444,1.444,1.444,1.933,3.398,4.374,4.862,3.398,1.444,-0.509,-1.485,-0.997,0.956,2.421,3.398,3.398,2.421,1.444,-0.020,-0.997,-0.997,-0.509,0.956,1.933,2.421,1.933,-0.020,-2.462,-3.927,-4.903,-4.415,-2.950,-1.485,-0.020,0.468,0.468,0.468,-0.020,-0.509,-0.509,0.468,0.956,0.956,0.468,-0.997,-1.973,-2.462,-2.462,-2.462,-2.462,-2.462,-1.485,-0.509,0.468,0.956,0.956,0.468,-0.020,-0.020,-0.020,0.468,-0.020,-0.020,-0.509,-1.485,-1.973,-2.462,-2.462,-2.950,-3.438,-3.927,-4.415,-4.415,-4.415,-3.438,-1.485,-0.997,-0.509,-1.485,-1.485,-1.973,-0.997,0.468,1.444,1.444,1.444,1.444,0.956,0.468,-0.020,-0.997,-1.973,-2.462,-2.462,-2.462,-2.462,-2.462,-2.462,-2.462,-2.462,-2.462,-2.950,-3.438,-3.438,-3.438,-2.950,-2.462,-1.485,-0.020,0.468,1.444,1.444,1.444,1.444,1.933,1.444,0.468,-1.973,-3.927,-3.927,-3.438,-2.462,-1.485,-1.485,-1.973,-2.462,-2.462,-1.973,-2.462,-2.950,-3.927,-3.927,-2.462,-0.997,-0.020,-0.020,-0.509,-0.997,-0.509,-0.509,-0.020,-0.020,-0.509,-0.997,-0.020,0.956,1.933,2.421,1.933,1.933,2.421,2.909,3.398,3.398,3.398,3.398,3.886,5.351,7.304,8.280
8,F3,18,-2.319,-2.808,-3.784,-5.249,-6.226,-6.714,-5.737,-4.272,-2.808,-1.831,-0.366,1.587,3.540,4.517,4.028,2.563,1.587,2.075,3.540,5.493,6.958,7.446,7.935,7.446,6.958,5.005,2.563,0.610,-0.366,0.610,3.052,4.517,5.005,4.028,3.540,3.540,5.493,7.446,8.911,8.911,8.423,8.423,9.399,11.353,12.329,12.817,12.329,11.353,10.864,11.353,12.329,11.841,9.888,6.958,4.028,1.587,0.610,0.610,1.587,3.540,4.517,5.493,5.981,5.493,5.005,4.517,3.540,2.563,2.075,2.075,3.052,4.028,4.517,4.517,5.005,5.493,6.958,7.446,7.446,6.470,5.493,5.005,5.005,5.493,5.005,4.028,3.540,3.540,4.517,5.493,5.493,5.005,4.028,3.540,3.540,4.028,5.493,6.958,8.423,9.399,10.376,10.864,10.864,9.888,6.958,3.540,1.099,0.122,1.099,3.052,4.517,3.540,2.075,0.122,0.122,0.610,1.587,2.075,1.587,0.610,0.610,1.099,1.587,2.563,2.075,2.075,1.587,1.587,2.075,2.563,2.075,2.563,3.540,5.493,7.446,7.935,6.958,4.028,2.075,1.587,4.028,6.958,8.911,7.935,5.005,1.099,-0.854,0.122,2.563,5.493,6.470,6.470,5.005,3.540,3.540,3.540,4.028,3.540,3.052,2.075,1.587,1.587,1.587,1.587,1.587,1.099,1.099,1.099,1.587,2.075,2.075,1.587,0.610,-0.366,-0.366,1.099,2.563,4.028,4.028,3.540,3.052,3.540,4.517,5.493,5.005,2.563,-0.366,-2.319,-2.319,-0.854,0.122,0.122,-0.854,-1.831,-2.319,-1.343,-0.366,0.122,-0.366,-0.854,-0.854,-0.366,-0.366,-0.366,-1.343,-1.343,-0.854,0.610,3.052,5.005,6.470,6.958,6.470,5.493,3.540,2.075,0.610,-0.366,-0.366,-1.343,-1.831,-2.319,-2.319,-1.343,0.122,0.610,0.122,-0.366,-0.854,0.122,1.587,3.540,4.517,4.028,3.052,2.563,3.540,5.005,6.470,7.446,6.470,4.517,3.540,3.540,5.493,7.935,9.888,10.376,9.399,8.423,7.935,8.911,10.864,12.817,13.306,12.329
9,FC6,18,-4.100,-8.982,-12.889,-12.889,-9.471,-4.100,-0.682,-0.682,-4.588,-8.494,-9.959,-7.517,-2.635,1.760,3.713,2.736,2.248,2.736,4.690,6.643,5.666,2.736,-0.193,-1.658,-1.170,-0.193,0.295,-0.193,0.295,1.272,2.736,3.225,2.248,0.783,0.295,1.760,3.713,4.201,2.248,-0.682,-3.123,-2.146,1.272,5.178,7.619,6.643,4.201,2.736,2.736,4.690,6.154,6.643,5.666,5.178,6.154,7.619,8.108,4.690,-1.658,-8.982,-13.865,-12.889,-8.982,-4.588,-3.123,-6.053,-8.494,-8.494,-5.076,0.295,2.736,1.760,-1.658,-3.611,-2.146,2.248,5.178,5.178,1.272,-4.100,-7.517,-6.541,-3.123,-0.193,0.783,-1.170,-3.123,-4.100,-3.123,-1.170,0.295,0.295,-0.193,-0.193,0.783,1.272,0.783,-1.658,-3.611,-3.611,-0.682,3.713,6.643,6.154,2.736,-1.170,-3.123,-1.170,2.736,5.178,6.154,4.201,0.783,-2.146,-4.100,-5.564,-5.564,-5.076,-3.611,-1.658,0.783,2.248,1.760,-0.682,-3.611,-5.076,-5.076,-3.123,0.295,3.225,5.178,5.178,2.736,-1.658,-5.564,-6.053,-2.635,1.760,4.201,1.760,-4.100,-9.471,-9.959,-5.564,-0.682,1.272,-2.146,-7.517,-9.959,-7.517,-2.146,1.760,1.272,-3.123,-7.517,-9.471,-7.517,-4.588,-2.635,-3.611,-6.541,-9.471,-10.447,-8.494,-5.564,-4.100,-5.076,-7.029,-8.982,-8.006,-5.076,-1.170,0.295,-2.146,-7.517,-12.400,-14.353,-11.912,-5.564,0.295,2.736,1.272,-3.123,-8.006,-10.447,-8.982,-6.053,-3.611,-3.123,-4.100,-5.564,-5.564,-5.076,-5.564,-7.517,-10.935,-13.377,-12.400,-9.471,-6.053,-6.541,-10.447,-15.330,-16.795,-14.353,-8.982,-5.076,-4.100,-5.564,-7.029,-7.517,-7.029,-8.006,-11.912,-16.795,-19.725,-18.260,-13.377,-8.494,-6.053,-7.029,-10.935,-13.865,-15.818,-15.818,-15.330,-14.842,-13.865,-12.400,-10.935,-9.471,-9.471,-9.471,-8.494,-7.517,-6.541,-7.029,-9.959,-12.400,-13.377,-10.447,-6.541,-3.123,-2.635,-5.564,-8.494,-10.447,-9.471,-8.006,-8.006,-9.471,-10.447,-9.471,-6.541,-3.123,-1.170
