Channel_Number,Channel,Trial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,FP1,14,-2.696,-6.114,-7.579,-7.579,-8.067,-10.020,-12.950,-14.903,-15.391,-14.414,-13.438,-13.438,-14.414,-15.879,-14.903,-12.950,-10.508,-9.043,-10.020,-11.973,-13.926,-14.414,-13.438,-12.950,-13.438,-15.879,-18.809,-20.274,-19.786,-17.832,-16.856,-16.856,-17.832,-18.321,-17.344,-14.414,-10.508,-7.579,-6.114,-6.114,-7.090,-6.602,-5.137,-2.207,1.211,3.652,4.628,4.628,3.164,1.699,0.722,0.234,-0.254,-0.254,0.722,1.211,1.699,1.211,0.234,-0.254,0.722,2.675,4.628,5.605,5.117,3.652,2.187,2.187,3.652,5.605,7.558,7.558,7.070,5.605,3.652,2.675,1.699,1.699,1.699,3.652,5.117,7.558,8.535,8.046,7.070,6.582,7.070,9.511,12.441,13.906,13.906,12.441,10.000,8.535,8.046,7.558,7.070,6.582,6.093,6.582,7.558,8.046,7.070,5.605,4.628,5.117,6.582,7.070,6.093,3.652,1.211,2.187,5.605,10.488,12.441,9.511,3.164,-2.696,-6.114,-5.625,-2.696,-1.231,-1.719,-3.184,-3.184,-0.743,1.699,2.187,0.722,-2.696,-5.625,-6.602,-6.114,-5.625,-7.090,-9.043,-10.508,-11.973,-12.461,-11.973,-10.997,-10.020,-8.555,-8.067,-8.067,-8.555,-9.043,-9.532,-9.043,-8.555,-8.555,-9.043,-9.532,-8.555,-5.625,-3.184,-0.743,-0.743,-1.719,-2.696,-3.672,-3.672,-3.184,-3.184,-4.161,-6.114,-8.555,-10.508,-11.485,-10.508,-8.067,-4.161,0.722,3.652,4.140,1.699,-1.719,-4.161,-4.649,-3.672,-2.207,-1.231,-0.743,-1.231,-1.231,-0.743,-0.254,0.234,-0.254,-0.743,-0.743,-0.743,-0.743,0.234,0.722,1.699,2.675,3.164,4.140,4.140,3.652,3.164,2.187,1.211,0.722,1.211,2.675,4.140,5.117,4.628,3.652,2.675,2.675,3.652,5.605,6.582,6.093,4.628,3.164,2.187,1.211,0.234,-1.231,-2.696,-4.161,-5.625,-6.602,-8.067,-8.067,-7.090,-5.625,-3.672,-2.696,-3.672,-6.114,-8.067,-8.555,-7.090,-4.161,-2.207,-2.696,-5.137,-7.579,-9.043,-9.043,-8.067,-7.579,-7.579,-8.067,-8.555,-8.067,-8.067,-9.043,-10.508,-11.485,-10.508
1,FP2,14,-3.489,-7.395,-10.325,-11.302,-11.302,-10.813,-10.813,-10.813,-10.325,-8.860,-7.884,-6.907,-6.907,-7.395,-7.395,-7.884,-7.884,-7.395,-6.907,-6.907,-7.395,-7.884,-9.349,-10.813,-12.278,-13.255,-14.720,-15.696,-16.673,-17.161,-16.673,-15.208,-13.743,-12.767,-11.790,-10.813,-10.325,-9.349,-7.884,-5.931,-4.954,-3.977,-2.513,-1.536,-0.071,0.905,1.394,1.882,1.882,1.882,1.882,1.882,0.905,-0.071,-0.071,0.417,1.882,3.347,5.300,6.765,8.230,9.206,9.694,9.206,8.230,8.230,7.253,7.253,7.741,8.230,8.230,8.230,7.741,7.741,7.253,6.765,5.788,4.812,4.323,3.835,4.812,7.253,9.206,10.671,11.648,11.648,11.648,12.136,13.601,15.066,15.066,14.089,12.136,10.671,10.183,10.183,10.671,11.159,11.648,12.624,13.601,14.577,15.066,15.066,14.577,13.601,13.601,12.624,11.159,9.206,7.741,8.230,10.183,12.136,12.624,10.183,5.788,1.882,0.417,1.394,3.347,5.300,4.812,3.347,2.370,2.370,3.347,4.323,3.835,2.858,1.394,-0.071,-0.559,-1.048,-2.024,-2.513,-2.513,-2.513,-3.489,-4.954,-6.419,-6.907,-7.395,-6.907,-5.442,-3.977,-2.513,-1.536,-1.048,-1.048,-2.024,-3.001,-3.977,-3.977,-2.513,-0.559,1.394,2.858,3.835,3.835,3.347,2.858,2.370,1.882,1.394,0.905,-0.071,-1.048,-1.536,-1.536,-0.071,1.882,4.323,6.276,6.765,5.788,3.835,1.882,0.417,0.417,1.394,3.347,5.300,6.765,7.741,7.741,7.253,7.253,6.276,5.788,5.300,4.812,4.323,4.812,6.276,8.230,10.183,11.159,11.159,10.671,10.183,10.183,10.671,10.671,9.694,7.741,6.276,6.276,7.253,8.718,10.183,10.671,11.159,11.648,13.112,14.577,15.554,15.554,15.066,13.601,12.624,11.159,9.694,8.230,6.276,4.323,2.858,1.882,1.882,2.370,3.347,4.323,5.300,5.788,5.788,4.812,3.835,2.858,3.347,4.323,5.788,5.300,3.347,0.905,-1.048,-1.048,-0.559,0.417,0.905,0.417,-0.559,-1.048,-1.048,-1.048,-1.048,-0.559
2,F7,14,4.252,-0.631,-2.584,-2.096,-1.119,-1.119,-3.560,-5.514,-6.002,-4.537,-2.584,-2.096,-3.560,-6.978,-10.396,-12.349,-12.838,-11.861,-11.373,-10.885,-10.885,-10.885,-10.885,-11.861,-13.814,-16.256,-18.697,-19.674,-20.650,-22.115,-23.580,-24.556,-24.556,-23.092,-21.139,-19.185,-18.209,-17.232,-16.744,-15.767,-15.279,-15.767,-15.279,-14.303,-11.373,-8.443,-5.514,-4.049,-2.584,-1.119,0.834,1.811,2.299,1.811,1.811,1.811,1.811,0.834,-1.119,-2.096,-1.119,2.787,7.182,10.111,10.111,8.158,4.740,2.299,1.322,1.322,2.299,3.764,4.252,3.764,0.834,-3.560,-7.467,-9.420,-7.955,-4.049,-0.142,1.322,0.834,-1.119,-2.584,-1.607,0.834,3.764,5.229,5.229,4.252,2.299,0.834,-0.631,-1.607,-2.584,-2.584,-2.584,-2.096,-1.607,-1.119,-1.119,-0.631,-0.631,-0.142,-0.142,-0.631,-2.096,-4.049,-6.002,-5.514,-3.072,-0.631,0.346,-1.119,-5.514,-10.885,-14.303,-14.791,-12.349,-9.420,-7.955,-9.908,-13.814,-16.744,-16.744,-13.326,-9.908,-7.955,-8.931,-10.885,-12.349,-11.373,-8.443,-6.490,-6.490,-7.467,-8.931,-9.420,-9.420,-8.931,-8.931,-8.443,-7.955,-7.467,-6.002,-6.002,-6.490,-7.467,-9.420,-10.885,-11.373,-10.885,-8.931,-6.978,-6.490,-7.467,-9.908,-11.861,-12.349,-10.885,-8.443,-6.002,-5.025,-5.025,-5.025,-5.025,-6.002,-6.490,-6.490,-4.049,1.322,7.670,12.065,12.553,9.623,5.229,2.787,2.787,3.764,3.276,0.834,-1.607,-2.096,-0.142,2.787,4.252,2.299,-1.119,-3.560,-3.560,-2.584,-2.096,-3.560,-5.025,-5.025,-3.072,-0.142,1.811,2.299,1.322,0.346,-0.142,-1.119,-2.584,-4.537,-4.537,-2.096,0.834,2.787,1.322,-1.607,-4.049,-3.560,-0.142,2.787,2.787,-1.119,-6.490,-10.396,-10.885,-8.443,-6.490,-6.490,-8.931,-11.861,-14.791,-16.744,-18.209,-18.697,-17.721,-14.791,-11.861,-10.885,-12.349,-15.767,-18.209,-17.721,-14.791,-9.908,-6.490,-5.025,-4.537,-4.049,-3.560,-3.072,-2.584,-3.072,-3.072,-3.072,-3.072,-3.072,-4.049,-4.537,-5.025,-4.537
3,F8,14,-6.816,-9.745,-10.234,-8.769,-7.792,-7.304,-7.792,-7.304,-4.374,0.020,4.903,7.833,6.856,3.927,0.020,-2.421,-3.398,-2.909,-2.421,-2.909,-3.398,-4.862,-6.816,-9.257,-11.698,-12.675,-12.675,-11.210,-9.257,-8.280,-9.745,-12.675,-15.605,-16.581,-15.116,-11.698,-9.257,-8.769,-9.257,-9.257,-7.304,-4.374,-2.421,-2.909,-3.886,-4.862,-3.886,-1.444,0.020,0.997,0.509,0.997,1.973,3.927,4.415,4.415,4.415,6.856,11.739,18.087,21.993,21.993,18.575,13.692,11.251,11.251,13.204,14.181,13.692,11.739,10.274,10.763,11.739,12.227,11.251,9.298,6.856,5.391,4.903,5.391,6.368,8.321,10.763,13.204,14.669,14.669,12.716,10.763,9.786,10.763,11.739,13.204,12.716,11.739,10.274,9.786,9.298,8.321,8.321,9.786,11.739,14.181,14.669,14.669,14.181,14.669,15.645,15.645,12.227,6.856,2.950,2.462,6.368,10.763,13.204,10.274,3.927,-2.421,-5.839,-4.374,0.020,4.415,5.880,4.415,1.973,0.020,-0.468,0.509,1.485,2.462,1.973,0.997,-1.444,-3.886,-5.351,-5.351,-3.398,-0.468,0.997,0.997,-0.468,-2.421,-2.909,-3.398,-2.421,-1.444,0.020,0.997,1.973,2.462,1.485,0.509,-0.956,-1.444,-0.468,1.485,3.438,5.391,6.856,7.833,8.321,8.809,9.786,9.298,7.345,4.415,1.973,0.509,1.973,4.415,6.368,7.345,6.856,6.368,7.345,9.298,9.298,7.345,3.927,0.509,-0.468,2.462,7.345,12.716,16.622,17.110,13.692,8.321,3.927,1.973,3.927,6.856,9.786,10.274,8.809,7.833,8.321,9.786,11.739,11.739,10.763,9.298,9.298,10.274,11.251,10.763,8.321,5.880,4.903,7.345,12.716,17.110,18.575,17.598,14.669,13.692,15.645,18.087,19.552,17.110,13.204,10.274,9.298,9.786,9.786,7.345,2.950,-0.956,-1.933,-0.956,0.509,0.997,-0.468,0.020,1.485,4.415,6.368,6.856,5.880,4.903,4.415,3.927,2.950,0.997,-1.444,-1.933,-0.956,0.020,0.020,-2.421,-5.839,-8.280,-8.280,-6.327,-3.398,-1.933
4,AF1,14,-3.825,-8.708,-11.149,-11.637,-11.637,-11.637,-12.126,-13.590,-14.079,-13.590,-13.102,-12.614,-12.614,-13.102,-13.102,-12.126,-11.149,-10.661,-10.661,-10.661,-10.661,-10.173,-9.684,-9.684,-10.173,-11.637,-12.614,-13.590,-13.590,-13.102,-12.126,-10.661,-9.684,-8.708,-7.731,-6.755,-5.778,-4.801,-2.848,-1.872,-0.895,-0.407,-0.407,0.081,1.058,2.523,3.988,4.476,4.964,4.476,4.476,3.499,2.035,0.570,0.081,0.570,1.058,1.058,0.570,-0.407,-0.407,-0.407,0.081,0.570,0.570,0.570,0.570,1.058,2.035,3.011,3.499,3.499,3.499,2.523,1.546,0.570,1.058,2.035,3.011,3.988,4.964,5.452,5.941,6.429,6.917,7.894,8.870,10.824,12.288,13.265,13.753,12.777,11.312,9.847,8.870,8.870,9.847,10.824,10.824,10.824,10.335,10.824,10.824,10.335,9.359,8.382,7.894,7.406,6.917,5.941,4.964,5.941,7.406,9.847,11.312,10.335,7.406,3.988,2.035,2.035,3.499,5.452,5.941,4.964,3.988,3.011,3.499,4.476,5.452,5.452,4.476,3.011,2.035,2.035,1.546,0.570,-0.407,-2.360,-3.337,-4.313,-4.801,-5.290,-5.778,-5.290,-4.313,-2.360,-1.383,-0.895,-1.872,-2.848,-3.337,-2.848,-1.383,0.081,1.058,1.546,2.035,2.523,3.011,3.499,3.011,2.523,2.035,1.058,1.058,1.058,0.570,-0.407,-0.407,-0.407,0.570,3.011,4.964,5.941,5.941,4.476,3.499,3.011,2.523,2.523,2.523,2.035,2.035,3.499,5.452,7.406,8.870,8.870,8.382,6.917,5.941,5.941,6.429,7.406,8.870,10.824,11.800,12.288,12.288,12.777,12.777,12.777,11.800,10.335,8.382,6.429,5.452,6.429,7.894,9.847,10.335,10.335,9.847,10.335,11.312,12.777,13.265,13.265,12.288,11.800,11.800,11.800,11.312,10.335,8.870,6.917,5.941,5.452,5.452,5.941,6.429,7.894,8.870,9.359,8.870,7.406,4.964,3.499,3.499,4.476,6.429,7.406,7.406,5.941,4.476,3.988,4.476,5.452,5.941,5.941,5.941,5.941,6.429,6.917,6.429,5.941
5,AF2,14,-4.140,-9.023,-12.441,-13.906,-13.906,-12.929,-12.441,-12.441,-12.441,-12.441,-12.441,-11.464,-10.976,-10.976,-10.488,-10.000,-10.000,-9.511,-9.023,-8.535,-9.023,-9.023,-10.000,-10.488,-10.488,-10.488,-10.488,-10.976,-11.953,-11.953,-10.976,-9.511,-8.046,-6.582,-6.582,-6.093,-5.605,-4.628,-2.187,-0.234,0.254,0.254,-0.722,-0.722,0.254,1.719,2.696,3.184,2.696,1.719,1.231,1.719,1.719,2.207,1.719,1.719,1.719,2.207,2.696,3.184,3.184,2.696,2.696,2.207,2.207,1.719,1.719,1.719,1.719,2.207,2.696,2.696,2.696,2.207,1.719,1.231,1.231,1.231,2.207,3.184,4.161,5.625,7.090,8.555,9.043,10.020,10.020,10.508,11.485,12.461,12.461,11.973,10.508,9.043,9.043,9.532,10.508,10.997,11.485,11.485,11.973,12.461,13.438,13.926,13.926,13.438,12.461,11.973,10.997,10.020,9.043,8.555,9.532,10.997,12.461,11.973,9.532,6.602,4.649,4.649,5.625,7.579,8.067,7.579,6.114,6.114,6.602,8.067,9.043,8.555,7.090,5.625,3.672,2.696,1.719,1.719,1.231,0.743,-0.234,-1.699,-2.675,-3.652,-4.140,-3.652,-1.699,-0.234,1.231,2.207,2.207,1.719,0.743,-0.234,-0.234,0.254,1.231,2.207,3.672,4.161,4.649,4.649,4.649,4.161,4.161,3.672,3.184,2.207,1.231,-0.234,-0.722,-0.722,-0.234,1.231,3.672,5.137,6.114,5.625,4.161,3.184,2.207,1.719,2.696,4.161,5.625,7.090,8.067,8.067,8.067,8.067,8.067,8.067,8.067,8.067,8.067,8.555,9.532,10.997,12.461,13.438,13.438,13.438,12.950,12.950,12.461,11.973,10.508,9.043,8.555,8.067,9.043,10.020,10.997,10.997,11.485,11.973,12.950,13.926,14.903,15.391,15.391,14.414,12.950,11.973,10.508,10.020,9.043,8.067,7.090,6.114,6.114,6.114,7.090,8.067,9.532,10.020,9.532,8.555,7.090,6.114,5.625,6.602,7.579,8.067,7.090,5.625,3.184,2.207,2.207,3.184,4.161,4.161,3.672,2.696,2.696,3.184,3.672,3.672
6,FZ,14,-5.646,-9.552,-11.993,-12.970,-12.970,-12.482,-12.482,-11.993,-12.482,-12.482,-12.482,-11.993,-11.505,-11.505,-11.505,-11.505,-11.017,-10.529,-9.552,-8.575,-8.575,-8.575,-8.575,-9.064,-8.575,-8.087,-8.087,-8.087,-8.575,-8.575,-7.599,-6.134,-5.157,-4.669,-4.181,-4.181,-4.181,-2.716,-1.251,0.214,0.214,0.214,-0.275,-0.275,0.702,1.190,1.190,1.678,1.190,1.190,1.190,1.190,0.702,0.214,-0.275,-0.763,-0.763,-0.763,-1.251,-1.740,-2.228,-2.228,-2.716,-2.716,-3.204,-3.693,-3.693,-4.181,-3.693,-2.716,-2.228,-1.740,-1.740,-1.740,-2.228,-1.740,-1.251,-0.763,0.214,0.702,1.190,1.678,2.655,3.632,4.608,5.585,6.561,7.538,8.514,9.003,9.491,9.003,7.538,6.561,6.073,6.561,7.050,7.538,7.538,7.050,7.050,7.050,7.050,6.561,6.073,5.585,5.096,4.608,4.120,3.143,2.655,3.143,4.120,5.585,6.561,6.561,5.096,3.143,2.167,2.655,4.120,5.096,5.585,4.608,3.632,3.143,3.632,4.120,5.096,5.096,4.120,3.143,2.655,2.655,2.167,1.678,1.190,0.214,-0.763,-1.740,-2.228,-3.204,-3.204,-2.716,-1.740,-0.275,0.702,1.190,0.702,-0.275,-1.251,-1.740,-1.740,-0.763,0.214,0.702,1.678,2.167,2.167,1.678,0.702,0.702,0.214,0.214,0.214,0.214,-0.275,-0.763,-1.740,-2.228,-1.740,-0.275,1.190,2.655,3.143,2.655,1.678,0.702,0.702,1.190,1.678,2.167,2.167,3.143,4.120,5.096,6.073,6.561,6.561,6.073,5.585,5.096,5.096,5.096,5.585,6.561,7.538,8.514,9.003,8.514,8.026,7.538,7.050,6.561,5.585,4.608,3.632,3.632,4.120,5.585,6.073,6.073,5.585,5.585,6.073,6.561,7.538,8.026,8.026,7.538,7.050,6.561,6.561,6.073,5.585,4.608,4.120,3.632,4.120,5.096,6.073,7.050,7.538,7.538,6.561,5.585,4.120,3.143,3.632,4.608,6.561,7.050,7.050,5.585,3.632,2.167,1.678,2.167,2.655,2.655,3.143,3.143,3.632,3.632,3.632,3.143
7,F4,14,-6.470,-9.888,-12.329,-13.306,-13.306,-11.841,-9.888,-8.423,-7.446,-7.446,-6.958,-6.958,-6.958,-7.446,-7.935,-7.935,-8.423,-7.935,-7.935,-7.935,-8.423,-9.399,-10.376,-9.888,-8.911,-7.935,-7.446,-7.935,-8.423,-8.911,-8.423,-6.958,-5.493,-4.517,-4.517,-5.005,-4.517,-4.028,-2.563,-2.075,-2.563,-3.540,-4.517,-4.517,-3.540,-2.075,-1.587,-1.587,-2.075,-2.563,-2.075,-0.610,0.854,1.343,1.343,0.854,0.366,1.831,3.296,5.249,5.737,5.249,3.784,2.319,1.831,1.831,1.831,1.831,1.343,0.854,0.366,-0.122,-0.122,-0.610,-0.610,-0.122,0.366,1.343,1.831,1.831,2.808,3.784,4.761,6.714,8.179,9.155,8.667,8.179,7.690,7.202,6.714,5.737,4.272,2.808,2.319,3.784,5.737,7.202,8.179,8.179,7.690,8.179,9.155,10.132,10.620,10.132,10.132,9.644,8.667,7.202,6.226,5.737,6.226,6.714,7.690,7.202,5.737,3.784,2.319,2.319,3.784,5.249,5.737,5.249,4.761,4.272,4.761,5.737,6.714,6.226,4.272,1.831,-0.610,-1.587,-1.099,-0.610,0.366,-0.122,-1.099,-2.075,-3.052,-3.540,-3.052,-2.563,-2.075,-0.610,0.366,0.854,0.854,-0.122,-1.587,-2.563,-2.563,-2.075,-0.122,1.343,2.319,2.319,2.319,1.831,1.343,1.831,2.319,2.319,2.319,1.831,0.366,-1.099,-2.075,-2.075,-1.587,0.366,2.319,4.272,4.272,3.784,2.319,1.343,1.343,1.343,2.319,4.272,5.737,6.714,7.690,7.690,6.714,5.737,4.761,4.761,5.249,5.737,6.226,6.714,6.226,6.714,7.202,7.690,7.202,7.202,7.202,7.202,7.690,8.179,7.690,6.714,5.249,4.761,4.272,4.761,6.226,7.202,7.690,8.667,9.155,9.155,9.644,10.132,10.620,10.620,9.644,8.667,7.690,7.202,6.226,5.249,3.784,2.808,2.808,3.784,5.249,6.714,7.690,8.179,7.690,6.226,4.272,2.808,2.808,3.784,5.249,5.737,5.249,2.808,0.366,-0.610,-1.099,-0.610,-0.610,-1.587,-2.563,-2.563,-1.587,-0.122,-0.122,-1.099
8,F3,14,-3.906,-6.836,-8.789,-9.277,-9.277,-9.277,-10.254,-11.719,-13.184,-14.160,-14.160,-13.184,-12.207,-11.719,-12.207,-12.695,-13.184,-12.207,-10.254,-8.789,-8.789,-9.766,-10.742,-10.742,-10.254,-9.766,-9.277,-9.766,-10.254,-9.766,-8.789,-6.836,-6.836,-6.836,-7.812,-7.812,-6.836,-4.395,-1.953,-0.977,-0.977,-2.441,-2.930,-2.441,-0.977,0.977,1.953,2.441,2.441,1.953,1.465,1.465,0.488,0.488,0.488,0.488,0.000,-0.488,-0.977,-1.465,-1.465,-0.488,0.000,-0.488,-1.465,-2.930,-3.906,-3.906,-2.441,-0.488,1.465,1.953,1.953,0.977,0.000,-0.488,0.000,0.488,1.465,1.465,1.465,0.488,0.488,1.465,2.441,4.395,5.859,6.836,7.812,8.301,9.277,9.766,9.766,8.789,7.812,6.348,5.371,5.371,6.348,6.836,7.324,6.836,5.859,4.883,4.395,3.906,4.395,3.906,3.418,2.441,1.953,2.441,3.418,4.883,5.859,5.859,4.883,2.930,1.465,0.977,2.441,3.906,4.395,3.906,2.441,0.488,-0.977,-0.977,0.000,0.977,1.465,1.465,0.488,0.488,0.000,0.000,-0.488,-1.953,-3.906,-5.859,-6.836,-6.836,-5.859,-4.395,-2.930,-1.953,-1.465,-1.465,-0.977,-0.977,-1.465,-1.953,-2.930,-2.441,-1.465,0.488,1.953,2.930,2.441,1.465,0.488,0.000,0.488,0.488,1.465,1.465,0.488,-0.488,-1.465,-1.953,-1.465,0.488,3.906,5.859,5.859,4.395,2.930,2.441,3.418,5.371,5.859,4.883,2.930,0.977,1.465,3.906,6.836,8.789,8.301,7.324,5.859,5.371,6.348,6.836,6.836,6.348,5.859,5.859,7.324,8.301,8.789,8.301,7.324,5.371,3.906,2.930,2.441,2.930,4.395,6.348,7.812,7.812,6.836,6.348,7.324,8.789,10.742,11.230,10.254,7.812,5.859,4.395,4.395,4.883,4.395,3.418,1.953,1.465,1.953,3.418,5.371,6.348,6.348,4.883,3.418,1.953,1.465,1.465,2.441,3.418,4.395,5.371,5.859,6.348,5.859,4.395,2.930,2.441,3.418,5.371,7.324,7.812,7.812,7.324,6.348,5.859
9,FC6,14,-2.462,-3.927,-6.856,-10.763,-11.739,-9.786,-4.903,0.468,3.886,3.886,1.933,-0.020,-0.997,-0.997,-0.509,-0.020,-0.020,-0.020,-0.509,-2.462,-5.880,-8.321,-9.298,-7.345,-2.950,0.956,1.444,-1.973,-7.345,-11.739,-12.227,-8.321,-3.438,-0.509,-0.020,-1.973,-3.438,-4.415,-3.438,-2.950,-3.438,-5.391,-6.856,-6.368,-4.415,-1.485,-0.509,-2.462,-7.345,-10.763,-10.763,-5.880,1.933,8.280,10.234,7.304,3.886,3.398,7.304,12.675,16.093,15.605,12.675,9.257,8.769,10.234,12.675,13.652,13.163,10.234,7.304,3.398,0.468,-1.485,-1.485,1.444,5.351,8.280,7.304,3.886,0.468,-0.509,2.421,7.304,11.210,12.187,10.234,7.792,6.327,5.839,5.351,3.886,0.956,-1.485,-1.485,0.956,5.351,7.792,8.280,6.816,5.351,5.839,7.792,10.234,11.698,11.210,10.234,10.234,11.698,13.163,12.675,9.745,4.862,-0.020,-1.973,-0.997,0.468,1.444,0.468,-1.485,-1.973,-0.509,2.421,4.374,4.862,4.374,3.886,4.862,6.816,6.327,1.933,-5.391,-11.739,-13.204,-8.809,-1.973,2.421,1.933,-1.973,-6.368,-7.345,-4.903,-0.509,1.933,1.933,1.444,0.956,1.444,1.933,1.444,-1.485,-5.391,-8.321,-7.833,-3.927,0.956,4.862,5.839,3.886,0.956,-0.509,0.468,2.909,4.862,5.351,4.862,2.909,0.956,-0.997,-2.462,-1.973,0.468,3.886,6.816,6.327,3.398,-0.997,-2.950,-1.973,2.421,6.327,8.280,8.280,7.304,6.816,6.327,5.351,2.421,-0.509,-1.973,0.468,5.839,10.234,11.210,8.769,4.374,0.956,0.468,1.444,2.909,3.886,4.374,5.839,7.792,9.257,9.257,7.304,3.398,-0.020,-0.997,0.468,4.374,8.280,10.722,12.187,12.187,11.698,10.234,7.792,3.886,0.956,-0.020,1.933,4.862,6.327,3.886,-0.997,-5.880,-7.345,-4.415,0.956,5.839,8.280,8.280,6.327,2.909,-0.997,-4.415,-5.391,-3.438,0.956,4.374,5.839,3.398,-0.509,-3.438,-4.415,-3.927,-4.903,-7.345,-10.274,-10.274,-7.345,-2.950,-1.485,-3.438
