Channel_Number,Channel,Trial,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,FP1,8,4.598,3.133,2.645,2.645,3.133,4.110,6.063,8.016,8.504,7.039,3.621,-0.773,-3.703,-4.191,-2.726,0.203,2.645,3.621,3.621,3.133,3.133,3.133,3.133,2.157,1.668,2.157,2.157,2.645,2.157,0.692,-1.261,-2.726,-3.215,-3.703,-3.703,-3.703,-3.215,-1.750,-0.285,0.692,0.692,-0.285,0.203,2.157,4.598,6.063,4.598,1.180,-3.703,-7.121,-8.097,-6.144,-3.215,-1.261,-0.773,-2.726,-6.144,-9.562,-11.515,-12.492,-12.492,-11.515,-10.050,-9.562,-10.539,-11.027,-12.004,-12.492,-12.492,-12.492,-12.004,-11.515,-11.515,-11.515,-12.004,-12.492,-12.492,-12.492,-11.027,-9.074,-6.144,-4.191,-3.703,-4.191,-5.656,-6.632,-6.632,-5.656,-4.679,-4.679,-5.168,-6.144,-6.632,-7.121,-8.097,-9.074,-9.562,-9.562,-8.586,-7.121,-6.632,-7.609,-9.562,-11.515,-11.515,-10.050,-7.609,-6.632,-7.121,-9.562,-12.004,-12.492,-11.515,-8.586,-5.656,-3.215,-2.726,-4.679,-7.121,-10.539,-11.515,-10.539,-8.097,-6.144,-6.144,-9.074,-13.957,-17.863,-19.328,-17.863,-15.422,-12.980,-12.980,-14.445,-16.886,-19.328,-20.793,-21.769,-21.769,-19.816,-17.863,-16.398,-15.910,-17.375,-19.816,-21.281,-21.281,-19.816,-17.863,-16.886,-18.351,-20.793,-22.746,-23.722,-23.234,-21.281,-18.840,-16.398,-13.957,-11.515,-10.539,-11.027,-12.004,-12.980,-12.004,-10.050,-8.097,-7.609,-9.562,-12.492,-14.933,-15.910,-14.933,-12.980,-11.515,-10.539,-10.050,-9.074,-7.121,-5.168,-5.656,-7.609,-9.562,-10.050,-9.074,-7.121,-6.632,-9.562,-13.957,-17.863,-19.816,-18.351,-15.910,-13.957,-12.980,-12.492,-12.492,-12.492,-12.980,-12.980,-12.980,-12.492,-10.539,-9.074,-7.609,-6.632,-6.632,-5.656,-3.703,-2.238,-1.261,-2.726,-5.168,-7.121,-7.609,-7.121,-6.144,-6.144,-6.144,-5.168,-4.679,-4.679,-7.121,-11.027,-14.445,-15.422,-12.980,-9.074,-6.144,-6.632,-10.050,-12.980,-13.468,-11.027,-7.609,-4.679,-3.703,-3.703,-4.191,-5.168,-6.144,-8.097,-10.050,-11.515,-11.027,-9.562,-8.097,-7.121,-7.609,-7.609,-7.609,-7.121,-6.144,-6.144,-6.144,-6.632
1,FP2,8,6.470,5.493,5.005,5.493,6.470,7.446,9.399,11.353,11.841,9.888,6.470,2.075,-0.854,-2.319,-0.854,1.587,4.028,5.981,6.958,7.446,6.470,5.981,5.005,4.028,3.540,4.028,5.005,5.005,3.540,1.587,-0.854,-2.319,-2.319,-2.319,-2.319,-2.319,-1.831,-1.343,-0.366,0.122,0.122,-0.366,0.610,3.052,5.493,6.958,5.493,1.587,-3.296,-6.714,-7.690,-4.761,-1.343,1.587,2.563,0.122,-2.808,-6.226,-8.667,-9.155,-8.179,-6.714,-6.226,-6.226,-6.714,-8.179,-9.155,-9.155,-8.667,-8.179,-8.667,-9.644,-11.597,-12.573,-13.062,-12.573,-11.597,-10.620,-9.644,-7.690,-5.737,-3.784,-3.296,-4.272,-5.249,-5.249,-4.272,-2.319,-1.831,-1.831,-3.296,-4.761,-6.226,-7.202,-8.179,-9.155,-10.132,-10.132,-9.155,-8.179,-7.690,-8.667,-10.620,-12.573,-13.550,-12.085,-9.644,-7.690,-8.179,-9.644,-11.597,-12.085,-10.620,-7.202,-3.784,-1.343,-1.343,-3.296,-6.226,-8.667,-9.155,-7.690,-5.249,-3.784,-5.249,-8.179,-13.062,-16.968,-17.944,-17.944,-15.991,-14.038,-13.550,-15.015,-17.944,-20.874,-22.827,-24.292,-24.292,-22.339,-19.897,-17.456,-16.479,-17.456,-19.409,-21.362,-21.362,-19.409,-16.968,-15.503,-16.479,-19.409,-22.339,-24.292,-24.292,-22.827,-19.897,-16.479,-13.062,-9.644,-9.155,-9.644,-11.597,-12.085,-11.108,-8.179,-5.249,-3.784,-5.249,-9.155,-13.062,-15.015,-15.015,-12.573,-9.644,-8.179,-7.202,-6.226,-5.249,-4.761,-5.249,-7.202,-8.179,-8.179,-6.714,-4.761,-5.249,-8.667,-14.038,-17.944,-19.409,-17.456,-14.038,-11.108,-10.132,-11.108,-11.597,-12.573,-13.062,-13.550,-13.062,-12.085,-9.644,-7.690,-6.714,-7.202,-6.714,-6.714,-5.249,-2.808,-1.831,-2.319,-4.761,-7.202,-8.667,-9.155,-8.179,-7.202,-5.737,-3.784,-2.319,-2.808,-5.249,-10.132,-14.038,-15.015,-13.062,-8.667,-5.249,-5.249,-7.690,-10.132,-11.108,-9.644,-7.202,-4.761,-3.296,-2.808,-2.808,-3.296,-4.761,-7.202,-8.179,-8.667,-7.690,-6.714,-7.202,-8.179,-9.644,-9.155,-7.690,-5.737,-4.272,-4.272,-5.737,-6.714
2,F7,8,-0.264,-2.706,-3.682,-3.194,-1.729,-0.264,1.689,3.153,3.642,1.689,-1.729,-5.636,-8.565,-9.054,-8.077,-6.612,-5.636,-5.636,-6.124,-7.100,-7.589,-7.589,-8.077,-8.565,-9.054,-7.589,-5.147,-2.706,-2.218,-3.682,-6.124,-9.054,-10.030,-10.518,-10.030,-9.054,-7.589,-5.636,-4.171,-4.171,-5.147,-6.124,-6.124,-4.659,-1.729,1.200,1.200,-1.241,-5.147,-8.565,-10.030,-9.054,-7.589,-6.124,-6.124,-7.589,-10.518,-13.936,-17.843,-20.284,-21.261,-20.772,-19.307,-17.843,-16.866,-16.866,-17.354,-18.331,-18.331,-18.331,-17.843,-16.866,-15.401,-13.936,-13.936,-15.401,-17.354,-18.331,-17.354,-12.960,-8.565,-4.659,-4.171,-6.124,-9.054,-11.007,-10.518,-9.054,-7.589,-6.612,-7.100,-7.589,-6.612,-5.636,-5.147,-6.124,-6.612,-7.100,-5.636,-4.171,-4.171,-5.636,-7.589,-8.565,-7.589,-5.147,-2.706,-2.218,-4.659,-7.589,-10.518,-11.983,-11.495,-9.054,-6.124,-4.171,-3.682,-5.147,-8.077,-11.007,-12.472,-11.007,-8.565,-6.124,-5.636,-8.565,-12.960,-16.866,-18.331,-15.889,-11.983,-7.100,-5.147,-6.612,-10.518,-14.913,-17.843,-17.843,-15.889,-12.960,-11.495,-11.983,-13.936,-15.889,-18.331,-19.796,-19.796,-18.819,-16.378,-14.913,-14.913,-17.354,-21.261,-24.190,-24.190,-21.261,-16.866,-11.983,-9.542,-10.030,-11.983,-14.425,-15.401,-15.889,-14.913,-13.448,-12.960,-13.936,-15.889,-16.866,-17.354,-15.889,-14.425,-12.960,-11.495,-11.495,-11.007,-9.054,-7.589,-6.124,-6.124,-7.100,-9.054,-10.030,-8.565,-6.612,-5.636,-6.612,-10.030,-14.425,-17.354,-17.843,-17.354,-15.889,-14.913,-13.936,-11.983,-10.518,-9.542,-9.054,-10.030,-10.030,-9.542,-8.077,-6.612,-5.636,-4.659,-3.682,-2.706,-1.729,-2.706,-4.171,-6.612,-8.077,-8.565,-7.589,-7.100,-7.589,-8.077,-8.565,-9.054,-10.030,-11.495,-13.936,-16.378,-16.378,-14.913,-11.983,-11.007,-12.960,-16.378,-19.307,-19.307,-16.866,-12.960,-10.518,-9.054,-8.077,-7.589,-7.100,-7.589,-9.542,-12.472,-14.425,-13.448,-11.007,-8.077,-5.636,-6.124,-8.565,-10.518,-11.983,-11.983,-11.495,-10.518,-9.542
3,F8,8,4.924,1.017,0.041,1.017,3.947,6.388,8.341,9.318,8.830,6.877,2.970,-1.912,-6.307,-8.260,-6.795,-3.377,1.017,3.947,4.435,2.970,0.529,-1.424,-2.401,-2.401,-0.448,1.506,2.970,2.970,0.529,-3.377,-7.284,-8.748,-8.748,-7.284,-6.795,-6.307,-6.795,-6.307,-6.307,-5.819,-5.819,-5.819,-4.354,-1.424,1.506,2.970,2.482,-0.936,-5.330,-8.260,-8.748,-5.819,-1.424,2.482,3.459,1.994,-1.424,-4.842,-6.307,-6.307,-5.330,-3.866,-3.377,-4.354,-6.307,-8.260,-9.725,-10.213,-9.237,-8.260,-8.260,-9.237,-11.190,-13.143,-14.119,-14.608,-14.608,-13.631,-11.678,-9.237,-6.307,-4.354,-3.866,-4.842,-5.819,-6.307,-5.330,-3.377,-2.401,-2.889,-4.842,-7.284,-8.748,-8.748,-8.260,-8.260,-8.260,-7.772,-7.284,-6.795,-7.284,-9.237,-11.678,-13.143,-12.655,-9.725,-6.795,-4.354,-4.354,-5.819,-7.284,-8.260,-7.284,-5.330,-2.401,0.529,1.994,1.017,-0.936,-3.377,-4.842,-3.866,-1.912,0.041,0.041,-3.377,-8.748,-13.143,-15.096,-13.631,-9.725,-5.819,-4.354,-6.307,-10.701,-16.073,-19.979,-22.420,-21.932,-19.979,-16.561,-13.631,-12.166,-13.143,-15.096,-18.514,-19.002,-17.049,-13.143,-10.213,-9.237,-12.655,-18.026,-23.397,-25.838,-23.885,-19.002,-12.655,-7.772,-4.842,-4.354,-7.284,-11.190,-13.631,-13.143,-10.213,-5.819,-2.889,-2.889,-4.842,-8.260,-10.213,-9.237,-7.284,-4.354,-2.401,-1.424,-0.936,-1.424,-2.401,-4.354,-6.795,-8.260,-7.284,-4.842,-2.401,-2.889,-6.795,-13.143,-19.002,-21.932,-20.955,-17.049,-13.143,-11.190,-11.678,-12.655,-14.119,-15.584,-17.049,-17.537,-17.049,-15.096,-13.143,-11.678,-11.678,-12.655,-13.143,-12.166,-9.725,-6.795,-5.819,-7.284,-10.213,-13.143,-14.119,-13.631,-12.166,-9.237,-6.307,-4.354,-3.866,-6.795,-11.678,-17.049,-19.491,-18.026,-12.655,-8.260,-6.795,-8.748,-12.655,-15.096,-15.096,-12.655,-9.237,-6.795,-5.819,-5.819,-6.307,-7.284,-8.748,-9.725,-11.190,-11.678,-13.143,-14.608,-16.073,-17.537,-17.537,-16.073,-14.608,-13.631,-13.631,-15.096,-16.073
4,AF1,8,3.082,2.106,2.106,3.082,4.059,5.035,6.012,6.989,6.989,5.524,3.082,0.153,-1.312,-1.312,0.153,2.106,4.059,5.035,5.035,4.547,4.059,3.571,3.082,3.082,3.082,4.059,4.547,4.547,4.059,2.594,1.617,0.641,1.129,1.129,1.129,1.129,1.129,1.617,2.594,4.059,4.547,5.035,5.035,6.012,7.965,9.430,8.942,6.012,1.617,-1.801,-3.265,-2.777,-0.336,1.617,2.106,0.153,-2.289,-5.219,-7.172,-8.148,-8.148,-7.172,-6.683,-6.195,-6.195,-6.195,-7.172,-7.172,-6.683,-5.707,-5.707,-6.195,-7.172,-7.660,-8.148,-8.148,-7.660,-7.172,-6.683,-4.730,-2.777,-0.824,-0.336,-0.824,-1.801,-3.265,-3.265,-2.289,-1.312,-0.824,-1.312,-2.289,-3.265,-4.730,-5.707,-6.683,-7.660,-7.660,-7.172,-6.195,-5.707,-6.195,-8.148,-10.101,-10.101,-9.125,-7.172,-5.707,-5.707,-7.660,-9.613,-10.101,-8.636,-5.707,-1.801,1.129,1.617,0.153,-2.777,-6.195,-7.660,-7.660,-5.707,-4.242,-4.242,-6.683,-10.101,-13.519,-14.984,-14.496,-12.543,-11.078,-10.590,-11.078,-13.031,-14.984,-16.449,-17.426,-16.937,-14.984,-13.031,-12.054,-13.031,-15.472,-17.914,-18.890,-17.426,-15.472,-13.519,-14.008,-15.961,-18.890,-20.844,-21.332,-20.355,-18.890,-16.937,-15.961,-14.496,-13.031,-11.566,-11.078,-10.590,-10.101,-9.125,-7.660,-6.683,-7.172,-9.613,-13.031,-14.984,-14.984,-13.519,-11.566,-10.590,-10.590,-10.590,-9.125,-7.172,-5.219,-5.707,-7.660,-9.613,-10.590,-9.125,-6.683,-6.195,-7.660,-11.566,-14.984,-15.472,-14.008,-11.566,-10.101,-9.613,-10.101,-10.101,-10.101,-10.101,-10.590,-11.078,-10.101,-9.125,-7.172,-5.219,-4.730,-4.242,-3.265,-1.312,-0.336,-0.336,-1.801,-4.242,-5.707,-5.219,-3.754,-2.289,-1.801,-1.801,-1.801,-2.289,-3.265,-5.707,-9.125,-11.566,-12.054,-9.125,-5.219,-3.754,-4.242,-6.683,-9.125,-9.613,-7.172,-4.242,-2.289,-1.312,-1.801,-2.777,-3.754,-4.730,-5.707,-6.195,-7.172,-6.683,-5.707,-4.242,-3.754,-3.265,-2.777,-2.289,-1.801,-1.801,-1.801,-2.289,-2.289
5,AF2,8,5.157,4.669,5.157,6.134,7.599,8.575,10.040,11.017,11.505,11.017,8.575,6.134,4.181,3.693,4.669,6.622,9.064,10.529,11.505,11.017,10.529,9.064,8.087,7.111,7.599,8.087,9.064,9.064,7.599,5.646,3.204,1.740,1.740,2.716,3.204,3.204,2.716,2.716,3.693,4.669,5.646,5.646,6.134,7.599,9.552,11.017,11.017,8.087,4.181,0.275,-1.190,-0.214,2.716,5.646,6.134,4.669,1.251,-2.167,-3.632,-3.143,-1.678,-0.214,0.275,-0.214,-1.190,-2.167,-2.655,-2.167,-1.190,-0.702,-1.678,-3.632,-6.073,-8.026,-9.003,-8.026,-7.050,-5.585,-4.120,-2.655,-2.167,-1.190,-0.214,0.275,0.275,0.763,0.763,1.740,2.228,2.716,1.740,0.763,-1.190,-3.143,-4.120,-5.096,-5.585,-5.096,-5.096,-4.120,-4.120,-5.096,-7.050,-9.003,-9.491,-8.514,-6.561,-4.608,-5.096,-6.561,-8.026,-8.514,-7.050,-3.143,0.275,2.716,3.204,1.251,-1.678,-4.120,-5.096,-4.608,-2.655,-1.190,-2.167,-5.096,-9.003,-12.909,-14.862,-14.374,-12.421,-10.956,-10.468,-11.932,-14.862,-17.303,-19.745,-20.721,-19.257,-16.815,-13.885,-11.932,-12.421,-14.374,-16.815,-17.303,-15.839,-12.909,-10.468,-9.979,-12.909,-16.327,-19.257,-19.745,-19.257,-17.303,-15.839,-13.885,-11.932,-10.468,-9.491,-9.003,-9.979,-9.979,-8.514,-5.585,-2.655,-1.190,-3.143,-6.073,-9.979,-11.932,-11.444,-9.979,-7.538,-6.561,-5.585,-5.096,-4.120,-3.632,-4.120,-5.585,-6.561,-6.561,-5.096,-4.120,-4.608,-7.538,-10.956,-13.885,-13.885,-10.956,-7.538,-5.585,-5.585,-7.050,-8.514,-9.491,-9.491,-9.491,-9.003,-8.026,-6.561,-5.096,-3.632,-3.632,-3.632,-3.632,-2.167,-0.214,0.763,0.275,-2.167,-4.120,-5.096,-5.096,-4.120,-3.143,-1.678,-0.214,0.763,-0.214,-3.143,-8.026,-11.444,-12.421,-9.979,-5.585,-2.167,-1.678,-3.632,-6.073,-7.050,-6.073,-3.632,-1.190,0.275,0.763,-0.214,-1.190,-2.655,-3.632,-3.632,-3.632,-2.655,-2.167,-2.655,-3.143,-4.120,-3.632,-1.678,-0.214,0.763,0.763,0.275,-1.190
6,FZ,8,4.323,4.323,5.300,5.788,5.788,6.276,7.253,8.718,9.206,8.718,7.741,6.276,5.788,6.276,7.741,8.718,10.183,10.671,10.671,10.671,9.694,8.718,7.741,7.253,7.253,8.230,9.206,10.183,9.206,7.253,4.812,3.835,3.835,4.323,5.300,5.788,5.788,6.276,6.765,7.253,8.230,8.718,9.206,10.183,11.159,12.136,11.648,9.694,6.765,3.835,1.882,1.882,3.347,5.300,5.788,4.812,2.858,0.417,-0.559,-0.559,0.417,0.905,1.394,1.394,1.394,0.905,0.417,0.905,1.882,2.370,2.370,0.417,-1.536,-3.489,-3.977,-3.489,-2.024,-1.048,-0.559,-1.048,-0.559,-0.071,1.394,1.882,1.882,1.394,0.905,1.394,2.858,3.835,3.835,2.370,0.417,-1.536,-2.513,-3.001,-2.513,-1.536,-1.536,-1.536,-2.024,-3.001,-4.466,-5.931,-6.907,-6.419,-4.954,-3.489,-3.001,-3.977,-5.442,-6.419,-4.954,-2.024,1.394,3.347,3.835,2.858,0.417,-2.024,-3.489,-3.489,-3.001,-2.024,-2.024,-3.489,-5.931,-8.372,-9.837,-10.325,-9.837,-9.349,-10.325,-10.813,-11.790,-12.767,-13.255,-14.231,-13.743,-12.278,-10.813,-10.325,-10.325,-12.278,-13.743,-14.720,-13.255,-11.302,-10.325,-11.302,-13.255,-15.208,-16.184,-15.696,-14.720,-15.208,-16.184,-16.673,-15.696,-13.743,-11.302,-9.837,-9.349,-8.860,-7.884,-6.907,-5.442,-4.954,-6.419,-8.372,-10.325,-10.813,-9.837,-9.349,-8.372,-8.860,-8.860,-8.372,-7.395,-6.419,-6.419,-7.395,-7.884,-7.395,-6.419,-5.931,-5.442,-7.395,-8.860,-9.837,-8.372,-6.419,-4.466,-3.977,-4.466,-5.931,-6.419,-6.419,-6.419,-5.931,-5.931,-5.442,-4.954,-4.466,-3.489,-3.001,-2.513,-1.048,0.905,2.370,1.882,0.417,-1.536,-2.513,-2.024,-0.559,0.417,1.394,1.394,1.882,0.905,-0.071,-2.513,-5.442,-8.372,-8.372,-6.419,-3.489,-1.048,-1.048,-3.001,-4.954,-5.931,-4.466,-2.024,-0.071,0.905,0.905,-0.071,-0.559,-1.536,-1.536,-1.048,-1.048,-0.559,-0.559,-0.559,-0.071,-0.071,0.417,1.394,1.882,1.882,2.370,1.882,1.394
7,F4,8,3.774,2.797,3.774,5.727,7.192,7.680,8.169,9.145,10.122,10.122,8.657,6.704,4.262,3.286,3.774,5.239,7.192,9.145,9.633,10.122,9.145,7.680,6.704,5.727,5.727,7.192,8.169,8.169,6.215,2.797,0.356,-0.621,0.356,1.333,1.821,1.333,0.844,0.356,0.844,2.309,2.797,3.286,4.262,5.727,7.680,9.145,9.145,7.192,4.751,1.821,0.844,2.797,5.727,8.169,8.657,7.192,3.774,0.844,-0.132,0.844,2.309,3.286,2.797,1.821,-0.132,-0.621,-0.132,0.844,2.309,2.309,0.844,-2.085,-5.015,-6.968,-7.456,-5.992,-4.527,-3.550,-3.062,-2.574,-2.085,-1.109,-0.132,0.356,0.844,0.844,1.821,2.309,3.286,3.286,2.309,0.844,-1.597,-3.062,-4.038,-5.015,-5.015,-5.015,-4.038,-3.550,-3.550,-4.527,-6.480,-8.921,-9.410,-7.945,-5.015,-3.062,-2.085,-3.550,-5.992,-6.968,-5.503,-1.597,2.797,5.727,6.215,4.262,1.333,-1.109,-2.574,-1.597,-0.132,1.333,0.356,-2.574,-6.968,-11.363,-13.316,-11.851,-8.921,-6.480,-5.503,-6.968,-10.386,-13.804,-16.246,-17.222,-15.757,-12.339,-9.410,-7.456,-7.456,-9.898,-12.339,-13.316,-11.363,-7.945,-5.015,-5.015,-7.456,-11.363,-14.781,-15.757,-14.781,-13.316,-10.874,-8.921,-6.968,-5.503,-5.015,-5.992,-7.945,-8.921,-7.945,-4.038,-0.132,2.797,2.309,-0.132,-4.527,-6.968,-6.968,-5.992,-3.062,-0.621,0.356,0.356,-0.132,-1.109,-2.574,-3.550,-4.038,-3.550,-2.085,-1.109,-2.085,-5.015,-8.921,-11.851,-11.851,-9.898,-6.480,-4.038,-4.038,-5.015,-6.968,-8.433,-9.410,-9.898,-9.898,-8.433,-6.968,-5.015,-3.550,-3.550,-4.038,-5.015,-4.527,-2.085,-0.621,-0.132,-1.109,-3.062,-5.015,-5.992,-5.503,-4.527,-3.062,-1.109,0.356,-0.132,-3.062,-7.945,-12.339,-13.804,-11.363,-6.480,-2.085,-0.621,-2.085,-5.503,-7.456,-6.968,-4.527,-1.597,0.356,0.844,0.356,-1.109,-2.574,-3.550,-3.550,-3.062,-2.085,-2.574,-4.527,-5.992,-7.456,-6.480,-4.527,-2.085,-0.621,-1.109,-2.574,-4.038
8,F3,8,0.163,-0.326,0.163,1.139,2.604,3.092,4.069,4.069,3.581,2.116,0.163,-1.790,-2.767,-3.255,-2.279,-0.814,0.163,0.651,0.163,0.163,0.163,0.163,0.163,-0.326,-0.326,0.651,1.628,3.092,3.092,2.116,0.651,-0.326,0.163,1.139,1.139,1.139,1.139,1.139,2.604,3.581,4.557,4.557,4.557,5.046,6.022,6.999,6.999,5.534,2.604,0.163,-1.302,-1.790,-1.302,-0.326,-0.326,-1.302,-3.255,-5.208,-7.650,-9.115,-9.603,-9.603,-9.115,-8.626,-7.650,-6.673,-6.673,-6.673,-6.673,-6.673,-6.673,-6.185,-6.185,-5.697,-6.185,-6.673,-7.161,-7.650,-6.673,-4.720,-2.279,-0.814,-0.326,-1.302,-3.743,-5.697,-6.673,-5.697,-3.743,-2.767,-2.767,-3.255,-3.743,-4.720,-5.208,-5.697,-7.161,-7.650,-6.673,-5.697,-4.720,-5.208,-6.673,-8.626,-9.115,-7.650,-5.697,-4.232,-4.232,-5.697,-7.650,-9.115,-8.626,-6.673,-3.255,-1.302,0.163,-1.302,-3.255,-5.697,-7.650,-7.650,-6.185,-4.720,-4.720,-5.697,-7.650,-10.091,-11.068,-10.579,-9.115,-7.161,-6.673,-6.673,-7.650,-9.115,-10.091,-11.068,-10.579,-9.603,-8.626,-8.626,-9.603,-11.556,-13.509,-13.997,-13.509,-12.533,-11.556,-11.556,-13.021,-14.974,-16.439,-16.927,-15.951,-14.486,-13.021,-11.556,-11.556,-11.556,-11.556,-11.556,-11.068,-9.603,-8.626,-8.626,-8.626,-10.091,-12.044,-13.021,-13.509,-12.533,-11.556,-10.579,-10.091,-10.091,-10.091,-8.626,-6.673,-5.208,-5.208,-6.673,-8.626,-9.115,-7.650,-5.697,-4.720,-5.697,-8.626,-11.068,-12.533,-12.044,-10.579,-9.115,-8.626,-8.138,-7.650,-6.673,-6.673,-7.161,-8.138,-8.138,-7.650,-5.697,-3.743,-2.767,-1.790,-1.302,-0.814,0.163,-0.326,-1.790,-3.255,-3.743,-2.279,-0.814,0.651,0.651,0.163,-0.814,-1.790,-2.767,-4.720,-7.161,-8.138,-7.650,-5.697,-3.255,-2.279,-3.255,-5.697,-7.650,-7.650,-5.697,-3.255,-1.302,-1.302,-2.279,-2.767,-2.767,-2.279,-2.279,-3.255,-5.208,-5.697,-5.208,-3.255,-1.302,0.163,0.651,0.163,-0.814,-1.790,-2.767,-3.255,-2.279
9,FC6,8,2.207,-0.234,-0.234,1.719,4.649,7.090,8.555,8.067,7.090,5.625,3.184,0.254,-2.675,-3.652,-3.164,-0.234,3.184,5.625,6.114,4.649,2.207,0.254,-0.234,0.254,1.719,3.672,5.137,5.137,2.207,-1.699,-5.117,-6.582,-5.605,-4.140,-2.675,-2.675,-3.652,-5.117,-5.605,-5.117,-4.140,-3.652,-2.675,-0.722,0.254,1.231,0.743,-0.722,-3.652,-5.605,-5.605,-3.164,0.254,3.184,4.161,2.696,-0.234,-2.675,-3.652,-2.675,-1.211,-0.234,-0.722,-1.699,-3.164,-4.628,-5.117,-5.117,-4.628,-4.140,-4.628,-6.093,-8.046,-10.000,-10.976,-11.464,-11.464,-10.488,-9.511,-7.558,-5.605,-3.652,-2.675,-3.164,-3.652,-3.652,-3.164,-1.699,-0.722,-0.722,-2.187,-4.628,-6.582,-7.558,-7.558,-7.070,-7.070,-7.070,-6.582,-6.582,-6.093,-7.070,-8.535,-9.511,-9.511,-7.558,-4.628,-3.164,-2.675,-4.140,-5.605,-6.093,-5.605,-3.652,-0.722,1.719,2.696,1.719,-0.722,-3.164,-4.140,-2.675,-0.722,1.231,0.743,-2.675,-7.558,-11.953,-13.418,-11.464,-7.070,-2.675,-0.722,-1.699,-5.605,-10.000,-12.929,-14.394,-12.929,-10.488,-7.558,-6.093,-6.093,-8.046,-10.488,-12.441,-12.441,-10.488,-6.582,-4.140,-4.140,-6.582,-10.976,-14.394,-15.371,-13.906,-10.000,-5.117,-1.211,0.743,-0.234,-3.652,-7.070,-8.535,-7.558,-4.140,-0.234,2.207,2.207,0.254,-3.164,-5.605,-6.093,-4.140,-1.699,0.743,2.696,3.184,1.719,-0.234,-2.675,-5.117,-6.093,-5.117,-2.675,-0.234,-0.234,-2.675,-7.558,-11.953,-13.906,-12.929,-10.000,-7.558,-6.093,-6.582,-7.558,-8.046,-9.511,-10.488,-11.464,-11.464,-9.511,-7.558,-5.605,-5.605,-6.582,-8.046,-8.046,-6.093,-3.652,-2.187,-2.675,-4.628,-7.558,-9.511,-10.000,-9.511,-7.558,-4.628,-2.187,-1.699,-4.140,-8.046,-12.441,-14.882,-13.418,-9.023,-5.117,-3.652,-5.605,-9.023,-11.953,-11.464,-8.535,-4.628,-1.211,0.254,-0.234,-2.187,-4.140,-6.093,-6.582,-6.582,-6.093,-6.582,-8.046,-10.488,-12.929,-13.906,-13.418,-11.464,-9.511,-9.511,-10.000,-11.464
